"profitPercentOfInvestment","MLS.Number","houseRatioNewBuild","houseSizeSqFt","list.Price.Num","houseDollarPerSFNewBuild","totalCostToBuild","predictedSalePrice","potentialProfit","lotSqFt","Age","DOM","Street.Address","Area..","Zip.Code","Postal.City","County","areaRatioCount","zipRatioCount","cityRatioCount","countyRatioCount","areaPriceCount","zipPriceCount","cityPriceCount","countyPriceCount","compPropCount","compProps"
"0.2673864","ML81642676","0.5519087","4317.4","4000000","1671.429","5295220","7216226","1415870","8000","93","6","1127 High Street","241","94301","Palo Alto","Santa Clara","33","352","1143","33963","11","103","333","9215","0",""
