"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 103.30","101","291","El Camino to Alameda","6","1","7","San Mateo","408","","$8,999,500","02/26/2016","87,120","ML81562488","059-330-130","Atherton","818.14","","","11,000","Expired","120 Selby Lane","1915","94027","R1001A"
"$ 145.31","112","441","Brewer Subdivision/Upland","7","1","7","San Mateo","106","","$8,988,000","02/22/2016","61,855","ML81561665","032-400-360","Hillsborough","786.70","","","11,425","Canceled","1 Homs Court","1904","94010","R10000"
"$ 894.88","86","239","Crescent Park","5","0","5","Santa Clara","55","","$8,950,000","03/09/2016","10,001","ML81564456","003-07-031","Palo Alto","1,836.27","","","4,874","Expired","1117 Hamilton Avenue","1930","94301","R1929"
"$ 173.60","61","291","El Camino to Alameda","5","1","3","San Mateo","69","","$8,750,000","02/17/2016","50,403","ML81551111","070-040-220","Atherton","2,528.90","","","3,460","Canceled","400 Selby Lane","1955","94027","R1"
"$ 32.81","94","270","Hidden Valley","4","1","4","San Mateo","294","","$8,599,900","02/29/2016","262,144","ML81562758","075-293-080","Woodside","1,491.74","","","5,765","Canceled","280 Family Farm Road","1922","94062","R1003A"
"$ 267.31","16","291","El Camino to Alameda","5","1","5","San Mateo","2","","$8,450,000","02/26/2016","31,799","ML81562506","070-301-070","Atherton","1,400.33","02/28/2016","$8,500,000","6,070","Sold","6 Camino Por Los Arboles","2000","94027","R1001A"
"$ 175.80","13","292","Middlefield to El Camino Atherton","4","2","5","San Mateo","41","","$8,750,000","02/29/2016","48,352","ML81562752","060-210-140","Atherton","1,070.66","04/10/2016","$8,500,000","7,939","Sold","97 Mount Vernon Lane","2003","94027","SFR"
"$ 139.32","57","291","El Camino to Alameda","3","1","4","San Mateo","18","","$7,995,000","03/02/2016","58,140","ML81563204","070-090-130","Atherton","2,148.54","03/20/2016","$8,100,000","3,770","Sold","88 Tuscaloosa Avenue","1959","94027","R1001A"
"$ 179.06","4","230","Palo Alto Hills","5","1","5","Santa Clara","16","","$7,388,000","03/10/2016","43,560","ML81564624","175-20-072","Palo Alto","1,404.90","03/25/2016","$7,800,000","5,552","Sold","4140 Old Adobe Road","2012","94306","RE"
"$ 163.93","3","292","Middlefield to El Camino Atherton","6","2","6","San Mateo","69","","$7,788,000","03/14/2016","45,599","ML81565077","060-210-050","Atherton","1,276.90","05/21/2016","$7,475,000","5,854","Sold","185 Fair Oaks Lane","2013","94027","R1001A"
"$ 53.47","37","274","Central Woodside","5","1","4","San Mateo","56","","$7,495,000","02/29/2016","133,729","ML81562748","072-211-680","Woodside","1,361.90","04/23/2016","$7,150,000","5,250","Sold","3 Vineyard Hill Road","1979","94062","R100"
"$ 170.62","70","291","El Camino to Alameda","4","0","4","San Mateo","7","","$6,295,000","03/07/2016","40,001","ML81563949","059-293-130","Atherton","1,516.67","03/14/2016","$6,825,000","4,500","Sold","47 Ralston Road","1946","94027","R1001A"
"$ 54.20","14","1","Morgan Hill / Gilroy / San Martin","6","1","7","Santa Clara","627","","$6,375,000","02/23/2016","117,612","ML81561954","776-27-095","Morgan Hill","673.75","","","9,462","Canceled","16390 Reynolds Drive","2002","95037","MH"
"$ 908.13","3","241","Professorville","4","2","5","Santa Clara","15","","$6,275,000","03/02/2016","6,825","ML81563283","120-29-045","Palo Alto","1,308.98","03/17/2016","$6,198,000","4,735","Sold","225 Lincoln Avenue","2013","94301","R1"
"$ 799.73","0","237","Old Palo Alto","4","1","6","Santa Clara","175","","$5,998,000","03/02/2016","7,500","ML81563221","12418041","Palo Alto","1,342.44","","","4,468","Expired","151 Seale Avenue","2016","94301","R1"
"$ 125.23","38","230","Palo Alto Hills","2","1","5","Santa Clara","414","","$5,950,000","03/03/2016","47,511","ML81563521","182-40-041","Palo Alto","1,830.77","","","3,250","Canceled","2991 Alexis Drive","1978","94304","PC"
"$ 636.70","113","241","Professorville","3","1","6","Santa Clara","53","","$5,995,000","03/02/2016","9,188","ML81563241","120-29-020","Palo Alto","1,671.43","04/23/2016","$5,850,000","3,500","Sold","1115 Ramona Street","1903","94301","R1"
"$ 559.92","79","237","Old Palo Alto","4","0","4","Santa Clara","9","","$4,998,000","03/01/2016","10,001","ML81562925","124-19-074","Palo Alto","2,260.80","03/10/2016","$5,600,000","2,477","Sold","2140 Bryant Street","1937","94301","R1"
"$ 31.05","26","276","Woodside Hills","7","1","6","San Mateo","40","2,124","$5,988,000","03/14/2016","170,690","ML81565073","069-380-010","Woodside","702.08","04/27/2016","$5,300,000","7,549","Sold","460 Las Pulgas Drive","1990","94062","R10000"
"$ 135.69","39","17","Saratoga","4","1","4","Santa Clara","0","","$5,200,000","03/15/2016","39,060","ML81565324","397-17-051","Saratoga","1,142.73","03/15/2016","$5,300,000","4,638","Sold","14403 Black Walnut Court","1977","95070","R140"
"$ 56.58","77","221","Los Altos Hills","4","2","4","Santa Clara","82","","$5,398,888","02/26/2016","91,912","ML81562567","182-30-045","Los Altos Hills","1,151.21","05/16/2016","$5,200,000","4,517","Sold","27640 Sherlock Court","1939","94022","RA"
"$ 373.80","8","211","North Los Altos","4","1","6","Santa Clara","99","","$5,498,000","03/08/2016","13,911","ML81564330","170-25-015","Los Altos","854.98","06/15/2016","$5,200,000","6,082","Sold","235 Galli Drive","2008","94022","R1"
"$ 238.12","60","452","Hillsborough Oaks Etc.","3","1","4","San Mateo","11","","$4,495,000","03/11/2016","21,628","ML81564791","028-030-140","Hillsborough","1,412.89","03/22/2016","$5,150,000","3,645","Sold","35 Knightwood Lane","1956","94010","R10025"
"$ 277.79","52","480","Mills Estate","4","1","6","San Mateo","53","","$5,000,000","02/26/2016","17,999","ML81562454","024-462-150","Millbrae","1,265.18","","","3,952","Expired","1439 Madera Way","1964","94030","R10006"
"$ 163.81","66","453","Ryan Tract Etc.","4","0","4","San Mateo","62","","$4,995,000","03/09/2016","30,492","ML81564383","028-150-100","Hillsborough","1,643.09","","","3,040","Expired","1750 Crockett Lane","1950","94010","R10025"
"$ 113.74","69","214","South of El Monte","2","0","4","Santa Clara","9","","$3,995,000","02/22/2016","43,521","ML81561752","189-48-019","Los Altos","2,586.21","03/02/2016","$4,950,000","1,914","Sold","272 Covington Road","1947","94024","R110"
"$ 979.00","0","237","Old Palo Alto","4","1","5","Santa Clara","69","","$4,895,000","02/18/2016","5,000","ML81561184","124-11-012","Palo Alto","1,432.12","","","3,418","Canceled","2350 Tasso Street","2016","94301","R1"
"$ 630.39","17","240","Community Center","5","0","5","Santa Clara","12","","$4,795,000","02/17/2016","7,614","ML81551132","003-44-017","Palo Alto","1,323.41","02/29/2016","$4,800,000","3,627","Sold","786 Melville Avenue","1999","94301","R1"
"$ 220.34","12","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","148","","$4,800,000","03/07/2016","21,785","ML81564065","424-30-059","Los Gatos","1,034.93","","","4,638","Expired","15270 Oak Ridge Way","2004","95030","R120"
"$ 447.15","0","214","South of El Monte","4","1","5","Santa Clara","0","","$4,298,000","03/02/2016","10,511","ML81563252","189-59-006","Los Altos","1,491.12","03/02/2016","$4,700,000","3,152","Sold","582 Glen Alto Drive","2016","94024","R110"
"$ 214.57","16","16","Los Gatos/Monte Sereno","5","1","5","Santa Clara","107","","$4,788,000","03/01/2016","21,671","ML81562939","529-37-043","Los Gatos","968.75","06/29/2016","$4,650,000","4,800","Sold","38 Alpine Avenue","2000","95030","R120"
"$ 473.25","70","240","Community Center","2","1","3","Santa Clara","8","","$3,795,000","02/17/2016","9,720","ML81551154","003-36-034","Palo Alto","1,541.04","02/24/2016","$4,600,000","2,985","Sold","1310 Greenwood Avenue","1946","94301","R1"
"$ 312.86","8","211","North Los Altos","3","1","4","Santa Clara","9","","$4,195,000","03/14/2016","14,384","ML81565168","170-21-043","Los Altos","1,225.82","03/23/2016","$4,500,000","3,671","Sold","306 Verano Drive","2008","94022","R1"
"$ 100.28","20","221","Los Altos Hills","5","1","5","Santa Clara","183","","$4,499,000","02/17/2016","44,866","ML81551145","182-20-031","Los Altos Hills","882.50","","","5,098","Canceled","26856 Almaden Court","1996","94022","LH"
"$ 249.03","0","17","Saratoga","5","1","5","Santa Clara","29","","$4,495,000","03/08/2016","18,050","ML81564177","503-23-028","Saratoga","1,040.51","","","4,320","Canceled","20530 Brookwood Lane","2016","95070","R115"
"$ 98.98","19","221","Los Altos Hills","4","1","4","Santa Clara","41","","$4,888,000","02/17/2016","44,431","ML81551024","182-11-081","Los Altos Hills","880.13","03/28/2016","$4,398,000","4,997","Sold","27860 Via Corita Way","1997","94022","R1"
"$ 82.96","60","221","Los Altos Hills","2","1","4","Santa Clara","8","","$3,495,000","03/01/2016","52,076","ML81563084","336-32-081","Los Altos Hills","1,348.31","03/09/2016","$4,320,000","3,204","Sold","25136 La Loma Drive","1956","94022","RA"
"$ 607.23","79","237","Old Palo Alto","3","0","4","Santa Clara","44","","$3,995,000","03/02/2016","6,999","ML81563373","124-06-062","Palo Alto","1,921.34","04/15/2016","$4,250,000","2,212","Sold","2020 Webster Street","1937","94301","R1"
"$ 58.40","29","221","Los Altos Hills","3","1","4","Santa Clara","10","","$4,248,000","03/15/2016","72,745","ML81565304","182-09-038","Los Altos Hills","1,250.15","03/25/2016","$4,248,000","3,398","Sold","27677 Lupine Road","1987","94022","RA"
"$ 334.79","4","302","County / Alameda Area","4","1","5","San Mateo","94","","$4,595,000","02/29/2016","12,545","ML81562710","074-150-630","Menlo Park","1,224.49","06/01/2016","$4,200,000","3,430","Sold","1208 Bellair Way","2012","94025","R10010"
"$ 209.99","8","16","Los Gatos/Monte Sereno","4","2","4","Santa Clara","0","","$4,200,000","03/09/2016","20,001","ML81564502","529-31-101","Los Gatos","875.00","03/09/2016","$4,200,000","4,800","Sold","100 Reservoir Road","2008","95030","R120"
"$ 89.90","25","221","Los Altos Hills","5","1","5","Santa Clara","28","","$4,188,000","02/17/2016","46,583","ML81551028","182-32-040","Los Altos Hills","695.10","03/16/2016","$4,188,000","6,025","Sold","28001 Arastradero Road","1991","94022","RA"
"$ 29.22","15","16","Los Gatos/Monte Sereno","5","1","6","Santa Clara","15","","$4,188,000","03/14/2016","143,312","ML81565086","410-04-016","Los Gatos","669.54","03/29/2016","$4,188,000","6,255","Sold","15759 Oak Knoll Court","2001","95030","HR"
"$ 416.97","1","291","El Camino to Alameda","5","1","4","San Mateo","19","","$3,998,000","02/17/2016","9,593","ML81551153","070-103-200","Atherton","1,082.25","03/07/2016","$4,000,000","3,696","Sold","9 Park Drive","2015","94027","R1000A"
"$ 69.57","17","16","Los Gatos/Monte Sereno","4","1","5","Santa Clara","46","","$4,100,000","02/24/2016","57,499","ML81562228","537-04-013","Los Gatos","547.42","04/10/2016","$4,000,000","7,307","Sold","17730 Kilkenny Road","1999","95030","R1"
"$ 100.91","42","17","Saratoga","2","0","3","Santa Clara","26","","$3,999,888","02/18/2016","39,640","ML81561362","503-56-010","Saratoga","1,337.76","","","2,990","Canceled","13410 Old Oak Way","1974","95070","R140"
"$ 92.34","43","17","Saratoga","4","1","5","Santa Clara","38","","$3,998,000","02/22/2016","43,298","ML81561832","503-55-029","Saratoga","923.11","","","4,331","Canceled","21029 Bank Mill Road","1973","95070","R140"
"$ 74.79","29","16","Los Gatos/Monte Sereno","4","1","5","Santa Clara","122","","$3,998,000","03/12/2016","53,457","ML81565009","527-06-014","Los Gatos","857.02","","","4,665","Canceled","101 Angel Court","1987","95032","HR"
"$ 13.95","2","16","Los Gatos/Monte Sereno","6","1","7","Santa Clara","86","","$3,950,000","03/02/2016","283,140","ML81563366","510-31-076","Monte Sereno","724.77","","","5,450","Canceled","16290 Lucky Road","2014","95030","HS-D1"
"$ 91.26","53","221","Los Altos Hills","3","0","5","Santa Clara","33","","$3,985,000","03/02/2016","43,007","ML81563226","175-33-061","Los Altos Hills","1,386.44","04/04/2016","$3,925,000","2,831","Sold","26653 Snell Lane","1963","94022","R1"
"$ 77.22","37","221","Los Altos Hills","4","0","4","Santa Clara","14","","$3,995,000","02/29/2016","50,507","ML81562738","175-21-089","Los Altos Hills","1,094.58","03/14/2016","$3,900,000","3,563","Sold","26007 Rancho Manuella Lane","1979","94022","RA"
"$ 23.62","20","17","Saratoga","5","2","4","Santa Clara","18","","$3,998,000","03/07/2016","165,092","ML81564000","503-15-043","Saratoga","680.39","03/25/2016","$3,900,000","5,732","Sold","21215 CHADWICK Court","1996","95070","R1"
"$ 88.39","26","17","Saratoga","5","2","5","Santa Clara","81","","$3,888,800","03/15/2016","43,996","ML81565256","503-31-091","Saratoga","817.49","","","4,757","Expired","13917 Albar Court","1990","95070","SA"
"$ 1.75","4","1","Morgan Hill / Gilroy / San Martin","4","2","5","Santa Clara","244","","$3,888,000","02/23/2016","2,221,560","ML81561853","756-58-011","Morgan Hill","848.72","","","4,581","Canceled","17075 Uvas Road","2012","95037","AW"
"$ 109.23","28","221","Los Altos Hills","4","1","6","Santa Clara","16","","$3,988,000","02/24/2016","35,475","ML81562202","175-48-022","Los Altos Hills","776.24","03/10/2016","$3,875,000","4,992","Sold","12444 Robleda Road","1988","94022","R1"
"$ 370.37","58","303","Central Menlo","4","0","5","San Mateo","9","","$3,798,000","02/22/2016","10,260","ML81561657","071-033-250","Menlo Park","1,319.44","03/02/2016","$3,800,000","2,880","Sold","20 Politzer Drive","1958","94025","R10000"
"$ 305.66","12","214","South of El Monte","3","1","4","Santa Clara","8","","$3,598,000","02/25/2016","12,432","ML81562311","189-11-028","Los Altos","1,056.44","03/04/2016","$3,800,000","3,597","Sold","955 Stanley Avenue","2004","94024","R110"
"$ 51.93","61","263","Central Portola Valley","3","1","5","San Mateo","12","","$3,495,000","03/07/2016","73,181","ML81563914","079-121-180","Portola Valley","1,041.10","03/30/2016","$3,800,000","3,650","Sold","10 Cordova Court","1955","94028","R1001A"
"$ 52.07","39","17","Saratoga","2","1","4","Santa Clara","21","","$3,788,000","03/01/2016","72,745","ML81562959","503-66-006","Saratoga","1,150.67","","","3,292","Canceled","21081 Chiquita Way","1977","95070","R140"
"$ 341.09","59","303","Central Menlo","3","0","6","San Mateo","17","","$3,488,000","02/22/2016","11,000","ML81561655","071-180-530","Menlo Park","1,410.00","03/09/2016","$3,752,000","2,661","Sold","535 Saint Francis Place","1957","94025","R10010"
"$ 403.05","69","234","Midtown","2","1","4","Santa Clara","8","","$3,198,000","02/18/2016","9,304","ML81561194","132-02-012","Palo Alto","1,512.71","02/25/2016","$3,750,000","2,479","Sold","2526 Webster Street","1947","94301","R1"
"$ 166.68","63","446","Carolands Etc.","4","0","4","San Mateo","7","","$3,150,000","03/04/2016","22,499","ML81563757","030-151-010","Hillsborough","1,185.21","03/11/2016","$3,750,000","3,164","Sold","340 Barbara Way","1953","94010","R10025"
"$ 495.90","28","302","County / Alameda Area","3","0","4","San Mateo","13","","$3,749,000","02/25/2016","7,560","ML81562353","070-291-490","Menlo Park","1,072.37","03/09/2016","$3,749,000","3,496","Sold","5 Arbol Grande Court","1988","94025","R10000"
"$ 75.07","33","221","Los Altos Hills","3","1","4","Santa Clara","71","","$3,988,000","02/17/2016","49,658","ML81551027","182-07-041","Los Altos Hills","761.59","04/27/2016","$3,728,000","4,895","Sold","14303 Saddle Mountain Drive","1983","94022","RA"
"$ 83.95","57","292","Middlefield to El Camino Atherton","4","0","5","San Mateo","11","","$3,295,000","03/03/2016","43,560","ML81563570","060-254-010","Atherton","928.17","03/14/2016","$3,657,000","3,940","Sold","44 Mccormick Lane","1959","94027","R1001A"
"$ 608.33","14","236","College","4","0","5","Santa Clara","9","","$3,488,000","02/24/2016","6,000","ML81562126","137-07-068","Palo Alto","960.27","03/04/2016","$3,650,000","3,801","Sold","2300 2308 Amherst Street","2002","94306","R1"
"$ 515.37","0","302","County / Alameda Area","4","1","4","San Mateo","0","","$3,650,000","02/26/2016","7,000","ML81562473","074-023-250","Menlo Park","1,247.44","02/26/2016","$3,607,602","2,892","Sold","2001 Camino a los Cerros","2016","94025","R-1"
"$ 632.47","0","304","Allied Arts / Downtown","3","1","4","San Mateo","15","","$3,499,000","02/22/2016","5,692","ML81561670","071-434-320","Menlo Park","1,531.91","03/08/2016","$3,600,000","2,350","Sold","50 Cornell Road","2016","94025","R10008"
"$ 184.60","74","353","Howard Park Etc.","4","0","4","San Mateo","0","","$3,600,000","02/23/2016","19,502","ML81561963","050-104-010","San Carlos","1,208.05","02/23/2016","$3,600,000","2,980","Sold","1985 Carmelita Drive","1942","94070","R10006"
"$ 90.82","42","17","Saratoga","2","0","3","Santa Clara","82","","$3,599,888","03/15/2016","39,640","ML81565270","503-56-010","Saratoga","1,203.98","","","2,990","Canceled","13410 Old Oak Way","1974","95070","R140"
"$ 131.37","39","18","Cupertino","4","0","3","Santa Clara","12","","$3,588,000","02/17/2016","27,312","ML81551051","356-25-032","Cupertino","726.32","","","4,940","Expired","21989 Lindy Lane","1977","95014","R1"
"$ 326.77","60","303","Central Menlo","2","1","3","San Mateo","11","","$2,950,000","02/29/2016","10,864","ML81562753","071-211-150","Menlo Park","2,040.23","03/11/2016","$3,550,000","1,740","Sold","920 Olive Street","1956","94025","R10010"
"$ 349.71","68","303","Central Menlo","2","0","3","San Mateo","10","","$3,250,000","03/13/2016","10,080","ML81565025","071-052-030","Menlo Park","1,462.66","03/23/2016","$3,525,000","2,410","Sold","1175 Hermosa Way","1948","94025","R10010"
"$ 76.12","43","221","Los Altos Hills","4","1","5","Santa Clara","42","","$3,750,000","03/03/2016","45,982","ML81563387","175-47-038","Los Altos Hills","995.17","04/14/2016","$3,500,000","3,517","Sold","13030 La Paloma Road","1973","94022","R1"
"$ 121.99","65","291","El Camino to Alameda","3","0","5","San Mateo","26","","$3,498,000","03/14/2016","28,690","ML81565074","059-303-280","Atherton","1,286.76","04/09/2016","$3,500,000","2,720","Sold","35 Selby Lane","1951","94027","R1001A"
"$ 79.78","44","221","Los Altos Hills","2","1","4","Santa Clara","11","","$3,188,000","03/07/2016","43,560","ML81564109","182-48-005","Los Altos Hills","1,184.79","03/17/2016","$3,475,000","2,933","Sold","26636 Altamont Road","1972","94022","R1"
"$ 71.84","68","17","Saratoga","4","1","4","Santa Clara","74","","$3,595,000","03/04/2016","48,026","ML81563726","510-06-018","Saratoga","832.13","07/06/2016","$3,450,000","4,146","Sold","19165 Austin Way","1948","95070","R140"
"$ 79.50","65","221","Los Altos Hills","3","0","4","Santa Clara","10","","$3,300,000","03/08/2016","43,399","ML81564267","336-37-006","Los Altos Hills","1,090.39","03/17/2016","$3,450,000","3,164","Sold","23344 Camino Hermoso Drive","1951","94024","RA"
"$ 19.75","36","18","Cupertino","4","1","5","Santa Clara","248","","$3,448,000","03/15/2016","172,189","ML81565268","366-34-005","Cupertino","743.52","11/18/2016","$3,400,100","4,573","Sold","21985 Regnart Road","1980","95014","RHS"
"$ 66.31","45","221","Los Altos Hills","3","1","3","Santa Clara","28","","$3,500,000","03/01/2016","51,273","ML81563120","182-41-061","Los Altos Hills","1,085.57","04/04/2016","$3,400,000","3,132","Sold","14565 Harvard Court","1971","94022","RA"
"$ 291.13","62","214","South of El Monte","3","0","4","Santa Clara","8","","$3,250,000","03/02/2016","11,678","ML81563249","197-17-027","Los Altos","1,362.73","03/10/2016","$3,400,000","2,495","Sold","1567 Siesta Drive","1954","94024","R1"
"$ 318.21","68","303","Central Menlo","3","0","3","San Mateo","10","","$2,998,000","03/07/2016","10,559","ML81563939","071-362-140","Menlo Park","1,382.72","03/17/2016","$3,360,000","2,430","Sold","10 Cotton Place","1948","94025","R10010"
"$ 204.37","80","440","Hillsborough Heights","4","1","4","San Mateo","17","","$3,680,000","02/19/2016","16,392","ML81561393","031-220-200","Hillsborough","1,070.29","03/07/2016","$3,350,000","3,130","Sold","508 Roehampton Road","1936","94010","R10025"
"$ 102.13","11","351","Beverly Terrace Etc.","4","1","4","San Mateo","103","","$3,300,000","03/08/2016","32,801","ML81564138","049-400-200","San Carlos","741.48","06/18/2016","$3,350,000","4,518","Sold","163 Los Vientos Way","2005","94070","PC0000"
"$ 268.00","49","211","North Los Altos","2","1","4","Santa Clara","8","","$2,900,000","03/09/2016","12,500","ML81564548","167-44-016","Los Altos","1,342.15","03/17/2016","$3,350,000","2,496","Sold","550 Torwood Lane","1967","94022","R1"
"$ 55.85","56","221","Los Altos Hills","2","1","4","Santa Clara","17","","$3,395,000","02/25/2016","59,533","ML81562297","182-10-023","Los Altos Hills","1,424.59","03/13/2016","$3,325,000","2,334","Sold","13109 Byrd Lane","1960","94022","RA"
"$ 523.90","9","238","Green Gables","3","0","4","Santa Clara","0","","$3,298,000","02/21/2016","6,318","ML81561617","003-48-068","Palo Alto","1,251.42","02/21/2016","$3,310,000","2,645","Sold","2340 Carmel Drive","2007","94303","R1"
"$ 148.70","16","214","South of El Monte","5","1","4","Santa Clara","24","","$3,498,000","03/14/2016","22,193","ML81565131","318-24-036","Los Altos","872.09","04/07/2016","$3,300,000","3,784","Sold","1611 El Sereno Court","2000","94024","R1B2"
"$ 552.45","96","240","Community Center","2","0","4","Santa Clara","81","","$3,280,000","02/25/2016","5,937","ML81562334","003-31-017","Palo Alto","1,500.46","","","2,186","Canceled","820 Hamilton Avenue","1920","94301","R1"
"$ 330.51","15","18","Cupertino","4","1","5","Santa Clara","50","","$3,450,000","03/15/2016","9,924","ML81565267","366-03-065","Cupertino","851.51","05/01/2016","$3,280,000","3,852","Sold","11583 Upland Way","2001","95014","A1-1A"
"$ 330.81","62","211","North Los Altos","3","1","5","Santa Clara","9","","$3,198,000","03/02/2016","9,900","ML81563297","170-16-022","Los Altos","1,053.39","03/11/2016","$3,275,000","3,109","Sold","540 Valencia Drive","1954","94022","R1"
"$ 288.84","52","211","North Los Altos","3","0","4","Santa Clara","0","","$3,295,000","03/09/2016","11,330","ML81564557","167-43-030","Los Altos","1,186.98","03/09/2016","$3,272,500","2,757","Sold","580 Guadalupe Drive","1964","94022","R1"
"$ 65.65","42","221","Los Altos Hills","3","1","4","Santa Clara","58","","$3,488,000","03/02/2016","49,658","ML81563277","182-45-024","Los Altos Hills","950.99","04/28/2016","$3,260,000","3,428","Sold","27071 Dezahara Way","1974","94022","RA"
"$ 134.90","0","10","Willow Glen","4","1","5","Santa Clara","7","","$3,195,000","02/29/2016","24,092","ML81562786","288-20-040","San Jose","711.16","03/07/2016","$3,250,000","4,570","Sold","1811 Dry Creek Road","2016","95124","R1"
"$ 349.84","0","18","Cupertino","4","1","5","Santa Clara","21","","$3,368,000","03/08/2016","9,290","ML81564129","326-28-084","Cupertino","869.45","03/29/2016","$3,250,000","3,738","Sold","21030 Greenleaf Drive","2016","95014","R1"
"$ 69.08","30","221","Los Altos Hills","3","1","4","Santa Clara","121","","$3,249,888","02/19/2016","47,045","ML81561441","331-21-007","Los Altos","822.34","","","3,952","Canceled","11029 Eastbrook Avenue","1986","94024","R1E-1"
"$ 67.62","51","221","Los Altos Hills","3","1","5","Santa Clara","15","","$3,298,000","03/09/2016","47,916","ML81564562","336-32-074","Los Altos Hills","882.59","03/24/2016","$3,240,000","3,671","Sold","11499 Summit Wood Road","1965","94022","RA"
"$ 73.37","59","221","Los Altos Hills","4","0","5","Santa Clara","143","","$3,388,000","03/09/2016","43,996","ML81564540","336-18-020","Los Altos Hills","794.10","07/30/2016","$3,228,000","4,065","Sold","24274 Dawnridge Drive","1957","94024","RA"
"$ 248.23","53","211","North Los Altos","2","1","4","Santa Clara","9","","$2,695,000","03/15/2016","12,972","ML81565254","167-35-031","Los Altos","1,599.60","03/24/2016","$3,220,000","2,013","Sold","125 Lockhart Lane","1963","94022","1"
"$ 70.03","39","16","Los Gatos/Monte Sereno","2","1","4","Santa Clara","0","","$3,188,000","02/16/2016","45,694","ML81550961","410-37-011","Monte Sereno","878.88","02/16/2016","$3,200,000","3,641","Sold","18482 Twin Creeks Road","1977","95030","R144"
