"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 160.21","27","444","Tobin Clark Estate / Polo Terrace","5","1","6","San Mateo","161","","$4,850,000","06/24/2016","29,961","ML81592422","038-312-080","Hillsborough","783.03","12/02/2016","$4,800,000","6,130","Sold","965 Tournament Drive","1989","94010","R10000"
"$ 218.88","24","211","North Los Altos","5","0","4","Santa Clara","81","","$4,698,000","07/06/2016","20,582","ML81593703","170-28-010","Los Altos","978.50","09/25/2016","$4,505,000","4,604","Sold","177 S Gordon Way","1992","94022","R1"
"$ 48.40","64","15","Campbell","1","0","2","Santa Clara","21","","$4,500,000","06/30/2016","92,979","ML81593090","403-15-040","Campbell","4,721.93","07/20/2016","","953","Pending","1180 Abbott Avenue","1952","95008","R1-9"
"$ 88.50","62","221","Los Altos Hills","2","1","4","Santa Clara","8","","$3,988,000","06/20/2016","50,138","ML81591515","175-22-004","Los Altos Hills","1,868.21","06/28/2016","$4,437,000","2,375","Sold","14221 Miranda Road","1954","94022","R1"
"$ 467.26","0","231","Green Acres","3","0","4","Santa Clara","86","","$4,500,000","06/21/2016","9,416","ML81591551","167-05-011","Palo Alto","1,231.02","09/15/2016","$4,399,680","3,574","Sold","4246 Pomona Avenue","2016","94306","R-1"
"$ 315.69","11","274","Central Woodside","2","1","4","San Mateo","24","","$4,395,000","06/25/2016","13,922","ML81592475","072-151-280","Woodside","1,910.87","","","2,300","Canceled","35 Martin Lane","2005","94062","R10025"
"$ 902.13","15","242","Downtown Palo Alto","4","1","5","Santa Clara","19","","$3,988,000","07/06/2016","4,831","ML81593706","120-17-100","Palo Alto","1,300.51","07/25/2016","$4,358,000","3,351","Sold","865 Waverley Street","2001","94301","R2"
"$ 262.54","110","439","San Mateo Park / El Cerrito Park","4","1","6","San Mateo","12","","$3,995,000","06/16/2016","16,379","ML81591079","032-061-050","San Mateo","866.94","06/27/2016","$4,300,000","4,960","Sold","110 Warren Road","1906","94402","R10010"
"$ 461.82","109","460","Burlingame Park","3","0","5","San Mateo","11","","$3,995,000","06/24/2016","9,121","ML81592410","028-282-090","Burlingame","1,111.48","07/02/2016","$4,212,500","3,790","Sold","1610 Chapin Avenue","1907","94010","R10006"
"$ 214.33","59","212","Country Club","4","1","4","Santa Clara","50","","$4,150,000","06/16/2016","19,363","ML81590917","331-04-115","Los Altos","1,264.86","","","3,281","Canceled","1330 Fairway Drive","1957","94024","R1E-2"
"$ 319.43","79","234","Midtown","3","1","4","Santa Clara","0","","$4,498,000","07/14/2016","12,992","ML81595273","132-12-010","Palo Alto","1,154.38","07/14/2016","$4,150,000","3,595","Sold","2510 Waverley Street","1937","94301","R1"
"$ 87.04","62","290","Alameda to 280","3","0","4","San Mateo","9","","$3,845,000","06/27/2016","47,045","ML81592536","073-181-040","Atherton","1,402.40","07/06/2016","$4,095,000","2,920","Sold","401 Stockbridge Avenue","1954","94027","R1001A"
"$ 392.00","65","303","Central Menlo","2","1","4","San Mateo","36","","$3,995,000","06/28/2016","10,204","ML81592795","071-370-230","Menlo Park","1,704.30","08/01/2016","$4,000,000","2,347","Sold","361 Claire Place","1951","94025","R10010"
"$ 18.37","56","273","Skyline Area","3","1","4","San Mateo","87","","$3,999,999","07/06/2016","217,800","ML81593695","067-310-090","Woodside","1,095.89","","","3,650","Expired","12424 Skyline Boulevard","1960","94062","R1"
"$ 90.91","8","17","Saratoga","6","2","7","Santa Clara","71","","$3,999,888","06/24/2016","44,000","ML81592337","397-05-015","Saratoga","681.99","","","5,865","Canceled","14395 Quito Road","2008","95070","R140"
"$ 83.36","32","17","Saratoga","4","1","4","Santa Clara","29","40","$3,988,888","07/11/2016","47,851","ML81594523","503-72-026","Saratoga","908.63","","","4,390","Canceled","21511 Saratoga Heights Drive","1984","95070","RHSG1"
"$ 625.98","0","238","Green Gables","4","1","4","Santa Clara","40","","$3,980,000","07/11/2016","6,358","ML81594540","003-49-078","Palo Alto","1,433.20","","","2,777","Expired","2346 Santa Ana Street","2016","94303","R1"
"$ 146.31","39","16","Los Gatos/Monte Sereno","4","1","5","Santa Clara","92","","$3,950,000","07/14/2016","26,998","ML81595167","510-50-009","Monte Sereno","797.17","","","4,955","Canceled","16178 Greenwood Road","1977","95030","R44"
"$ 231.33","110","441","Brewer Subdivision/Upland","3","2","4","San Mateo","12","","$4,050,000","06/30/2016","16,988","ML81593050","032-442-150","Hillsborough","984.96","07/11/2016","$3,930,000","3,990","Sold","91 Crystal Springs Road","1906","94010","R10025"
"$ 87.55","30","16","Los Gatos/Monte Sereno","4","0","4","Santa Clara","81","","$3,890,000","07/07/2016","44,431","ML81593938","510-21-008","Monte Sereno","848.97","","","4,582","Canceled","18439 Hernandez Lane","1986","95030","R44"
"$ 126.51","26","444","Tobin Clark Estate / Polo Terrace","4","0","4","San Mateo","171","","$3,890,000","07/12/2016","30,749","ML81594745","038-344-020","Hillsborough","808.73","","","4,810","Expired","35 Sugar Hill Drive","1990","94010","R10025"
"$ 607.11","0","238","Green Gables","4","1","4","Santa Clara","32","","$3,980,000","07/13/2016","6,358","ML81595008","003-49-078","Palo Alto","1,389.99","08/12/2016","$3,860,000","2,777","Sold","2346 Santa Ana Street","2016","94303","R1"
"$ 63.01","51","16","Los Gatos/Monte Sereno","3","0","3","Santa Clara","181","","$3,800,000","06/21/2016","60,311","ML81591589","410-33-015","Monte Sereno","870.96","","","4,363","Expired","18364 Oak Drive","1965","95030","R1"
"$ 240.58","14","17","Saratoga","3","1","4","Santa Clara","98","150","$3,800,000","06/21/2016","15,795","ML81591623","503-82-005","Saratoga","820.56","","","4,631","Canceled","18175 Rodeo Creek Hollow","2002","95070","R140"
"$ 221.02","77","211","North Los Altos","2","1","3","Santa Clara","29","","$3,798,000","06/16/2016","17,184","ML81591082","167-20-006","Los Altos","1,656.35","","","2,293","Canceled","547 Van Buren Street","1939","94022","R1"
"$ 373.39","0","214","South of El Monte","3","1","4","Santa Clara","14","","$3,749,000","06/16/2016","10,043","ML81590887","189-13-023","Los Altos","1,221.90","06/29/2016","$3,750,000","3,069","Sold","847 Clinton Road","2016","94024","R110"
"$ 260.42","3","16","Los Gatos/Monte Sereno","4","1","6","Santa Clara","267","","$3,750,000","06/19/2016","14,400","ML81591384","529-07-097","Los Gatos","987.88","","","3,796","Active","461 University Avenue","2013","95032","RM520"
"$ 151.35","37","444","Tobin Clark Estate / Polo Terrace","3","1","5","San Mateo","39","","$3,800,000","06/24/2016","24,777","ML81592241","038-334-060","Hillsborough","756.05","07/31/2016","$3,750,000","4,960","Sold","1145 Tournament Drive","1979","94010","R10025"
"$ 161.74","13","17","Saratoga","5","1","6","Santa Clara","30","","$3,988,000","07/10/2016","23,185","ML81594466","397-28-062","Saratoga","781.58","08/09/2016","$3,750,000","4,798","Sold","13999 Alta Vista Avenue","2003","95070","R112"
"$ 88.42","59","221","Los Altos Hills","3","0","3","Santa Clara","4","","$3,695,000","07/14/2016","42,410","ML81595114","182-11-014","Los Altos Hills","1,520.68","07/18/2016","$3,750,000","2,466","Sold","12345 Melody Lane","1957","94022","RA"
"$ 196.48","10","350","Alder Manor Etc.","3","1","4","San Mateo","7","","$3,680,000","07/14/2016","18,730","ML81595318","051-061-340","San Carlos","938.54","07/20/2016","$3,680,000","3,921","Sold","39 Oak Creek Lane","2006","94070","R1"
"$ 29.70","41","221","Los Altos Hills","3","1","5","Santa Clara","152","","$3,900,000","07/14/2016","121,968","ML81595301","182-50-009","Los Altos Hills","863.53","12/13/2016","$3,622,500","4,195","Sold","13501 Paseo Del Roble Drive","1975","94022","LH"
"$ 284.05","10","212","Country Club","6","0","5","Santa Clara","73","","$3,775,000","06/20/2016","12,674","ML81591516","331-23-007","Los Altos","655.74","09/01/2016","$3,600,000","5,490","Sold","944 Lundy Lane","2006","94024","R1E-2"
"$ 82.64","31","17","Saratoga","3","1","5","Santa Clara","28","","$3,595,000","06/21/2016","43,560","ML81591667","503-72-025","Saratoga","942.90","07/19/2016","$3,600,000","3,818","Sold","21503 Saratoga Heights Drive","1985","95070","RHSG1"
"$ 74.15","22","274","Central Woodside","4","2","6","San Mateo","134","300","$3,495,000","07/07/2016","47,132","ML81593980","068-320-360","Woodside","700.68","11/17/2016","$3,495,000","4,988","Sold","10 Somerset Place","1994","94062","RE0001"
"$ 31.16","58","263","Central Portola Valley","2","1","4","San Mateo","12","100","$3,395,000","07/11/2016","108,943","ML81594510","077-271-180","Portola Valley","1,347.22","","","2,520","Expired","3330 Alpine Road","1958","94028","SFR"
"$ 239.56","2","10","Willow Glen","5","1","4","Santa Clara","15","","$3,300,000","07/15/2016","13,775","ML81595364","429-20-015","San Jose","646.93","07/29/2016","$3,300,000","5,101","Sold","1532 Curtiss Avenue","2014","95125","R1"
"$ 205.25","11","17","Saratoga","5","1","5","Santa Clara","102","","$3,450,001","07/15/2016","16,078","ML81595477","503-20-011","Saratoga","558.94","10/24/2016","$3,300,000","5,904","Sold","13671 Saratoga Sunnyvale Road","2005","95070","R112"
"$ 183.38","53","16","Los Gatos/Monte Sereno","4","2","5","Santa Clara","131","","$3,285,000","07/08/2016","17,914","ML81594157","409-28-012","Los Gatos","800.44","","","4,104","Canceled","14564 Eastview Drive","1963","95032","R112"
"$ 272.90","66","303","Central Menlo","2","0","3","San Mateo","34","","$3,488,000","07/01/2016","12,001","ML81593142","071-121-010","Menlo Park","1,871.43","08/04/2016","$3,275,000","1,750","Sold","1800 Edgewood Lane","1950","94025","R10010"
"$ 81.04","42","17","Saratoga","4","0","5","Santa Clara","83","","$3,350,000","07/08/2016","40,202","ML81594320","397-01-048","Saratoga","793.47","09/29/2016","$3,258,000","4,106","Sold","14067 Apricot Hill","1974","95070","R140"
"$ 82.01","58","274","Central Woodside","2","1","3","San Mateo","15","","$2,995,000","06/16/2016","39,204","ML81590998","072-091-220","Woodside","1,410.09","06/29/2016","$3,215,000","2,280","Sold","3490 Tripp Road","1958","94062","RE0003"
"$ 307.76","62","262","Brookside / Willowbrook Area","3","1","4","San Mateo","100","","$3,199,000","06/20/2016","10,398","ML81591431","079-181-090","Portola Valley","1,114.98","09/26/2016","$3,200,000","2,870","Sold","255 Corte Madera Road","1954","94028","R10015"
"$ 341.33","14","18","Cupertino","3","1","5","Santa Clara","61","","$3,200,000","07/07/2016","9,375","ML81593858","375-07-015","Cupertino","793.85","","","4,031","Expired","10109 S Tantau Avenue","2002","95014","R1-10"
"$ 501.34","0","232","Barron Park","3","0","4","Santa Clara","9","","$2,988,000","07/13/2016","6,333","ML81594944","137-15-077","Palo Alto","1,198.57","07/22/2016","$3,175,000","2,649","Sold","831 Chimalus Drive","2016","94306","R1"
"$ 225.00","23","277","Woodside Glens","3","1","5","San Mateo","12","","$2,995,000","06/18/2016","14,000","ML81591350","073-032-170","Woodside","1,050.00","06/30/2016","$3,150,000","3,000","Sold","1221 Canada Road","1993","94062","R10000"
"$ 240.02","54","301","Sharon Heights / Stanford Hills","2","1","5","San Mateo","85","","$3,198,000","07/15/2016","12,916","ML81595490","074-184-210","Menlo Park","1,058.02","10/08/2016","$3,100,000","2,930","Sold","810 Monte Rosa Drive","1962","94025","R10010"
"$ 617.91","116","242","Downtown Palo Alto","3","1","4","Santa Clara","24","","$3,188,000","07/12/2016","5,001","ML81594872","120-02-044","Palo Alto","1,443.25","08/04/2016","$3,090,000","2,141","Sold","575 Everett Avenue","1900","94301","R2"
"$ 391.43","43","396","FC- Nbrhood#3 - Carmel Village Etc.","4","1","5","San Mateo","60","","$3,380,000","07/14/2016","7,686","ML81595116","094-251-030","Foster City","749.50","09/12/2016","$3,008,500","4,014","Sold","1016 Flying Fish Street","1973","94404","R10006"
"$ 530.97","15","234","Midtown","3","0","4","Santa Clara","9","","$2,999,000","06/23/2016","5,650","ML81589305","132-04-104","Palo Alto","1,304.35","07/01/2016","$3,000,000","2,300","Sold","585 Ashton Avenue","2001","94306","R1"
"$ 300.74","14","640","West of Highway 1 Montara","2","1","3","San Mateo","142","","$3,000,000","07/08/2016","9,975","ML81594181","037-011-090","Montara","1,351.96","","","2,219","Canceled","200 14th Street","2002","94037","R10006"
"$ 104.35","8","16","Los Gatos/Monte Sereno","4","1","5","Santa Clara","51","","$3,149,000","07/12/2016","28,749","ML81594720","527-18-016","Los Gatos","751.50","08/31/2016","$3,000,000","3,992","Sold","14830 Blossom Hill Road","2008","95032","HR"
"$ 23.35","10","1","Morgan Hill / Gilroy / San Martin","4","2","4","Santa Clara","30","","$2,999,999","07/12/2016","128,502","ML81594873","779-56-017","San Martin","449.78","08/11/2016","$3,000,000","6,670","Sold","1435 Lakeview Court","2006","95046","HS"
"$ 68.73","36","13","Almaden Valley","4","0","5","Santa Clara","82","","$2,999,888","06/16/2016","43,647","ML81590941","696-10-042","San Jose","702.06","","","4,273","Expired","18693 Carriage Hill Drive","1980","95120","RR-D"
"$ 13.04","29","23","Los Gatos Mountains","5","1","4","Santa Clara","139","","$2,999,888","06/21/2016","229,997","ML81591651","098-201-28-000","Los Gatos","387.93","","","7,733","Expired","26700 Loma Prieta Way","1987","95033","SU"
"$ 468.25","9","460","Burlingame Park","4","1","5","San Mateo","12","","$2,998,000","06/17/2016","6,300","ML81591174","028-132-140","Burlingame","932.66","06/28/2016","$2,950,000","3,163","Sold","808 Walnut Avenue","2007","94010","R1"
"$ 205.29","96","16","Los Gatos/Monte Sereno","4","0","4","Santa Clara","135","","$2,925,000","07/07/2016","14,248","ML81593928","529-24-013","Los Gatos","877.06","","","3,335","Expired","226 Bella Vista Avenue","1920","95030","R18"
"$ 89.05","22","27","Alameda County","3","2","5","Alameda","117","115","$2,900,000","06/24/2016","32,565","ML81592289","513-0735-008","Fremont","530.55","","","5,466","Expired","45293 Rutherford Terrace","1994","94539","1009"
"$ 60.27","54","17","Saratoga","4","0","6","Santa Clara","151","","$2,888,000","07/05/2016","47,916","ML81593467","397-06-045","Saratoga","717.87","","","4,023","Expired","18584 Vessing Road","1962","95070","R140"
"$ 217.67","61","17","Saratoga","4","0","5","Santa Clara","82","","$2,888,000","07/12/2016","13,268","ML81594723","393-06-028","Saratoga","774.26","","","3,730","Expired","20345 ARGONAUT Drive","1955","95070","R112"
"$ 278.75","66","232","Barron Park","2","0","3","Santa Clara","7","","$2,495,000","07/07/2016","10,350","ML81593899","137-20-007","Palo Alto","1,842.27","07/13/2016","$2,885,000","1,566","Sold","4068 Laguna Way","1950","94306","R1B1"
"$ 305.69","83","439","San Mateo Park / El Cerrito Park","3","1","4","San Mateo","88","","$3,050,000","06/17/2016","9,405","ML81591258","031-062-280","San Mateo","904.09","09/12/2016","$2,875,000","3,180","Sold","454 Hillcrest Road","1933","94402","R10010"
"$ 198.26","57","264","Ladera","3","1","5","San Mateo","24","","$2,895,000","07/11/2016","14,375","ML81594484","077-132-070","Portola Valley","966.10","08/03/2016","$2,850,000","2,950","Sold","15 Siesta Court","1959","94028","R10010"
"$ 327.62","26","208","Grant","4","0","4","Santa Clara","41","","$2,850,000","07/14/2016","8,699","ML81595143","197-09-068","Mountain View","865.47","","","3,293","Canceled","3359 Milton Court","1990","94040","R1-8L"
"$ 131.75","49","481","Highlands Millbrae","3","0","5","San Mateo","4","","$2,688,888","07/15/2016","21,632","ML81595390","024-204-080","Millbrae","793.87","07/18/2016","$2,850,000","3,590","Sold","1346 Millbrae Avenue","1967","94030","R10006"
"$ 280.15","50","211","North Los Altos","2","1","3","Santa Clara","6","","$2,795,000","07/05/2016","10,093","ML81593479","167-45-032","Los Altos","1,158.81","07/10/2016","$2,827,500","2,440","Sold","370 San Domingo Way","1966","94022","R1"
"$ 306.23","58","233","South Palo Alto","2","1","4","Santa Clara","14","","$2,798,000","06/16/2016","9,225","ML81590880","127-03-172","Palo Alto","1,394.37","06/30/2016","$2,825,000","2,026","Sold","2448 Greer Road","1958","94303","R1"
"$ 277.98","63","211","North Los Altos","2","1","3","Santa Clara","11","","$2,688,000","07/06/2016","10,141","ML81593823","170-47-028","Los Altos","1,443.36","07/16/2016","$2,818,888","1,953","Sold","549 Valencia Drive","1953","94022","R1"
"$ 350.00","31","212","Country Club","3","1","4","Santa Clara","36","","$2,895,000","07/14/2016","8,000","ML81595173","331-12-140","Los Altos","846.94","08/17/2016","$2,800,000","3,306","Sold","861 Hierra Court","1985","94024","R1E-2"
"$ 28.80","60","17","Saratoga","2","0","4","Santa Clara","133","","$2,798,000","06/23/2016","97,139","ML81592105","510-27-026","Los Gatos","1,161.96","","","2,408","Expired","19640 Redberry Drive","1956","95030","RHS-D"
"$ 199.64","49","17","Saratoga","4","0","5","Santa Clara","11","","$2,799,000","07/08/2016","14,000","ML81594313","393-03-001","Saratoga","781.38","07/19/2016","$2,795,000","3,577","Sold","20361 Kilbride Court","1967","95070","R112"
"$ 285.68","1","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","50","","$2,888,000","06/24/2016","9,749","ML81592355","523-16-003","Los Gatos","813.14","08/13/2016","$2,785,000","3,425","Sold","15838 Cherry Blossom Lane","2015","95032","R1-8"
"$ 134.63","36","27","Alameda County","4","1","6","Alameda","183","","$2,775,000","07/08/2016","20,613","ML81594180","519-1667-031","Fremont","557.23","","","4,980","Canceled","47335 Galindo Drive","1980","94539","residential"
"$ 30.04","30","13","Almaden Valley","2","2","3","Santa Clara","45","","$2,750,000","06/16/2016","91,537","ML81590996","742-08-048","San Jose","750.34","","","3,665","Canceled","20585 Whispering Oaks Drive","1986","95120","RR-SR"
"$ 348.21","75","353","Howard Park Etc.","3","1","5","San Mateo","8","","$2,495,000","06/20/2016","7,897","ML81591436","050-082-120","San Carlos","993.86","06/27/2016","$2,750,000","2,767","Sold","833 Cordilleras Avenue","1941","94070","R10006"
"$ 69.38","42","17","Saratoga","2","0","3","Santa Clara","121","","$2,799,000","07/01/2016","39,640","ML81593281","503-56-010","Saratoga","919.73","07/12/2016","$2,750,000","2,990","Sold","13410 Old Oak Way","1974","95070","R140"
"$ 7.52","13","17","Saratoga","5","1","5","Santa Clara","135","","$2,749,000","07/05/2016","365,468","ML81593456","517-14-080","Saratoga","661.29","","","4,157","Expired","20887 Kittridge Road","2003","95070","RHSG1"
"$ 196.93","75","336","Cordilleras Heights Etc.","5","1","4","San Mateo","112","","$2,745,000","07/15/2016","13,939","ML81595369","058-253-310","Redwood City","737.90","","","3,720","Canceled","344 Alameda De Las Pulgas","1941","94062","R10015"
"$ 394.93","92","467","Burlingame Gate/Burlingame Grove","3","1","4","San Mateo","48","","$2,725,000","07/09/2016","6,900","ML81594409","025-253-180","Burlingame","946.18","","","2,880","Canceled","1480 Highway Road","1924","94010","R10006"
"$ 402.04","84","439","San Mateo Park / El Cerrito Park","2","1","3","San Mateo","40","","$2,725,000","07/15/2016","6,778","ML81595365","031-094-060","San Mateo","1,316.43","","","2,070","Expired","419 Edgewood Road","1932","94402","R10010"
"$ 192.19","58","211","North Los Altos","2","0","4","Santa Clara","9","","$2,298,000","06/21/2016","14,100","ML81591625","167-32-052","Los Altos","1,252.31","06/29/2016","$2,710,000","2,164","Sold","170 SYLVIAN Way","1958","94022","R1"
