"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 259.95","23","303","Central Menlo","3","1","4","San Mateo","17","","$3,098,000","11/18/2013","11,729","ML81341255","071-180-870","Menlo Park","999.67","12/05/2013","$3,049,000","3,050","Sold","1678 OAK Avenue","1990","94025","R100"
"$ 351.19","1","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","5","","$2,900,000","12/13/2013","8,400","ML81343104","510-14-054","Los Gatos","976.82","12/18/2013","$2,950,000","3,020","Sold","238 BACHMAN Avenue","2013","95030","R-1D"
"$ 313.96","64","238","Green Gables","2","0","3","Santa Clara","8","","$1,850,000","12/05/2013","9,100","ML81342442","003-37-054","Palo Alto","2,049.50","12/13/2013","$2,857,000","1,394","Sold","1547 WALNUT Drive","1950","94303","R1"
"$ 359.62","5","233","South Palo Alto","3","0","4","Santa Clara","7","","$2,395,000","12/04/2013","7,800","ML81342331","127-29-040","Palo Alto","1,275.00","12/11/2013","$2,805,000","2,200","Sold","853 FIELDING Drive","2008","94303","R1"
"$ 466.67","0","302","County / Alameda Area","3","1","4","San Mateo","0","","$2,895,000","12/03/2013","6,000","ML81342230","074-102-220","Menlo Park","1,035.50","12/03/2013","$2,800,000","2,704","Sold","18 Perry Avenue","2013","94025","R1"
"$ 62.30","17","17","Saratoga","3","1","3","Santa Clara","121","","$2,795,000","11/23/2013","44,867","ML81341776","397-03-081","Saratoga","584.97","","","4,778","Canceled","14419 EMERALD HILLS Court","1997","95070","SA"
"$ 278.27","6","18","Cupertino","4","1","4","Santa Clara","79","","$2,788,000","11/17/2013","10,019","ML81341327","357-04-077","Cupertino","771.23","","","3,615","Expired","10550 MIRA VISTA Road","2008","95014","R1"
"$ 231.09","2","444","Tobin Clark Estate / Polo Terrace","3","0","5","San Mateo","56","","$2,795,000","12/06/2013","11,900","ML81342627","038-222-110","San Mateo","780.14","01/31/2014","$2,750,000","3,525","Sold","520 VERANO Court","2012","94402","R1"
"$ 59.14","56","292","Middlefield to El Camino Atherton","3","0","3","San Mateo","9","","$2,595,000","11/18/2013","45,675","ML81341253","060-200-100","Atherton","1,004.09","11/27/2013","$2,701,000","2,690","Sold","95 JENNINGS Lane","1957","94027","R1"
"$ 450.17","0","466","Burlinhome / Easton Add #2 / #3 / #5","4","1","4","San Mateo","0","","$2,700,000","11/30/2013","6,000","ML81342060","026-161-160","Burlingame","906.38","11/30/2013","$2,701,000","2,980","Sold","1102 BALBOA Avenue","2013","94010","R1"
"$ 20.27","55","16","Los Gatos/Monte Sereno","4","1","4","Santa Clara","51","","$2,499,950","11/26/2013","131,987","ML81341873","532-26-083","Los Gatos","717.35","01/16/2014","$2,675,000","3,729","Sold","16144 CYPRESS Way","1959","95030","R1E-2"
"$ 567.57","81","236","College","4","0","6","Santa Clara","1","","$2,575,000","12/08/2013","4,625","ML81342728","137-06-057","Palo Alto","1,898.05","12/09/2013","$2,625,000","1,383","Sold","2137 BOWDOIN Street","1932","94306","R1"
"$ 261.55","17","211","North Los Altos","2","1","3","Santa Clara","8","","$1,995,000","12/11/2013","9,960","ML81342884","167-35-074","Los Altos","1,358.19","12/19/2013","$2,605,000","1,918","Sold","170 LOS ALTOS Avenue","1996","94022","R1"
"$ 66.32","39","17","Saratoga","3","0","5","Santa Clara","0","","$2,628,000","12/07/2013","39,204","ML81342656","397-36-028","Saratoga","654.58","12/07/2013","$2,600,000","3,972","Sold","19493 BURGUNDY Way","1974","95070","R140"
"$ 101.25","56","445","Lakeview","4","0","9","San Mateo","73","","$2,300,000","11/19/2013","24,700","ML81341414","038-031-020","Hillsborough","483.71","01/31/2014","$2,500,777","5,170","Sold","1585 BLACK MOUNTAIN Road","1958","94010","R1025"
"$ 70.77","63","10","Willow Glen","4","0","3","Santa Clara","125","","$2,500,000","11/18/2013","35,325","ML81341321","446-24-011","San Jose","727.17","","","3,438","Expired","2075 BOOKSIN Avenue","1950","95125","R1"
"$ 5.50","21","1","Morgan Hill / Gilroy / San Martin","5","0","5","Santa Clara","258","","$2,450,000","11/22/2013","445,619","ML81341638","756-17-007","Morgan Hill","473.80","","","5,171","Expired","14055 UVAS Road","1993","95037","HS"
"$ 228.03","65","209","Miramonte","3","1","4","Santa Clara","7","","$2,195,000","12/05/2013","10,560","ML81342445","189-04-099","Mountain View","711.37","12/12/2013","$2,408,000","3,385","Sold","1322 BROOKDALE Avenue","1948","94040","R1-8L"
"$ 187.00","57","211","North Los Altos","2","1","4","Santa Clara","10","","$2,195,000","12/03/2013","12,834","ML81342456","170-29-007","Los Altos","1,033.59","12/13/2013","$2,400,000","2,322","Sold","331 GALLI Court","1956","94022","R1"
"$ 449.63","16","232","Barron Park","3","0","4","Santa Clara","8","","$2,198,000","12/05/2013","5,311","ML81342459","137-09-067","Palo Alto","1,065.60","12/13/2013","$2,388,000","2,241","Sold","610 CHIMALUS Drive","1998","94306","R1"
"$ 118.75","48","301","Sharon Heights / Stanford Hills","2","0","3","San Mateo","71","","$2,575,000","11/18/2013","20,000","ML81341282","074-232-060","Menlo Park","965.45","01/28/2014","$2,375,000","2,460","Sold","1045 TRINITY Drive","1966","94025","R100"
"$ 53.95","55","221","Los Altos Hills","3","0","4","Santa Clara","4","","$2,300,000","12/02/2013","43,560","ML81342219","182-13-024","Los Altos","1,019.97","12/06/2013","$2,350,000","2,304","Sold","26459 TAAFFE Road","1959","94022","RA"
"$ 177.53","23","214","South of El Monte","3","1","5","Santa Clara","16","","$2,000,000","12/04/2013","13,068","ML81342395","318-09-039","Los Altos","774.88","12/20/2013","$2,320,000","2,994","Sold","1705 ORR Court","1991","94024","LA"
"$ 50.29","39","16","Los Gatos/Monte Sereno","2","2","4","Santa Clara","50","","$2,498,000","12/09/2013","45,753","ML81342708","532-40-003","Los Gatos","562.84","01/28/2014","$2,300,900","4,088","Sold","105 TERESITA Way","1975","95032","R140"
"$ 221.79","21","208","Grant","2","1","4","Santa Clara","6","","$2,150,000","12/05/2013","10,370","ML81342470","197-40-023","Mountain View","753.85","12/11/2013","$2,300,000","3,051","Sold","442 MARTENS Avenue","1993","94040","R1-10"
"$ 345.93","7","355","Cordes Etc.","3","1","5","San Mateo","6","","$1,999,000","12/06/2013","6,562","ML81342553","049-204-230","San Carlos","744.26","12/12/2013","$2,270,000","3,050","Sold","650 WELLINGTON Drive","2007","94070","R1000"
"$ 56.63","45","17","Saratoga","3","0","4","Santa Clara","14","","$2,095,000","12/03/2013","40,000","ML81342237","503-53-054","Saratoga","830.28","12/17/2013","$2,265,000","2,728","Sold","20901 SARAHILLS Drive","1969","95070","R140"
"$ 72.15","18","27","Alameda County","5","1","5","Alameda","1","206","$2,288,888","11/24/2013","31,186","ML81341912","519-1714-001","Fremont","458.81","11/25/2013","$2,250,000","4,904","Sold","48564 AVALON HEIGHTS Terrace","1995","94539","r"
"$ 49.44","14","3","Evergreen","4","1","4","Santa Clara","75","","$2,195,000","12/09/2013","44,400","ML81342794","680-03-017","San Jose","652.30","","","3,365","Canceled","5526 STONEY CREEK Place","2000","95138","A-PD"
"$ 355.92","62","233","South Palo Alto","3","0","4","Santa Clara","6","","$1,900,000","12/05/2013","6,111","ML81342464","132-23-031","Palo Alto","965.38","12/11/2013","$2,175,000","2,253","Sold","3571 BRYANT Street","1952","94306","R1"
"$ 185.34","45","292","Middlefield to El Camino Atherton","2","1","3","San Mateo","0","","$2,150,000","11/20/2013","11,600","ML81341484","060-291-420","Atherton","916.84","11/20/2013","$2,150,000","2,345","Sold","11 WILBURN Avenue","1968","94027","R1"
"$ 126.35","15","3","Evergreen","5","1","5","Santa Clara","48","120","$2,199,000","11/19/2013","16,700","ML81341410","679-27-014","San Jose","423.18","01/06/2014","$2,110,000","4,986","Sold","5107 EASTBOURNE Drive","1999","95138","A-PD"
"$ 282.18","97","439","San Mateo Park / El Cerrito Park","3","1","4","San Mateo","11","","$1,999,000","12/01/2013","7,442","ML81342088","032-082-030","San Mateo","820.95","12/12/2013","$2,100,000","2,558","Sold","828 CRESCENT Avenue","1917","94401","R1"
"$ 341.67","87","466","Burlinhome / Easton Add #2 / #3 / #5","4","0","4","San Mateo","0","","$2,050,000","12/05/2013","6,000","ML81342478","026-043-040","Burlingame","779.17","12/05/2013","$2,050,000","2,631","Sold","1465 DRAKE Avenue","1926","94010","R1"
"$ 258.10","7","10","Willow Glen","5","1","5","Santa Clara","66","","$2,195,000","11/25/2013","7,904","ML81341807","429-30-002","San Jose","425.00","11/25/2013","$2,040,000","4,800","Sold","1143 NEVADA Avenue","2006","95125","R1-8"
"$ 178.41","65","336","Cordilleras Heights Etc.","2","1","3","San Mateo","75","","$1,999,999","11/18/2013","11,350","ML81341270","068-063-050","Redwood City","741.76","02/01/2014","$2,025,000","2,730","Sold","771 LAKEVIEW Way","1949","94062","RH0S"
"$ 86.81","36","261","Portola Valley Ranch","2","0","3","San Mateo","7","260","$1,895,000","12/02/2013","23,040","ML81342097","080-422-090","Portola Valley","938.97","12/09/2013","$2,000,000","2,130","Sold","5 BUCKEYE","1978","94028","PC2A"
"$ 283.00","1","334","High School Acres Etc.","4","1","6","San Mateo","99","","$1,999,988","12/04/2013","7,067","ML81342387","058-134-230","Redwood City","574.87","","","3,479","Canceled","428 AVENUE DEL ORA","2013","94062","R1006"
"$ 83.81","58","446","Carolands Etc.","3","1","4","San Mateo","55","","$1,998,950","12/06/2013","23,850","ML81342574","030-014-160","Hillsborough","740.35","","","2,700","Canceled","670 DARRELL Road","1956","94010","R1"
"$ 350.00","79","241","Professorville","2","0","3","Santa Clara","9","","$1,699,000","12/09/2013","5,600","ML81342706","120-08-015","Palo Alto","1,163.90","12/18/2013","$1,960,000","1,684","Sold","1480 MIDDLEFIELD Road","1935","94301","R1"
"$ 97.62","25","337","Clifford Heights Etc.","4","0","4","San Mateo","11","","$1,998,000","11/22/2013","19,975","ML81341719","051-440-320","Redwood City","466.51","12/03/2013","$1,950,000","4,180","Sold","213 MONTALVO Road","1989","94062","R1"
"$ 145.34","38","16","Los Gatos/Monte Sereno","2","1","5","Santa Clara","26","","$1,949,000","11/17/2013","13,410","ML81341224","407-30-069","Los Gatos","718.13","","","2,714","Canceled","110 LOS PATIOS","1975","95032","RPD"
"$ 145.34","39","16","Los Gatos/Monte Sereno","2","1","5","Santa Clara","52","","$1,949,000","12/13/2013","13,410","ML81343042","407-30-069","Los Gatos","718.13","","","2,714","Canceled","110 LOS PATIOS","1975","95032","RPD"
"$ 181.13","47","10","Willow Glen","3","1","4","Santa Clara","29","","$1,998,000","12/12/2013","10,738","ML81342977","429-43-039","San Jose","626.81","01/10/2014","$1,945,000","3,103","Sold","1429 DRY CREEK Road","1967","95125","R1-5"
"$ 150.46","56","211","North Los Altos","2","1","3","Santa Clara","11","","$1,695,000","12/09/2013","12,827","ML81342777","170-29-051","Los Altos","974.75","12/20/2013","$1,930,000","1,980","Sold","197 SUNKIST Lane","1958","94022","R1"
"$ 222.21","62","16","Los Gatos/Monte Sereno","2","0","3","Santa Clara","6","","$1,799,000","11/19/2013","8,663","ML81341376","510-20-012","Los Gatos","1,175.21","11/25/2013","$1,925,000","1,638","Sold","65 ELLENWOOD Avenue","1951","95030","REBD"
"$ 145.45","52","17","Saratoga","2","1","4","Santa Clara","10","","$1,698,000","12/02/2013","13,200","ML81342131","386-29-007","Saratoga","759.79","12/12/2013","$1,920,000","2,527","Sold","12290 MABEL Court","1962","95070","R112"
"$ 134.64","46","18","Cupertino","4","0","4","Santa Clara","20","","$1,749,500","12/03/2013","14,260","ML81342211","326-46-012","Cupertino","702.27","12/23/2013","$1,920,000","2,734","Sold","22175 VIA CAMINO Court","1968","95014","R1"
"$ 219.15","44","480","Mills Estate","2","1","4","San Mateo","12","","$1,388,000","12/05/2013","8,670","ML81342455","024-233-130","Millbrae","766.13","12/17/2013","$1,900,000","2,480","Sold","1280 MANZANITA Drive","1970","94030","r1"
"$ 231.93","1","10","Willow Glen","3","1","5","Santa Clara","29","","$1,900,000","12/10/2013","8,192","ML81342817","446-29-048","San Jose","556.53","01/08/2014","$1,900,000","3,414","Sold","2071 MARQUES Avenue","2013","95125","R1-8"
"$ 43.60","56","23","Los Gatos Mountains","4","0","4","Santa Clara","130","","$1,899,000","11/22/2013","43,560","ML81341688","558-06-049","Los Gatos","486.92","11/22/2013","$1,899,000","3,900","Sold","22546 SUMMIT Road","1958","95033","HS-SR"
"$ 78.83","29","27","Alameda County","4","0","6","Alameda","71","","$1,899,000","11/21/2013","24,090","ML81341779","519-1658-048","Fremont","516.03","","","3,680","Expired","45120 S GRIMMER Boulevard","1984","94539","1001"
"$ 157.32","73","214","South of El Monte","2","0","2","Santa Clara","8","","$1,545,000","12/02/2013","11,925","ML81342311","193-39-009","Los Altos","1,250.67","12/10/2013","$1,876,000","1,500","Sold","1141 PAYNE Drive","1941","94024","REBD"
"$ 143.48","34","16","Los Gatos/Monte Sereno","3","1","5","Santa Clara","52","","$1,950,000","12/07/2013","13,068","ML81342642","410-09-041","Los Gatos","589.81","01/28/2014","$1,875,000","3,179","Sold","15764 KAVIN Lane","1980","95030","R18"
"$ 143.52","89","10","Willow Glen","2","1","4","Santa Clara","64","","$1,950,000","12/10/2013","13,064","ML81342813","429-30-012","San Jose","573.04","01/15/2014","$1,875,000","3,272","Sold","1532 NEWPORT Avenue","1925","95125","R1"
"$ 142.53","75","292","Middlefield to El Camino Atherton","3","0","4","San Mateo","18","","$1,795,000","11/21/2013","13,050","ML81341558","060-291-120","Atherton","696.63","12/09/2013","$1,860,000","2,670","Sold","49 WILBURN Avenue","1939","94027","R1"
"$ 272.06","58","209","Miramonte","2","0","3","Santa Clara","8","","$1,598,000","12/03/2013","6,800","ML81342295","189-22-061","Mountain View","1,211.53","12/11/2013","$1,850,000","1,527","Sold","1029 ROSE Avenue","1955","94040","R1"
"$ 338.83","64","470","Ray Park","4","0","5","San Mateo","23","","$1,928,000","12/06/2013","5,460","ML81342617","025-193-070","Burlingame","743.27","12/29/2013","$1,850,000","2,489","Sold","2008 DAVIS Drive","1950","94010","RH-1"
"$ 254.86","84","438","Baywood/Parrott Park","2","0","3","San Mateo","11","","$1,499,000","12/02/2013","7,200","ML81342128","034-104-080","San Mateo","1,013.81","12/13/2013","$1,835,000","1,810","Sold","558 EDINBURGH Street","1930","94402","R1"
"$ 142.13","50","17","Saratoga","2","0","3","Santa Clara","15","","$1,598,000","11/18/2013","12,840","ML81341315","393-19-019","Saratoga","915.25","12/03/2013","$1,825,000","1,994","Sold","19701 VIA GRANDE Drive","1964","95070","R112"
"$ 141.26","45","17","Saratoga","3","0","4","Santa Clara","69","","$1,798,000","11/25/2013","12,825","ML81341820","386-34-040","Saratoga","717.79","11/25/2013","$1,811,700","2,524","Sold","12482 NEWPORT Court","1968","95070","R112"
"$ 38.58","36","17","Saratoga","3","0","4","Santa Clara","37","","$1,895,000","11/19/2013","46,788","ML81341360","503-57-007","Saratoga","496.02","12/26/2013","$1,805,000","3,639","Sold","13485 OLD OAK Way","1978","95070","R140"
"$ 12.45","45","1","Morgan Hill / Gilroy / San Martin","3","0","5","Santa Clara","78","","$1,800,000","11/23/2013","144,619","ML81341760","841-24-028","Gilroy","600.00","","","3,000","Canceled","1980 PACHECO PASS Highway","1969","95020","A-40A"
"$ 111.68","10","3","Evergreen","6","1","7","Santa Clara","240","100","$1,800,000","12/15/2013","16,117","ML81343162","679-43-012","San Jose","290.56","","","6,195","Canceled","4801 SHADY MEADOWS Place","2004","95138","R1"
"$ 290.70","44","265","Santa Maria / Russell Area","2","1","3","San Mateo","49","","$1,798,000","12/05/2013","6,185","ML81342488","076-212-190","Portola Valley","880.08","","","2,043","Canceled","50 SANTA MARIA Avenue","1969","94028","R1"
"$ 296.67","4","363","Carlmont","3","0","4","San Mateo","6","","$1,688,000","11/20/2013","6,000","ML81341501","045-254-240","Belmont","691.26","11/26/2013","$1,780,000","2,575","Sold","1511 SIXTH Avenue","2009","94002","R1"
"$ 67.92","18","3","Evergreen","3","0","5","Santa Clara","74","47","$1,799,000","12/06/2013","26,000","ML81342690","680-55-007","San Jose","516.98","02/18/2014","$1,766,000","3,416","Sold","2342 CONCORD RIDGE Court","1996","95138","R1"
"$ 251.43","61","308","Willows / O'Conner Area","2","0","3","San Mateo","11","","$1,598,000","12/01/2013","7,000","ML81342102","062-383-090","Menlo Park","1,173.33","12/12/2013","$1,760,000","1,500","Sold","115 WALNUT Street","1953","94025","R1"
"$ 234.98","41","18","Cupertino","2","1","3","Santa Clara","54","","$1,799,000","12/02/2013","7,490","ML81342158","356-20-023","Cupertino","778.07","01/25/2014","$1,760,000","2,262","Sold","21608 FLINTSHIRE Street","1973","95014","R1"
"$ 152.61","51","213","Highlands","2","0","3","Santa Clara","9","","$1,500,000","12/03/2013","11,500","ML81342231","342-11-140","Los Altos","910.27","12/12/2013","$1,755,000","1,928","Sold","910 OXFORD Drive","1963","94024","R110"
"$ 126.79","62","19","Sunnyvale","3","0","3","Santa Clara","61","","$1,850,000","11/19/2013","13,802","ML81341388","211-50-002","Sunnyvale","1,325.76","01/19/2014","$1,750,000","1,320","Sold","963 S WOLFE Road","1952","94086","R3"
"$ 162.22","55","18","Cupertino","3","0","4","Santa Clara","9","","$1,488,000","11/26/2013","10,788","ML81341893","359-20-022","Cupertino","832.54","12/05/2013","$1,750,000","2,102","Sold","7649 ERIN Way","1959","95014","R1"
"$ 124.91","58","291","El Camino to Alameda","2","1","3","San Mateo","7","","$1,498,000","11/18/2013","13,818","ML81341265","070-370-090","Atherton","927.96","11/25/2013","$1,726,000","1,860","Sold","89 VICTORIA Drive","1955","94027","R100"
"$ 183.06","54","18","Cupertino","3","0","4","Santa Clara","11","","$1,498,888","11/18/2013","9,396","ML81341517","359-26-055","Cupertino","874.87","11/29/2013","$1,720,000","1,966","Sold","7541 HEATHERWOOD Drive","1960","95014","R1"
"$ 181.86","16","3","Evergreen","4","1","5","Santa Clara","2","120","$1,699,000","11/21/2013","9,348","ML81341537","680-49-011","San Jose","446.78","11/23/2013","$1,700,000","3,805","Sold","5930 GLENEAGLES Circle","1998","95138","A-PD"
"$ 106.97","52","264","Ladera","2","1","4","San Mateo","8","","$1,668,000","12/09/2013","15,892","ML81342721","077-363-210","Portola Valley","688.26","12/17/2013","$1,700,000","2,470","Sold","20 LERIDA Court","1962","94028","R1"
"$ 165.93","50","13","Almaden Valley","4","1","4","Santa Clara","68","","$1,698,888","12/05/2013","10,125","ML81342518","581-07-016","San Jose","404.82","02/11/2014","$1,680,000","4,150","Sold","6592 HAMPTON Drive","1964","95120","R1"
"$ 223.33","57","207","Downtown Mountain View","2","0","3","Santa Clara","6","","$1,398,000","11/20/2013","7,500","ML81341464","158-25-069","Mountain View","835.41","11/26/2013","$1,675,000","2,005","Sold","326 CHURCH Street","1956","94041","R1"
"$ 235.71","26","351","Beverly Terrace Etc.","3","1","3","San Mateo","8","","$1,595,000","11/21/2013","7,000","ML81341612","049-072-110","San Carlos","606.62","11/29/2013","$1,650,000","2,720","Sold","38 CLUB Drive","1987","94070","R1"
"$ 250.23","25","18","Cupertino","2","1","3","Santa Clara","8","230","$1,428,000","12/11/2013","6,534","ML81342877","366-54-099","Cupertino","835.89","12/19/2013","$1,635,000","1,956","Sold","11709 OLIVE SPRING Court","1989","95014","R1PD"
"$ 264.98","62","233","South Palo Alto","2","0","3","Santa Clara","6","","$1,399,000","12/11/2013","6,076","ML81342885","132-30-048","Palo Alto","1,081.26","12/17/2013","$1,610,000","1,489","Sold","3784 REDWOOD Circle","1952","94306","R1"
"$ 197.78","54","214","South of El Monte","3","0","4","Santa Clara","8","","$1,399,000","12/05/2013","8,100","ML81342451","318-19-015","Los Altos","810.32","12/13/2013","$1,602,000","1,977","Sold","1613 NEWCASTLE Drive","1959","94024","R1"
"$ 320.00","66","237","Old Palo Alto","2","0","2","Santa Clara","6","","$1,595,000","11/21/2013","5,000","ML81341547","124-17-006","Palo Alto","1,200.30","11/27/2013","$1,600,000","1,333","Sold","138 COLERIDGE Avenue","1947","94301","R1"
"$ 134.95","63","18","Cupertino","1","0","3","Santa Clara","13","","$1,550,000","12/02/2013","11,856","ML81342169","326-30-154","Cupertino","1,515.15","12/15/2013","$1,600,000","1,056","Sold","20791 DUNBAR Drive","1951","95014","R1-10"
"$ 576.58","104","242","Downtown Palo Alto","2","0","2","Santa Clara","44","","$1,000,000","12/07/2013","2,775","ML81342791","120-25-031","Palo Alto","1,386.48","01/20/2014","$1,600,000","1,154","Sold","202 EMERSON Street","1910","94301","RM2"
"$ 197.53","54","19","Sunnyvale","2","0","4","Santa Clara","7","","$1,475,000","12/13/2013","8,100","ML81343052","202-22-015","Sunnyvale","913.24","12/20/2013","$1,600,000","1,752","Sold","1215 MCINTOSH Avenue","1960","94087","R1"
"$ 761.35","4","209","Miramonte","2","1","4","Santa Clara","8","50","$1,395,000","12/10/2013","2,049","ML81342835","189-63-035","Mountain View","717.90","12/18/2013","$1,560,000","2,173","Sold","937 RINCON Street","2009","94040","R1"
"$ 194.88","0","10","Willow Glen","3","1","4","Santa Clara","91","","$1,559,000","12/02/2013","8,000","ML81342152","264-56-112","San Jose","437.43","03/03/2014","$1,559,000","3,564","Sold","997 Julie Kate Place","2014","95125","R"
"$ 185.99","59","16","Los Gatos/Monte Sereno","2","0","3","Santa Clara","3","","$1,399,000","11/16/2013","8,280","ML81341202","410-09-021","Monte Sereno","700.96","11/19/2013","$1,540,000","2,197","Sold","15761 POPPY Lane","1954","95030","R18"
