"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 67.18","0","16","Los Gatos/Monte Sereno","7","2","7","140","","$8,398,000","05/20/2016","125,004","ML81586716","527-09-006","Los Gatos","1,049.75","","","8,000","Canceled","15680 Gum Tree Lane","2016","95032","HR"
"$ 553.26","93","239","Crescent Park","4","2","5","0","","$8,300,000","05/23/2016","15,002","ML81587044","003-03-036","Palo Alto","1,572.57","05/23/2016","$8,300,000","5,278","Sold","811 Hamilton Avenue","1923","94301","R1"
"$ 63.13","29","274","Central Woodside","4","1","5","38","","$8,480,000","06/28/2016","130,680","ML81592786","073-270-130","Woodside","1,549.00","08/03/2016","$8,250,000","5,326","Sold","2 Quail Meadow Drive","1987","94062","RE0003"
"$ 148.57","1","221","Los Altos Hills","7","2","6","173","","$7,998,000","06/08/2016","53,832","ML81589562","182-47-004","Los Altos Hills","1,061.02","","","7,538","Expired","26991 Taaffe Road","2015","94022","RA"
"$ 526.53","90","239","Crescent Park","7","1","7","166","","$7,898,000","06/01/2016","15,000","ML81588228","003-09-014","Palo Alto","1,579.60","","","5,000","Canceled","1531 University Avenue","1926","94301","Residential"
"$ 178.55","82","440","Hillsborough Heights","5","1","5","0","","$8,800,000","05/23/2016","43,124","ML81587059","031-220-370","Hillsborough","1,118.21","05/23/2016","$7,700,000","6,886","Sold","333 Richmond Road","1934","94010","R10025"
"$ 99.13","13","221","Los Altos Hills","6","1","6","36","","$7,600,000","05/25/2016","76,666","ML81587431","336-16-054","Los Altos Hills","1,085.71","","","7,000","Canceled","24388 Amigos Court","2003","94024","R1E20"
"$ 256.41","0","444","Tobin Clark Estate / Polo Terrace","6","2","5","61","","$7,500,000","06/17/2016","29,251","ML81591093","038-341-050","Hillsborough","1,147.67","","","6,535","Canceled","1085 Parrott Drive","2016","94010","R10025"
"$ 492.00","0","239","Crescent Park","4","1","5","61","","$7,498,000","06/22/2016","15,000","ML81591898","003-09-021","Palo Alto","1,633.47","08/20/2016","$7,380,000","4,518","Sold","1737 University Avenue","2016","94301","R1929"
"$ 166.09","52","291","El Camino to Alameda","5","1","6","0","","$7,250,000","07/01/2016","43,952","ML81593239","059-303-320","Atherton","1,301.02","07/01/2016","$7,300,000","5,611","Sold","48 Gresham Lane","1964","94027","R1001A"
"$ 80.15","68","290","Alameda to 280","4","1","5","132","","$6,999,000","06/03/2016","87,321","ML81588817","073-261-240","Atherton","1,562.97","","","4,478","Withdrawn","490 Walsh Road","1948","94027","R1001A"
"$ 140.18","15","16","Los Gatos/Monte Sereno","5","1","5","84","","$7,500,000","06/06/2016","49,223","ML81589077","510-26-067","Los Gatos","1,022.22","08/26/2016","$6,900,000","6,750","Sold","15881 GLEN UNA Drive","2001","95030","RHS-D"
"$ 142.67","11","221","Los Altos Hills","6","1","6","60","","$7,295,000","06/21/2016","48,082","ML81591723","175-40-019","Los Altos Hills","874.78","08/20/2016","$6,860,000","7,842","Sold","12859 Normandy Lane","2005","94022","LH"
"$ 175.81","37","450","Skyfarm","5","2","6","33","","$6,995,000","06/27/2016","38,564","ML81592530","028-441-090","Hillsborough","967.19","07/27/2016","$6,780,000","7,010","Sold","20 Cinnamon Court","1979","94010","R10000"
"$ 175.85","35","441","Brewer Subdivision/Upland","5","1","6","0","","$6,750,000","06/23/2016","38,385","ML81592051","032-400-340","Hillsborough","872.09","06/23/2016","$6,750,000","7,740","Sold","8 Homs Court","1981","94010","R10000"
"$ 536.30","12","303","Central Menlo","4","2","4","31","","$6,850,000","06/13/2016","12,493","ML81590293","071-123-250","Menlo Park","1,196.21","07/14/2016","$6,700,000","5,601","Sold","1801 Doris Drive","2004","94025","R10010"
"$ 118.16","7","445","Lakeview","6","0","5","18","","$6,580,000","07/06/2016","55,012","ML81593820","038-121-240","Hillsborough","1,057.77","07/22/2016","$6,500,000","6,145","Sold","140 Woodridge Road","2009","94010","R10000"
"$ 98.42","91","291","El Camino to Alameda","2","1","4","51","","$6,298,000","07/07/2016","63,990","ML81593981","070-162-070","Atherton","2,358.80","","","2,670","Expired","282 Camino Al Lago","1925","94027","R1001A"
"$ 98.42","91","291","El Camino to Alameda","2","0","4","33","","$6,298,000","07/09/2016","63,990","ML81594403","070-162-070","Atherton","2,358.80","","","2,670","Canceled","282 Camino Al Lago","1925","94027","R1001A"
"$ 163.71","76","453","Ryan Tract Etc.","3","1","4","0","","$6,100,000","05/23/2016","37,262","ML81587064","028-160-190","Hillsborough","1,355.56","05/23/2016","$6,100,000","4,500","Sold","1760 Manor Drive","1940","94010","R10025"
"$ 130.06","46","290","Alameda to 280","4","1","5","134","","$6,395,000","06/06/2016","46,749","ML81589111","074-130-290","Atherton","1,214.79","10/15/2016","$6,080,000","5,005","Sold","50 Tallwood Court","1970","94027","R1001A"
"$ 25.51","55","263","Central Portola Valley","3","0","4","39","","$6,400,000","06/07/2016","235,224","ML81589415","077-224-060","Portola Valley","1,815.98","07/15/2016","$6,000,000","3,304","Sold","255 Cervantes Road","1961","94028","R10000"
"$ 104.71","36","445","Lakeview","5","1","5","22","","$5,995,000","06/29/2016","57,303","ML81592974","038-382-030","Hillsborough","739.83","07/18/2016","$6,000,000","8,110","Sold","30 Miranda Court","1980","94010","R10000"
"$ 143.48","0","17","Saratoga","5","1","6","76","","$5,999,888","06/07/2016","41,818","ML81589266","39710001","Saratoga","1,153.82","","","5,200","Canceled","15335 Via Colina","2016","95070","r1"
"$ 70.86","31","221","Los Altos Hills","6","1","5","176","","$5,988,000","06/08/2016","84,506","ML81589641","182-07-058","Los Altos Hills","907.55","","","6,598","Expired","27811 Saddle Court","1985","94022","RA"
"$ 129.68","19","221","Los Altos Hills","4","1","5","123","","$5,988,000","07/07/2016","46,174","ML81594066","336-40-022","Los Altos Hills","1,197.36","","","5,001","Canceled","11240 Magdalena Road","1997","94024","R1"
"$ 166.06","92","212","Country Club","5","1","4","21","","$6,295,000","06/23/2016","35,589","ML81592018","331-10-219","Los Altos","1,041.23","07/14/2016","$5,910,000","5,676","Sold","1378 Country Club Drive","1924","94024","R1E-2"
"$ 821.42","0","237","Old Palo Alto","4","1","5","114","","$5,850,000","06/01/2016","7,000","ML81588303","124-17-068","Palo Alto","1,270.16","09/23/2016","$5,750,000","4,527","Sold","1768 Emerson Street","2016","94301","R1"
"$ 226.20","38","450","Skyfarm","6","1","5","37","","$5,988,000","07/07/2016","25,199","ML81593994","028-402-010","Hillsborough","901.90","08/12/2016","$5,700,000","6,320","Sold","760 Darrell Road","1978","94010","R10025"
"$ 326.85","8","239","Crescent Park","4","0","4","35","","$5,695,000","06/13/2016","17,424","ML81590414","003-05-027","Palo Alto","1,261.91","","","4,513","Canceled","1068 University Avenue","2008","94301","R1929"
"$ 189.61","15","448","Homeplace","5","1","4","145","23","$5,600,000","07/08/2016","29,534","ML81594343","031-370-340","Hillsborough","1,196.58","","","4,680","Canceled","16 Farm Lane","2001","94010","R10000"
"$ 198.03","86","448","Homeplace","4","2","5","17","","$5,788,000","06/10/2016","27,900","ML81590083","031-021-040","Hillsborough","1,188.17","06/27/2016","$5,525,000","4,650","Sold","463 El Arroyo Road","1930","94010","R10025"
"$ 268.97","7","211","North Los Altos","4","0","5","181","","$5,499,950","06/07/2016","20,448","ML81589355","167-20-047","Los Altos","1,188.15","","","4,629","Canceled","472 W Portola Avenue","2009","94022","R1"
"$ 97.80","110","292","Middlefield to El Camino Atherton","3","1","5","165","","$5,495,000","05/27/2016","56,188","ML81587689","061-340-070","Atherton","1,004.57","","","5,470","Expired","197 Glenwood Avenue","1906","94027","R1001A"
"$ 314.13","0","211","North Los Altos","5","1","5","29","","$5,495,000","06/16/2016","17,493","ML81591047","167-34-001","Los Altos","1,346.15","","","4,082","Canceled","349 Blue Oak Lane","2016","94022","R1E-1"
"$ 140.03","88","16","Los Gatos/Monte Sereno","4","0","5","64","","$5,475,000","06/07/2016","39,100","ML81589315","510-41-040","Los Gatos","1,156.04","","","4,736","Canceled","45 Wadsworth Avenue","1928","95030","REBD"
"$ 11.66","13","16","Los Gatos/Monte Sereno","6","1","7","167","","$5,750,000","05/24/2016","467,704","ML81587148","532-24-013","Los Gatos","691.47","11/04/2016","$5,455,000","7,889","Sold","16158 Kennedy Road","2003","95032","HR2.5"
"$ 91.83","18","221","Los Altos Hills","4","1","5","59","","$5,950,000","06/08/2016","58,806","ML81589560","336-40-092","Los Altos Hills","999.81","08/05/2016","$5,400,000","5,401","Sold","11030 Magdalena Road","1998","94024","RA"
"$ 117.87","56","293","Lindenwood Area","3","0","4","161","","$5,395,000","06/17/2016","45,770","ML81591216","061-232-050","Atherton","1,577.49","","","3,420","Expired","84 Edge Road","1960","94027","R1001A"
"$ 231.76","20","450","Skyfarm","5","1","5","168","","$5,388,000","07/01/2016","23,248","ML81593162","028-442-010","Hillsborough","925.46","","","5,822","Canceled","2496 Butternut Drive","1996","94010","R10000"
"$ 346.62","10","301","Sharon Heights / Stanford Hills","4","1","5","38","","$5,680,000","06/03/2016","15,400","ML81588773","074-260-580","Menlo Park","1,204.15","07/11/2016","$5,338,000","4,433","Sold","1040 Siskiyou Drive","2006","94025","R10010"
"$ 126.74","9","230","Palo Alto Hills","7","2","8","0","","$5,300,000","05/26/2016","41,818","ML81587569","182-43-037","Palo Alto","710.84","","","7,456","Canceled","996 Laurel Glen Drive","2007","94304","RESIDENTIAL"
"$ 107.55","27","221","Los Altos Hills","4","1","5","137","","$5,988,000","06/23/2016","48,351","ML81592050","182-04-078","Los Altos Hills","940.33","11/05/2016","$5,200,000","5,530","Sold","12380 Gigli Court","1989","94022","RA"
"$ 113.68","2","263","Central Portola Valley","3","1","4","4","","$4,800,000","05/23/2016","45,302","ML81586961","079-122-240","Portola Valley","1,558.25","05/27/2016","$5,150,000","3,305","Sold","35 Valencia Court","2014","94028","R1001A"
"$ 216.02","0","214","South of El Monte","4","1","5","83","","$5,100,000","06/07/2016","23,609","ML81589249","336-44-036","Los Altos","1,107.49","","","4,605","Canceled","315 Quinnhill","2016","94024","R1E10"
"$ 110.59","58","290","Alameda to 280","2","1","3","127","","$4,988,000","06/16/2016","46,117","ML81590883","073-201-060","Atherton","1,939.16","10/18/2016","$5,100,000","2,630","Sold","86 Mesa Court","1958","94027","R1001A"
"$ 276.77","58","211","North Los Altos","4","1","5","14","","$4,898,000","06/09/2016","18,156","ML81589782","175-11-023","Los Altos","1,215.82","06/22/2016","$5,025,000","4,133","Sold","453 Cypress Drive","1958","94022","R1"
"$ 169.78","36","450","Skyfarm","7","0","5","108","","$5,195,000","05/20/2016","29,450","ML81586842","028-473-020","Hillsborough","809.72","09/29/2016","$5,000,000","6,175","Sold","20 Lemon Court","1980","94010","R10000"
"$ 168.80","0","447","Hillsborough Knolls","6","1","5","129","","$5,500,000","05/22/2016","29,621","ML81586935","031-131-020","Hillsborough","1,089.32","09/28/2016","$5,000,000","4,590","Sold","1285 La Cumbre Road","2016","94010","R"
"$ 413.19","12","301","Sharon Heights / Stanford Hills","5","1","5","0","","$5,000,000","06/07/2016","12,101","ML81589307","074-202-150","Menlo Park","1,077.82","06/07/2016","$5,000,000","4,639","Sold","2331 Crest Lane","2004","94025","R10010"
"$ 675.86","0","239","Crescent Park","3","1","4","2","","$4,998,000","06/16/2016","7,395","ML81590903","003-23-037","Palo Alto","1,827.42","06/18/2016","$4,998,000","2,735","Sold","1445 Dana Avenue","2016","94301","R1"
"$ 72.25","28","221","Los Altos Hills","7","1","7","133","","$4,998,000","06/16/2016","69,173","ML81590945","182-08-026","Los Altos Hills","772.73","","","6,468","Canceled","14293 Saddle Mountain Drive","1988","94022","RA"
"$ 32.23","20","17","Saratoga","6","2","5","195","","$4,998,000","06/27/2016","155,074","ML81592707","517-22-118","Saratoga","897.47","","","5,569","Canceled","15195 Piedmont Road","1996","95070","R140"
"$ 85.44","27","221","Los Altos Hills","6","0","5","2","","$4,950,000","06/29/2016","57,935","ML81592986","182-20-057","Los Altos Hills","929.40","","","5,326","Canceled","27210 Carrington Circle","1989","94022","RA"
"$ 100.12","26","16","Los Gatos/Monte Sereno","5","1","5","120","","$4,950,000","07/05/2016","49,441","ML81593492","529-39-042","Los Gatos","926.62","","","5,342","Canceled","105 Sund Avenue","1990","95030","HR"
"$ 222.99","35","445","Lakeview","4","1","6","154","","$4,888,000","06/01/2016","21,920","ML81588433","038-121-230","Hillsborough","895.24","","","5,460","Expired","150 Woodridge Road","1981","94010","R10000"
"$ 90.25","27","16","Los Gatos/Monte Sereno","4","2","4","3","","$4,875,000","05/20/2016","54,014","ML81586652","529-39-043","Los Gatos","902.94","05/23/2016","$4,875,000","5,399","Sold","101 Sund Avenue","1989","95030","HR"
"$ 597.89","0","234","Midtown","6","1","5","16","","$4,488,000","06/08/2016","8,070","ML81589530","132-19-023","Palo Alto","950.74","06/23/2016","$4,825,000","5,075","Sold","2819 Ramona Street","2016","94306","R1"
"$ 160.21","27","444","Tobin Clark Estate / Polo Terrace","5","1","6","161","","$4,850,000","06/24/2016","29,961","ML81592422","038-312-080","Hillsborough","783.03","12/02/2016","$4,800,000","6,130","Sold","965 Tournament Drive","1989","94010","R10000"
"$ 89.55","17","221","Los Altos Hills","3","2","4","33","","$4,798,000","05/27/2016","53,578","ML81587718","175-43-042","Los Altos Hills","881.82","","","5,441","Canceled","27589 Samuel Lane","1999","94022","R1"
"$ 424.12","90","304","Allied Arts / Downtown","2","0","3","15","","$4,898,000","06/13/2016","11,242","ML81590270","071-413-350","Menlo Park","982.49","06/28/2016","$4,768,000","4,853","Sold","784 Cambridge Avenue","1926","94025","R20000"
"$ 207.49","61","453","Ryan Tract Etc.","6","0","6","0","","$4,495,000","05/24/2016","22,651","ML81587268","028-110-010","Hillsborough","1,065.76","05/24/2016","$4,700,000","4,410","Sold","1900 Willow Road","1955","94010","R10025"
"$ 298.88","14","214","South of El Monte","3","1","4","16","","$4,698,000","05/31/2016","15,725","ML81588142","189-41-075","Los Altos","1,237.49","06/16/2016","$4,700,000","3,798","Sold","843 Echo Drive","2002","94024","R110"
"$ 84.96","21","17","Saratoga","5","1","5","154","","$4,699,999","06/07/2016","55,321","ML81589297","397-40-025","Saratoga","948.35","","","4,956","Canceled","15084 Gypsy Hill Road","1995","95070","R1"
"$ 331.15","0","233","South Palo Alto","6","1","8","9","","$4,498,000","06/15/2016","13,891","ML81590752","127-47-071","Palo Alto","915.06","06/22/2016","$4,600,000","5,027","Sold","3475/3485 Middlefield Road","2016","94306","R1B8"
"$ 302.29","11","300","Alpine Road Area","5","1","5","3","","$4,100,000","06/06/2016","15,052","ML81589070","074-290-580","Menlo Park","871.31","06/09/2016","$4,550,000","5,222","Sold","39 Sneckner Court","2005","94025","R1001A"
"$ 218.88","24","211","North Los Altos","5","0","4","81","","$4,698,000","07/06/2016","20,582","ML81593703","170-28-010","Los Altos","978.50","09/25/2016","$4,505,000","4,604","Sold","177 S Gordon Way","1992","94022","R1"
"$ 430.62","0","303","Central Menlo","4","1","5","82","","$4,685,000","05/27/2016","10,450","ML81587682","071-251-190","Menlo Park","1,229.17","08/17/2016","$4,500,000","3,661","Sold","1220 Middle Avenue","2016","94025","R10010"
"$ 103.31","61","274","Central Woodside","3","0","3","10","","$4,595,000","05/27/2016","43,560","ML81587687","072-091-010","Woodside","1,310.04","06/06/2016","$4,500,000","3,435","Sold","10 Tripp Court","1955","94062","R1003A"
"$ 226.25","104","439","San Mateo Park / El Cerrito Park","3","0","5","8","","$3,995,000","06/02/2016","19,890","ML81588721","032-091-090","San Mateo","1,272.26","06/09/2016","$4,500,000","3,537","Sold","124 W Bellevue Avenue","1912","94402","R10010"
"$ 450.00","93","241","Professorville","2","0","4","28","","$4,998,000","06/10/2016","10,000","ML81589960","120-18-027","Palo Alto","2,241.04","07/08/2016","$4,500,000","2,008","Sold","1027 Waverley Street","1923","94301","R1"
"$ 48.40","64","15","Campbell","1","0","2","21","","$4,500,000","06/30/2016","92,979","ML81593090","403-15-040","Campbell","4,721.93","07/20/2016","","953","Pending","1180 Abbott Avenue","1952","95008","R1-9"
"$ 7.94","37","13","Almaden Valley","3","0","4","56","","$4,499,000","06/01/2016","566,280","ML81588357","701-27-056","San Jose","1,654.65","","","2,719","Canceled","20784 Via Corta","1979","95120","R1-2.5"
"$ 314.32","27","291","El Camino to Alameda","3","1","5","205","","$4,495,000","05/27/2016","14,301","ML81587694","070-354-080","Atherton","1,009.43","","","4,453","Canceled","90 Macbain Avenue","1989","94027","R1001A"
"$ 103.19","63","278","Woodside Heights","3","1","4","70","","$4,495,000","05/31/2016","43,560","ML81588199","069-242-090","Woodside","1,123.75","","","4,000","Canceled","2190 Ward Way","1953","94062","R1001A"
"$ 796.44","0","237","Old Palo Alto","4","1","5","108","","$4,480,000","06/04/2016","5,625","ML81588970","124-14-063","Palo Alto","1,159.12","","","3,865","Canceled","2350 Ramona Street","2016","94301","R1"
"$ 133.42","69","293","Lindenwood Area","4","1","4","119","40","$4,475,000","05/20/2016","33,541","ML81586776","061-272-030","Atherton","1,014.74","","","4,410","Expired","40 De Bell Drive","1947","94027","R1001A"
"$ 88.50","62","221","Los Altos Hills","2","1","4","8","","$3,988,000","06/20/2016","50,138","ML81591515","175-22-004","Los Altos Hills","1,868.21","06/28/2016","$4,437,000","2,375","Sold","14221 Miranda Road","1954","94022","R1"
"$ 83.20","12","263","Central Portola Valley","4","0","4","12","","$4,400,000","06/13/2016","52,882","ML81590295","077-033-170","Portola Valley","1,205.81","06/25/2016","$4,400,000","3,649","Sold","1315 Westridge Drive","2004","94028","R1001A"
"$ 467.26","0","231","Green Acres","3","0","4","86","","$4,500,000","06/21/2016","9,416","ML81591551","167-05-011","Palo Alto","1,231.02","09/15/2016","$4,399,680","3,574","Sold","4246 Pomona Avenue","2016","94306","R-1"
"$ 315.69","11","274","Central Woodside","2","1","4","24","","$4,395,000","06/25/2016","13,922","ML81592475","072-151-280","Woodside","1,910.87","","","2,300","Canceled","35 Martin Lane","2005","94062","R10025"
"$ 902.13","15","242","Downtown Palo Alto","4","1","5","19","","$3,988,000","07/06/2016","4,831","ML81593706","120-17-100","Palo Alto","1,300.51","07/25/2016","$4,358,000","3,351","Sold","865 Waverley Street","2001","94301","R2"
"$ 262.54","110","439","San Mateo Park / El Cerrito Park","4","1","6","12","","$3,995,000","06/16/2016","16,379","ML81591079","032-061-050","San Mateo","866.94","06/27/2016","$4,300,000","4,960","Sold","110 Warren Road","1906","94402","R10010"
"$ 567.92","106","237","Old Palo Alto","2","0","4","11","","$3,600,000","06/06/2016","7,501","ML81589150","124-06-019","Palo Alto","2,332.97","06/17/2016","$4,260,000","1,826","Sold","520 Tennyson Avenue","1910","94301","R1"
"$ 283.29","80","440","Hillsborough Heights","3","1","5","63","","$4,455,000","06/12/2016","15,002","ML81590229","031-185-050","Hillsborough","1,137.28","08/12/2016","$4,250,000","3,737","Sold","644 Woodstock Road","1936","94010","R10025"
"$ 461.82","109","460","Burlingame Park","3","0","5","11","","$3,995,000","06/24/2016","9,121","ML81592410","028-282-090","Burlingame","1,111.48","07/02/2016","$4,212,500","3,790","Sold","1610 Chapin Avenue","1907","94010","R10006"
"$ 153.71","39","16","Los Gatos/Monte Sereno","4","1","5","38","","$4,150,000","06/06/2016","26,998","ML81589085","510-50-009","Monte Sereno","837.54","","","4,955","Canceled","16178 Greenwood Road","1977","95030","R44"
"$ 214.33","59","212","Country Club","4","1","4","50","","$4,150,000","06/16/2016","19,363","ML81590917","331-04-115","Los Altos","1,264.86","","","3,281","Canceled","1330 Fairway Drive","1957","94024","R1E-2"
"$ 65.82","57","221","Los Altos Hills","4","1","5","8","","$3,988,000","06/08/2016","62,291","ML81589607","336-20-016","Los Altos Hills","982.04","06/15/2016","$4,100,000","4,175","Sold","12173 Hilltop Drive","1959","94024","RA"
"$ 644.54","0","238","Green Gables","4","1","4","32","","$4,098,000","06/02/2016","6,358","ML81588544","003-49-078","Palo Alto","1,475.69","","","2,777","Canceled","2346 Santa Ana Street","2016","94303","R1"
"$ 87.04","62","290","Alameda to 280","3","0","4","9","","$3,845,000","06/27/2016","47,045","ML81592536","073-181-040","Atherton","1,402.40","07/06/2016","$4,095,000","2,920","Sold","401 Stockbridge Avenue","1954","94027","R1001A"
"$ 536.59","80","238","Green Gables","3","0","4","46","","$3,990,000","06/09/2016","7,501","ML81589727","003-58-037","Palo Alto","1,533.92","07/23/2016","$4,025,000","2,624","Sold","1766 Fulton Street","1936","94303","R1"
"$ 466.37","26","302","County / Alameda Area","4","0","5","8","","$4,095,000","06/09/2016","8,577","ML81589809","070-301-010","Menlo Park","952.38","06/17/2016","$4,000,000","4,200","Sold","1887 Camino A Los Cerros","1990","94025","R10010"
"$ 392.00","65","303","Central Menlo","2","1","4","36","","$3,995,000","06/28/2016","10,204","ML81592795","071-370-230","Menlo Park","1,704.30","08/01/2016","$4,000,000","2,347","Sold","361 Claire Place","1951","94025","R10010"
"$ 18.37","56","273","Skyline Area","3","1","4","87","","$3,999,999","07/06/2016","217,800","ML81593695","067-310-090","Woodside","1,095.89","","","3,650","Expired","12424 Skyline Boulevard","1960","94062","R1"
"$ 90.91","8","17","Saratoga","6","2","7","71","","$3,999,888","06/24/2016","44,000","ML81592337","397-05-015","Saratoga","681.99","","","5,865","Canceled","14395 Quito Road","2008","95070","R140"
"$ 625.98","0","238","Green Gables","4","1","4","54","","$3,980,000","06/15/2016","6,358","ML81590789","003-49-078","Palo Alto","1,433.20","","","2,777","Canceled","2346 Santa Ana Street","2016","94303","R1"
"$ 288.79","14","301","Sharon Heights / Stanford Hills","3","1","4","25","","$4,095,000","06/13/2016","13,678","ML81590261","074-342-050","Menlo Park","1,097.22","07/08/2016","$3,950,000","3,600","Sold","1052 Sierra Drive","2002","94025","R10010"
"$ 90.68","13","278","Woodside Heights","3","1","5","60","194","$3,950,000","06/13/2016","43,560","ML81590265","069-390-030","Woodside","890.64","08/12/2016","$3,950,000","4,435","Sold","10 Buck Court","2003","94062","R1001A"
"$ 231.33","110","441","Brewer Subdivision/Upland","3","2","4","12","","$4,050,000","06/30/2016","16,988","ML81593050","032-442-150","Hillsborough","984.96","07/11/2016","$3,930,000","3,990","Sold","91 Crystal Springs Road","1906","94010","R10025"
"$ 87.55","30","16","Los Gatos/Monte Sereno","4","0","4","81","","$3,890,000","07/07/2016","44,431","ML81593938","510-21-008","Monte Sereno","848.97","","","4,582","Canceled","18439 Hernandez Lane","1986","95030","R44"
"$ 222.89","11","213","Highlands","3","1","5","51","","$3,995,000","06/06/2016","17,385","ML81589126","342-03-020","Los Altos","1,047.86","07/27/2016","$3,875,000","3,698","Sold","485 Deodara Drive","2005","94024","R110"
"$ 159.64","43","16","Los Gatos/Monte Sereno","2","1","4","190","","$3,850,000","05/31/2016","24,117","ML81588022","410-38-005","Monte Sereno","987.18","","","3,900","Expired","18318 Chadbourne Lane","1973","95030","R144"
"$ 68.51","24","17","Saratoga","4","1","4","79","","$4,200,000","06/14/2016","56,192","ML81588270","397-13-061","Saratoga","738.40","09/04/2016","$3,850,000","5,214","Sold","14430 Leland Circle","1992","95070","R140"
"$ 183.58","51","301","Sharon Heights / Stanford Hills","4","0","6","12","","$3,749,000","05/20/2016","20,700","ML81586719","074-391-060","Menlo Park","1,107.87","06/01/2016","$3,800,000","3,430","Sold","1115 Cascade Drive","1965","94025","R10010"
"$ 161.55","43","448","Homeplace","1","1","2","11","","$3,695,000","05/20/2016","23,522","ML81586750","031-351-020","Hillsborough","1,727.27","05/28/2016","$3,800,000","2,200","Sold","25 Buckthorn Way","1973","94010","R1"
"$ 144.38","48","16","Los Gatos/Monte Sereno","4","0","5","113","","$3,838,888","06/07/2016","26,319","ML81588245","410-38-014","Monte Sereno","945.74","09/27/2016","$3,800,000","4,018","Sold","18478 Twin Creeks Road","1968","95030","R144"
"$ 63.01","51","16","Los Gatos/Monte Sereno","3","0","3","181","","$3,800,000","06/21/2016","60,311","ML81591589","410-33-015","Monte Sereno","870.96","","","4,363","Expired","18364 Oak Drive","1965","95030","R1"
"$ 240.58","14","17","Saratoga","3","1","4","98","150","$3,800,000","06/21/2016","15,795","ML81591623","503-82-005","Saratoga","820.56","","","4,631","Canceled","18175 Rodeo Creek Hollow","2002","95070","R140"
"$ 221.02","77","211","North Los Altos","2","1","3","29","","$3,798,000","06/16/2016","17,184","ML81591082","167-20-006","Los Altos","1,656.35","","","2,293","Canceled","547 Van Buren Street","1939","94022","R1"
"$ 163.41","16","16","Los Gatos/Monte Sereno","4","0","4","39","","$3,798,000","06/06/2016","22,949","ML81589213","529-33-040","Los Gatos","850.34","07/15/2016","$3,750,000","4,410","Sold","85 Reservoir Road","2000","95030","R1"
"$ 373.39","0","214","South of El Monte","3","1","4","14","","$3,749,000","06/16/2016","10,043","ML81590887","189-13-023","Los Altos","1,221.90","06/29/2016","$3,750,000","3,069","Sold","847 Clinton Road","2016","94024","R110"
"$ 260.42","3","16","Los Gatos/Monte Sereno","4","1","6","267","","$3,750,000","06/19/2016","14,400","ML81591384","529-07-097","Los Gatos","987.88","","","3,796","Active","461 University Avenue","2013","95032","RM520"
