"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 212.64","59","208","Grant","2","1","3","6","","$1,648,000","03/20/2014","10,440","ML81408879","197-41-047","Mountain View","1,213.78","03/26/2014","$2,220,000","1,829","Sold","260 CARMELITA Drive","1955","94040","R1-7L"
"$ 271.81","56","233","South Palo Alto","2","0","4","9","","$2,078,000","04/09/2014","8,160","ML81411609","127-19-125","Palo Alto","1,095.85","04/18/2014","$2,218,000","2,024","Sold","746 GAILEN Avenue","1958","94303","R1B8"
"$ 30.49","56","18","Cupertino","2","1","4","8","","$2,090,000","03/19/2014","72,504","ML81408693","356-25-015","Cupertino","917.43","03/27/2014","$2,211,000","2,410","Sold","21945 LINDY Lane","1958","95014","A2B4"
"$ 338.77","58","233","South Palo Alto","3","0","4","9","","$1,898,000","04/09/2014","6,500","ML81411601","127-14-065","Palo Alto","1,107.09","04/18/2014","$2,202,000","1,989","Sold","3936 BIBBITS Drive","1956","94303","R1B8"
"$ 113.64","14","3","Evergreen","5","1","6","19","","$2,499,000","03/23/2014","19,360","ML81409269","680-65-002","San Jose","440.09","04/11/2014","$2,200,000","4,999","Sold","2328 LARKSPUR CANYON Drive","2000","95138","A-PD"
"$ 254.48","4","471","Burlingame Hills / Skyline Terrace","4","0","5","14","","$2,278,000","03/23/2014","8,645","ML81409285","027-041-040","Burlingame","575.31","04/06/2014","$2,200,000","3,824","Sold","62 LOMA VISTA Drive","2010","94010","R1"
"$ 382.61","37","236","College","2","1","3","0","","$1,750,000","03/26/2014","5,750","ML81409725","137-04-078","Palo Alto","1,085.88","03/26/2014","$2,200,000","2,026","Sold","1140 S CALIFORNIA Avenue","1977","94306","R1"
"$ 276.73","49","208","Grant","2","0","3","8","","$1,646,000","03/26/2014","7,950","ML81409767","197-08-017","Mountain View","1,120.16","04/03/2014","$2,200,000","1,964","Sold","1208 AWALT Drive","1965","94040","R1-8L"
"$ 397.18","7","232","Barron Park","4","0","4","7","","$2,198,000","03/26/2014","5,539","ML81409784","137-10-122","Palo Alto","1,136.95","04/02/2014","$2,200,000","1,935","Sold","3560 WHITSELL Avenue","2007","94306","R1"
"$ 180.33","66","211","North Los Altos","2","0","3","0","","$1,875,000","03/28/2014","12,200","ML81409981","170-22-040","Los Altos","1,012.89","03/28/2014","$2,200,000","2,172","Sold","254 SUNKIST Lane","1948","94022","R1"
"$ 153.85","65","214","South of El Monte","3","1","4","34","","$2,200,000","04/02/2014","14,300","ML81410612","189-26-055","Los Altos","747.54","","","2,943","Canceled","735 SUNSHINE Court","1949","94024","R110"
"$ 338.46","59","233","South Palo Alto","2","0","3","7","","$1,798,000","04/09/2014","6,500","ML81411602","127-13-041","Palo Alto","1,389.77","04/16/2014","$2,200,000","1,583","Sold","3815 ROSS Road","1955","94303","R1B8"
"$ 315.64","109","211","North Los Altos","2","0","3","39","","$2,199,000","04/09/2014","6,970","ML81411623","175-16-026","Los Altos","1,060.75","05/18/2014","$2,200,000","2,074","Sold","672 ORANGE Avenue","1905","94022","R1"
"$ 400.00","62","234","Midtown","2","0","3","8","","$1,679,000","04/09/2014","5,500","ML81411723","132-17-013","Palo Alto","1,549.30","04/17/2014","$2,200,000","1,420","Sold","271 COLORADO Avenue","1952","94301","R1"
"$ 276.14","60","233","South Palo Alto","2","0","4","10","","$1,988,000","04/15/2014","7,967","ML81412695","147-31-062","Palo Alto","1,184.71","04/25/2014","$2,200,000","1,857","Sold","235 GREENMEADOW Way","1954","94306","R1B8"
"$ 99.02","7","17","Saratoga","4","1","4","33","","$2,199,800","03/23/2014","22,216","ML81409293","503-30-002","Saratoga","728.17","","","3,021","Canceled","13800 PIERCE Road","2007","95070","R140"
"$ 167.54","46","17","Saratoga","3","0","4","71","","$2,199,000","03/31/2014","13,125","ML81410278","393-22-053","Saratoga","746.69","","","2,945","Canceled","13143 VIA RANCHERO Drive","1968","95070","R112"
"$ 100.39","16","13","Almaden Valley","4","0","5","88","","$2,199,000","04/11/2014","21,904","ML81412030","583-38-003","San Jose","571.47","","","3,848","Canceled","1103 BARNES Lane","1998","95120","R1-2P"
"$ 9.37","22","273","Skyline Area","5","1","5","38","","$2,195,000","03/25/2014","234,353","ML81409529","078-130-170","Woodside","556.40","","","3,945","Canceled","18400 SKYLINE Boulevard","1992","94062","RM000"
"$ 1.80","69","1","Morgan Hill / Gilroy / San Martin","1","0","3","169","","$2,195,000","04/11/2014","1,222,729","ML81412075","830-04-005","Gilroy","1,369.31","","","1,603","Canceled","190 CHURCH Avenue","1945","95020","AW"
"$ 232.19","7","18","Cupertino","4","1","4","62","","$2,190,000","04/01/2014","9,432","ML81410488","375-26-006","Cupertino","501.26","","","4,369","Canceled","18661 MEDICUS Court","2007","95014","R1"
"$ 146.71","46","16","Los Gatos/Monte Sereno","2","1","4","9","","$2,195,000","03/31/2014","14,740","ML81410317","424-30-064","Los Gatos","909.00","04/09/2014","$2,162,500","2,379","Sold","17246 VERDES ROBLES","1968","95030","R112"
"$ 237.18","56","16","Los Gatos/Monte Sereno","3","0","4","15","","$2,295,000","03/18/2014","9,086","ML81408564","523-10-022","Los Gatos","701.95","04/02/2014","$2,155,000","3,070","Sold","111 AMANDA Lane","1958","95032","R18"
"$ 213.29","34","351","Beverly Terrace Etc.","2","0","3","10","","$1,698,000","03/24/2014","10,080","ML81409318","049-411-240","San Carlos","881.15","04/03/2014","$2,150,000","2,440","Sold","156 NORMANDY Court","1980","94070","R1"
"$ 59.47","44","16","Los Gatos/Monte Sereno","3","1","4","109","","$2,299,000","03/25/2014","36,155","ML81409534","537-23-025","Los Gatos","507.91","06/25/2014","$2,150,000","4,233","Sold","205 WOODED VIEW Drive","1970","95032","HR"
"$ 173.49","9","13","Almaden Valley","4","1","6","15","","$2,175,000","03/25/2014","12,393","ML81409597","583-11-102","San Jose","492.22","04/09/2014","$2,150,000","4,368","Sold","1110 BARNES Lane","2005","95120","R140"
"$ 98.85","61","446","Carolands Etc.","2","1","4","12","","$2,349,000","03/28/2014","21,750","ML81409993","030-143-040","Hillsborough","1,143.62","03/31/2014","$2,150,000","1,880","Sold","363 DARRELL Road","1953","94010","R100"
"$ 232.43","104","17","Saratoga","3","0","4","90","","$2,150,000","04/01/2014","9,250","ML81410426","397-22-029","Saratoga","866.94","","","2,480","Expired","20375 PARK Place","1910","95070","R110"
"$ 228.00","63","233","South Palo Alto","2","0","4","10","","$1,795,000","04/02/2014","9,430","ML81410751","127-04-037","Palo Alto","1,263.22","04/12/2014","$2,150,000","1,702","Sold","1022 METRO Circle","1951","94303","R1"
"$ 213.63","61","214","South of El Monte","2","0","3","9","","$1,698,000","04/09/2014","10,064","ML81411690","193-31-038","Los Altos","1,447.81","04/18/2014","$2,150,000","1,485","Sold","1245 ALTAMEAD Drive","1953","94024","R1AB2"
"$ 238.39","65","264","Ladera","3","0","3","7","","$1,795,000","03/21/2014","8,960","ML81409032","077-152-510","Portola Valley","1,095.38","03/28/2014","$2,136,000","1,950","Sold","15 BERENDA Way","1949","94028","R1"
"$ 112.70","15","3","Evergreen","5","1","4","82","120","$2,175,000","04/10/2014","18,900","ML81411952","679-27-012","San Jose","473.33","07/01/2014","$2,130,000","4,500","Sold","5100 EASTBOURNE Drive","1999","95138","A-PD"
"$ 45.27","43","17","Saratoga","2","1","4","11","","$1,998,000","04/07/2014","46,609","ML81411320","503-19-122","Saratoga","945.76","04/18/2014","$2,110,000","2,231","Sold","13175 PARAMOUNT Drive","1971","95070","R140"
"$ 210.00","59","214","South of El Monte","3","0","4","11","","$1,865,000","03/17/2014","10,000","ML81408559","318-10-049","Los Altos","814.58","03/28/2014","$2,100,000","2,578","Sold","1431 MORTON Avenue","1955","94024","R1"
"$ 212.98","67","232","Barron Park","1","0","3","4","","$1,898,000","03/19/2014","9,860","ML81408776","137-22-068","Palo Alto","1,810.34","03/23/2014","$2,100,000","1,160","Sold","4029 VERDOSA Drive","1947","94306","R1B1"
"$ 230.77","64","211","North Los Altos","2","0","3","6","","$1,698,000","03/20/2014","9,100","ML81408881","167-15-018","Los Altos","1,500.00","03/26/2014","$2,100,000","1,400","Sold","914 MERCEDES Avenue","1950","94022","R1"
"$ 168.59","50","480","Mills Estate","3","0","5","9","","$1,948,000","03/20/2014","12,456","ML81408964","024-451-440","Millbrae","758.12","04/04/2014","$2,100,000","2,770","Sold","79 CONEJO Drive","1964","94030","R1000"
"$ 253.01","60","233","South Palo Alto","2","0","4","8","","$1,750,000","03/20/2014","8,300","ML81409014","147-25-029","Palo Alto","1,228.79","03/28/2014","$2,100,000","1,709","Sold","3855 MUMFORD Place","1954","94306","R1B8"
"$ 217.66","53","480","Mills Estate","4","0","5","13","","$1,958,888","04/08/2014","9,648","ML81411627","024-411-150","Millbrae","673.08","04/21/2014","$2,100,000","3,120","Sold","1320 MURCHISON Drive","1961","94030","94030"
"$ 309.73","0","10","Willow Glen","3","1","4","2","","$1,899,000","04/09/2014","6,780","ML81411658","429-13-045","San Jose","677.42","04/11/2014","$2,100,000","3,100","Sold","1215 CHERRY Avenue","2014","95125","R1-8"
"$ 42.66","25","16","Los Gatos/Monte Sereno","3","1","4","207","","$1,999,950","04/11/2014","49,223","ML81411983","567-18-065","Los Gatos","583.33","04/21/2014","$2,100,000","3,600","Sold","105 CRIDER Court","1989","95032","R1240"
"$ 277.78","56","434","Foothill Terrace Etc.","2","1","3","7","","$1,685,000","04/11/2014","7,560","ML81412147","034-334-160","San Mateo","981.31","04/18/2014","$2,100,000","2,140","Sold","1326 ASHWOOD Court","1958","94402","R1B"
"$ 12.04","26","3","Evergreen","5","1","4","146","","$2,098,000","04/14/2014","174,240","ML81412291","680-05-003","San Jose","457.68","","","4,584","Canceled","7000 SILVER CREEK Road","1988","95138","A-20"
"$ 382.42","4","18","Cupertino","3","0","5","36","","$2,088,000","03/22/2014","5,460","ML81409249","375-28-004","Cupertino","574.57","","","3,634","Canceled","10535 GASCOIGNE Drive","2010","95014","R1"
"$ 318.92","58","233","South Palo Alto","3","0","4","8","","$1,988,000","03/20/2014","6,500","ML81408869","127-12-012","Palo Alto","1,124.19","03/28/2014","$2,073,000","1,844","Sold","3851 NATHAN Way","1956","94303","R1B8"
"$ 77.51","55","446","Carolands Etc.","2","0","4","22","","$1,998,000","04/04/2014","26,576","ML81411113","030-154-040","Hillsborough","1,000.00","04/26/2014","$2,060,000","2,060","Sold","205 DENISE Drive","1959","94010","R1"
"$ 227.07","96","460","Burlingame Park","2","0","3","11","","$1,600,000","03/24/2014","9,050","ML81409345","028-141-190","Burlingame","1,027.50","04/04/2014","$2,055,000","2,000","Sold","770 WALNUT Avenue","1918","94010","R1"
"$ 315.38","59","233","South Palo Alto","2","0","3","6","","$1,649,000","04/10/2014","6,500","ML81411783","127-25-004","Palo Alto","1,430.57","04/16/2014","$2,050,000","1,433","Sold","877 AMES Avenue","1955","94303","R1"
"$ 200.98","64","353","Howard Park Etc.","3","0","4","59","","$1,849,000","04/11/2014","10,200","ML81412140","050-111-090","San Carlos","744.37","06/09/2014","$2,050,000","2,754","Sold","1729 ELIZABETH Street","1950","94070","R1"
"$ 47.54","28","16","Los Gatos/Monte Sereno","2","1","4","0","","$2,098,888","04/14/2014","43,124","ML81412344","567-18-059","Los Gatos","662.57","04/14/2014","$2,050,000","3,094","Sold","105 ALERCHE Drive","1986","95032","R1E40"
"$ 130.05","43","17","Saratoga","3","0","4","10","","$1,850,000","03/17/2014","15,748","ML81408454","366-14-034","Saratoga","767.04","03/27/2014","$2,048,000","2,670","Sold","20867 VERDE MOOR Court","1971","95070","R112"
"$ 85.07","44","446","Carolands Etc.","2","1","3","191","","$2,295,000","03/31/2014","23,958","ML81410250","030-271-030","Hillsborough","467.43","10/08/2014","$2,038,000","4,360","Sold","240 ROBINWOOD Lane","1970","94010","R1"
"$ 40.69","56","274","Central Woodside","2","0","3","67","","$2,395,000","03/17/2014","49,771","ML81408353","072-082-100","Woodside","670.53","05/23/2014","$2,025,000","3,020","Sold","590 SUMMIT SPRINGS Road","1958","94062","scp-7"
"$ 225.13","61","264","Ladera","2","0","3","11","","$1,625,000","04/04/2014","8,928","ML81411116","077-172-190","Portola Valley","1,243.04","04/15/2014","$2,010,000","1,617","Sold","230 S BALSAMINA Way","1953","94028","R1"
"$ 74.26","44","16","Los Gatos/Monte Sereno","3","0","5","8","","$1,808,000","03/21/2014","27,000","ML81409142","410-43-002","Monte Sereno","742.59","03/29/2014","$2,005,000","2,700","Sold","15111 ELM Park","1970","95030","R144"
"$ 74.19","65","277","Woodside Glens","2","0","2","9","","$1,895,000","03/17/2014","27,000","ML81408384","073-043-040","Woodside","1,054.21","03/26/2014","$2,003,000","1,900","Sold","119 ALTA MESA Road","1949","94062","R1"
"$ 204.75","63","233","South Palo Alto","1","0","3","10","","$1,499,000","03/18/2014","9,768","ML81408661","127-16-015","Palo Alto","1,596.17","03/28/2014","$2,000,000","1,253","Sold","714 MONTROSE Avenue","1951","94303","R1"
"$ 178.57","40","360","Belmont Woods Etc.","2","1","4","8","","$1,798,000","03/20/2014","11,200","ML81409037","045-443-040","Belmont","800.00","03/28/2014","$2,000,000","2,500","Sold","32 ELDER Drive","1974","94002","R1000"
"$ 298.69","26","438","Baywood/Parrott Park","3","0","5","6","","$1,950,000","03/21/2014","6,696","ML81409169","032-441-570","San Mateo","536.19","03/27/2014","$2,000,000","3,730","Sold","74 CRYSTAL SPRINGS Road","1988","94402","R1"
"$ 1,148.11","49","305","Middlefield to El Camino Menlo Park","2","1","3","9","","$1,739,000","03/24/2014","1,742","ML81409333","060-343-420","Menlo Park","900.90","04/02/2014","$2,000,000","2,220","Sold","110 FOREST Lane","1965","94025","R1"
"$ 353.61","65","234","Midtown","2","0","3","6","","$1,798,000","04/09/2014","5,656","ML81411823","127-34-003","Palo Alto","1,515.15","04/15/2014","$2,000,000","1,320","Sold","2762 ROSS Road","1949","94303","R1"
"$ 285.71","95","466","Burlinhome / Easton Add #2 / #3 / #5","3","0","4","3","","$1,895,000","04/11/2014","7,000","ML81412012","026-013-360","Burlingame","780.94","04/14/2014","$2,000,000","2,561","Sold","1472 BALBOA Avenue","1919","94010","R1"
"$ 36.15","3","4","Alum Rock","4","0","5","280","","$1,999,900","03/26/2014","55,321","ML81409715","654-12-009","San Jose","422.37","","","4,735","Expired","2551 MOUNT PLEASANT Road","2011","95148","RR"
"$ 111.05","0","15","Campbell","3","1","4","49","","$1,998,888","04/10/2014","18,000","ML81411813","403-16-015","Campbell","491.13","","","4,070","Canceled","1359 JUANITA Way","2014","95008","R-1-1"
"$ 154.14","49","17","Saratoga","3","0","4","17","","$1,798,000","04/14/2014","12,852","ML81412375","386-35-064","Saratoga","828.18","05/01/2014","$1,981,000","2,392","Sold","19648 LADERA Court","1965","95070","R110"
"$ 391.60","82","236","College","2","0","2","14","","$1,395,000","04/10/2014","5,000","ML81411801","124-31-002","Palo Alto","2,094.12","04/24/2014","$1,958,000","935","Sold","2060 BIRCH Street","1932","94306","R1"
"$ 249.36","60","305","Middlefield to El Camino Menlo Park","2","0","3","8","","$1,799,000","04/03/2014","7,820","ML81410839","062-401-510","Menlo Park","1,042.78","04/11/2014","$1,950,000","1,870","Sold","211 LAUREL Street","1954","94025","R1"
"$ 184.04","64","16","Los Gatos/Monte Sereno","4","0","4","25","","$1,999,888","04/14/2014","10,541","ML81412277","523-02-015","Los Gatos","546.32","05/09/2014","$1,940,000","3,551","Sold","16540 CAMELLIA Terrace","1950","95032","R1-8"
"$ 257.33","42","18","Cupertino","3","0","4","9","","$1,760,000","04/09/2014","7,500","ML81411646","356-19-010","Cupertino","858.54","04/18/2014","$1,930,000","2,248","Sold","21619 EDWARD Way","1972","95014","R175"
"$ 4.56","29","5","Berryessa","4","0","5","160","","$1,928,888","04/02/2014","423,403","ML81410671","042-22-005","San Jose","275.56","","","7,000","Canceled","5315 SIERRA Road","1985","95132","HS-SR"
"$ 337.72","87","302","County / Alameda Area","2","0","3","32","","$1,999,000","03/16/2014","5,700","ML81408318","074-101-010","Menlo Park","819.15","04/17/2014","$1,925,000","2,350","Sold","431 VINE Street","1927","94025","R1"
"$ 192.87","51","17","Saratoga","2","0","3","9","","$1,648,000","03/18/2014","9,960","ML81408499","393-31-020","Saratoga","907.84","03/27/2014","$1,921,000","2,116","Sold","20213 GLEN BRAE Drive","1963","95070","R112"
"$ 196.66","45","360","Belmont Woods Etc.","3","0","5","12","","$1,695,000","04/03/2014","9,702","ML81410859","045-412-220","Belmont","693.82","04/15/2014","$1,908,000","2,750","Sold","2728 SAINT JAMES Road","1969","94002","R1"
"$ 314.46","78","436","Aragon","2","1","3","11","","$1,849,000","03/30/2014","6,050","ML81410233","034-254-100","San Mateo","840.33","04/10/2014","$1,902,500","2,264","Sold","211 ARAGON Boulevard","1936","94402","R1"
"$ 206.52","61","264","Ladera","2","0","3","10","","$1,695,000","03/17/2014","9,200","ML81408362","077-160-200","Portola Valley","922.33","03/27/2014","$1,900,000","2,060","Sold","170 N BALSAMINA Way","1953","94028","R1"
"$ 136.69","44","243","Stanford","2","1","4","14","","$1,859,000","04/03/2014","13,900","ML81410943","142-21-024","Stanford","897.92","04/17/2014","$1,900,000","2,116","Sold","901 MEARS Court","1970","94305","R1S"
"$ 223.48","55","19","Sunnyvale","2","1","4","8","","$1,599,000","04/09/2014","8,502","ML81411583","323-24-012","Sunnyvale","1,065.62","04/17/2014","$1,900,000","1,783","Sold","1571 LEWISTON Drive","1959","94087","R1"
"$ 253.33","7","10","Willow Glen","3","1","5","6","","$1,900,000","04/09/2014","7,500","ML81411621","439-13-063","San Jose","577.68","04/15/2014","$1,900,000","3,289","Sold","1074 FAIRVIEW Avenue","2007","95125","R1-8"
"$ 8.72","22","1","Morgan Hill / Gilroy / San Martin","4","1","5","9","","$2,150,000","04/09/2014","217,800","ML81411689","756-44-008","Gilroy","391.03","04/18/2014","$1,900,000","4,859","Sold","12285 WATSONVILLE Road","1992","95020","RR-SR"
"$ 4.36","30","1","Morgan Hill / Gilroy / San Martin","4","1","4","225","","$1,899,000","03/20/2014","435,600","ML81409038","898-02-013","Gilroy","316.50","","","6,000","Canceled","4440 ROOP Road","1984","95020","AW"
"$ 92.76","36","16","Los Gatos/Monte Sereno","2","1","3","24","","$1,899,000","03/31/2014","20,473","ML81410285","410-20-034","Monte Sereno","787.64","","","2,411","Canceled","18051 SARATOGA LOS GATOS Road","1978","95030","R18"
"$ 251.97","0","260","Alpine / Uplands (Los Trancos)","3","1","3","6","","$1,695,000","03/22/2014","7,501","ML81409332","080-085-450","Portola Valley","1,028.29","03/28/2014","$1,890,000","1,838","Sold","110 CARMEL Way","2014","94028","r1"
"$ 124.50","15","3","Evergreen","4","0","5","25","","$1,949,000","03/20/2014","15,140","ML81408917","680-57-046","San Jose","552.79","04/14/2014","$1,885,000","3,410","Sold","5311 CANYON HILLS Lane","1999","95138","A-PD"
"$ 332.74","63","304","Allied Arts / Downtown","1","0","3","6","","$1,395,000","03/27/2014","5,665","ML81409795","071-434-320","Menlo Park","1,396.30","04/02/2014","$1,885,000","1,350","Sold","50 CORNELL Road","1951","94025","R1000"
"$ 32.67","54","17","Saratoga","2","0","3","71","","$1,880,000","03/18/2014","57,540","ML81408504","503-68-015","Saratoga","998.94","","","1,882","Canceled","14168 PIERCE Road","1960","95070","R140"
"$ 31.73","53","274","Central Woodside","2","1","3","30","","$1,898,000","03/24/2014","59,242","ML81409405","072-074-070","Woodside","780.08","04/23/2014","$1,880,000","2,410","Sold","635 PATROL Road","1961","94062","R100"
"$ 51.21","104","17","Saratoga","2","1","5","50","","$1,995,000","04/15/2014","36,674","ML81412412","397-20-010","Saratoga","563.96","06/04/2014","$1,878,000","3,330","Sold","14911 FARWELL Avenue","1910","95070","R140"
"$ 167.69","5","17","Saratoga","3","0","4","10","","$1,698,000","03/17/2014","11,122","ML81408440","386-52-043","Saratoga","882.21","04/03/2014","$1,865,000","2,114","Sold","12415 TED Avenue","2009","95070","R110"
"$ 222.02","56","233","South Palo Alto","2","0","3","10","","$1,695,000","03/31/2014","8,400","ML81410651","127-09-035","Palo Alto","1,137.20","04/10/2014","$1,865,000","1,640","Sold","3371 KENNETH Drive","1958","94303","R1B7"
"$ 96.88","96","16","Los Gatos/Monte Sereno","2","1","4","8","","$1,699,000","03/21/2014","19,200","ML81409195","529-35-014","Los Gatos","797.60","03/29/2014","$1,860,000","2,332","Sold","100 CENTRAL Court","1918","95030","R120"
"$ 221.68","62","212","Country Club","2","0","3","10","","$1,698,000","04/08/2014","8,350","ML81411425","331-12-025","Los Altos","1,132.11","04/18/2014","$1,851,000","1,635","Sold","826 HIERRA Court","1952","94024","R1E-2"
"$ 85.41","0","14","Cambrian","4","0","5","27","","$1,925,000","03/17/2014","21,660","ML81408387","419-34-006","Los Gatos","531.91","04/13/2014","$1,850,000","3,478","Sold","14879 LOS GATOS-ALMADEN Road","2014","95032","R18"
"$ 154.68","47","17","Saratoga","2","1","4","10","","$1,698,000","03/17/2014","11,960","ML81408405","386-34-051","Saratoga","891.57","03/27/2014","$1,850,000","2,075","Sold","12453 LARCHMONT Avenue","1967","95070","R112"
"$ 137.96","39","16","Los Gatos/Monte Sereno","2","1","4","149","","$1,895,000","03/19/2014","13,410","ML81408809","407-30-069","Los Gatos","681.65","04/15/2014","$1,850,000","2,714","Sold","110 LOS PATIOS","1975","95032","RPD"
"$ 14.48","25","1","Morgan Hill / Gilroy / San Martin","4","0","5","102","","$1,850,000","04/04/2014","127,803","ML81411028","756-20-061","Gilroy","379.18","","","4,879","Canceled","11895 RIVERBANK Road","1989","95020","RR"
"$ 378.87","0","353","Howard Park Etc.","3","1","4","6","164","$1,588,850","04/04/2014","4,883","ML81411140","139-27-101","San Carlos","785.56","04/10/2014","$1,850,000","2,355","Sold","101 Mirabel Place","2014","94070","R3/PD"
"$ 174.79","54","19","Sunnyvale","2","0","4","8","","$1,425,000","04/08/2014","10,584","ML81411514","202-18-026","Sunnyvale","906.86","04/16/2014","$1,850,000","2,040","Sold","1167 PLUM Avenue","1960","94087","R1"
"$ 227.89","67","10","Willow Glen","4","1","5","14","","$1,849,000","03/21/2014","8,083","ML81409114","439-30-041","San Jose","541.76","04/04/2014","$1,842,000","3,400","Sold","2324 LANSFORD Avenue","1947","95125","R1-8"
"$ 141.54","39","16","Los Gatos/Monte Sereno","2","1","4","15","13","$1,799,956","03/18/2014","13,000","ML81408541","407-05-013","Los Gatos","634.92","04/02/2014","$1,840,000","2,898","Sold","105 HEPPLEWHITE Court","1975","95032","R120"
"$ 139.26","13","16","Los Gatos/Monte Sereno","3","1","4","141","","$1,799,888","04/07/2014","13,213","ML81411343","523-17-009","Los Gatos","497.30","08/26/2014","$1,840,000","3,700","Sold","16360 LOS GATOS ALMADEN Road","2001","95032","R1-8"
"$ 4.08","32","17","Saratoga","3","1","4","158","","$1,838,000","03/26/2014","450,846","ML81409776","503-70-001","Saratoga","416.31","","","4,415","Expired","24685 HEATHER Heights","1982","95070","HS"
"$ 175.44","18","3","Evergreen","4","1","5","13","120","$1,875,000","03/20/2014","10,454","ML81408882","680-11-002","San Jose","459.53","04/02/2014","$1,834,000","3,991","Sold","5420 AREZZO Drive","1996","95138","A-PD"
"$ 542.22","65","236","College","1","1","2","7","","$1,600,000","03/20/2014","3,375","ML81408862","124-26-006","Palo Alto","1,671.23","03/27/2014","$1,830,000","1,095","Sold","1880 PARK Boulevard","1949","94306","R1"
"$ 116.39","66","233","South Palo Alto","1","0","3","9","","$1,398,000","03/26/2014","15,680","ML81409736","148-06-026","Palo Alto","1,358.90","04/04/2014","$1,825,000","1,343","Sold","331 MONROE Drive","1948","94306","R1B1"
"$ 180.25","53","19","Sunnyvale","2","1","4","11","","$1,450,000","04/04/2014","10,125","ML81411151","202-35-031","Sunnyvale","932.55","04/15/2014","$1,825,000","1,957","Sold","1195 CRANDANO Court","1961","94087","R1"
"$ 169.29","59","353","Howard Park Etc.","2","2","3","17","","$1,370,000","04/07/2014","10,780","ML81411264","050-272-430","San Carlos","763.60","04/24/2014","$1,825,000","2,390","Sold","209 ROCKRIDGE Road","1955","94070","R1"
"$ 134.22","35","481","Highlands Millbrae","3","1","4","137","","$1,688,800","03/21/2014","13,500","ML81409024","024-191-020","Millbrae","592.16","08/05/2014","$1,812,000","3,060","Sold","1176 MILLBRAE Avenue","1979","94030","R1"
"$ 212.64","46","18","Cupertino","3","0","5","40","","$1,782,000","03/24/2014","8,512","ML81409387","326-43-073","Cupertino","693.22","05/03/2014","$1,810,000","2,611","Sold","10659 NATHANSON Avenue","1968","95014","R1"
"$ 237.47","45","18","Cupertino","2","0","3","7","","$1,648,000","03/26/2014","7,622","ML81409696","356-15-035","Cupertino","958.69","04/02/2014","$1,810,000","1,888","Sold","10832 LEAVESLEY Place","1969","95014","R1"
"$ 191.53","50","472","Mills Estates","2","0","3","11","","$1,399,000","04/10/2014","9,450","ML81411916","025-302-230","Burlingame","891.63","04/21/2014","$1,810,000","2,030","Sold","2980 DOLORES Way","1964","94010","R1"
"$ 220.73","50","472","Mills Estates","3","0","5","10","","$1,395,000","04/11/2014","8,200","ML81412045","025-311-210","Burlingame","866.03","04/21/2014","$1,810,000","2,090","Sold","2957 MARIPOSA Drive","1964","94010","R1"
"$ 158.70","13","10","Willow Glen","3","2","4","311","","$1,799,000","04/04/2014","11,374","ML81411097","288-21-006","San Jose","423.51","04/11/2014","$1,805,000","4,262","Sold","1875 ARROYO SECO Drive","2001","95125","R1-10"
"$ 184.62","62","18","Cupertino","2","0","4","9","","$1,449,000","03/19/2014","9,750","ML81408702","316-02-051","Cupertino","856.33","03/28/2014","$1,800,000","2,102","Sold","10587 RANDY Lane","1952","95014","R1B2"
"$ 5.25","31","23","Los Gatos Mountains","4","0","4","35","","$1,875,000","03/24/2014","342,817","ML81409411","562-02-014","Los Gatos","507.61","04/28/2014","$1,800,000","3,546","Sold","24190 LOMA PRIETA Avenue","1983","95033","HS"
"$ 195.65","93","9","Central San Jose","3","0","4","23","","$1,800,000","03/31/2014","9,200","ML81410289","261-17-050","San Jose","560.75","","","3,210","Canceled","647 MORSE Street","1921","95126","R1-8"
"$ 313.04","90","236","College","2","0","2","7","","$1,395,000","04/09/2014","5,750","ML81411694","137-02-080","Palo Alto","1,640.84","04/16/2014","$1,800,000","1,097","Sold","826 COLLEGE Avenue","1924","94306","R1"
"$ 287.59","5","336","Cordilleras Heights Etc.","3","1","4","9","","$1,649,000","04/14/2014","6,259","ML81412255","058-312-220","Redwood City","606.06","04/23/2014","$1,800,000","2,970","Sold","3502 GLENWOOD Avenue","2009","94062","R1"
"$ 176.47","44","17","Saratoga","3","0","5","16","","$1,699,888","04/15/2014","10,200","ML81412419","386-42-022","Saratoga","656.69","05/01/2014","$1,800,000","2,741","Sold","19935 SEA GULL Way","1970","95070","R1125"
"$ 158.17","13","10","Willow Glen","3","2","4","304","","$1,799,000","03/19/2014","11,374","ML81408760","288-21-006","San Jose","422.10","","","4,262","Canceled","1875 ARROYO SECO Drive","2001","95125","R1-10"
"$ 143.70","49","211","North Los Altos","3","0","4","13","","$1,799,000","03/26/2014","12,519","ML81409820","167-37-018","Los Altos","728.64","04/08/2014","","2,469","Sold","73 VIEW Street","1965","94022","R1"
"$ 293.08","65","234","Midtown","2","0","3","1","","$1,795,125","03/31/2014","6,125","ML81410520","132-22-063","Palo Alto","1,131.14","04/01/2014","$1,795,125","1,587","Sold","316 EL VERANO Avenue","1949","94306","R1"
