"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 88.64","50","212","Country Club","3","0","3","23","","$4,200,000","07/09/2013","44,561","ML81324662","331-09-035","Los Altos","1,321.95","08/01/2013","$3,950,000","2,988","Sold","1512 COUNTRY CLUB Drive","1964","94024","R1E-1"
"$ 49.55","113","606","East of Highway 1 / Spanish Town","2","1","4","120","","$3,950,000","07/25/2013","79,715","ML81327075","064-272-100","Half Moon Bay","2,668.92","","","1,480","Expired","940 MAIN Street","1900","94019","R200"
"$ 166.45","86","439","San Mateo Park / El Cerrito Park","4","2","5","63","","$3,899,000","07/19/2013","23,490","ML81326345","031-094-300","San Mateo","580.98","11/27/2013","$3,910,000","6,730","Sold","430 FULTON Road","1927","94402","SFR"
"$ 321.93","9","301","Sharon Heights / Stanford Hills","5","1","5","151","","$3,983,222","07/06/2013","12,099","ML81324163","074-202-150","Menlo Park","819.83","12/04/2013","$3,895,000","4,751","Sold","2331 CREST Lane","2004","94025","R1"
"$ 261.59","1","16","Los Gatos/Monte Sereno","6","1","5","447","","$3,998,000","07/10/2013","14,670","ML81324960","529-64-019","Los Gatos","707.76","08/05/2013","$3,837,500","5,422","Sold","367 LOS GATOS Boulevard","2012","95032","RM512"
"$ 45.23","32","221","Los Altos Hills","4","0","5","22","","$3,895,000","07/18/2013","84,506","ML81325967","182-18-025","Los Altos Hills","763.13","08/09/2013","$3,822,500","5,009","Sold","13311 COUNTRY Way","1981","94022","R1"
"$ 92.65","41","221","Los Altos Hills","3","0","4","184","","$3,800,000","07/02/2013","41,013","ML81323683","336-38-036","Los Altos Hills","1,055.56","","","3,600","Expired","12150 WINTON Way","1972","94024","RA"
"$ 27.91","7","16","Los Gatos/Monte Sereno","6","1","6","152","211","$3,800,000","07/12/2013","136,137","ML81325087","567-24-014","Los Gatos","774.25","","","4,908","Canceled","290 MOUNTAIN LAUREL Lane","2006","95032","A-20S"
"$ 482.23","109","241","Professorville","2","1","5","109","","$3,800,000","07/30/2013","7,880","ML81327672","120-29-034","Palo Alto","1,117.65","","","3,400","Canceled","251 LINCOLN Avenue","1904","94301","R1"
"$ 35.85","12","16","Los Gatos/Monte Sereno","4","1","5","137","","$3,795,000","08/05/2013","105,851","ML81328599","407-16-014","Los Gatos","815.95","","","4,651","Canceled","217 MISTLETOE Road","2001","95032","R110"
"$ 86.09","62","263","Central Portola Valley","4","0","5","11","","$3,695,000","07/15/2013","43,560","ML81325387","079-012-010","Portola Valley","897.56","07/26/2013","$3,750,000","4,178","Sold","30 STONEGATE Road","1951","94028","R1"
"$ 162.34","15","446","Carolands Etc.","4","1","6","10","","$3,595,000","07/22/2013","23,100","ML81326486","030-064-050","Hillsborough","698.32","08/01/2013","$3,750,000","5,370","Sold","500 PULLMAN Road","1998","94010","R1"
"$ 88.16","19","221","Los Altos Hills","3","1","4","118","","$3,798,000","07/30/2013","42,253","ML81327732","182-16-053","Los Altos Hills","771.86","07/30/2013","$3,725,000","4,826","Sold","25680 ELENA Road","1994","94022","RA"
"$ 150.82","35","444","Tobin Clark Estate / Polo Terrace","3","1","5","43","","$3,695,000","07/19/2013","24,500","ML81326343","038-351-100","Hillsborough","945.01","","","3,910","Expired","80 TOBIN CLARK Drive","1978","94010","R1"
"$ 212.36","0","440","Hillsborough Heights","4","0","4","91","","$3,695,000","08/09/2013","17,400","ML81329195","031-183-080","Hillsborough","901.22","","","4,100","Canceled","366 HILLSBOROUGH Boulevard","2013","94010","R1"
"$ 61.68","9","16","Los Gatos/Monte Sereno","4","0","4","16","","$3,689,000","07/16/2013","58,370","ML81325615","510-50-011","Monte Sereno","822.48","08/01/2013","$3,600,000","4,377","Sold","16134 GREENWOOD Road","2004","95030","R44"
"$ 112.28","15","445","Lakeview","3","1","4","36","","$3,750,000","08/01/2013","32,064","ML81327968","038-381-020","Hillsborough","859.19","09/06/2013","$3,600,000","4,190","Sold","35 SOUTHDOWN Court","1998","94010","R100"
"$ 87.92","56","447","Hillsborough Knolls","3","0","5","8","","$3,295,000","08/01/2013","40,946","ML81328130","031-133-050","Hillsborough","1,011.24","08/09/2013","$3,600,000","3,560","Sold","1230 LA CUMBRE Road","1957","94010","R100"
"$ 76.44","38","221","Los Altos Hills","5","1","5","71","","$3,650,000","08/15/2013","46,130","ML81330005","182-50-025","Los Altos Hills","772.46","10/25/2013","$3,526,300","4,565","Sold","27950 ROBLE ALTO Drive","1975","94022","RA"
"$ 64.80","65","16","Los Gatos/Monte Sereno","4","0","4","148","","$3,500,000","08/05/2013","54,014","ML81328505","532-19-005","Los Gatos","792.93","","","4,414","Expired","17122 PHILLIPS Avenue","1948","95030","S"
"$ 266.30","63","238","Green Gables","3","0","4","9","","$2,898,000","08/14/2013","13,000","ML81329835","003-37-075","Palo Alto","1,437.06","08/23/2013","$3,461,888","2,409","Sold","98 ERSTWILD Court","1950","94303","R1"
"$ 552.00","5","234","Midtown","4","0","6","6","","$3,198,000","08/01/2013","6,250","ML81327955","132-15-048","Palo Alto","923.20","08/07/2013","$3,450,000","3,737","Sold","3238 WAVERLEY Street","2008","94306","R1"
"$ 32.95","23","18","Cupertino","4","1","5","54","","$3,599,000","07/17/2013","104,108","ML81325793","356-23-065","Cupertino","775.32","09/09/2013","$3,430,000","4,424","Sold","21617 VILLA MARIA Court","1990","95014","R1"
"$ 199.56","5","214","South of El Monte","3","1","4","11","","$3,498,000","07/10/2013","17,100","ML81324883","189-30-002","Los Altos","898.50","07/21/2013","$3,412,500","3,798","Sold","821 VISTA GRANDE Avenue","2008","94024","R110"
"$ 170.96","0","17","Saratoga","4","1","4","106","","$3,495,000","07/08/2013","19,888","ML81324344","397-24-020","Saratoga","901.86","10/22/2013","$3,400,000","3,770","Sold","14280 LUTHERIA Way","2013","95070","R120"
"$ 74.74","29","17","Saratoga","4","1","5","248","","$3,780,000","07/29/2013","45,360","ML81327575","397-01-064","Saratoga","584.48","04/03/2014","$3,390,000","5,800","Sold","13914 CAMINO BARCO","1985","95070","R140"
"$ 531.75","28","239","Crescent Park","3","1","4","20","","$3,500,000","07/10/2013","6,300","ML81324811","003-23-107","Palo Alto","994.07","07/30/2013","$3,350,000","3,370","Sold","737 CENTER Drive","1985","94301","R1"
"$ 225.19","8","214","South of El Monte","5","0","5","34","","$3,335,000","08/07/2013","14,810","ML81328909","197-19-107","Los Altos","571.26","","","5,838","Canceled","1424 MIRAVALLE Avenue","2005","94024","R110"
"$ 108.55","65","291","El Camino to Alameda","3","1","3","123","","$3,300,000","07/18/2013","30,400","ML81326253","059-302-220","Atherton","1,289.06","11/18/2013","$3,300,000","2,560","Sold","78 SHEARER Drive","1948","94027","R1"
"$ 275.00","6","302","County / Alameda Area","3","1","5","18","","$3,495,000","07/26/2013","12,000","ML81327281","074-111-430","Menlo Park","843.56","08/13/2013","$3,300,000","3,912","Sold","2198 CLAYTON Drive","2007","94025","R1"
"$ 31.68","37","13","Almaden Valley","4","1","4","83","","$3,298,000","07/23/2013","104,108","ML81326692","701-26-025","San Jose","545.12","","","6,050","Canceled","20689 VIEW OAKS Way","1976","95120","R1-25"
"$ 75.36","27","16","Los Gatos/Monte Sereno","3","1","4","172","","$3,250,000","07/16/2013","43,124","ML81325597","527-55-045","Los Gatos","575.83","","","5,644","Canceled","420 SANTA ROSA Drive","1987","95032","HR"
"$ 286.74","73","239","Crescent Park","2","0","3","11","","$3,198,000","07/15/2013","11,160","ML81325483","003-23-105","Palo Alto","1,795.74","07/26/2013","$3,200,000","1,782","Sold","1486 DANA Avenue","1940","94301","R1"
"$ 56.27","20","261","Portola Valley Ranch","7","0","6","65","","$3,200,000","08/12/2013","56,873","ML81329463","080-530-120","Portola Valley","569.40","","","5,620","Expired","4 OAK FOREST Court","1993","94028","R1"
"$ 72.69","9","221","Los Altos Hills","4","1","5","106","","$3,198,000","08/05/2013","43,996","ML81328584","336-18-013","Los Altos Hills","945.59","","","3,382","Canceled","24140 DAWNRIDGE Drive","2004","94024","RA"
"$ 68.41","54","290","Alameda to 280","2","0","3","7","","$3,195,000","07/26/2013","46,705","ML81327300","073-212-010","Atherton","1,500.00","","","2,130","Canceled","1 BELBROOK Way","1959","94027","R1"
"$ 434.04","84","460","Burlingame Park","4","1","5","2","","$3,195,000","08/08/2013","7,315","ML81328985","028-293-030","Burlingame","911.31","08/10/2013","$3,175,000","3,484","Sold","145 CRESCENT Avenue","1930","94010","R1"
"$ 72.77","60","16","Los Gatos/Monte Sereno","4","1","6","26","","$3,295,000","08/09/2013","43,560","ML81329264","510-11-005","Monte Sereno","592.74","09/04/2013","$3,170,000","5,348","Sold","15960 GREENWOOD Road","1953","95030","R44"
"$ 273.10","4","214","South of El Monte","4","1","5","14","","$3,298,000","07/24/2013","11,223","ML81326901","189-18-042","Los Altos","915.75","08/10/2013","$3,065,000","3,347","Sold","1101 SEENA Avenue","2009","94024","R110"
"$ 27.34","43","221","Los Altos Hills","2","1","3","35","","$3,300,000","08/15/2013","111,564","ML81330009","336-43-013","Los Altos","1,302.31","11/17/2013","$3,050,000","2,342","Sold","25700 BASSETT Lane","1971","94022","RA"
"$ 121.23","43","452","Hillsborough Oaks Etc.","3","0","4","59","","$3,150,000","07/01/2013","24,829","ML81323536","027-362-090","Hillsborough","906.63","07/11/2013","$3,010,000","3,320","Sold","2175 CARMELITA Avenue","1970","94010","R1"
"$ 184.62","44","10","Willow Glen","3","1","5","297","","$3,000,000","08/08/2013","16,250","ML81329074","429-44-017","San Jose","647.53","","","4,633","Canceled","1853 BOOKSIN Avenue","1970","95125","R1-5"
"$ 42.22","52","221","Los Altos Hills","3","1","5","142","","$2,998,000","07/22/2013","71,003","ML81326793","336-20-017","Los Altos Hills","904.92","","","3,313","Canceled","12171 HILLTOP Drive","1961","94024","RA"
"$ 74.78","36","450","Skyfarm","2","1","4","151","","$2,998,000","07/28/2013","40,090","ML81327474","028-422-130","Hillsborough","936.88","","","3,200","Expired","736 JACARANDA Circle","1977","94010","R1"
"$ 280.30","14","211","North Los Altos","4","1","6","38","","$2,995,000","07/15/2013","10,685","ML81325464","167-36-069","Los Altos","575.96","","","5,200","Canceled","275 LOS ALTOS Court","1999","94022","R1"
"$ 68.66","53","17","Saratoga","4","1","5","28","","$2,996,000","07/12/2013","43,342","ML81325063","410-40-017","Saratoga","545.75","08/09/2013","$2,976,000","5,453","Sold","15126 QUITO Road","1960","95070","R140"
"$ 294.64","8","16","Los Gatos/Monte Sereno","3","1","4","55","","$2,939,000","07/23/2013","9,975","ML81326695","532-04-033","Los Gatos","726.58","","","4,045","Canceled","16341 E LA CHIQUITA Avenue","2005","95032","R1-8"
"$ 125.00","61","446","Carolands Etc.","3","0","4","13","","$2,998,800","07/12/2013","23,400","ML81325108","030-043-120","Hillsborough","894.50","07/25/2013","$2,925,000","3,270","Sold","560 BARBARA Way","1952","94010","R1"
"$ 55.95","13","13","Almaden Valley","4","0","4","461","","$2,900,000","07/02/2013","51,836","ML81323648","708-37-014","San Jose","669.75","","","4,330","Expired","21720 CALERO CREEK Court","2000","95120","A-20S"
"$ 52.01","87","16","Los Gatos/Monte Sereno","3","1","5","0","","$2,850,000","07/15/2013","55,757","ML81325497","410-29-010","Monte Sereno","908.81","07/15/2013","$2,900,000","3,191","Sold","18234 DAVES Avenue","1926","95030","R144"
"$ 153.09","5","17","Saratoga","4","1","5","58","","$2,988,000","07/28/2013","18,731","ML81327457","503-23-054","Saratoga","637.22","09/24/2013","$2,867,500","4,500","Sold","18800 TERRACE Court","2008","95070","R115"
"$ 301.97","15","214","South of El Monte","3","0","4","14","","$2,850,000","07/01/2013","9,438","ML81323705","318-17-024","Los Altos","919.35","","","3,100","Canceled","1808 ALFORD Avenue","1998","94024","R1"
"$ 319.87","7","232","Barron Park","3","1","4","8","","$2,750,000","07/09/2013","8,910","ML81324572","137-22-009","Palo Alto","985.82","07/17/2013","$2,850,000","2,891","Sold","733 FLORALES Drive","2006","94306","R1B1"
"$ 10.39","10","1","Morgan Hill / Gilroy / San Martin","6","1","6","274","","$2,850,000","07/12/2013","274,428","ML81325274","779-31-020","Morgan Hill","372.50","","","7,651","Expired","13800 WATSONVILLE Road","2003","95037","HS"
"$ 277.94","0","211","North Los Altos","4","0","5","40","","$2,950,000","08/02/2013","10,200","ML81328323","170-11-026","Los Altos","914.52","09/11/2013","$2,835,000","3,100","Sold","720 LOS NINOS Way","2013","94022","R1"
"$ 116.20","29","451","Hillsborough Hills Etc.","5","0","5","109","","$2,950,000","08/08/2013","24,166","ML81329355","027-232-050","Hillsborough","549.51","11/25/2013","$2,808,000","5,110","Sold","45 LIVE OAK Lane","1984","94010","R1"
"$ 102.31","6","350","Alder Manor Etc.","4","1","4","143","","$2,799,000","07/14/2013","27,442","ML81325386","051-102-340","San Carlos","597.34","12/04/2013","$2,807,500","4,700","Sold","2819 EATON Avenue","2007","94070","R1"
"$ 119.35","21","336","Cordilleras Heights Etc.","6","1","5","289","","$2,999,000","07/12/2013","23,461","ML81325151","068-120-480","Redwood City","459.77","11/27/2013","$2,800,000","6,090","Sold","17 COLTON Court","1993","94062","RH00"
"$ 56.39","22","16","Los Gatos/Monte Sereno","4","1","6","159","","$2,999,888","07/16/2013","49,658","ML81325583","537-30-006","Los Gatos","411.95","12/22/2013","$2,800,000","6,797","Sold","15995 CERRO VISTA Drive","1992","95032","HR"
"$ 75.09","65","16","Los Gatos/Monte Sereno","2","1","4","10","","$2,689,000","07/22/2013","37,290","ML81326612","529-33-013","Los Gatos","796.81","08/01/2013","$2,800,000","3,514","Sold","175 PROSPECT Avenue","1948","95030","R120"
"$ 55.64","31","16","Los Gatos/Monte Sereno","4","1","6","158","","$2,795,000","07/31/2013","50,235","ML81327782","532-17-031","Los Gatos","562.15","","","4,972","Expired","16515 S KENNEDY Road","1982","95030","R1"
"$ 49.66","35","442","Hillsborough Park Etc.","3","1","4","169","","$2,795,000","08/09/2013","56,279","ML81329275","030-222-390","Hillsborough","662.01","","","4,222","Canceled","190 WOODRIDGE Road","1978","94010","R1"
"$ 138.94","24","17","Saratoga","4","1","4","151","","$2,780,000","08/02/2013","20,009","ML81328308","397-16-013","Saratoga","763.32","","","3,642","Expired","14170 DOUGLASS Lane","1989","95070","SA"
"$ 391.35","100","460","Burlingame Park","4","1","5","60","","$2,759,000","07/25/2013","7,050","ML81327028","028-131-240","Burlingame","890.00","","","3,100","Canceled","1513 SANCHEZ Avenue","1913","94010","R1006"
"$ 143.97","65","211","North Los Altos","2","0","3","7","","$2,500,000","08/01/2013","18,928","ML81328001","170-30-036","Los Altos","1,389.60","08/08/2013","$2,725,000","1,961","Sold","84 DOUD Drive","1948","94022","R1"
"$ 144.16","36","453","Ryan Tract Etc.","2","1","2","12","","$2,349,000","07/05/2013","18,750","ML81324034","028-120-110","Hillsborough","1,107.79","07/17/2013","$2,703,000","2,440","Sold","1820 ELMWOOD Road","1977","94010","R100"
"$ 234.11","0","16","Los Gatos/Monte Sereno","3","0","4","108","","$2,895,000","07/11/2013","11,533","ML81324935","532-08-064","Los Gatos","795.99","08/16/2013","$2,700,000","3,392","Sold","16699 KENNEDY Road","2013","95032","R1-8"
"$ 355.73","18","232","Barron Park","3","0","5","8","","$2,438,000","07/18/2013","7,590","ML81325965","137-21-038","Palo Alto","1,003.34","07/26/2013","$2,700,000","2,691","Sold","789 ENCINA GRANDE Drive","1995","94306","R1B1"
"$ 94.41","40","221","Los Altos Hills","4","1","5","28","250","$2,795,000","07/24/2013","28,600","ML81326942","182-44-026","Los Altos Hills","598.40","08/21/2013","$2,700,000","4,512","Sold","27901 ALTAMONT Circle","1973","94022","HS"
"$ 446.28","65","238","Green Gables","3","0","4","8","","$2,700,000","08/06/2013","6,050","ML81328871","003-50-064","Palo Alto","1,086.96","","","2,484","Canceled","91 MORTON Way","1948","94303","R1"
"$ 446.28","65","238","Green Gables","3","0","4","47","","$2,700,000","08/14/2013","6,050","ML81329886","003-50-064","Palo Alto","1,086.96","","","2,484","Canceled","91 MORTON Way","1948","94303","R1"
"$ 56.76","58","221","Los Altos Hills","3","1","4","174","","$2,695,000","07/10/2013","47,480","ML81324729","331-01-016","Los Altos Hills","1,035.74","","","2,602","Expired","11490 CRESTRIDGE Drive","1955","94024","R1E-1"
"$ 119.85","55","303","Central Menlo","3","0","4","12","","$2,695,000","07/18/2013","22,487","ML81326062","071-072-040","Menlo Park","889.44","07/30/2013","$2,695,000","3,030","Sold","1055 VALPARAISO Avenue","1958","94025","R1"
"$ 332.30","113","16","Los Gatos/Monte Sereno","3","1","3","49","","$2,675,000","07/09/2013","8,050","ML81324451","532-28-032","Los Gatos","888.70","","","3,010","Canceled","178 LOMA ALTA Avenue","1900","95030","R18"
"$ 60.84","7","17","Saratoga","4","1","5","86","","$2,888,000","07/22/2013","43,560","ML81326505","366-06-038","Saratoga","543.59","10/16/2013","$2,650,000","4,875","Sold","21450 ARROWHEAD Lane","2006","95070","RHS"
"$ 256.14","15","307","Menlo Oaks Area","3","0","4","22","","$2,775,000","08/01/2013","10,346","ML81327993","062-522-060","Menlo Park","1,003.79","08/23/2013","$2,650,000","2,640","Sold","165 HANNA Way","1998","94025","R-1"
"$ 33.48","12","1","Morgan Hill / Gilroy / San Martin","4","1","6","548","","$3,750,000","08/12/2013","78,844","ML81329583","776-26-053","Morgan Hill","375.53","06/14/2015","$2,640,000","7,030","Sold","16367 REYNOLDS Drive","2002","95037","RR"
"$ 54.54","53","221","Los Altos Hills","2","1","3","13","","$2,595,000","07/03/2013","48,133","ML81323843","175-38-018","Los Altos Hills","1,145.29","07/16/2013","$2,625,000","2,292","Sold","12800 DIANNE Drive","1960","94022","R1"
"$ 44.97","52","17","Saratoga","3","1","4","97","","$2,750,000","07/11/2013","58,370","ML81324894","397-04-044","Saratoga","663.21","07/28/2013","$2,625,000","3,958","Sold","14670 SOBEY Road","1961","95070","R140"
"$ 274.20","78","240","Community Center","1","2","3","11","","$1,998,000","07/12/2013","9,555","ML81325215","003-45-069","Palo Alto","2,227.89","07/23/2013","$2,620,000","1,176","Sold","1210 NEWELL Road","1935","94303","R1"
"$ 148.84","61","211","North Los Altos","2","1","4","9","","$1,998,000","08/06/2013","17,475","ML81328699","167-27-047","Los Altos","987.85","08/15/2013","$2,601,000","2,633","Sold","470 CHERRY Avenue","1952","94022","R1"
"$ 130.00","47","301","Sharon Heights / Stanford Hills","2","0","3","0","","$2,600,000","07/10/2013","20,000","ML81324756","074-232-060","Menlo Park","1,056.91","07/10/2013","$2,600,000","2,460","Sold","1045 TRINITY Drive","1966","94025","R100"
"$ 325.00","89","241","Professorville","2","1","4","25","","$2,648,000","07/10/2013","8,000","ML81324814","120-30-016","Palo Alto","899.65","08/04/2013","$2,600,000","2,890","Sold","1127 HIGH Street","1924","94301","R1"
"$ 185.38","85","439","San Mateo Park / El Cerrito Park","4","1","5","4","","$2,498,000","07/22/2013","14,025","ML81326509","031-062-270","San Mateo","678.85","07/26/2013","$2,600,000","3,830","Sold","452 HILLCREST Road","1928","94402","R1"
"$ 79.90","15","336","Cordilleras Heights Etc.","7","2","6","6","","$2,699,000","08/08/2013","32,540","ML81328953","068-012-450","Redwood City","457.99","08/14/2013","$2,600,000","5,677","Sold","620 HANDLEY TRAIL","1998","94062","RH"
"$ 433.33","7","466","Burlinhome / Easton Add #2 / #3 / #5","4","0","4","46","","$2,550,000","07/11/2013","6,000","ML81331528","026-171-120","Burlingame","876.90","08/06/2013","$2,600,000","2,965","Sold","1213 CABRILLO Avenue","2007","94010","R1"
