"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 223.31","78","442","Hillsborough Park Etc.","5","1","5","San Mateo","160","","$6,395,000","04/04/2016","28,637","ML81578493","031-111-030","Hillsborough","913.83","","","6,998","Expired","989 Hayne Road","1938","94010","R10025"
"$ 268.84","11","446","Carolands Etc.","4","1","5","San Mateo","184","","$6,250,000","04/11/2016","23,248","ML81579519","030-033-040","Hillsborough","1,238.11","10/12/2016","$6,250,000","5,048","Sold","575 Pullman Road","2005","94010","R10025"
"$ 70.24","10","263","Central Portola Valley","5","1","5","San Mateo","113","","$6,150,000","03/20/2016","87,556","ML81566183","077-225-040","Portola Valley","1,138.89","","","5,400","Expired","165 Fawn Lane","2006","94028","R1001A"
"$ 132.39","8","451","Hillsborough Hills Etc.","4","1","3","San Mateo","51","","$6,195,000","03/28/2016","45,320","ML81577150","027-303-090","Hillsborough","1,182.97","05/18/2016","$6,000,000","5,072","Sold","103 Bella Vista Drive","2008","94010","R10000"
"$ 113.19","40","290","Alameda to 280","3","0","4","San Mateo","8","","$5,598,000","03/21/2016","52,346","ML81566209","073-141-310","Atherton","1,929.97","03/29/2016","$5,925,000","3,070","Sold","103 Reservoir Road","1976","94027","R1001A"
"$ 90.30","20","16","Los Gatos/Monte Sereno","5","0","5","Santa Clara","107","","$5,900,000","04/12/2016","65,340","ML81579767","532-20-014","Los Gatos","1,180.00","","","5,000","Expired","17105 Phillips Avenue","1996","95030","S"
"$ 144.27","25","212","Country Club","5","2","5","Santa Clara","4","","$5,888,000","04/14/2016","40,811","ML81580141","331-04-205","Los Altos","942.08","04/18/2016","$5,888,000","6,250","Sold","552 Magdalena Avenue","1991","94024","R1E20"
"$ 114.79","16","221","Los Altos Hills","4","1","5","Santa Clara","9","155","$5,798,000","03/16/2016","49,658","ML81565547","336-26-028","Los Altos Hills","1,108.09","03/25/2016","$5,700,000","5,144","Sold","12007 Kate Drive","2000","94022","HS"
"$ 255.32","22","447","Hillsborough Knolls","6","1","5","San Mateo","6","","$4,795,000","04/15/2016","22,325","ML81580454","031-160-100","Hillsborough","1,070.42","04/20/2016","$5,700,000","5,325","Sold","930 W Santa Inez Avenue","1994","94010","R10025"
"$ 127.25","14","16","Los Gatos/Monte Sereno","5","2","5","Santa Clara","23","","$5,800,000","03/29/2016","44,401","ML81577358","409-41-002","Monte Sereno","668.56","04/21/2016","$5,650,000","8,451","Sold","15297 Karl Avenue","2002","95030","R1"
"$ 22.63","52","270","Hidden Valley","4","1","5","San Mateo","7","","$5,695,000","03/21/2016","247,421","ML81566196","076-302-110","Woodside","1,093.75","03/28/2016","$5,600,000","5,120","Sold","35 Woodview Lane","1964","94062","R1003A"
"$ 355.90","3","211","North Los Altos","6","1","6","Santa Clara","33","","$5,598,000","03/30/2016","15,729","ML81577658","170-15-041","Los Altos","1,007.92","","","5,554","Canceled","222 Alvarado Avenue","2013","94022","R1"
"$ 197.59","28","441","Brewer Subdivision/Upland","4","1","5","San Mateo","92","","$5,995,000","04/11/2016","27,835","ML81579513","032-371-080","Hillsborough","970.02","07/11/2016","$5,500,000","5,670","Sold","355 Sierra Drive","1988","94010","R10000"
"$ 96.35","28","221","Los Altos Hills","7","1","7","Santa Clara","75","","$5,498,000","03/22/2016","57,064","ML81566362","182-08-026","Los Altos Hills","845.85","","","6,500","Canceled","14293 Saddle Mountain Drive","1988","94022","RA"
"$ 272.99","63","238","Green Gables","3","1","4","Santa Clara","74","","$5,498,000","04/13/2016","20,140","ML81579934","003-12-010","Palo Alto","1,663.54","","","3,305","Expired","1525 Edgewood Drive","1953","94303","R1929"
"$ 35.87","29","17","Saratoga","5","2","5","Santa Clara","14","","$5,488,000","04/07/2016","152,700","ML81578953","510-24-006","Saratoga","951.04","04/21/2016","$5,478,000","5,760","Sold","19288 Bainter Avenue","1987","95070","RB40"
"$ 130.66","96","16","Los Gatos/Monte Sereno","6","2","7","Santa Clara","101","","$5,350,000","03/22/2016","40,946","ML81566412","407-14-001","Los Gatos","996.28","","","5,370","Expired","14680 Quito Road","1920","95032","R110"
"$ 245.37","83","440","Hillsborough Heights","4","2","4","San Mateo","1","","$4,495,000","03/18/2016","21,600","ML81565889","031-220-440","Hillsborough","1,201.81","03/19/2016","$5,300,000","4,410","Sold","570 Hayne","1933","94010","R1"
"$ 190.17","20","447","Hillsborough Knolls","6","1","5","San Mateo","206","","$5,299,000","04/09/2016","27,865","ML81579431","031-120-080","Hillsborough","744.14","","","7,121","Expired","1215 La Cumbre Road","1996","94010","R10000"
"$ 121.05","70","291","El Camino to Alameda","4","1","3","San Mateo","80","","$5,290,000","03/31/2016","43,700","ML81577987","059-311-100","Atherton","1,274.70","","","4,150","Expired","35 Stockbridge Avenue","1946","94027","R1001A"
"$ 131.12","42","17","Saratoga","5","1","5","Santa Clara","28","","$5,250,000","04/11/2016","40,040","ML81579673","397-36-014","Saratoga","979.29","","","5,361","Canceled","19305 Zinfandel Court","1974","95070","R1"
"$ 255.00","24","211","North Los Altos","5","0","5","Santa Clara","79","","$5,248,000","03/16/2016","20,580","ML81565501","170-28-010","Los Altos","1,139.88","","","4,604","Expired","177 S Gordon Way","1992","94022","R1"
"$ 58.80","0","16","Los Gatos/Monte Sereno","6","1","5","Santa Clara","360","417","$5,225,000","03/18/2016","88,862","ML81565978","527-09-010","Los Gatos","674.80","","","7,743","Active","15685 Shady Lane","2016","95032","residential"
"$ 120.25","57","293","Lindenwood Area","3","1","5","San Mateo","4","","$4,895,000","04/11/2016","43,242","ML81579514","061-062-060","Atherton","1,575.76","04/15/2016","$5,200,000","3,300","Sold","50 Lilac Drive","1959","94027","R1001A"
"$ 43.56","55","274","Central Woodside","3","1","4","San Mateo","25","","$5,300,000","04/15/2016","118,919","ML81580368","073-101-480","Woodside","893.10","05/09/2016","$5,180,000","5,800","Sold","375 La Questa Way","1961","94062","R100"
"$ 55.26","0","16","Los Gatos/Monte Sereno","5","1","4","Santa Clara","45","417","$5,175,000","03/18/2016","93,654","ML81565963","527-09-028","Los Gatos","671.21","","","7,710","Withdrawn","15675 Gum Tree Lane","2016","95032","residential"
"$ 410.20","26","240","Community Center","5","0","6","Santa Clara","30","","$5,988,000","03/30/2016","12,433","ML81577587","003-26-033","Palo Alto","1,055.68","04/29/2016","$5,100,000","4,831","Sold","972 Addison Avenue","1990","94301","R1"
"$ 433.67","69","303","Central Menlo","4","1","6","San Mateo","61","","$5,100,000","04/01/2016","11,760","ML81634606","071-141-140","Menlo Park","1,342.11","04/27/2016","$5,100,000","3,800","Sold","1865 White Oak Drive","1948","94025","R10010"
"$ 200.32","26","448","Homeplace","5","2","5","San Mateo","106","","$5,000,000","03/19/2016","24,960","ML81566141","030-280-010","Hillsborough","796.18","","","6,280","Canceled","1425 San Raymundo Rd Road","1990","94010","R-1"
"$ 476.69","5","232","Barron Park","6","1","7","Santa Clara","0","","$5,000,000","04/01/2016","10,489","ML81578082","137-19-081","Palo Alto","876.42","","","5,705","Canceled","3965 El Cerrito Road","2011","94306","R1B1"
"$ 666.58","2","304","Allied Arts / Downtown","5","2","5","San Mateo","6","","$4,650,000","04/02/2016","7,501","ML81578263","071-405-160","Menlo Park","1,220.11","04/08/2016","$5,000,000","4,098","Sold","850 Cambridge Avenue","2014","94025","R20000"
"$ 84.32","0","651","Linda Mar","4","1","5","San Mateo","169","300","$4,995,000","03/30/2016","59,242","ML81577755","022-150-480","Pacifica","1,161.63","","","4,300","Canceled","400 HARMONY WAY","2016","94044","RES"
"$ 60.67","0","651","Linda Mar","4","1","5","San Mateo","169","300","$4,995,000","03/30/2016","82,328","ML81577769","022-150-530","Pacifica","1,209.74","","","4,129","Canceled","900 HARMONY COURT","2016","94044","RES"
"$ 89.19","0","651","Linda Mar","4","1","5","San Mateo","148","300","$4,895,000","03/30/2016","54,885","ML81577758","022-150-460","Pacifica","1,138.37","","","4,300","Canceled","200 HARMONY WAY","2016","94044","RES"
"$ 87.79","0","651","Linda Mar","4","1","5","San Mateo","169","300","$4,895,000","03/30/2016","55,757","ML81577765","022-150-490","Pacifica","1,138.37","","","4,300","Canceled","500 HARMONY WAY","2016","94044","RES"
"$ 86.44","0","651","Linda Mar","4","1","5","San Mateo","169","300","$4,895,000","03/30/2016","56,628","ML81577768","022-150-510","Pacifica","1,172.46","","","4,175","Canceled","700 HARMONY WAY","2016","94044","RES"
"$ 83.86","0","651","Linda Mar","4","1","5","San Mateo","169","300","$4,895,000","03/30/2016","58,370","ML81577772","022-150-540","Pacifica","1,138.37","","","4,300","Canceled","1000 HARMONY COURT","2016","94044","RES"
"$ 978.86","0","237","Old Palo Alto","4","1","5","Santa Clara","56","","$4,895,000","03/31/2016","5,001","ML81577785","124-11-012","Palo Alto","1,432.12","","","3,418","Canceled","2350 Tasso Street","2016","94301","R1"
"$ 162.93","41","441","Brewer Subdivision/Upland","5","2","5","San Mateo","204","","$4,999,500","03/31/2016","29,621","ML81577821","032-400-280","Hillsborough","811.13","10/21/2016","$4,826,250","5,950","Sold","295 El Cerrito Avenue","1975","94010","R10025"
"$ 116.20","13","221","Los Altos Hills","4","1","6","Santa Clara","190","","$4,800,000","03/24/2016","41,308","ML81576733","175-45-017","Los Altos Hills","785.85","","","6,108","Expired","26861 Purissima Road","2003","94022","R1"
"$ 213.81","3","9","Central San Jose","6","2","6","Santa Clara","89","","$4,799,000","04/13/2016","22,445","ML81580020","274-07-028","San Jose","677.06","","","7,088","Expired","1501 University Avenue","2013","95126","R1-8"
"$ 92.50","0","651","Linda Mar","4","1","5","San Mateo","169","300","$4,795,000","03/30/2016","51,836","ML81577763","022-150-450","Pacifica","1,115.12","","","4,300","Canceled","100 HARMONY WAY","2016","94044","RES"
"$ 98.18","59","221","Los Altos Hills","3","0","5","Santa Clara","44","","$4,999,000","03/23/2016","47,916","ML81566624","175-52-006","Los Altos Hills","1,306.77","05/06/2016","$4,704,375","3,600","Sold","25351 W Fremont Road","1957","94022","R1"
"$ 92.92","0","651","Linda Mar","4","1","5","San Mateo","169","300","$4,695,000","03/30/2016","50,530","ML81577761","022-150-500","Pacifica","1,091.86","","","4,300","Canceled","600 HARMONY WAY","2016","94044","RES"
"$ 40.91","35","221","Los Altos Hills","4","0","4","Santa Clara","7","","$3,998,000","03/31/2016","113,654","ML81577838","182-32-022","Los Altos Hills","1,117.79","04/07/2016","$4,650,000","4,160","Sold","14945 Page Mill Road","1981","94022","RA"
"$ 245.58","67","453","Ryan Tract Etc.","4","1","5","San Mateo","42","","$5,150,000","04/04/2016","18,731","ML81578364","028-150-220","Hillsborough","1,137.21","05/16/2016","$4,600,000","4,045","Sold","1828 Forest View Avenue","1949","94010","R10025"
"$ 84.46","28","221","Los Altos Hills","3","1","4","Santa Clara","180","","$4,599,000","04/07/2016","54,450","ML81579019","175-50-025","Los Altos Hills","1,112.21","","","4,135","Expired","15466 Vista Serena","1988","94022","RA"
"$ 612.24","69","240","Community Center","3","1","4","Santa Clara","16","","$3,988,000","04/06/2016","7,350","ML81578790","003-45-048","Palo Alto","1,254.53","04/20/2016","$4,500,000","3,587","Sold","1328 Parkinson Avenue","1947","94301","R1"
"$ 64.14","15","16","Los Gatos/Monte Sereno","4","1","5","Santa Clara","178","","$4,498,000","04/12/2016","70,132","ML81579690","537-22-018","Los Gatos","803.50","","","5,598","Withdrawn","230 Forrester Road","2001","95032","R1"
"$ 92.46","54","212","Country Club","4","0","4","Santa Clara","19","","$4,498,000","04/14/2016","48,650","ML81580188","331-09-042","Los Altos","1,386.13","","","3,245","Expired","1468 Club View Terrace","1962","94024","R1E-1"
"$ 102.16","21","16","Los Gatos/Monte Sereno","6","1","8","Santa Clara","82","","$4,450,000","03/28/2016","43,560","ML81577184","410-26-010","Monte Sereno","593.33","","","7,500","Canceled","18450 Daves Avenue","1995","95030","R144"
"$ 254.91","8","214","South of El Monte","4","1","4","Santa Clara","9","","$4,498,000","04/05/2016","17,410","ML81578713","189-30-002","Los Altos","1,168.51","04/14/2016","$4,438,000","3,798","Sold","821 Vista Grande Avenue","2008","94024","R110"
"$ 166.33","60","449","Country Club Manor","2","1","3","San Mateo","8","","$3,800,000","04/14/2016","26,454","ML81580233","028-234-030","Hillsborough","1,264.37","04/22/2016","$4,400,000","3,480","Sold","20 Country Club Drive","1956","94010","R10025"
"$ 90.49","39","450","Skyfarm","3","1","4","San Mateo","186","","$4,500,000","04/11/2016","48,600","ML81579669","028-401-060","Hillsborough","958.17","10/12/2016","$4,398,000","4,590","Sold","2630 Skyfarm Drive","1977","94010","R10000"
"$ 876.02","0","237","Old Palo Alto","4","1","5","Santa Clara","74","","$4,595,000","04/15/2016","5,000","ML81580361","124-11-012","Palo Alto","1,281.47","05/01/2016","$4,380,080","3,418","Sold","2350 Tasso Street","2016","94301","R1"
"$ 59.19","41","221","Los Altos Hills","5","2","6","Santa Clara","10","","$4,495,000","04/11/2016","72,954","ML81579608","336-32-034","Los Altos Hills","809.37","04/21/2016","$4,318,000","5,335","Sold","25100 La Loma Drive","1975","94022","RA"
"$ 406.38","4","302","County / Alameda Area","4","1","4","San Mateo","74","","$4,298,000","03/27/2016","10,576","ML81577130","070-270-430","Menlo Park","1,140.05","","","3,770","Expired","24 San Juan Avenue","2012","94025","R1"
"$ 85.54","75","445","Lakeview","4","2","4","San Mateo","8","","$4,295,000","04/15/2016","50,094","ML81580494","038-121-040","Hillsborough","844.83","04/23/2016","$4,285,000","5,072","Sold","100 Woodridge Road","1941","94010","R10025"
"$ 491.28","2","234","Midtown","4","1","5","Santa Clara","29","","$4,280,000","03/17/2016","8,712","ML81565707","132-19-069","Palo Alto","1,363.93","04/15/2016","$4,280,000","3,138","Sold","2928 Bryant Street","2014","94306","R1"
"$ 573.70","25","239","Crescent Park","3","0","4","Santa Clara","12","","$4,188,000","04/09/2016","7,300","ML81579465","003-27-066","Palo Alto","1,522.91","04/21/2016","$4,188,000","2,750","Sold","11 Somerset Place","1991","94301","R1"
"$ 121.35","37","450","Skyfarm","3","1","5","San Mateo","69","","$4,150,000","04/08/2016","34,199","ML81579383","028-502-090","Hillsborough","911.09","","","4,555","Canceled","1041 Macadamia Drive","1979","94010","R10000"
"$ 398.08","0","211","North Los Altos","4","1","5","Santa Clara","7","","$3,598,000","04/07/2016","10,420","ML81579018","170-32-038","Los Altos","1,284.21","04/14/2016","$4,148,000","3,230","Sold","633 Almond Avenue","2016","94022","R1"
"$ 659.11","9","236","College","3","2","5","Santa Clara","16","","$3,850,000","03/16/2016","6,251","ML81565631","137-03-026","Palo Alto","1,149.87","03/31/2016","$4,120,000","3,583","Sold","2124 Cornell Street","2007","94306","R1"
"$ 72.20","32","221","Los Altos Hills","3","1","3","Santa Clara","153","","$4,480,000","04/06/2016","57,064","ML81578903","336-15-010","Los Altos Hills","978.62","09/03/2016","$4,120,000","4,210","Sold","24890 Tiare Lane","1984","94024","RA"
"$ 297.18","10","292","Middlefield to El Camino Atherton","3","0","4","San Mateo","48","","$4,295,000","03/25/2016","13,460","ML81565589","060-323-220","Atherton","1,230.77","05/12/2016","$4,000,000","3,250","Sold","40 Ashfield Road","2006","94027","R1100A"
"$ 269.95","23","211","North Los Altos","2","1","4","Santa Clara","19","","$3,998,000","03/17/2016","14,810","ML81565664","170-43-063","Los Altos","934.99","","","4,276","Canceled","40 Cielito Drive","1993","94022","R1"
"$ 532.59","102","304","Allied Arts / Downtown","3","1","4","San Mateo","0","","$3,995,000","03/17/2016","7,501","ML81565830","071-393-100","Menlo Park","1,301.30","03/17/2016","$3,995,000","3,070","Sold","253 Princeton Road","1914","94025","R10008"
"$ 221.31","0","17","Saratoga","5","1","5","Santa Clara","137","","$3,995,000","04/15/2016","18,051","ML81580371","503-23-028","Saratoga","924.77","","","4,320","Canceled","20530 Brookwood Lane","2016","95070","R115"
"$ 40.88","41","221","Los Altos Hills","3","1","5","Santa Clara","1","","$3,989,000","03/22/2016","97,574","ML81566459","175-57-013","Los Altos Hills","1,177.74","","","3,387","Canceled","27861 Baker Lane","1975","94022","RA"
"$ 237.31","19","3","Evergreen","5","1","5","Santa Clara","0","120","$3,975,000","03/23/2016","16,750","ML81566530","680-34-023","San Jose","602.27","03/23/2016","$3,975,000","6,600","Sold","5735 La Seyne Place","1997","95138","A-PD"
"$ 277.20","65","303","Central Menlo","4","0","5","San Mateo","10","","$3,849,000","04/04/2016","14,340","ML81578350","071-180-180","Menlo Park","1,204.55","04/14/2016","$3,975,000","3,300","Sold","1790 Oak Avenue","1951","94025","R10010"
"$ 104.50","27","17","Saratoga","4","2","4","Santa Clara","7","","$3,499,888","03/28/2016","37,800","ML81577234","366-05-047","Saratoga","987.25","04/04/2016","$3,950,000","4,001","Sold","12308 Crayside Lane","1989","95070","R1"
"$ 13.79","13","23","Los Gatos Mountains","7","1","8","Santa Clara","45","","$4,200,000","03/22/2016","284,534","ML81566415","544-23-011","Los Gatos","549.95","05/05/2016","$3,925,000","7,137","Sold","19996 Gist Road","2003","95033","HS-SR"
"$ 88.51","47","221","Los Altos Hills","3","1","4","Santa Clara","6","","$3,998,000","03/31/2016","44,063","ML81577836","182-10-022","Los Altos Hills","1,101.07","04/06/2016","$3,900,000","3,542","Sold","13143 Byrd Lane","1969","94022","RA"
"$ 89.53","16","17","Saratoga","4","1","5","Santa Clara","140","","$3,900,000","04/05/2016","43,560","ML81578619","503-31-055","Saratoga","732.81","08/23/2016","$3,900,000","5,322","Sold","14158 Dorene Court","2000","95070","HCRD"
"$ 18.94","15","16","Los Gatos/Monte Sereno","4","1","5","Santa Clara","213","","$3,895,000","04/12/2016","205,603","ML81579732","537-18-005","Los Gatos","885.23","","","4,400","Expired","14205 Shannon Road","2001","95032","A-20S"
"$ 92.07","13","272","Skywood Area","5","1","5","San Mateo","61","","$3,850,000","04/11/2016","41,818","ML81579510","075-033-060","Woodside","779.35","06/11/2016","$3,850,000","4,940","Sold","65 Skywood Way","2003","94062","R1001A"
"$ 161.55","68","442","Hillsborough Park Etc.","3","1","5","San Mateo","16","","$3,698,000","03/30/2016","23,522","ML81577694","031-313-110","Hillsborough","1,217.95","04/15/2016","$3,800,000","3,120","Sold","735 Endfield Way","1948","94010","R10025"
"$ 177.78","41","439","San Mateo Park / El Cerrito Park","3","0","4","San Mateo","36","","$3,895,000","03/31/2016","21,375","ML81577875","032-100-200","San Mateo","991.13","05/06/2016","$3,800,000","3,834","Sold","133 W Poplar Avenue","1975","94402","R10010"
"$ 221.01","77","211","North Los Altos","2","1","3","Santa Clara","36","","$3,798,000","04/07/2016","17,184","ML81579085","167-20-006","Los Altos","1,656.35","","","2,293","Canceled","547 Van Buren Street","1939","94022","R1"
"$ 86.66","31","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","67","","$3,989,000","03/22/2016","43,560","ML81566394","410-41-011","Monte Sereno","750.65","04/15/2016","$3,775,000","5,029","Sold","15195 Becky Lane","1985","95030","R144"
"$ 79.71","11","17","Saratoga","4","1","5","Santa Clara","24","","$3,988,000","03/18/2016","47,044","ML81565932","366-06-034","Saratoga","903.83","04/11/2016","$3,750,000","4,149","Sold","21430 Arrowhead Lane","2005","95070","RHS"
"$ 246.70","89","440","Hillsborough Heights","5","1","5","San Mateo","54","","$3,688,000","03/16/2016","15,002","ML81565531","031-206-040","Hillsborough","1,025.21","05/09/2016","$3,701,000","3,610","Sold","552 Ravenscourt Road","1927","94010","R10025"
"$ 83.05","64","293","Lindenwood Area","4","0","6","San Mateo","0","","$3,695,000","03/23/2016","44,549","ML81566616","061-231-080","Atherton","1,069.36","03/23/2016","$3,700,000","3,460","Sold","37 Ringwood Avenue","1952","94027","R1001A"
"$ 437.39","10","460","Burlingame Park","4","1","5","San Mateo","22","","$3,919,533","04/06/2016","8,459","ML81578791","028-133-250","Burlingame","823.14","04/28/2016","$3,700,000","4,495","Sold","836 Newhall Road","2006","94010","R10006"
"$ 513.89","0","234","Midtown","5","1","5","Santa Clara","34","","$3,998,888","04/12/2016","7,200","ML81579719","13216014","Palo Alto","1,273.23","05/18/2016","$3,700,000","2,906","Sold","3421 Waverley Street","2016","94306","R1"
"$ 156.66","29","16","Los Gatos/Monte Sereno","3","1","5","Santa Clara","0","","$3,685,000","03/31/2016","23,522","ML81577896","410-04-018","Los Gatos","776.12","03/31/2016","$3,685,000","4,748","Sold","15768 Oak Knoll Court","1987","95030","HR"
"$ 490.60","84","237","Old Palo Alto","4","1","7","Santa Clara","92","","$3,680,000","03/22/2016","7,501","ML81566373","124-17-033","Palo Alto","938.06","","","3,923","Expired","119 Lowell Avenue","1932","94301","RM2"
