"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 770.18","97","241","Professorville","3","1","3","Santa Clara","85","","$6,498,000","04/30/2015","8,437","ML81462689","120-07-078","Palo Alto","2,109.06","","","3,081","Canceled","1320 Webster Street","1918","94301","R1"
"$ 604.76","9","303","Central Menlo","5","2","6","San Mateo","12","","$6,250,000","05/11/2015","10,500","ML81464427","071-381-020","Menlo Park","1,221.15","05/23/2015","$6,350,000","5,200","Sold","1210 Bay Laurel Drive","2006","94025","R10010"
"$ 1.79","41","554","Pescadero","3","0","4","San Mateo","312","","$6,200,000","04/21/2015","3,454,047","ML81461149","087-100-080","Pescadero","1,722.22","","","3,600","Canceled","150 North Street","1974","94060","PAD"
"$ 32.03","8","13","Almaden Valley","5","1","4","Santa Clara","7","","$6,000,000","04/30/2015","187,308","ML81462759","701-28-020","San Jose","607.41","","","9,878","Canceled","20445 Via Santa Teresa","2007","95120","R1-25"
"$ 211.28","23","307","Menlo Oaks Area","5","0","6","San Mateo","47","","$5,975,000","04/18/2015","28,280","ML81460672","062-183-060","Menlo Park","975.19","","","6,127","Canceled","710 Berkeley Avenue","1992","94025","R10025"
"$ 6.34","131","16","Los Gatos/Monte Sereno","12","1","12","Santa Clara","35","","$6,499,950","05/11/2015","914,760","ML81464588","510-39-006","Los Gatos","463.96","06/15/2015","$5,800,000","12,501","Sold","16721 Madrone Avenue","1884","95030","HS-D1"
"$ 485.59","8","303","Central Menlo","4","1","4","San Mateo","50","","$5,795,000","05/11/2015","11,934","ML81464473","071-203-020","Menlo Park","1,102.55","","","5,256","Expired","1715 Bay Laurel Drive","2007","94025","R10010"
"$ 565.00","109","237","Old Palo Alto","2","1","4","Santa Clara","69","","$5,795,000","04/30/2015","10,000","ML81462681","124-02-062","Palo Alto","1,942.92","07/08/2015","$5,650,000","2,908","Sold","1730 Webster Street","1906","94301","R1"
"$ 55.18","101","451","Hillsborough Hills Etc.","5","1","8","San Mateo","33","","$5,895,000","05/01/2015","101,495","ML81462937","027-283-050","Hillsborough","848.48","06/03/2015","$5,600,000","6,600","Sold","2275 Summit Drive","1914","94010","R10025"
"$ 133.91","25","17","Saratoga","5","1","5","Santa Clara","3","","$4,999,000","05/11/2015","41,818","ML81464465","397-18-101","Saratoga","1,089.49","05/14/2015","$5,600,000","5,140","Sold","14815 THREE OAKS Court","1990","95070","R140"
"$ 128.84","3","17","Saratoga","4","1","5","Santa Clara","139","","$5,500,000","05/04/2015","42,689","ML81463334","397-19-014","Saratoga","1,193.84","","","4,607","Canceled","19645 Saratoga Los Gatos Road","2012","95070","R140"
"$ 141.03","28","444","Tobin Clark Estate / Polo Terrace","6","1","6","San Mateo","96","","$5,588,000","05/15/2015","38,999","ML81465422","038-101-040","Hillsborough","852.71","06/10/2015","$5,500,000","6,450","Sold","1315 Tournament Drive","1987","94010","R10000"
"$ 73.25","7","221","Los Altos Hills","5","1","4","Santa Clara","39","","$5,488,000","05/06/2015","74,923","ML81463722","182-25-017","Los Altos Hills","916.04","","","5,991","Expired","26181 Moody Road","2008","94022","R1"
"$ 96.56","13","16","Los Gatos/Monte Sereno","5","0","6","Santa Clara","22","","$5,499,998","04/17/2015","54,886","ML81460597","532-19-029","Los Gatos","1,025.54","05/09/2015","$5,300,000","5,168","Sold","16360 S Kennedy Road","2002","95030","HR-1"
"$ 59.96","48","446","Carolands Etc.","5","0","5","San Mateo","24","","$5,500,000","05/15/2015","87,556","ML81465436","030-083-180","Hillsborough","956.28","06/08/2015","$5,250,000","5,490","Sold","410 Pullman Road","1967","94010","R1002A"
"$ 39.73","27","274","Central Woodside","6","2","6","San Mateo","115","1","$5,200,000","04/19/2015","130,899","ML81460737","073-280-040","Woodside","607.48","","","8,560","Canceled","330 Jane Drive","1988","94062","SCP"
"$ 110.13","63","293","Lindenwood Area","3","1","4","San Mateo","11","","$4,750,000","04/16/2015","45,400","ML81460349","061-232-100","Atherton","1,366.12","04/27/2015","$5,000,000","3,660","Sold","167 Toyon Road","1952","94027","R1001A"
"$ 99.81","34","16","Los Gatos/Monte Sereno","4","0","4","Santa Clara","195","","$5,000,000","04/20/2015","50,094","ML81460907","510-30-036","Los Gatos","1,015.02","","","4,926","Expired","16260 Los Serenos Robles","1981","95030","HS-D1"
"$ 665.07","0","240","Community Center","4","1","5","Santa Clara","13","","$4,998,000","05/13/2015","7,500","ML81465118","003-31-029","Palo Alto","1,662.67","05/26/2015","$4,988,000","3,000","Sold","835 Homer Avenue","2015","94301","R1"
"$ 33.84","14","16","Los Gatos/Monte Sereno","5","1","6","Santa Clara","80","","$4,850,000","04/20/2015","143,312","ML81460910","410-04-016","Los Gatos","828.35","","","5,855","Canceled","15759 Oak Knoll Court","2001","95030","HR"
"$ 215.56","0","291","El Camino to Alameda","4","1","4","San Mateo","4","","$4,298,000","05/14/2015","22,500","ML81465383","059-313-060","Atherton","960.02","05/18/2015","$4,850,000","5,052","Sold","87 Nora Way","2015","94027","R1"
"$ 442.72","1","211","North Los Altos","3","2","5","Santa Clara","19","","$4,895,000","04/22/2015","10,842","ML81461227","175-15-001","Los Altos","1,473.75","05/11/2015","$4,800,000","3,257","Sold","506 Orange Avenue","2014","94022","R1"
"$ 120.08","60","291","El Camino to Alameda","3","1","4","San Mateo","34","","$4,995,000","05/03/2015","39,975","ML81463201","059-312-130","Atherton","1,467.89","06/06/2015","$4,800,000","3,270","Sold","1 Adam Way","1955","94027","R1001A"
"$ 638.67","25","240","Community Center","4","0","5","Santa Clara","22","","$4,798,000","04/28/2015","7,500","ML81462246","003-33-058","Palo Alto","1,216.35","05/20/2015","$4,790,000","3,938","Sold","930 Guinda Street","1990","94301","R1"
"$ 283.58","0","442","Hillsborough Park Etc.","5","1","4","San Mateo","7","","$4,588,000","04/23/2015","16,750","ML81461588","031-262-060","Hillsborough","1,301.37","04/30/2015","$4,750,000","3,650","Sold","1035 Whitwell Road","2015","94010","R10025"
"$ 617.08","0","234","Midtown","4","1","5","Santa Clara","54","","$4,588,000","04/22/2015","7,435","ML81461401","132-02-023","Palo Alto","1,539.60","","","2,980","Canceled","2570 Webster Street","2015","94301","R1"
"$ 63.19","16","221","Los Altos Hills","3","1","4","Santa Clara","80","","$4,588,000","05/13/2015","72,606","ML81464924","336-25-018","Los Altos Hills","1,124.23","","","4,081","Canceled","12101 Oak Park Court","1999","94022","R1"
"$ 20.89","55","273","Skyline Area","3","2","4","San Mateo","256","","$4,549,000","04/30/2015","217,800","ML81462957","067-310-090","Woodside","1,246.30","","","3,650","Canceled","12424 Skyline Boulevard","1960","94062","R100"
"$ 103.31","45","221","Los Altos Hills","5","0","5","Santa Clara","209","","$4,500,000","04/22/2015","43,560","ML81461386","182-28-020","Los Altos Hills","1,054.61","","","4,267","Canceled","27400 Altamont Road","1970","94022","RA"
"$ 299.84","31","17","Saratoga","2","1","4","Santa Clara","100","","$4,500,000","05/11/2015","15,008","ML81464623","517-10-045","Saratoga","1,177.09","","","3,823","Canceled","14689 Aloha Avenue","1984","95070","R115"
"$ 449.60","61","239","Crescent Park","3","1","5","Santa Clara","7","","$3,750,000","05/14/2015","10,009","ML81465160","003-27-017","Palo Alto","1,428.57","05/21/2015","$4,500,000","3,150","Sold","802 Center Drive","1954","94301","R1"
"$ 364.29","0","306","Felton Gables","3","1","5","San Mateo","64","","$4,488,000","04/23/2015","12,320","ML81461580","061-310-240","Menlo Park","1,176.10","","","3,816","Canceled","344 Felton Drive","2015","94025","R-1"
"$ 210.27","11","212","Country Club","4","2","4","Santa Clara","41","","$4,488,000","04/29/2015","21,344","ML81462447","331-10-034","Los Altos","1,074.46","","","4,177","Expired","1557 Country Club Drive","2004","94024","R1E-2"
"$ 415.50","24","303","Central Menlo","4","1","6","San Mateo","12","","$4,495,000","04/23/2015","10,710","ML81461754","071-232-210","Menlo Park","925.16","06/22/2015","$4,450,000","4,810","Sold","600 Hobart Street","1991","94025","R10010"
"$ 18.05","34","221","Los Altos Hills","3","2","4","Santa Clara","258","","$4,388,000","04/18/2015","243,064","ML81460677","182-52-003","Los Altos Hills","868.57","","","5,052","Expired","28120 Story Hill Lane","1981","94022","RA"
"$ 172.31","26","448","Homeplace","4","1","4","San Mateo","149","","$4,400,000","04/17/2015","25,245","ML81460554","031-382-110","Hillsborough","888.48","09/18/2015","$4,350,000","4,896","Sold","70 Stonepine Road","1989","94010","R10000"
"$ 63.61","18","17","Saratoga","4","2","5","Santa Clara","178","440","$4,350,000","04/20/2015","68,389","ML81461003","503-72-032","Saratoga","945.24","","","4,602","Expired","21777 Vintage Lane","1997","95070","HCRD"
"$ 198.58","0","16","Los Gatos/Monte Sereno","4","1","5","Santa Clara","128","","$4,498,000","04/16/2015","21,780","ML81460390","532-05-019","Los Gatos","957.92","08/22/2015","$4,325,000","4,515","Sold","16428 Englewood Avenue","2015","95032","R120"
"$ 65.81","8","275","Emerald Hills Area","3","1","4","San Mateo","30","","$4,495,000","05/15/2015","65,340","ML81465568","068-143-280","Woodside","988.51","06/14/2015","$4,300,000","4,350","Sold","470 W Maple Way","2007","94062","SR"
"$ 54.57","39","17","Saratoga","5","1","6","Santa Clara","22","","$4,288,000","05/04/2015","78,583","ML81463329","503-66-007","Saratoga","861.04","","","4,980","Canceled","21133 Chiquita Way","1976","95070","R140"
"$ 213.54","74","307","Menlo Oaks Area","3","1","3","San Mateo","12","","$3,995,000","04/24/2015","19,200","ML81461700","062-171-340","Menlo Park","1,007.12","05/06/2015","$4,100,000","4,071","Sold","511 Entrada Way","1941","94025","R10010"
"$ 131.80","41","232","Barron Park","4","0","4","Santa Clara","18","","$4,358,000","05/11/2015","31,107","ML81464428","137-16-028","Palo Alto","889.37","05/29/2015","$4,100,000","4,610","Sold","906 Matadero Court","1974","94306","RE"
"$ 101.01","17","17","Saratoga","3","2","5","Santa Clara","61","","$4,000,000","05/05/2015","40,075","ML81463481","517-19-085","Saratoga","828.83","05/09/2015","$4,048,000","4,884","Sold","28011 Audrey Smith Lane","1998","95070","R140"
"$ 27.79","59","274","Central Woodside","2","1","3","San Mateo","211","","$4,200,000","04/27/2015","143,922","ML81461964","072-191-320","Woodside","1,886.79","11/24/2015","$4,000,000","2,120","Sold","3665 Woodside Road","1956","94062","R1003A"
"$ 90.03","24","17","Saratoga","4","1","4","Santa Clara","12","","$3,999,800","05/01/2015","44,431","ML81462972","503-78-003","Saratoga","875.85","05/13/2015","$4,000,000","4,567","Sold","21836 Villa Oaks Lane","1991","95070","R140"
"$ 185.45","50","453","Ryan Tract Etc.","2","1","4","San Mateo","0","","$4,000,000","04/23/2015","21,569","ML81463261","028-160-360","Hillsborough","1,257.86","04/23/2015","$4,000,000","3,180","Sold","1751 Manor Drive","1965","94010","R10025"
"$ 94.61","63","","","2","0","3","San Mateo","","0","$3,999,000","04/24/2015","42,267","CRMC15087451","0611210210","Atherton","2,138.50","","","1,870","Expired","55 Irving Avenue","1954","94027","R1001A"
"$ 206.40","56","238","Green Gables","2","0","4","Santa Clara","92","","$3,998,000","05/11/2015","19,370","ML81464459","003-12-002","Palo Alto","1,753.51","","","2,280","Expired","1605 Edgewood Drive","1959","94303","R-1"
"$ 799.60","0","240","Community Center","4","0","4","Santa Clara","21","","$3,998,000","05/13/2015","5,000","ML81464995","003-32-009","Palo Alto","1,687.63","","","2,369","Canceled","755 Forest Avenue","2015","94301","R1"
"$ 36.54","57","263","Central Portola Valley","3","0","3","San Mateo","12","","$3,998,000","05/15/2015","109,420","ML81465533","077-012-050","Portola Valley","1,182.84","05/27/2015","$3,998,000","3,380","Sold","198 Paloma Road","1958","94028","R1002A"
"$ 458.56","7","233","South Palo Alto","4","1","5","Santa Clara","47","","$3,995,000","05/12/2015","8,712","ML81464792","148-01-031","Palo Alto","1,176.38","","","3,396","Canceled","4264 Wilkie Way","2008","94306","C3S"
"$ 375.91","8","234","Midtown","4","0","7","Santa Clara","23","","$4,200,000","05/05/2015","10,545","ML81463612","132-15-097","Palo Alto","1,169.32","05/28/2015","$3,964,000","3,390","Sold","3180 Cowper Street","2007","94306","R1"
"$ 174.89","91","439","San Mateo Park / El Cerrito Park","3","1","4","San Mateo","12","","$3,880,000","04/24/2015","22,300","ML81461688","032-063-230","San Mateo","991.36","05/06/2015","$3,900,000","3,934","Sold","50 Clark Drive","1924","94402","R1A"
"$ 38.93","53","263","Central Portola Valley","2","1","3","San Mateo","0","","$3,598,000","05/13/2015","100,188","ML81465032","077-050-010","Portola Valley","1,242.04","05/13/2015","$3,900,000","3,140","Sold","199 Mapache Drive","1962","94028","R1002A"
"$ 144.41","35","17","Saratoga","5","2","4","Santa Clara","11","","$3,869,000","05/15/2015","27,007","ML81465529","397-22-051","Saratoga","706.78","05/26/2015","$3,900,000","5,518","Sold","14480 Oak Place","1980","95070","R110"
"$ 2.36","40","253","Portola State Park Area","2","0","2","San Mateo","252","","$3,888,000","04/24/2015","1,647,570","ML81461750","085-100-260","La Honda","2,990.77","","","1,300","Canceled","222 Portola State Park Road","1975","94020","R1"
"$ 19.79","103","17","Saratoga","4","0","5","Santa Clara","344","","$3,880,000","05/08/2015","196,020","ML81464240","366-07-014","Saratoga","979.55","","","3,961","Expired","22265 Rolling Hills Road","1912","95070","RHS"
"$ 353.63","66","303","Central Menlo","3","1","4","San Mateo","10","","$3,195,000","05/08/2015","10,890","ML81464139","071-202-130","Menlo Park","1,166.97","05/18/2015","$3,851,000","3,300","Sold","1765 Oak Avenue","1949","94025","R10010"
"$ 88.38","61","263","Central Portola Valley","4","0","4","San Mateo","9","","$3,350,000","04/20/2015","43,560","ML81460799","079-030-040","Portola Valley","1,218.35","04/29/2015","$3,850,000","3,160","Sold","34 Grove Drive","1954","94028","R1001A"
"$ 188.17","25","291","El Camino to Alameda","5","0","5","San Mateo","0","","$3,800,000","04/23/2015","20,194","ML81461455","070-250-270","Atherton","922.33","04/23/2015","$3,800,000","4,120","Sold","9 Isabella","1990","94027","R100"
"$ 311.55","22","214","South of El Monte","4","0","4","Santa Clara","7","","$3,798,000","04/29/2015","12,197","ML81462437","193-33-036","Los Altos","1,130.28","05/06/2015","$3,800,000","3,362","Sold","1209 Portland Avenue","1993","94024","R1AB2"
"$ 150.79","37","450","Skyfarm","6","1","6","San Mateo","62","","$3,998,000","05/02/2015","25,200","ML81463159","028-402-010","Hillsborough","601.27","07/13/2015","$3,800,000","6,320","Sold","760 Darrell Road","1978","94010","R10025"
"$ 155.78","0","471","Burlingame Hills / Skyline Terrace","4","1","5","San Mateo","7","","$3,795,000","05/11/2015","24,394","ML81464440","027-130-530","Burlingame","896.65","05/18/2015","$3,800,000","4,238","Sold","2875 Canyon Road","2015","94010","R-1"
"$ 84.58","49","17","Saratoga","3","1","5","Santa Clara","154","","$3,799,000","05/15/2015","44,916","ML81465603","397-18-061","Saratoga","1,097.34","","","3,462","Expired","14880 Farwell Court","1966","95070","R140"
"$ 506.40","111","240","Community Center","3","0","4","Santa Clara","24","","$3,798,000","04/16/2015","7,500","ML81460188","003-33-019","Palo Alto","1,558.47","","","2,437","Canceled","764 Channing Avenue","1904","94301","R1"
"$ 2,543,624.16","44","221","Los Altos Hills","3","0","5","Santa Clara","18","","$3,998,000","04/16/2015","1","ML81460262","336-43-017","Los Altos Hills","673.90","05/04/2015","$3,790,000","5,624","Sold","11920 Rhus Ridge Road","1971","94022","RA"
"$ 78.60","39","292","Middlefield to El Camino Atherton","3","0","4","San Mateo","99","","$3,768,000","05/03/2015","47,940","ML81463224","060-244-040","Atherton","1,231.37","","","3,060","Canceled","100 Fair Oaks Lane","1976","94027","R1001A"
"$ 600.96","0","236","College","3","0","4","Santa Clara","8","","$2,988,000","04/22/2015","6,250","ML81461221","137-05-095","Palo Alto","1,565.65","04/30/2015","$3,756,000","2,399","Sold","2250 Columbia Street","2015","94306","R1"
"$ 328.31","68","471","Burlingame Hills / Skyline Terrace","5","1","5","San Mateo","11","","$3,450,000","04/24/2015","11,270","ML81461853","027-062-190","Burlingame","839.00","05/05/2015","$3,700,000","4,410","Sold","109 Alturas Drive","1947","94010","R10006"
"$ 55.70","67","221","Los Altos Hills","3","0","4","Santa Clara","15","","$3,688,000","04/30/2015","66,211","ML81462695","336-39-008","Los Altos Hills","911.97","05/15/2015","$3,688,000","4,044","Sold","23641 Camino Hermoso Drive","1948","94024","RA"
"$ 183.71","8","212","Country Club","5","1","5","Santa Clara","118","","$3,699,000","04/30/2015","20,038","ML81463116","331-04-204","Los Altos","873.16","08/26/2015","$3,681,250","4,216","Sold","550 Magdalena Avenue","2007","94024","R1E2"
"$ 70.41","59","274","Central Woodside","2","1","4","San Mateo","57","","$3,995,000","04/16/2015","51,836","ML81460544","072-091-140","Woodside","1,116.21","06/12/2015","$3,650,000","3,270","Sold","3470 Tripp Road","1956","94062","R1003A"
"$ 20.40","31","221","Los Altos Hills","3","1","5","Santa Clara","10","","$3,695,000","04/30/2015","177,725","ML81462678","182-32-024","Los Altos Hills","938.15","05/10/2015","$3,625,000","3,864","Sold","14975 Page Mill Road","1984","94022","RA"
"$ 236.16","28","212","Country Club","3","2","4","Santa Clara","32","","$3,795,000","05/12/2015","15,350","ML81464833","331-04-181","Los Altos","796.88","06/13/2015","$3,625,000","4,549","Sold","1395 Fairway Drive","1987","94024","R1E-2"
"$ 300.00","91","466","Burlinhome / Easton Add #2 / #3 / #5","4","0","5","San Mateo","12","","$3,100,000","04/30/2015","12,000","ML81462646","027-193-200","Burlingame","997.23","05/12/2015","$3,600,000","3,610","Sold","1347 Montero Avenue","1924","94010","R10006"
"$ 120.00","52","17","Saratoga","4","0","4","Santa Clara","99","","$3,599,999","05/14/2015","30,000","ML81465417","397-24-041","Saratoga","829.88","","","4,338","Canceled","14434 Oak Place","1963","95070","R120"
"$ 575.84","0","234","Midtown","3","1","4","Santa Clara","41","","$3,599,000","05/13/2015","6,250","ML81465093","132-15-049","Palo Alto","1,468.98","","","2,450","Canceled","3246 Waverley","2015","94306","R-1"
"$ 294.29","0","233","South Palo Alto","4","1","5","Santa Clara","62","","$3,700,000","04/16/2015","12,090","ML81460275","147-63-011","Palo Alto","902.59","06/17/2015","$3,558,000","3,942","Sold","191 Monroe Drive","2015","94306","R1B1"
"$ 179.57","20","17","Saratoga","3","1","4","Santa Clara","192","","$3,699,000","04/21/2015","19,630","ML81461026","517-21-014","Saratoga","930.57","06/22/2015","$3,525,000","3,788","Sold","20087 Mendelsohn Lane","1995","95070","R120"
"$ 379.03","14","16","Los Gatos/Monte Sereno","3","0","4","Santa Clara","7","","$3,299,000","04/29/2015","9,300","ML81462421","510-18-059","Los Gatos","1,217.62","05/06/2015","$3,525,000","2,895","Sold","131 Massol Avenue","2001","95030","RM"
"$ 201.43","59","440","Hillsborough Heights","2","1","3","San Mateo","12","","$3,095,000","05/07/2015","17,500","ML81463906","031-184-080","Hillsborough","1,203.07","05/19/2015","$3,525,000","2,930","Sold","10 Mc Kenzie Court","1956","94010","R10025"
"$ 373.13","63","303","Central Menlo","3","1","4","San Mateo","7","","$3,399,000","05/02/2015","9,380","ML81463157","071-042-020","Menlo Park","1,510.57","05/09/2015","$3,500,000","2,317","Sold","1325 Hobart Street","1952","94025","R10010"
"$ 717.54","80","240","Community Center","3","0","4","Santa Clara","47","","$3,498,000","05/14/2015","4,875","ML81465144","003-04-031","Palo Alto","1,265.56","","","2,764","Expired","656 Hale Street","1935","94301","R1"
"$ 24.74","24","260","Alpine / Uplands (Los Trancos)","4","1","4","San Mateo","46","","$3,495,000","05/07/2015","141,266","ML81464049","080171020","Portola Valley","699.00","","","5,000","Canceled","45 Vista Verde Way","1991","94028","R1001A"
"$ 158.60","14","27","Alameda County","4","1","5","Alameda","83","55","$3,477,777","04/29/2015","21,928","ML81462517","513-0305-032","Fremont","656.18","","","5,300","Expired","701 Vista Hill Terrace","2001","94539","Residential"
"$ 340.00","10","303","Central Menlo","4","0","4","San Mateo","30","","$3,495,000","04/17/2015","10,000","ML81460633","071-160-760","Menlo Park","1,062.50","09/22/2015","$3,400,000","3,200","Sold","1045 Atkinson Lane","2005","94025","R10010"
"$ 194.29","63","214","South of El Monte","3","0","4","Santa Clara","7","","$2,795,000","04/22/2015","17,500","ML81461417","189-29-078","Los Altos","1,438.85","04/29/2015","$3,400,000","2,363","Sold","782 Raymundo Avenue","1952","94024","R110"
"$ 65.04","39","221","Los Altos Hills","4","1","5","Santa Clara","236","","$3,780,000","05/14/2015","52,272","ML81465178","18217047","Los Altos Hills","850.00","01/27/2016","$3,400,000","4,000","Sold","25800 Altamont Road","1976","94022","RA"
"$ 39.91","38","16","Los Gatos/Monte Sereno","3","0","4","Santa Clara","30","","$3,390,000","05/12/2015","84,942","ML81464705","532-26-103","Los Gatos","1,059.38","","","3,200","Canceled","16387 AZTEC RIDGE Drive","1977","95030","R1E-2"
"$ 564.67","7","302","County / Alameda Area","3","0","4","San Mateo","32","","$3,388,000","05/14/2015","6,000","ML81465294","074-061-030","Menlo Park","1,254.81","","","2,700","Canceled","2030 Sterling Avenue","2008","94025","R10006"
"$ 149.22","17","212","Country Club","3","0","4","Santa Clara","8","","$3,497,000","04/23/2015","22,651","ML81461480","331-03-123","Los Altos","893.94","05/15/2015","$3,380,000","3,781","Sold","1580 Shirley Avenue","1998","94024","R1-20"
"$ 338.14","79","438","Baywood/Parrott Park","3","1","4","San Mateo","15","","$2,998,000","05/13/2015","9,996","ML81465137","034-101-120","San Mateo","911.05","05/28/2015","$3,380,000","3,710","Sold","255 Franklin Street","1936","94402","R10006"
"$ 3,428,571.43","46","17","Saratoga","3","0","5","Santa Clara","8","","$3,299,000","05/11/2015","1","ML81464437","510-06-045","Saratoga","1,000.00","05/19/2015","$3,360,000","3,360","Sold","19295 CITRUS Lane","1969","95070","R140"
"$ 70.56","39","290","Alameda to 280","4","0","4","San Mateo","17","","$3,295,000","04/17/2015","47,480","ML81460559","073-181-060","Atherton","991.12","05/04/2015","$3,350,000","3,380","Sold","60 Melanie Lane","1976","94027","R1001A"
"$ 640.90","69","236","College","3","0","4","Santa Clara","8","","$2,988,000","05/06/2015","5,227","ML81463711","124-24-012","Palo Alto","1,383.73","05/14/2015","$3,350,000","2,421","Sold","1520 Portola Avenue","1946","94306","R1"
"$ 125.17","91","243","Stanford","2","1","4","Santa Clara","21","","$3,490,000","05/13/2015","26,572","ML81465026","142-08-090","Stanford","850.86","06/03/2015","$3,326,000","3,909","Sold","770 Santa Ynez Street","1924","94305","R1S"
