"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 45.12","51","270","Hidden Valley","2","1","3","San Mateo","24","","$5,995,000","02/10/2016","132,858","ML81550150","075-294-130","Woodside","2,046.08","03/05/2016","$5,995,000","2,930","Sold","381 Family Farm Road","1965","94062","R1003A"
"$ 148.05","51","230","Palo Alto Hills","5","1","6","Santa Clara","15","","$5,895,000","02/04/2016","39,823","ML81549367","182-40-007","Palo Alto","1,028.59","02/19/2016","$5,895,888","5,732","Sold","2979 Alexis Drive","1965","94304","PC"
"$ 237.42","80","440","Hillsborough Heights","7","1","5","San Mateo","101","","$5,895,000","01/25/2016","24,829","ML81548180","032-222-010","Hillsborough","1,115.84","","","5,283","Canceled","452 Roblar Avenue","1936","94010","R10025"
"$ 249.46","2","446","Carolands Etc.","5","1","5","San Mateo","25","","$5,995,000","01/16/2016","23,250","ML81547259","030023080","Hillsborough","1,137.03","02/10/2016","$5,800,000","5,101","Sold","551 Craig Road","2014","94010","R1"
"$ 103.13","8","263","Central Portola Valley","5","0","5","San Mateo","0","","$5,988,000","02/05/2016","55,757","ML81549544","079-071-060","Portola Valley","1,008.77","02/05/2016","$5,750,000","5,700","Sold","280 Nathhorst Avenue","2008","94028","R1001A"
"$ 282.58","79","440","Hillsborough Heights","3","2","4","San Mateo","106","","$6,375,000","02/11/2016","19,950","ML81550343","032-222-070","Hillsborough","947.48","05/27/2016","$5,637,500","5,950","Sold","428 Roblar Avenue","1937","94010","R10025"
"$ 276.46","75","441","Brewer Subdivision/Upland","4","2","4","San Mateo","10","","$4,795,000","02/12/2016","19,171","ML81550488","032-340-050","Hillsborough","1,308.64","02/20/2016","$5,300,000","4,050","Sold","35 Laureldale Road","1941","94010","R10025"
"$ 1,036.00","0","237","Old Palo Alto","4","1","5","Santa Clara","27","","$5,180,000","01/21/2016","5,000","ML81547769","124-11-012","Palo Alto","1,515.51","","","3,418","Canceled","2350 Tasso","2016","94301","R1"
"$ 166.53","68","291","El Camino to Alameda","3","1","3","San Mateo","3","","$4,650,000","01/29/2016","30,625","ML81548811","070-371-020","Atherton","1,540.79","02/01/2016","$5,100,000","3,310","Sold","54 Leon Way","1948","94027","R1001A"
"$ 96.13","38","221","Los Altos Hills","6","1","6","Santa Clara","0","","$5,400,000","02/10/2016","52,272","ML81550178","175-21-105","Los Altos Hills","1,068.01","02/10/2016","$5,025,000","4,705","Sold","26160 Rancho Manuella Lane","1978","94022","R1"
"$ 617.10","10","234","Midtown","6","1","9","Santa Clara","34","","$4,980,000","02/11/2016","8,070","ML81550406","132-18-036","Palo Alto","990.65","","","5,027","Canceled","2577 Ramona","2006","94301","r1"
"$ 379.28","0","471","Burlingame Hills / Skyline Terrace","4","2","5","San Mateo","403","","$4,799,000","02/04/2016","12,653","ML81549465","027-046-070","Burlingame","937.49","","","5,119","Active","1516 Los Montes Drive","2016","94010","R10000"
"$ 247.48","75","441","Brewer Subdivision/Upland","4","1","4","San Mateo","138","","$4,795,000","02/04/2016","19,375","ML81549422","032-354-030","Hillsborough","1,158.21","","","4,140","Canceled","140 Redwood Drive","1941","94010","R10025"
"$ 215.18","48","452","Hillsborough Oaks Etc.","4","2","6","San Mateo","57","","$4,950,000","01/22/2016","21,610","ML81548040","028-031-060","Hillsborough","908.20","03/19/2016","$4,650,000","5,120","Sold","30 Mc Creery Drive","1968","94010","R10025"
"$ 105.60","61","290","Alameda to 280","2","1","3","San Mateo","53","","$4,750,000","01/29/2016","43,560","ML81548805","070-031-110","Atherton","1,964.13","03/21/2016","$4,600,000","2,342","Sold","302 Stevick Drive","1955","94027","r1"
"$ 206.61","47","452","Hillsborough Oaks Etc.","3","1","3","San Mateo","159","","$4,800,000","02/08/2016","21,780","ML81549713","027-330-330","Hillsborough","1,060.82","07/27/2016","$4,500,000","4,242","Sold","10 Sheldon Way","1969","94010","R10025"
"$ 80.62","8","275","Emerald Hills Area","5","1","3","San Mateo","144","","$4,495,000","02/08/2016","55,757","ML81549677","068-282-080","Woodside","1,014.67","","","4,430","Expired","662 West Glen Way","2008","94062","R1001A"
"$ 111.41","10","221","Los Altos Hills","6","0","6","Santa Clara","142","","$4,488,000","02/10/2016","40,284","ML81550109","351-03-005","Los Altos Hills","806.47","","","5,565","Expired","11860 Francemont Drive","2006","94022","RA"
"$ 426.07","0","211","North Los Altos","4","0","4","Santa Clara","15","","$4,295,000","01/20/2016","9,975","ML81547695","170-37-011","Los Altos","1,378.08","02/04/2016","$4,250,000","3,084","Sold","208 Lyell Street","2016","94022","R1"
"$ 256.75","65","291","El Camino to Alameda","3","1","4","San Mateo","4","","$4,195,000","02/08/2016","16,553","ML81549696","070-223-050","Atherton","1,165.34","02/12/2016","$4,250,000","3,647","Sold","18 Isabella Avenue","1951","94027","R100"
"$ 248.44","5","451","Hillsborough Hills Etc.","4","1","5","San Mateo","33","","$4,688,000","02/05/2016","16,906","ML81549507","027-311-020","Hillsborough","1,053.95","03/09/2016","$4,200,000","3,985","Sold","16 Oak Tree Place","2011","94010","R10025"
"$ 75.09","4","221","Los Altos Hills","4","1","3","Santa Clara","207","","$4,190,000","01/29/2016","55,800","ML81548875","175-44-038","Los Altos Hills","1,252.99","","","3,344","Canceled","26390 Anacapa Drive","2012","94022","R1"
"$ 68.54","64","17","Saratoga","3","2","4","Santa Clara","23","","$4,550,000","02/02/2016","60,548","ML81549101","510-26-084","Los Gatos","982.25","02/25/2016","$4,150,000","4,225","Sold","19750 Glen Una Drive","1952","95030","RHS-D"
"$ 59.37","20","221","Los Altos Hills","4","0","4","Santa Clara","64","","$4,198,000","01/28/2016","69,696","ML81548652","336-25-018","Los Altos Hills","1,010.50","03/31/2016","$4,138,000","4,095","Sold","12101 Oak Park Court","1996","94022","R1"
"$ 180.37","53","448","Homeplace","3","0","4","San Mateo","28","","$4,275,000","01/28/2016","22,176","ML81548662","031-071-120","Hillsborough","1,223.24","02/23/2016","$4,000,000","3,270","Sold","710 Hillsborough Boulevard","1963","94010","R10025"
"$ 173.96","37","445","Lakeview","2","1","4","San Mateo","11","","$3,998,000","02/15/2016","22,982","ML81550727","038-371-020","Hillsborough","1,157.50","02/26/2016","$3,998,000","3,454","Sold","1465 Crystal Drive","1979","94010","R10000"
"$ 91.55","31","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","40","","$3,988,000","02/08/2016","43,560","ML81549692","410-41-011","Monte Sereno","774.82","","","5,147","Expired","15195 Becky Lane","1985","95030","R144"
"$ 3.63","46","263","Central Portola Valley","3","1","4","San Mateo","314","","$3,950,000","01/17/2016","1,089,000","ML81547301","080-020-070","Portola Valley","1,288.74","","","3,065","Canceled","5000 Alpine Road","1970","94028","CR0000"
"$ 352.02","12","214","South of El Monte","3","1","5","Santa Clara","6","","$3,498,000","01/28/2016","11,082","ML81548646","189-59-004","Los Altos","1,159.98","02/03/2016","$3,901,000","3,363","Sold","554 Glen Alto Drive","2004","94024","R110"
"$ 737.06","119","241","Professorville","2","1","4","Santa Clara","59","","$3,888,000","01/28/2016","5,275","ML81548668","120-06-027","Palo Alto","1,320.20","","","2,945","Expired","536 Lincoln","1897","94301","r-1"
"$ 776.00","0","234","Midtown","3","1","5","Santa Clara","104","","$3,880,000","02/10/2016","5,000","ML81550224","132-14-054","Palo Alto","1,175.76","","","3,300","Canceled","2951 South Court","2016","94306","R1"
"$ 94.16","47","17","Saratoga","5","1","5","Santa Clara","141","","$3,998,000","01/25/2016","41,121","ML81548291","503-53-054","Saratoga","843.57","06/14/2016","$3,872,000","4,590","Sold","20901 Sarahills Drive","1969","95070","R140"
"$ 123.27","53","446","Carolands Etc.","3","0","4","San Mateo","0","","$3,750,000","02/01/2016","30,056","ML81549027","030-086-010","Hillsborough","1,092.28","02/01/2016","$3,705,000","3,392","Sold","430 Moseley Road","1963","94010","R10025"
"$ 181.14","10","336","Cordilleras Heights Etc.","4","1","5","San Mateo","42","95","$3,795,000","01/20/2016","20,288","ML81547706","068-120-430","Redwood City","565.38","03/02/2016","$3,675,000","6,500","Sold","5 Colton Court","2006","94062","RH0000"
"$ 190.96","14","208","Grant","4","1","5","Santa Clara","8","","$3,495,000","01/27/2016","19,166","ML81548593","197-31-025","Mountain View","849.39","02/04/2016","$3,660,000","4,309","Sold","293 Sleeper Avenue","2002","94040","R1"
"$ 65.64","37","221","Los Altos Hills","3","1","4","Santa Clara","20","","$3,749,000","01/28/2016","55,757","ML81548639","175-37-035","Los Altos Hills","872.68","02/15/2016","$3,660,000","4,194","Sold","12911 Atherton Court","1979","94022","RA"
"$ 195.40","27","311","County Area / Fair Oaks Ave","4","1","5","San Mateo","2","","$3,380,000","02/01/2016","18,321","ML81548979","060-154-010","Menlo Park","716.00","02/03/2016","$3,580,000","5,000","Sold","559 Placitas Avenue","1989","94025","R10010"
"$ 528.74","7","233","South Palo Alto","3","0","4","Santa Clara","15","","$2,995,000","02/10/2016","6,733","ML81550105","127-60-035","Palo Alto","1,310.27","02/25/2016","$3,560,000","2,717","Sold","936 Colonial Lane","2009","94303","R1"
"$ 433.61","81","240","Community Center","2","0","3","Santa Clara","10","","$3,195,000","01/21/2016","8,187","ML81547772","003-19-042","Palo Alto","1,550.90","03/04/2016","$3,550,000","2,289","Sold","1170 Hamilton Avenue","1935","94301","R1"
"$ 30.50","29","18","Cupertino","4","0","5","Santa Clara","91","100","$3,698,000","02/02/2016","116,013","ML81549185","366-40-010","Cupertino","790.99","05/03/2016","$3,538,888","4,474","Sold","22336 Regnart Road","1987","95014","RHS"
"$ 443.29","111","242","Downtown Palo Alto","1","1","4","Santa Clara","31","","$3,498,000","01/28/2016","7,900","ML81547796","120-09-056","Palo Alto","1,594.72","02/27/2016","$3,502,000","2,196","Sold","115 Waverley Street","1905","94301","PA"
"$ 291.52","0","18","Cupertino","7","0","6","Santa Clara","26","","$3,500,000","02/10/2016","12,006","ML81550036","326-16-094","Cupertino","743.57","03/07/2016","$3,500,000","4,707","Sold","10231 HILLCREST Road","2016","95014","R110"
"$ 347.63","16","211","North Los Altos","3","1","4","Santa Clara","6","","$3,298,000","01/21/2016","10,005","ML81547812","170-47-035","Los Altos","1,172.23","01/27/2016","$3,478,000","2,967","Sold","484 Panchita Way","2000","94022","R1"
"$ 398.27","65","238","Green Gables","4","0","5","Santa Clara","48","","$3,600,000","02/12/2016","8,568","ML81550512","003-59-030","Palo Alto","1,230.62","03/31/2016","$3,412,500","2,773","Sold","703 N California Avenue","1951","94303","R1"
"$ 49.33","48","221","Los Altos Hills","3","0","4","Santa Clara","51","","$3,795,000","01/26/2016","67,909","ML81548433","182-42-014","Los Altos Hills","873.31","03/17/2016","$3,350,000","3,836","Sold","27633 Via Cerro Gordo","1968","94022","RA"
"$ 355.25","28","303","Central Menlo","2","1","4","San Mateo","8","","$3,350,000","01/28/2016","9,430","ML81634605","071-013-210","Menlo Park","1,280.09","01/28/2016","$3,350,000","2,617","Sold","1203 N Lemon Avenue","1989","94025","R10000"
"$ 296.98","58","303","Central Menlo","4","0","4","San Mateo","10","","$3,150,000","01/25/2016","11,199","ML81548183","071-033-120","Menlo Park","1,452.40","02/04/2016","$3,326,000","2,290","Sold","36 Politzer Drive","1958","94025","R10010"
"$ 259.77","2","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","10","","$3,350,000","02/04/2016","12,769","ML81549348","410-20-025","Monte Sereno","1,099.80","02/14/2016","$3,317,000","3,016","Sold","18021 Arlee Drive","2014","95030","R18"
"$ 52.98","47","17","Saratoga","3","1","3","Santa Clara","0","","$3,300,000","01/19/2016","62,291","ML81547465","517-18-060","Saratoga","843.13","01/19/2016","$3,300,000","3,914","Sold","20520 Montalvo Heights Drive","1969","95070","R140"
"$ 152.74","59","446","Carolands Etc.","3","1","3","San Mateo","67","","$3,380,000","01/28/2016","21,605","ML81548628","030-062-020","Hillsborough","1,064.52","04/03/2016","$3,300,000","3,100","Sold","590 Remillard Drive","1957","94010","R10025"
"$ 541.13","88","466","Burlinhome / Easton Add #2 / #3 / #5","3","0","4","San Mateo","5","","$3,195,000","01/29/2016","6,098","ML81548795","027-141-030","Burlingame","1,180.68","02/02/2016","$3,300,000","2,795","Sold","1547 Vancouver Avenue","1928","94010","R1"
"$ 340.64","6","18","Cupertino","4","1","5","Santa Clara","19","","$3,300,000","01/29/2016","9,688","ML81548802","357-14-081","Cupertino","849.64","02/20/2016","$3,300,000","3,884","Sold","21871 Dolores Avenue","2010","95014","R1-8"
"$ 47.35","0","18","Cupertino","4","2","4","Santa Clara","397","","$3,300,000","02/09/2016","69,696","ML81549823","366-03-063","Cupertino","700.04","","","4,714","Active","21740 Rainbow Drive","2017","95014","R1"
"$ 205.35","9","3","Evergreen","4","1","5","Santa Clara","166","120","$3,299,000","02/09/2016","16,065","ML81549887","680-14-030","San Jose","508.56","","","6,487","Canceled","1691 Marseilles Court","2007","95138","R1"
"$ 518.39","0","233","South Palo Alto","3","1","5","Santa Clara","57","","$3,298,000","02/04/2016","6,362","ML81549368","132-29-048","Palo Alto","1,373.02","","","2,402","Canceled","3644 Ramona Circle","2016","94306","r1"
"$ 467.86","0","300","Alpine Road Area","3","1","4","San Mateo","13","","$3,275,000","02/12/2016","7,000","ML81550487","074-303-170","Menlo Park","1,003.06","02/24/2016","$3,275,000","3,265","Sold","9 Bishop Lane","2016","94025","R10006"
"$ 184.92","47","301","Sharon Heights / Stanford Hills","2","1","3","San Mateo","11","0","$2,975,000","01/25/2016","17,575","ML81548176","074-510-370","Menlo Park","1,365.55","02/04/2016","$3,250,000","2,380","Sold","2980 Sand Hill Road","1969","94025","R2X"
"$ 69.91","77","221","Los Altos Hills","4","1","4","Santa Clara","96","","$3,398,000","01/27/2016","45,917","ML81548565","182-13-017","Los Altos Hills","972.43","04/29/2016","$3,210,000","3,301","Sold","26375 Taaffe Road","1939","94022","RA"
"$ 79.85","31","275","Emerald Hills Area","2","1","4","San Mateo","10","","$3,295,000","01/30/2016","40,075","ML81548917","068-272-010","Woodside","837.70","02/09/2016","$3,200,000","3,820","Sold","785 W CALIFORNIA Way","1985","94062","R100"
"$ 426.67","95","237","Old Palo Alto","2","0","3","Santa Clara","44","","$2,998,000","02/10/2016","7,500","ML81550153","124-15-012","Palo Alto","2,517.70","03/25/2016","$3,200,000","1,271","Sold","159 Kellogg Avenue","1921","94301","R1"
"$ 17.16","108","16","Los Gatos/Monte Sereno","6","1","7","Santa Clara","187","","$3,250,000","02/11/2016","186,437","ML81550375","532-23-106","Los Gatos","474.07","08/15/2016","$3,200,000","6,750","Sold","16660 Cypress Way","1908","95030","HR110"
"$ 473.80","13","291","El Camino to Alameda","4","1","4","San Mateo","159","","$3,199,000","02/12/2016","6,752","ML81550465","070-102-090","Atherton","839.63","","","3,810","Canceled","19 Almendral Avenue","2003","94027","R100"
"$ 70.57","64","17","Saratoga","5","1","5","Santa Clara","9","","$3,238,000","02/15/2016","45,063","ML81550742","517-18-015","Saratoga","824.05","02/24/2016","$3,180,000","3,859","Sold","20561 Montalvo Lane","1952","95070","R140"
"$ 525.00","0","302","County / Alameda Area","3","0","4","San Mateo","46","","$3,188,000","01/25/2016","6,000","ML81548175","074-061-160","Menlo Park","1,246.04","03/11/2016","$3,150,000","2,528","Sold","2051 Valparaiso Avenue","2016","94025","R1"
"$ 315.00","1","336","Cordilleras Heights Etc.","4","0","4","San Mateo","39","","$3,450,000","01/29/2016","10,000","ML81548836","058-030-140","Redwood City","865.38","03/06/2016","$3,150,000","3,640","Sold","1242 Edgewood","2015","94062","R1"
"$ 5.33","31","17","Saratoga","5","1","5","Santa Clara","72","","$3,499,888","01/22/2016","581,330","ML81547929","517-14-090","Saratoga","632.65","04/21/2016","$3,100,000","4,900","Sold","15345 Bohlman Road","1985","95070","RHSG1"
"$ 268.35","63","214","South of El Monte","3","1","5","Santa Clara","42","","$2,795,000","02/08/2016","11,552","ML81549805","189-11-009","Los Altos","1,063.46","02/24/2016","$3,100,000","2,915","Sold","1095 Russell Avenue","1953","94024","R110"
"$ 288.58","0","18","Cupertino","5","0","7","Santa Clara","0","","$3,095,000","01/19/2016","10,725","ML81547581","375-09-006","Cupertino","708.72","01/19/2016","$3,095,000","4,367","Sold","19042 Tilson Avenue","2016","95014","R1-10"
"$ 129.07","9","10","Willow Glen","2","2","4","Santa Clara","36","","$3,095,000","01/21/2016","23,980","ML81547870","288-20-004","San Jose","699.12","","","4,427","Canceled","2269 Dry Creek Road","2007","95124","R1-10"
"$ 135.75","69","302","County / Alameda Area","1","0","2","San Mateo","4","","$3,150,000","01/18/2016","22,467","ML81547406","074-091-620","Menlo Park","1,859.76","01/22/2016","$3,050,000","1,640","Sold","2050 Santa Cruz Avenue","1947","94025","R10006"
"$ 226.93","55","301","Sharon Heights / Stanford Hills","2","1","4","San Mateo","13","","$2,950,000","01/29/2016","13,440","ML81548788","074-343-070","Menlo Park","1,278.83","02/09/2016","$3,050,000","2,385","Sold","940 Continental Drive","1961","94025","R10010"
"$ 304.96","62","211","North Los Altos","2","0","3","Santa Clara","10","","$2,395,000","02/08/2016","10,001","ML81549727","167-29-016","Los Altos","1,410.73","02/18/2016","$3,050,000","2,162","Sold","74 Yerba Santa Avenue","1954","94022","R1"
"$ 109.40","46","16","Los Gatos/Monte Sereno","3","0","4","Santa Clara","8","100","$3,199,000","01/26/2016","27,423","ML81548346","410-01-015","Monte Sereno","761.61","02/03/2016","$3,000,000","3,939","Sold","15405 Via Palomino","1970","95030","R144"
"$ 135.04","53","17","Saratoga","3","1","4","Santa Clara","0","","$3,000,000","01/29/2016","22,216","ML81548831","397-24-046","Saratoga","879.25","01/29/2016","$3,000,000","3,412","Sold","14241 Juniper Lane","1963","95070","R120"
"$ 29.79","41","17","Saratoga","2","1","4","Santa Clara","31","","$2,999,888","02/12/2016","100,695","ML81550492","503-12-033","Saratoga","1,074.46","","","2,792","Canceled","22637 Mount Eden Road","1975","95070","SA"
"$ 479.13","15","236","College","3","1","2","Santa Clara","43","","$2,995,000","01/29/2016","6,251","ML81548824","137-02-013","Palo Alto","1,155.92","","","2,591","Expired","2254 Williams Street","2001","94306","R3"
"$ 532.57","26","240","Community Center","3","0","5","Santa Clara","70","","$2,988,000","01/27/2016","5,611","ML81548467","375-22-088","Cupertino","970.76","","","3,078","Canceled","18253 Chelmsford Drive","1990","95014","R1"
"$ 368.07","24","208","Grant","3","0","5","Santa Clara","11","","$2,695,000","01/16/2016","8,099","ML81547257","197-09-066","Mountain View","909.67","01/27/2016","$2,981,001","3,277","Sold","3368 Milton Court","1992","94040","R1-8L"
"$ 458.49","63","234","Midtown","3","0","4","Santa Clara","8","","$2,798,000","01/28/2016","6,456","ML81548617","132-47-005","Palo Alto","1,236.94","02/05/2016","$2,960,000","2,393","Sold","3042 Waverley Street","1953","94306","R1"
"$ 61.28","43","16","Los Gatos/Monte Sereno","4","1","4","Santa Clara","78","","$2,899,950","02/08/2016","47,319","ML81549758","410-45-001","Monte Sereno","797.35","","","3,637","Canceled","15318 Elm Park","1973","95030","R144"
"$ 73.22","50","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","100","","$2,899,500","02/09/2016","39,600","ML81549867","532-40-028","Los Gatos","692.00","","","4,190","Canceled","112 Teresita Way","1966","95032","HR"
"$ 114.68","37","264","Ladera","3","1","4","San Mateo","36","","$2,999,000","01/28/2016","24,999","ML81547682","077-353-280","Portola Valley","737.02","03/04/2016","$2,867,000","3,890","Sold","370 Conil Way","1979","94028","R10010"
"$ 133.57","30","261","Portola Valley Ranch","2","1","3","San Mateo","13","285","$2,450,000","02/05/2016","21,344","ML81549595","080-522-050","Portola Valley","1,178.10","02/18/2016","$2,851,000","2,420","Sold","4 Ohlone Street","1986","94028","PC2ASD"
"$ 475.00","68","437","Baywood Knolls","3","1","4","San Mateo","15","","$2,850,000","01/20/2016","6,000","ML81547651","034-052-190","San Mateo","1,134.55","02/03/2016","$2,850,000","2,512","Sold","638 Oregon Avenue","1948","94402","R1"
"$ 842.45","1","238","Green Gables","3","1","4","Santa Clara","159","","$2,880,000","01/28/2016","3,383","ML81548657","003-18-035","Palo Alto","861.55","07/04/2016","$2,850,000","3,308","Sold","2088 Channing Avenue","2015","94301","Res"
"$ 6.54","31","1","Morgan Hill / Gilroy / San Martin","4","3","6","Santa Clara","261","100","$2,850,000","02/13/2016","435,600","ML81550650","825-29-007","San Martin","438.46","","","6,500","Canceled","2670 Paseo Robles","1985","95046","HS-SR"
"$ 205.80","85","334","High School Acres Etc.","2","1","5","San Mateo","27","","$2,875,000","01/22/2016","13,800","ML81548003","052-073-140","Redwood City","837.76","02/15/2016","$2,840,000","3,390","Sold","503 Arlington Road","1931","94062","R10008"
"$ 206.93","66","211","North Los Altos","2","0","3","Santa Clara","8","","$2,595,000","02/01/2016","13,652","ML81549079","170-21-065","Los Altos","1,795.93","02/09/2016","$2,825,000","1,573","Sold","338 N Clark Avenue","1950","94022","R1"
"$ 111.30","58","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","23","","$2,895,000","02/02/2016","25,382","ML81549091","532-14-011","Los Gatos","941.67","02/25/2016","$2,825,000","3,000","Sold","139 Longmeadow Drive","1958","95032","R110"
"$ 281.80","58","214","South of El Monte","3","0","4","Santa Clara","9","","$2,395,000","02/02/2016","9,936","ML81549099","193-31-016","Los Altos","1,166.67","02/11/2016","$2,800,000","2,400","Sold","1046 W Rose","1958","94024","R-1"
"$ 247.22","54","213","Highlands","2","1","4","Santa Clara","9","","$2,398,000","02/02/2016","11,326","ML81549118","342-25-005","Los Altos","1,287.36","02/10/2016","$2,800,000","2,175","Sold","1924 SOMERSET Court","1962","94024","R110"
"$ 1.92","28","606","East of Highway 1 / Spanish Town","2","0","3","San Mateo","284","","$2,800,000","02/04/2016","1,460,567","ML81549442","064-370-090","Half Moon Bay","1,391.65","","","2,012","Expired","1250 Miramontes Street","1988","94019","sr1 agr"
"$ 220.70","79","9","Central San Jose","4","1","5","Santa Clara","157","","$2,895,000","02/13/2016","12,687","ML81550644","261-14-055","San Jose","731.45","03/14/2016","$2,800,000","3,828","Sold","819 Morse Street","1937","95126","R1-8"
"$ 200.52","75","336","Cordilleras Heights Etc.","5","1","4","San Mateo","121","","$2,795,000","01/29/2016","13,939","ML81548791","058-253-310","Redwood City","751.34","","","3,720","Canceled","344 Alameda De Las Pulgas","1941","94062","R10015"
"$ 291.01","29","16","Los Gatos/Monte Sereno","2","1","4","Santa Clara","15","","$2,789,000","02/01/2016","9,584","ML81549040","410-09-046","Monte Sereno","1,006.86","","","2,770","Canceled","15820 Bruce Court","1987","95030","R1"
"$ 19.92","24","13","Almaden Valley","7","2","6","Santa Clara","30","54","$2,799,000","02/01/2016","138,085","ML81549033","583-51-008","San Jose","468.80","03/02/2016","$2,750,000","5,866","Sold","7295 Via Brezzo","1992","95120","SJ"
