"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 510.00","26","237","Old Palo Alto","4","1","5","3","","$4,950,000","11/06/2013","10,000","ML81340230","124-19-016","Palo Alto","961.54","11/09/2013","$5,100,000","5,304","Sold","244 RINCONADA Avenue","1987","94301","R1"
"$ 122.90","89","440","Hillsborough Heights","4","1","5","366","","$5,480,000","10/28/2013","41,400","ML81339234","032-260-010","Hillsborough","910.85","10/29/2014","$5,088,000","5,586","Sold","372 POETT Road","1925","94010","R100"
"$ 96.91","28","221","Los Altos Hills","5","0","6","7","","$3,998,000","10/30/2013","45,919","ML81339450","175-10-027","Los Altos Hills","866.10","11/06/2013","$4,450,000","5,138","Sold","14210 WILD PLUM Lane","1985","94022","R1"
"$ 502.29","80","239","Crescent Park","3","1","4","1","","$4,395,000","10/17/2013","8,750","ML81338115","003-20-008","Palo Alto","1,256.79","10/18/2013","","3,497","Sold","1298 HAMILTON Avenue","1933","94301","R1"
"$ 28.70","36","16","Los Gatos/Monte Sereno","3","0","4","170","","$4,375,000","10/23/2013","152,460","ML81338817","532-26-103","Los Gatos","1,367.19","","","3,200","Canceled","16387 AZTEC RIDGE Drive","1977","95030","R1E-2"
"$ 384.07","105","242","Downtown Palo Alto","5","0","5","6","","$4,500,000","10/31/2013","11,326","ML81339660","120-14-127","Palo Alto","1,084.79","11/06/2013","$4,350,000","4,010","Sold","221 KIPLING Street","1908","94301","R2"
"$ 168.35","25","448","Homeplace","4","2","4","36","","$4,295,000","10/25/2013","25,245","ML81339117","031-382-110","Hillsborough","868.06","11/30/2013","$4,250,000","4,896","Sold","70 STONEPINE Road","1989","94010","R1"
"$ 86.04","0","17","Saratoga","4","1","5","12","","$4,500,000","11/05/2013","49,398","ML81340000","397-13-004","Saratoga","864.70","11/17/2013","$4,250,000","4,915","Sold","19227 SAN MARCOS Road","2013","95070","R140"
"$ 228.92","85","440","Hillsborough Heights","4","1","4","49","","$4,188,000","10/25/2013","18,295","ML81339068","031-203-010","Hillsborough","944.31","","","4,435","Canceled","585 CHELMSFORD Road","1928","94010","r1"
"$ 188.15","11","213","Highlands","4","0","5","153","","$4,098,000","10/29/2013","21,780","ML81339415","342-04-038","Los Altos","871.91","","","4,700","Expired","5721 ARBORETUM Drive","2003","94024","R1E-2"
"$ 94.08","13","16","Los Gatos/Monte Sereno","5","1","5","44","","$4,098,000","11/05/2013","43,560","ML81339996","410-25-010","Monte Sereno","883.19","","","4,640","Canceled","18325 LEXINGTON Drive","2000","95030","R144"
"$ 91.83","13","17","Saratoga","4","1","4","116","","$3,999,950","11/11/2013","43,560","ML81340661","503-13-149","Saratoga","859.28","","","4,655","Canceled","22217 MOUNT EDEN Road","2001","95070","HCRD"
"$ 98.51","62","293","Lindenwood Area","2","1","3","8","","$2,998,000","11/14/2013","40,404","ML81340938","061-133-060","Atherton","1,386.76","11/22/2013","$3,980,000","2,870","Sold","95 HEATHER Drive","1951","94027","R101A"
"$ 174.93","29","448","Homeplace","5","1","7","0","","$3,895,000","10/22/2013","22,152","ML81338692","031-392-070","Hillsborough","608.32","10/22/2013","$3,875,000","6,370","Sold","140 STONEPINE Road","1984","94010","R1"
"$ 177.80","50","448","Homeplace","4","1","5","29","","$3,795,000","10/17/2013","21,344","ML81338359","031-073-010","Hillsborough","986.48","11/15/2013","$3,795,000","3,847","Sold","720 BROMFIELD Road","1964","94010","R1"
"$ 73.74","33","16","Los Gatos/Monte Sereno","4","0","4","290","","$3,758,000","11/15/2013","50,965","ML81341134","410-04-029","Los Gatos","640.10","","","5,871","Expired","17920 DAVES Avenue","1981","95030","R144"
"$ 150.82","35","444","Tobin Clark Estate / Polo Terrace","3","1","4","0","","$3,695,000","10/16/2013","24,500","ML81338087","038-351-100","Hillsborough","945.01","10/16/2013","$3,695,000","3,910","Sold","80 TOBIN CLARK Drive","1978","94010","R1"
"$ 84.83","43","221","Los Altos Hills","3","0","5","41","","$3,695,000","10/30/2013","43,560","ML81339460","182-28-020","Los Altos","865.95","","","4,267","Canceled","27400 ALTAMONT Road","1970","94022","RA"
"$ 1.06","94","1","Morgan Hill / Gilroy / San Martin","1","0","3","222","","$2,749,000","11/07/2013","3,439,498","ML81340421","779-14-008","San Martin","2,466.22","06/17/2014","$3,650,000","1,480","Sold","12185 MONTEREY Highway","1920","95046","RR-5A"
"$ 357.43","10","233","South Palo Alto","3","1","4","7","","$2,988,000","10/24/2013","9,792","ML81338878","127-43-033","Palo Alto","1,244.22","10/31/2013","$3,500,000","2,813","Sold","760 MAYVIEW Avenue","2003","94303","R1"
"$ 163.98","55","442","Hillsborough Park Etc.","4","0","6","11","","$3,695,000","11/03/2013","21,344","ML81339860","031-101-040","Hillsborough","893.54","11/14/2013","$3,500,000","3,917","Sold","65 CORNELIA Drive","1958","94010","R1"
"$ 102.85","66","17","Saratoga","3","1","5","81","","$3,498,000","11/01/2013","34,010","ML81339758","510-02-006","Saratoga","872.32","","","4,010","Canceled","19910 ROBIN Way","1948","95070","R120"
"$ 321.11","62","238","Green Gables","3","0","4","9","","$2,800,000","11/06/2013","10,800","ML81340200","003-57-012","Palo Alto","1,259.72","11/15/2013","$3,468,000","2,753","Sold","897 SOUTHAMPTON Drive","1951","94303","R1"
"$ 132.13","","17","Saratoga","4","1","5","16","","$3,195,000","10/24/2013","26,000","ML81338941","397-16-023","Saratoga","1,038.80","11/09/2013","$3,435,300","3,307","Sold","14231 WOODVIEW Lane","","95070","R120"
"$ 254.39","24","233","South Palo Alto","3","1","4","8","","$2,695,000","10/29/2013","13,090","ML81339342","127-43-017","Palo Alto","1,112.22","11/06/2013","$3,330,000","2,994","Sold","3832 GROVE Avenue","1989","94303","R1B8"
"$ 15.69","28","1","Morgan Hill / Gilroy / San Martin","6","2","6","870","","$3,388,000","11/01/2013","211,266","ML81339788","835-28-027","Gilroy","454.11","07/27/2016","$3,315,000","7,300","Sold","9548 ESTATES Drive","1986","95020","HS"
"$ 60.12","9","221","Los Altos Hills","3","1","4","104","","$3,499,000","11/06/2013","54,886","ML81340162","336-48-001","Los Altos Hills","554.81","02/18/2014","$3,300,000","5,948","Sold","11635 DAWSON Drive","2005","94024","RA"
"$ 58.64","11","16","Los Gatos/Monte Sereno","4","0","5","186","","$3,295,000","11/01/2013","56,192","ML81339696","537-03-032","Los Gatos","659.00","","","5,000","Canceled","209 HIGHLAND Terrace","2002","95030","HR110"
"$ 131.68","26","450","Skyfarm","5","0","5","147","","$3,288,000","10/22/2013","24,969","ML81338663","028-502-070","Hillsborough","748.97","","","4,390","Expired","1055 MACADAMIA Drive","1987","94010","R100"
"$ 64.32","28","221","Los Altos Hills","3","0","4","133","","$3,498,000","10/16/2013","50,530","ML81337986","182-41-017","Los Altos Hills","1,006.82","01/23/2014","$3,250,000","3,228","Sold","14142 LIDDICOAT Drive","1986","94022","RA"
"$ 84.27","48","278","Woodside Heights","3","1","4","12","","$2,769,000","10/31/2013","37,026","ML81339834","069-250-410","Woodside","794.10","11/12/2013","$3,120,000","3,929","Sold","2154 STOCKBRIDGE Avenue","1965","94062","R1"
"$ 75.82","62","293","Lindenwood Area","3","0","4","165","","$3,100,000","10/17/2013","40,887","ML81338269","061-140-110","Atherton","984.13","","","3,150","Expired","1 JAMES Avenue","1951","94027","R1"
"$ 60.31","33","276","Woodside Hills","3","2","4","15","","$2,995,000","10/17/2013","51,401","ML81338407","069-360-500","Woodside","749.70","11/01/2013","$3,100,000","4,135","Sold","361 RIDGEWAY Road","1980","94062","R1"
"$ 67.98","48","221","Los Altos Hills","3","0","4","10","","$1,998,000","11/05/2013","44,867","ML81340078","175-24-063","Los Altos Hills","1,328.40","11/15/2013","$3,050,000","2,296","Sold","26096 TODD Lane","1965","94022","R1"
"$ 386.81","13","231","Green Acres","4","1","5","9","","$2,698,000","11/05/2013","7,841","ML81340007","137-27-136","Palo Alto","991.18","11/14/2013","$3,033,000","3,060","Sold","677 DRISCOLL Court","2000","94306","R1"
"$ 426.14","0","233","South Palo Alto","3","1","5","26","","$2,998,000","10/30/2013","7,040","ML81339432","127-46-008","Palo Alto","1,048.95","11/05/2013","$3,000,000","2,860","Sold","3377 ROSS Road","2013","94303","R1B7"
"$ 483.40","1","290","Alameda to 280","3","1","4","66","","$2,985,000","11/14/2013","6,206","ML81340937","074-012-470","Atherton","856.90","01/19/2014","$3,000,000","3,501","Sold","319 WALSH Road","2013","94027","R100"
"$ 36.09","53","276","Woodside Hills","3","0","3","60","","$2,995,000","11/01/2013","82,982","ML81339766","069-032-100","Woodside","1,062.06","","","2,820","Expired","255 HARDWICK Road","1960","94062","Resid"
"$ 49.46","21","4","Alum Rock","6","1","8","34","","$2,995,000","11/12/2013","60,548","ML81340720","612-15-022","San Jose","360.84","","","8,300","Canceled","10340 ANDERSON Road","1992","95127","RR"
"$ 394.67","24","236","College","3","0","4","10","","$2,798,000","11/06/2013","7,500","ML81340139","124-30-030","Palo Alto","1,038.23","11/16/2013","$2,960,000","2,851","Sold","1900 BIRCH Street","1989","94306","R1"
"$ 118.55","35","450","Skyfarm","3","1","4","302","","$2,950,000","10/24/2013","24,883","ML81338871","028-492-040","Hillsborough","838.07","","","3,520","Canceled","20 PERSIMMON Court","1979","94010","R100"
"$ 1.61","85","1","Morgan Hill / Gilroy / San Martin","7","1","7","960","","$2,900,000","11/05/2013","1,797,721","ML81340025","810-35-008","Gilroy","483.33","","","6,000","Expired","4355 MONTEREY Road","1929","95020","A"
"$ 132.63","60","446","Carolands Etc.","3","1","4","173","","$2,889,000","10/25/2013","21,783","ML81339023","030-012-010","Hillsborough","966.22","","","2,990","Expired","815 CHATEAU Drive","1954","94010","R100"
"$ 426.49","67","237","Old Palo Alto","3","0","3","9","","$2,100,000","10/30/2013","6,720","ML81339515","124-14-028","Palo Alto","1,459.27","11/08/2013","$2,866,000","1,964","Sold","2296 BRYANT Street","1946","94301","R1"
"$ 30.15","10","1","Morgan Hill / Gilroy / San Martin","4","1","4","123","","$2,850,000","11/03/2013","94,525","ML81339858","779-56-011","San Martin","548.50","03/06/2014","","5,196","Sold","1305 LIONS PEAK Lane","2004","95046","R1"
"$ 41.74","","17","Saratoga","5","1","4","362","","$2,800,000","10/25/2013","67,082","ML81339087","503-55-019","Saratoga","700.00","","","4,000","Canceled","14701 AMBRIC KNOLLS Road","","95070","R140"
"$ 204.56","55","301","Sharon Heights / Stanford Hills","3","0","3","16","","$2,895,000","11/11/2013","13,688","ML81340583","074-211-030","Menlo Park","941.18","11/27/2013","$2,800,000","2,975","Sold","2312 OLYMPIC Avenue","1959","94025","R1001"
"$ 57.37","66","17","Saratoga","4","1","4","107","","$2,799,000","10/30/2013","48,787","ML81339430","397-08-084","Saratoga","697.14","","","4,015","Canceled","19110 SUNNYSIDE Drive","1947","95070","SA"
"$ 63.53","9","221","Los Altos Hills","4","1","5","163","","$2,899,000","10/23/2013","43,996","ML81338813","336-18-013","Los Altos Hills","826.43","10/26/2013","$2,795,000","3,382","Sold","24140 DAWNRIDGE Drive","2004","94024","RA"
"$ 465.83","0","302","County / Alameda Area","3","1","4","0","","$2,795,000","10/25/2013","6,000","ML81339022","074-102-210","Menlo Park","1,074.59","10/25/2013","$2,795,000","2,601","Sold","16 Perry Avenue","2013","94025","R1"
"$ 462.50","0","302","County / Alameda Area","4","1","5","15","","$2,799,000","10/28/2013","6,000","ML81339239","074-034-090","Menlo Park","990.01","11/12/2013","$2,775,000","2,803","Sold","2160 CEDAR Avenue","2013","94025","R1"
"$ 141.22","37","445","Lakeview","4","1","5","158","","$2,775,000","11/15/2013","19,650","ML81341170","030-172-040","Hillsborough","730.26","","","3,800","Canceled","1445 BLACK MOUNTAIN Road","1977","94010","R100"
"$ 201.07","25","442","Hillsborough Park Etc.","2","1","4","21","","$2,750,000","11/06/2013","13,677","ML81340224","031-250-130","Hillsborough","864.78","","","3,180","Canceled","10 BUCKEYE Court","1988","94010","R-1"
"$ 189.10","58","17","Saratoga","4","1","4","8","","$2,588,000","10/25/2013","14,410","ML81339074","393-11-037","Saratoga","734.30","11/02/2013","$2,725,000","3,711","Sold","20088 CHATEAU Drive","1955","95070","R112"
"$ 235.24","64","232","Barron Park","1","1","3","8","","$1,998,000","11/07/2013","11,520","ML81340248","137-15-034","Palo Alto","1,650.43","11/15/2013","$2,710,000","1,642","Sold","861 MATADERO Avenue","1949","94306","R1"
"$ 90.91","105","221","Los Altos Hills","1","0","2","4","","$2,995,000","10/21/2013","29,700","ML81338511","175-26-044","Los Altos Hills","2,845.10","10/25/2013","$2,700,000","949","Sold","13531 BURKE Road","1908","94022","R1"
"$ 348.13","0","212","Country Club","4","2","5","95","","$2,698,000","11/06/2013","7,750","ML81340178","331-02-125","Los Altos","713.76","02/09/2014","$2,698,000","3,780","Sold","11656 PAR Avenue","2014","94024","R1E-1"
"$ 59.66","83","212","Country Club","2","1","3","13","","$1,998,000","11/12/2013","44,838","ML81340804","331-06-025","Los Altos","1,175.31","11/25/2013","$2,675,000","2,276","Sold","1677 WHITHAM Avenue","1930","94024","R1-20"
"$ 445.00","0","302","County / Alameda Area","3","1","4","33","","$2,749,000","10/28/2013","6,000","ML81339247","074-073-070","Menlo Park","873.98","11/30/2013","$2,670,000","3,055","Sold","2050 GORDON Avenue","2013","94025","r100"
"$ 403.96","82","460","Burlingame Park","3","1","4","12","","$2,650,000","10/25/2013","6,560","ML81339100","028-313-050","Burlingame","883.33","11/06/2013","$2,650,000","3,000","Sold","245 CHAPIN Lane","1931","94010","R100"
"$ 405.57","20","232","Barron Park","3","0","4","8","","$2,368,000","10/30/2013","6,534","ML81339539","137-09-008","Palo Alto","1,042.08","11/07/2013","$2,650,000","2,543","Sold","633 CHIMALUS Drive","1993","94306","R1"
"$ 196.08","85","452","Hillsborough Oaks Etc.","4","0","5","87","","$2,795,000","11/07/2013","13,515","ML81340467","027-323-060","Hillsborough","695.54","02/02/2014","$2,650,000","3,810","Sold","2326 OAKDALE Road","1929","94010","r1"
"$ 61.63","41","17","Saratoga","3","0","4","114","","$2,650,000","11/15/2013","43,000","ML81341055","397-05-048","Saratoga","923.34","","","2,870","Expired","14292 OLD WOOD Road","1973","95070","SA"
"$ 404.32","58","240","Community Center","3","0","4","7","","$2,495,000","10/17/2013","6,480","ML81338117","003-45-026","Palo Alto","970.01","10/24/2013","$2,620,000","2,701","Sold","1414 HARKER Avenue","1955","94301","R1"
"$ 130.65","66","211","North Los Altos","1","1","3","7","","$1,998,000","11/13/2013","19,900","ML81340910","170-20-060","Los Altos","1,806.81","11/20/2013","$2,600,000","1,439","Sold","607 JAY Street","1947","94022","R1"
"$ 427.50","5","466","Burlinhome / Easton Add #2 / #3 / #5","3","0","4","10","","$2,388,000","10/24/2013","6,000","ML81338975","026-041-010","Burlingame","957.09","11/03/2013","$2,565,000","2,680","Sold","1477 CORTEZ Avenue","2008","94010","R1"
"$ 443.65","4","236","College","2","0","3","0","","$2,375,000","11/13/2013","5,750","ML81340827","137-02-081","Palo Alto","611.46","11/13/2013","$2,551,000","4,172","Sold","850 COLLEGE Avenue","2009","94306","R1"
"$ 238.63","51","211","North Los Altos","2","1","4","8","","$2,149,000","10/22/2013","10,686","ML81338693","167-10-064","Los Altos","1,108.70","10/30/2013","$2,550,000","2,300","Sold","351 LUNADA Court","1962","94022","R1"
"$ 62.50","30","13","Almaden Valley","3","1","3","117","","$2,550,000","11/04/2013","40,800","ML81339930","696-10-039","San Jose","662.34","","","3,850","Expired","18692 CARRIAGE HILL Drive","1984","95120","RR-D"
"$ 337.62","13","207","Downtown Mountain View","2","1","4","8","","$1,949,000","11/07/2013","7,500","ML81340250","158-23-056","Mountain View","783.21","11/15/2013","$2,532,123","3,233","Sold","438 VIEW Street","2000","94041","R3-3*"
"$ 331.58","63","232","Barron Park","3","0","4","8","","$2,098,000","10/23/2013","7,600","ML81338794","137-14-048","Palo Alto","928.86","10/31/2013","$2,520,000","2,713","Sold","860 SAN JUDE Avenue","1950","94306","REB1"
"$ 35.63","47","221","Los Altos Hills","3","0","4","60","","$2,499,000","10/16/2013","70,132","ML81337995","336-35-073","Los Altos Hills","952.00","","","2,625","Canceled","24797 NORTHCREST Lane","1966","94024","RHS"
"$ 110.75","33","275","Emerald Hills Area","3","2","5","180","","$2,498,888","11/15/2013","22,564","ML81341032","068-231-490","Woodside","531.68","","","4,700","Expired","83 TUM SUDEN Way","1981","94062","R1"
"$ 25.15","53","16","Los Gatos/Monte Sereno","2","0","4","176","","$2,498,000","10/22/2013","99,317","ML81338603","537-03-036","Los Gatos","805.81","","","3,100","Canceled","17681 FOSTER Road","1961","95030","HR110"
"$ 383.72","","212","Country Club","3","1","4","97","","$2,498,000","11/06/2013","6,510","ML81340165","331-02-126","Los Altos","813.68","","","3,070","Canceled","11650 PAR Avenue","","94024","R1E-1"
"$ 415.83","12","302","County / Alameda Area","3","0","4","39","","$2,495,000","10/17/2013","6,000","ML81338261","074-026-120","Menlo Park","945.08","11/25/2013","$2,495,000","2,640","Sold","2160 MONTEREY Avenue","2001","94025","R100"
"$ 20.53","28","17","Saratoga","3","0","5","182","37","$2,499,000","11/04/2013","120,661","ML81339960","366-49-043","Saratoga","721.04","11/22/2013","$2,477,500","3,436","Sold","12497 PARKER RANCH Court","1986","95070","RSH"
"$ 227.78","53","211","North Los Altos","2","1","4","6","","$1,998,000","11/07/2013","10,800","ML81340290","167-25-024","Los Altos","1,088.98","11/13/2013","$2,460,000","2,259","Sold","664 MEADOW Lane","1960","94022","R1"
"$ 122.75","55","212","Country Club","3","0","3","7","","$1,995,000","10/16/2013","20,000","ML81337942","331-10-151","Los Altos","939.17","10/23/2013","$2,455,000","2,614","Sold","1442 TOPAR Avenue","1958","94024","R1E-2"
"$ 392.00","21","302","County / Alameda Area","3","1","4","50","","$2,450,000","10/20/2013","6,250","ML81338482","074-052-050","Menlo Park","937.62","","","2,613","Canceled","1351 SHERMAN Avenue","1992","94025","R1006"
"$ 82.35","24","363","Carlmont","3","0","4","46","","$2,450,000","10/28/2013","29,750","ML81339250","045-101-040","Belmont","625.00","","","3,920","Canceled","1521 RALSTON Avenue","1989","94002","R100"
"$ 113.37","54","445","Lakeview","2","2","3","18","","$2,295,000","11/07/2013","21,600","ML81340300","038-071-030","Hillsborough","1,001.53","11/25/2013","$2,448,750","2,445","Sold","1570 KINGSWOOD Drive","1960","94010","R1"
"$ 59.51","37","17","Saratoga","3","1","4","30","","$2,498,000","10/31/2013","40,999","ML81339661","503-29-079","Saratoga","696.74","11/30/2013","$2,440,000","3,502","Sold","21427 SARATOGA HILLS Road","1976","95070","R175"
"$ 344.39","0","235","Ventura","4","1","4","7","","$1,999,000","11/14/2013","7,056","ML81340923","132-39-036","Palo Alto","878.84","11/21/2013","$2,430,000","2,765","Sold","435 FERNANDO Avenue","2013","94306","R1"
"$ 237.25","63","211","North Los Altos","3","0","4","6","","$1,895,000","10/24/2013","10,200","ML81338897","170-11-044","Los Altos","1,023.69","10/30/2013","$2,420,000","2,364","Sold","695 PANCHITA Way","1950","94022","R1"
"$ 314.75","27","211","North Los Altos","4","0","5","8","","$2,198,000","10/29/2013","7,625","ML81339414","167-17-028","Los Altos","920.25","11/06/2013","$2,400,000","2,608","Sold","137 DEL MONTE Avenue","1986","94022","R1"
"$ 220.39","15","3","Evergreen","5","1","6","18","120","$2,348,000","10/31/2013","10,890","ML81339616","680-33-008","San Jose","465.93","11/18/2013","$2,400,000","5,151","Sold","5653 ALGONQUIN Way","1998","95138","A-PD"
"$ 47.28","32","16","Los Gatos/Monte Sereno","4","1","6","363","","$2,598,000","11/08/2013","50,235","ML81340502","532-17-031","Los Gatos","477.67","05/28/2014","$2,375,000","4,972","Sold","16515 S KENNEDY Road","1982","95030","R1"
"$ 188.06","62","211","North Los Altos","3","0","3","8","","$1,995,000","10/16/2013","12,496","ML81338122","170-21-033","Los Altos","854.23","10/24/2013","$2,350,000","2,751","Sold","307 SOLANA Drive","1951","94022","R1"
"$ 179.88","88","10","Willow Glen","2","1","4","26","","$2,350,000","11/12/2013","13,064","ML81340685","429-30-012","San Jose","718.22","","","3,272","Canceled","1532 NEWPORT Avenue","1925","95125","R1"
"$ 230.39","66","334","High School Acres Etc.","3","0","4","11","","$2,295,000","11/14/2013","10,200","ML81340980","052-032-100","Redwood City","734.38","11/25/2013","$2,350,000","3,200","Sold","918 DURLSTON Road","1947","94062","R1"
"$ 303.92","64","211","North Los Altos","2","0","3","7","","$1,998,000","10/16/2013","7,650","ML81338033","167-33-044","Los Altos","1,114.57","10/23/2013","$2,325,000","2,086","Sold","287 ALTA VISTA Avenue","1949","94022","R1"
"$ 136.33","54","243","Stanford","2","1","4","8","","$2,300,000","10/16/2013","17,017","ML81337962","142-10-125","Stanford","839.36","10/24/2013","$2,320,000","2,764","Sold","723 MAYFIELD Avenue","1959","94305","R1S"
"$ 147.37","62","212","Country Club","2","1","3","8","","$1,799,000","11/13/2013","15,675","ML81340876","331-10-106","Los Altos","1,085.02","11/21/2013","$2,310,000","2,129","Sold","1431 ARBOR Avenue","1951","94024","R1E-2"
"$ 383.33","86","439","San Mateo Park / El Cerrito Park","3","1","4","12","","$2,050,000","11/04/2013","6,000","ML81339871","032-092-230","San Mateo","766.67","11/16/2013","$2,300,000","3,000","Sold","105 W BELLEVUE Avenue","1927","94402","R1"
"$ 231.39","59","233","South Palo Alto","3","0","4","9","","$2,169,000","11/06/2013","9,940","ML81340202","147-14-009","Palo Alto","962.75","11/15/2013","$2,300,000","2,389","Sold","460 EL CAPITAN Place","1954","94306","R1B7"
"$ 214.66","55","301","Sharon Heights / Stanford Hills","3","1","4","65","","$2,299,000","10/27/2013","10,710","ML81339252","074-213-050","Menlo Park","793.03","","","2,899","Canceled","2320 BLUERIDGE Avenue","1958","94025","R1"
"$ 406.01","","212","Country Club","3","1","4","89","","$2,298,000","11/06/2013","5,660","ML81340173","331-02-124","Los Altos","861.64","","","2,667","Canceled","11662 PAR Avenue","","94024","R1E-1"
"$ 242.33","84","304","Allied Arts / Downtown","3","0","3","206","","$2,290,000","11/06/2013","9,450","ML81340170","071-434-110","Menlo Park","1,000.00","","","2,290","Expired","629 HARVARD Avenue","1930","94025","R2"
"$ 396.11","0","302","County / Alameda Area","3","1","4","34","","$2,238,000","11/03/2013","5,650","ML81339869","074-092-260","Menlo Park","799.86","12/07/2013","$2,238,000","2,798","Sold","2025 SANTA CRUZ Avenue","2013","94025","R1"
"$ 295.73","77","438","Baywood/Parrott Park","3","0","4","15","","$1,998,000","10/31/2013","7,500","ML81339599","034-023-020","San Mateo","682.04","11/15/2013","$2,218,000","3,252","Sold","531 CORNELL Avenue","1936","94402","R1"
"$ 231.98","39","213","Highlands","3","0","4","8","","$1,998,000","11/12/2013","9,492","ML81340735","342-34-016","Los Altos","821.03","11/20/2013","$2,202,000","2,682","Sold","1455 CEDAR Place","1974","94024","R110"
"$ 109.24","68","214","South of El Monte","2","0","3","9","","$1,898,000","10/22/2013","20,140","ML81338621","189-42-064","Los Altos","1,392.41","10/31/2013","$2,200,000","1,580","Sold","678 ROSITA Avenue","1945","94024","R110"
"$ 43.92","62","276","Woodside Hills","3","1","4","14","","$2,275,000","10/24/2013","50,094","ML81338917","069-143-140","Woodside","785.71","11/07/2013","$2,200,000","2,800","Sold","140 CREST Road","1951","94062","SR"
"$ 288.87","0","18","Cupertino","3","1","4","8","","$2,200,000","11/13/2013","7,616","ML81340891","359-22-087","Cupertino","740.24","11/21/2013","$2,200,000","2,972","Sold","7806 Bollinger Road","2013","95014","R1"
"$ 15.12","17","6","Milpitas","5","1","5","80","800","$2,199,950","11/12/2013","145,490","ML81340769","042-30-026","Milpitas","366.66","","","6,000","Canceled","3547 VISTA NORTE Court","1997","95035","R1"
"$ 177.60","6","336","Cordilleras Heights Etc.","2","1","4","32","","$2,195,000","11/14/2013","12,359","ML81340926","058-241-310","Redwood City","712.66","","","3,080","Canceled","40 SIENA Court","2007","94062","R1"
"$ 50.16","7","17","Saratoga","4","1","4","84","","$2,199,999","10/21/2013","43,560","ML81338587","503-55-045","Saratoga","590.54","11/01/2013","$2,185,000","3,700","Sold","21201 LUMBERTOWN Lane","2006","95070","R140"
"$ 6.66","8","1","Morgan Hill / Gilroy / San Martin","7","1","6","285","","$2,295,000","11/15/2013","328,007","ML81341160","773-25-025","Morgan Hill","299.04","08/27/2014","$2,183,000","7,300","Sold","15250 BOWDEN Court","2006","95037","RR"
