"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 407.84","5","211","North Los Altos","4","1","5","Santa Clara","9","","$4,195,000","10/28/2014","12,750","ML81438635","167-32-042","Los Altos","1,450.08","11/06/2014","$5,200,000","3,586","Sold","186 YERBA BUENA Avenue","2009","94022","R1"
"$ 346.35","0","211","North Los Altos","4","1","5","Santa Clara","7","","$4,498,000","10/30/2014","14,725","ML81438795","170-30-034","Los Altos","1,374.66","11/06/2014","$5,100,000","3,710","Sold","120 DOUD Drive","2014","94022","R1"
"$ 5.77","4","27","Alameda County","6","2","5","Alameda","138","","$4,975,000","10/24/2014","862,243","ML81438303","099-1361-007","Livermore","599.40","","","8,300","Expired","611 E VINEYARD Avenue","2010","94550","R1"
"$ 81.79","0","16","Los Gatos/Monte Sereno","4","1","4","Santa Clara","109","393","$5,125,000","10/20/2014","60,548","ML81437788","527-09-021","Los Gatos","718.43","02/04/2015","$4,952,123","6,893","Sold","15310 SANTELLA Court","2014","95032","HR"
"$ 75.45","16","17","Saratoga","5","1","5","Santa Clara","160","","$4,930,000","11/14/2014","65,340","ML81440455","397-42-011","Saratoga","684.72","","","7,200","Expired","14390 DOUGLASS Lane","1998","95070","R1"
"$ 85.13","0","16","Los Gatos/Monte Sereno","6","1","5","Santa Clara","289","393","$4,995,000","10/20/2014","57,633","ML81437789","527-09-020","Los Gatos","680.28","08/02/2015","$4,906,179","7,212","Sold","15330 SANTELLA Court","2014","95032","HR"
"$ 316.90","7","301","Sharon Heights / Stanford Hills","4","1","5","San Mateo","22","","$4,998,000","11/10/2014","15,456","ML81439836","074-203-030","Menlo Park","1,007.61","12/02/2014","$4,898,000","4,861","Sold","2323 WARNER RANGE Avenue","2007","94025","R100"
"$ 107.19","9","221","Los Altos Hills","6","2","6","Santa Clara","115","","$5,350,000","10/22/2014","45,433","ML81438032","331-14-024","Los Altos Hills","709.71","02/14/2015","$4,870,000","6,862","Sold","23270 MORA HEIGHTS Way","2005","94024","R1E-1"
"$ 60.30","0","16","Los Gatos/Monte Sereno","5","1","5","Santa Clara","425","393","$4,930,000","10/18/2014","80,730","ML81437786","527-09-014","Los Gatos","692.33","12/17/2015","$4,867,756","7,031","Sold","15615 SHADY Lane","2014","95032","HR"
"$ 146.81","63","291","El Camino to Alameda","3","0","4","San Mateo","6","","$4,800,000","11/03/2014","32,696","ML81439161","059-282-130","Atherton","1,660.90","","","2,890","Canceled","196 PATRICIA Drive","1951","94027","R100"
"$ 92.60","64","17","Saratoga","3","0","6","Santa Clara","363","","$4,800,000","11/03/2014","51,836","ML81439195","510-03-003-00","Saratoga","1,413.01","","","3,397","Expired","15260 Pepper Lane","1950","95070","R140"
"$ 384.00","0","211","North Los Altos","5","1","5","Santa Clara","9","","$4,695,000","11/05/2014","12,500","ML81439432","167-21-004","Los Altos","1,346.42","11/14/2014","$4,800,000","3,565","Sold","767 SANTA RITA Avenue","2014","94022","R1"
"$ 250.44","10","214","South of El Monte","2","1","4","Santa Clara","64","","$4,800,000","11/05/2014","19,166","ML81439522","336-03-047","Los Altos","1,687.17","","","2,845","Canceled","848 NASH Road","2004","94024","R1E2"
"$ 117.90","36","17","Saratoga","4","1","5","Santa Clara","9","","$4,499,888","10/22/2014","40,075","ML81438009","397-17-062","Saratoga","1,064.43","10/31/2014","$4,725,000","4,439","Sold","19965 DOUGLASS Lane","1978","95070","R140"
"$ 67.17","43","292","Middlefield to El Camino Atherton","4","0","5","San Mateo","72","","$4,695,000","10/20/2014","69,900","ML81437742","061-340-260","Atherton","1,405.69","","","3,340","Expired","183 GLENWOOD Avenue","1971","94027","R1"
"$ 101.78","36","221","Los Altos Hills","2","1","3","Santa Clara","9","","$2,799,000","11/05/2014","44,213","ML81439385","175-21-091","Los Altos Hills","1,570.68","11/14/2014","$4,500,000","2,865","Sold","26120 RANCHO MANUELLA Lane","1978","94022","RA"
"$ 111.02","63","293","Lindenwood Area","3","0","5","San Mateo","11","","$3,495,000","11/06/2014","40,533","ML81439717","061-133-100","Atherton","1,293.10","11/17/2014","$4,500,000","3,480","Sold","16 IRVING Avenue","1951","94027","R1001"
"$ 89.06","73","17","Saratoga","3","0","6","Santa Clara","196","","$4,500,000","11/15/2014","50,530","ML81440574","397-25-080","Saratoga","821.62","","","5,477","Expired","20034 HERRIMAN Avenue","1941","95070","R110"
"$ 105.89","61","293","Lindenwood Area","3","0","4","San Mateo","12","","$3,900,000","10/18/2014","42,024","ML81437748","061-072-020","Atherton","1,630.04","10/30/2014","$4,450,000","2,730","Sold","2 DEODORA Drive","1953","94027","R1"
"$ 594.48","0","233","South Palo Alto","3","1","5","Santa Clara","67","0","$4,398,000","11/06/2014","7,398","ML81439580","127-33-043","Palo Alto","1,482.81","","","2,966","Canceled","2620 MARSHALL Drive","2014","94303","R1"
"$ 210.37","63","211","North Los Altos","6","0","5","Santa Clara","9","","$3,988,000","11/04/2014","20,440","ML81439317","170-20-035","Los Altos","935.60","11/13/2014","$4,300,000","4,596","Sold","591 HOLLINGSWORTH Drive","1951","94022","R1"
"$ 526.39","0","234","Midtown","4","1","5","Santa Clara","15","","$4,198,000","10/23/2014","7,975","ML81438113","132-15-041","Palo Alto","1,337.37","11/07/2014","","3,139","Sold","3190 WAVERLEY Street","2014","94306","R1"
"$ 26.52","60","17","Saratoga","2","1","3","Santa Clara","26","","$4,998,000","10/27/2014","156,464","ML81438573","403-22-016","Saratoga","2,237.20","11/22/2014","$4,150,000","1,855","Sold","14076 QUITO Road","1954","95070","R110"
"$ 306.45","73","239","Crescent Park","3","0","4","Santa Clara","8","","$2,498,000","10/23/2014","12,400","ML81438128","003-23-104","Palo Alto","1,493.12","10/31/2014","$3,800,000","2,545","Sold","1496 DANA Avenue","1941","94301","R1"
"$ 73.90","65","221","Los Altos Hills","4","0","5","Santa Clara","9","","$3,050,000","10/20/2014","50,744","ML81437776","175-28-002","Los Altos Hills","1,175.92","10/29/2014","$3,750,000","3,189","Sold","13350 BURKE Road","1949","94022","R1"
"$ 63.15","11","17","Saratoga","7","0","6","Santa Clara","10","","$4,300,000","11/07/2014","58,370","ML81439729","510-06-014","Saratoga","479.70","11/17/2014","$3,686,000","7,684","Sold","19051 AUSTIN Way","2003","95070","R140"
"$ 134.26","41","214","South of El Monte","3","1","4","Santa Clara","4","","$3,198,000","11/11/2014","27,000","ML81439981","336-06-032","Los Altos","985.05","11/15/2014","$3,625,000","3,680","Sold","471 BORDER HILL Road","1973","94024","R1E-2"
"$ 426.69","89","240","Community Center","2","0","3","Santa Clara","5","","$2,650,000","10/25/2014","8,437","ML81438417","003-33-027","Palo Alto","2,884.62","10/30/2014","$3,600,000","1,248","Sold","1038 GUINDA Street","1925","94301","R1"
"$ 68.49","25","17","Saratoga","4","0","5","Santa Clara","68","","$3,550,000","10/23/2014","51,836","ML81438177","397-07-092","Saratoga","690.53","","","5,141","Canceled","15070 SPERRY Lane","1989","95070","R140"
"$ 118.33","61","16","Los Gatos/Monte Sereno","4","1","4","Santa Clara","8","","$3,495,000","11/13/2014","30,000","ML81440181","410-34-001","Monte Sereno","902.85","11/21/2014","$3,550,000","3,932","Sold","18420 OAK Drive","1953","95030","R1E-1"
"$ 307.02","85","452","Hillsborough Oaks Etc.","3","1","5","San Mateo","48","","$3,500,000","10/30/2014","11,400","ML81438923","027-292-100","Hillsborough","948.25","","","3,691","Canceled","973 BAILEYANA Road","1929","94010","R1025"
"$ 304.35","62","303","Central Menlo","4","0","4","San Mateo","22","","$3,600,000","10/31/2014","11,500","ML81439043","071-160-140","Menlo Park","1,072.96","11/22/2014","$3,500,000","3,262","Sold","32 PALM Court","1952","94025","R1"
"$ 103.91","8","13","Almaden Valley","5","2","6","Santa Clara","45","110","$3,399,000","10/31/2014","32,712","ML81438960","583-66-026","San Jose","522.92","","","6,500","Canceled","7300 GLENVIEW Drive","2006","95120","A-PD"
"$ 426.89","47","233","South Palo Alto","2","1","4","Santa Clara","27","","$3,375,000","10/23/2014","7,906","ML81438127","127-47-039","Palo Alto","1,128.39","11/19/2014","$3,375,000","2,991","Sold","707 CHRISTINE Drive","1967","94303","R1B8"
"$ 266.40","49","17","Saratoga","4","1","5","Santa Clara","8","","$2,998,000","11/07/2014","12,500","ML81439629","393-15-036","Saratoga","934.08","11/15/2014","$3,330,000","3,565","Sold","19943 VIA ESCUELA Drive","1965","95070","R112"
"$ 554.17","0","233","South Palo Alto","3","1","3","Santa Clara","26","","$3,500,000","11/13/2014","6,000","ML81440185","127-30-047","Palo Alto","1,077.80","12/09/2014","$3,325,000","3,085","Sold","828 WARREN Way","2014","94303","R1"
"","77","791","San Francisco County","4","0","4","San Francisco","16","","$2,990,000","10/22/2014","0","ML81438044","1139-019","San Francisco","","11/07/2014","$3,300,000","0","Sold","66 ROSSI Avenue","1937","94118","RH-2"
"$ 97.10","102","17","Saratoga","3","1","5","Santa Clara","104","","$3,299,000","10/23/2014","33,977","ML81438282","397-22-049","Saratoga","631.99","","","5,220","Canceled","20375 SARATOGA LOS GATOS Road","1912","95070","R1"
"$ 202.29","76","307","Menlo Oaks Area","2","1","4","San Mateo","10","","$2,995,000","11/03/2014","16,066","ML81439159","062-190-110","Menlo Park","1,065.57","11/13/2014","$3,250,000","3,050","Sold","990 BERKELEY Avenue","1938","94025","R1001"
"$ 362.10","106","308","Willows / O'Conner Area","2","0","4","San Mateo","65","","$3,248,000","10/27/2014","8,970","ML81438458","062-353-010","Menlo Park","801.98","","","4,050","Canceled","202 POPE Street","1908","94025","R1000"
"$ 292.42","50","211","North Los Altos","2","1","4","Santa Clara","6","","$2,495,000","11/06/2014","10,998","ML81439497","170-23-025","Los Altos","1,321.29","11/12/2014","$3,216,025","2,434","Sold","351 RICHELIEU Court","1964","94022","R1"
"$ 375.01","8","460","Burlingame Park","4","1","5","San Mateo","12","","$2,995,000","10/18/2014","8,533","ML81437660","028-287-010","Burlingame","941.18","10/30/2014","$3,200,000","3,400","Sold","263 CRESCENT Avenue","2006","94010","R1000"
"$ 387.41","65","238","Green Gables","2","0","3","Santa Clara","8","","$2,695,000","11/12/2014","8,260","ML81440083","003-12-019","Palo Alto","1,993.77","11/20/2014","$3,200,000","1,605","Sold","14 PHILLIPS Road","1949","94303","R1"
"$ 192.17","16","214","South of El Monte","3","1","4","Santa Clara","100","","$3,195,000","10/23/2014","16,626","ML81438116","189-03-002","Los Altos","1,141.07","","","2,800","Expired","61 MOUNTAIN VIEW Avenue","1998","94024","R1 1"
"$ 69.53","21","16","Los Gatos/Monte Sereno","3","1","5","Santa Clara","1,056","","$3,150,000","11/05/2014","45,302","ML81439599","410-41-012","Monte Sereno","646.95","","","4,869","Canceled","15091 BECKY Lane","1993","95030","R144"
"$ 360.47","3","208","Grant","2","1","4","Santa Clara","73","","$3,295,000","10/24/2014","8,364","ML81438268","197-22-057","Mountain View","972.58","12/08/2014","$3,015,000","3,100","Sold","320 MANSFIELD Drive","2011","94040","A"
"$ 338.49","37","233","South Palo Alto","3","0","4","Santa Clara","85","","$2,995,000","10/23/2014","8,848","ML81438130","148-02-093","Palo Alto","1,030.98","","","2,905","Expired","373 GEORGE HOOD Lane","1977","94306","R1"
"$ 140.12","39","439","San Mateo Park / El Cerrito Park","3","0","3","San Mateo","14","","$3,350,000","10/26/2014","21,375","ML81438445","032-100-200","San Mateo","910.33","11/09/2014","$2,995,000","3,290","Sold","133 W POPLAR Avenue","1975","94402","R1"
"$ 306.46","17","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","27","","$2,995,000","11/03/2014","9,773","ML81439225","510-20-015","Los Gatos","936.82","","","3,197","Canceled","59 ELLENWOOD Avenue","1997","95030","REBD"
"$ 137.23","18","27","Alameda County","4","1","5","Alameda","16","100","$3,299,000","10/22/2014","21,788","ML81438011","513-0735-004","Fremont","512.34","11/07/2014","$2,990,000","5,836","Sold","45413 RUTHERFORD Terrace","1996","94539","r"
"$ 57.01","46","16","Los Gatos/Monte Sereno","4","0","5","Santa Clara","97","","$3,249,000","10/17/2014","52,272","ML81437645","510-09-027","Monte Sereno","695.61","01/22/2015","$2,980,000","4,284","Sold","18569 DECATUR Road","1968","95030","R1E-1"
"$ 322.16","77","439","San Mateo Park / El Cerrito Park","4","0","5","San Mateo","24","","$2,895,000","10/24/2014","9,250","ML81438253","031-041-100","San Mateo","961.29","11/17/2014","$2,980,000","3,100","Sold","500 WARREN Road","1937","94402","R1010"
"$ 523.36","12","302","County / Alameda Area","3","1","4","San Mateo","11","","$2,750,000","11/14/2014","5,650","ML81440334","074-104-340","Menlo Park","1,178.09","11/25/2014","$2,957,000","2,510","Sold","238 STANFORD Avenue","2002","94025","R1000"
"$ 67.05","43","221","Los Altos Hills","3","0","4","Santa Clara","94","","$3,195,000","11/13/2014","43,996","ML81440158","182-20-033","Los Altos Hills","887.22","02/15/2015","$2,950,000","3,325","Sold","26800 ALMADEN Court","1971","94022","RA"
"$ 289.15","62","211","North Los Altos","3","0","5","Santa Clara","6","","$2,760,000","10/16/2014","10,200","ML81437372","167-33-029","Los Altos","1,042.55","10/22/2014","$2,949,375","2,829","Sold","368 TOYON Avenue","1952","94022","R1"
"$ 584.00","67","239","Crescent Park","3","0","3","Santa Clara","9","","$2,388,000","10/22/2014","5,000","ML81437998","003-03-022","Palo Alto","1,475.49","10/31/2014","$2,920,000","1,979","Sold","433 GUINDA Street","1947","94301","R1"
"$ 247.38","0","308","Willows / O'Conner Area","3","1","4","San Mateo","70","","$2,898,000","11/14/2014","11,723","ML81440333","063-452-410","Menlo Park","955.20","01/23/2015","$2,900,000","3,036","Sold","1359 Woodland Avenue","2014","94025","R1"
"$ 229.42","104","17","Saratoga","4","0","4","Santa Clara","18","","$2,898,000","11/05/2014","12,632","ML81439532","397-22-053","Saratoga","892.24","","","3,248","Canceled","14475 OAK Place","1910","95070","SA"
"$ 259.56","12","336","Cordilleras Heights Etc.","5","1","5","San Mateo","34","","$2,998,000","11/06/2014","10,980","ML81439521","058-040-580","Redwood City","711.97","12/27/2014","$2,850,000","4,003","Sold","1375 EDGEWOOD Road","2002","94062","R1"
"$ 130.76","13","471","Burlingame Hills / Skyline Terrace","5","1","5","San Mateo","249","","$2,795,000","10/24/2014","21,375","ML81438244","027-251-200","Burlingame","432.60","","","6,461","Expired","50 HOWLAND HILL Lane","2001","94010","R100"
"$ 39.46","27","17","Saratoga","2","0","4","Santa Clara","53","","$2,799,000","10/30/2014","69,696","ML81438899","397-08-095","Saratoga","904.90","12/22/2014","$2,750,000","3,039","Sold","18955 MONTE VISTA Drive","1987","95070","R140"
"$ 329.62","42","234","Midtown","2","0","4","Santa Clara","8","","$2,699,000","11/12/2014","8,343","ML81440169","132-10-186","Palo Alto","1,390.29","11/20/2014","$2,750,000","1,978","Sold","663 TOYON Place","1972","94306","R1"
"$ 181.67","60","212","Country Club","2","0","3","Santa Clara","28","","$2,775,000","11/13/2014","15,000","ML81440161","331-07-013","Los Altos","785.53","12/11/2014","$2,725,000","3,469","Sold","1665 FAIRWAY Drive","1954","94024","R1-20"
"$ 500.93","0","466","Burlinhome / Easton Add #2 / #3 / #5","3","1","4","San Mateo","192","","$2,799,000","10/24/2014","5,400","ML81438357","026-063-100","Burlingame","990.12","02/10/2015","$2,705,000","2,732","Sold","1301 DRAKE Avenue","2014","94010","R1"
"$ 234.80","64","16","Los Gatos/Monte Sereno","3","0","5","Santa Clara","34","","$2,699,000","11/09/2014","11,495","ML81439831","424-27-030","Monte Sereno","949.68","","","2,842","Canceled","17429 PLEASANT VIEW Avenue","1950","95030","R18"
"$ 476.34","92","302","County / Alameda Area","3","1","4","San Mateo","205","","$2,698,000","10/20/2014","5,664","ML81437824","074-033-180","Menlo Park","754.47","","","3,576","Canceled","2098 CEDAR Avenue","1922","94025","resid"
"$ 332.92","62","231","Green Acres","2","0","3","Santa Clara","8","","$1,798,000","11/11/2014","8,050","ML81439938","137-28-003","Palo Alto","1,656.37","11/19/2014","$2,680,000","1,618","Sold","4138 WILLMAR Drive","1952","94306","R1"
"$ 60.21","48","17","Saratoga","3","1","4","Santa Clara","19","","$2,780,000","11/14/2014","44,431","ML81440363","397-20-082","Saratoga","882.26","12/03/2014","$2,675,000","3,032","Sold","14535 WILD OAK Way","1966","95070","R140"
"$ 471.11","90","239","Crescent Park","2","0","3","Santa Clara","13","","$2,188,000","10/23/2014","5,625","ML81438148","003-01-058","Palo Alto","1,850.56","11/05/2014","$2,650,000","1,432","Sold","306 FULTON Street","1924","94301","R1"
"$ 219.72","64","232","Barron Park","2","1","3","Santa Clara","18","","$2,598,000","11/03/2014","12,061","ML81439165","137-19-010","Palo Alto","1,191.55","11/21/2014","$2,650,000","2,224","Sold","4011 EL CERRITO Road","1950","94306","R1B1"
"$ 28.53","38","221","Los Altos Hills","2","0","3","Santa Clara","87","","$2,695,000","11/06/2014","91,476","ML81439515","182-06-034","Los Altos Hills","1,096.64","11/25/2014","$2,610,000","2,380","Sold","26270 PURISSIMA Road","1976","94022","RA"
"$ 157.07","45","301","Sharon Heights / Stanford Hills","2","2","4","San Mateo","13","","$2,573,000","11/03/2014","16,553","ML81439153","074-161-240","Menlo Park","918.73","11/16/2014","$2,600,000","2,830","Sold","2355 TIOGA Drive","1969","94025","R1"
"$ 288.89","7","16","Los Gatos/Monte Sereno","4","1","4","Santa Clara","0","","$2,600,000","11/04/2014","9,000","ML81439314","410-15-057","Los Gatos","655.41","11/04/2014","$2,600,000","3,967","Sold","526 SAN BENITO Avenue","2007","95030","RM512"
"$ 298.44","24","18","Cupertino","4","1","4","Santa Clara","111","","$2,788,000","11/05/2014","8,712","ML81439364","356-07-074","Cupertino","760.90","02/24/2015","$2,600,000","3,417","Sold","22003 RAE Lane","1990","95014","R1"
"$ 108.41","11","5","Berryessa","7","1","8","Santa Clara","60","","$2,598,000","10/16/2014","23,522","ML81437638","595-35-016","San Jose","354.86","01/29/2015","$2,550,000","7,186","Sold","1626 GEIST Court","2003","95132","APD"
"$ 364.29","46","16","Los Gatos/Monte Sereno","3","0","4","Santa Clara","41","","$2,550,000","10/29/2014","7,000","ML81438693","510-40-139","Los Gatos","1,090.68","","","2,338","Canceled","18351 OVERLOOK Road","1968","95030","R18"
"$ 200.74","62","214","South of El Monte","3","1","5","Santa Clara","7","","$2,498,000","10/30/2014","12,703","ML81438825","336-08-016","Los Altos","836.34","11/06/2014","$2,550,000","3,049","Sold","1140 BORDER Road","1952","94024","R1E-2"
"$ 350.28","6","305","Middlefield to El Camino Menlo Park","2","1","3","San Mateo","13","150","$2,388,000","10/16/2014","7,237","ML81437360","062-580-010","Menlo Park","1,072.79","10/29/2014","$2,535,000","2,363","Sold","807 PAULSON Circle","2008","94025","R1"
"$ 300.60","86","438","Baywood/Parrott Park","4","1","5","San Mateo","45","","$2,525,000","11/14/2014","8,400","ML81440340","034-102-190","San Mateo","664.47","","","3,800","Canceled","517 HARVARD Road","1928","94402","R1"
"$ 307.24","25","307","Menlo Oaks Area","3","0","4","San Mateo","11","","$1,998,000","10/19/2014","8,137","ML81437718","062-251-130","Menlo Park","786.16","10/30/2014","$2,500,000","3,180","Sold","250 RINGWOOD Avenue","1989","94025","R1"
"$ 310.56","58","233","South Palo Alto","2","0","4","Santa Clara","8","","$1,988,000","10/22/2014","8,050","ML81438007","127-21-018","Palo Alto","1,489.87","10/30/2014","$2,500,000","1,678","Sold","3611 LUPINE Avenue","1956","94303","R1B8"
"$ 81.99","46","16","Los Gatos/Monte Sereno","3","0","5","Santa Clara","48","100","$2,350,000","10/27/2014","30,492","ML81438491","410-01-017","Monte Sereno","823.45","10/30/2014","$2,500,000","3,036","Sold","15459 VIA PALOMINO","1968","95030","R144"
"$ 226.45","42","360","Belmont Woods Etc.","2","1","4","San Mateo","14","0","$2,500,000","11/04/2014","11,040","ML81439326","045-422-210","Belmont","1,046.03","","","2,390","Canceled","2637 HALLMARK Drive","1972","94002","R100"
"$ 52.61","52","221","Los Altos Hills","3","1","5","Santa Clara","16","","$2,200,000","10/16/2014","47,045","ML81437376","175-47-018","Los Altos Hills","829.98","11/01/2014","$2,475,000","2,982","Sold","26267 PURISSIMA Road","1962","94022","R1"
"$ 30.15","14","1","Morgan Hill / Gilroy / San Martin","5","0","5","Santa Clara","223","","$2,473,888","10/20/2014","81,894","ML81437739","776-27-038","Morgan Hill","404.74","02/23/2015","$2,468,888","6,100","Sold","16607 DEERFIELD Lane","2000","95037","RR"
"$ 273.89","0","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","19","","$2,375,000","11/07/2014","9,000","ML81439723","529-15-014","Los Gatos","845.92","11/26/2014","$2,465,000","2,914","Sold","16770 FRANK Avenue","2014","95032","R18A"
"$ 52.02","54","16","Los Gatos/Monte Sereno","3","0","4","Santa Clara","13","","$2,498,000","10/17/2014","46,236","ML81437639","510-10-022","Monte Sereno","995.04","10/30/2014","$2,405,000","2,417","Sold","18530 DECATUR Road","1960","95030","R44"
"$ 400.17","104","466","Burlinhome / Easton Add #2 / #3 / #5","2","1","3","San Mateo","10","","$1,859,000","10/17/2014","6,000","ML81437524","026-155-160","Burlingame","1,283.96","10/27/2014","$2,401,000","1,870","Sold","1216 CORTEZ Avenue","1910","94010","R1"
"$ 89.70","12","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","18","106","$2,495,000","10/19/2014","26,755","ML81437767","527-19-053","Los Gatos","602.11","11/06/2014","$2,400,000","3,986","Sold","104 HEINTZ Court","2002","95032","R1"
"$ 300.00","23","19","Sunnyvale","4","1","6","Santa Clara","8","","$1,988,000","11/12/2014","8,000","ML81440028","323-30-040","Sunnyvale","501.04","11/20/2014","$2,400,000","4,790","Sold","1474 VALCARTIER Street","1991","94087","R1"
"$ 19.81","37","13","Almaden Valley","3","1","4","Santa Clara","125","","$2,399,000","10/30/2014","121,097","ML81438800","701-26-036","San Jose","652.97","","","3,674","Canceled","20780 MONTE SUNSET Drive","1977","95120","R1-25"
"$ 3.39","14","13","Almaden Valley","3","1","4","Santa Clara","168","83","$2,398,000","10/21/2014","707,850","ML81437852","742-03-012","San Jose","601.61","","","3,986","Expired","10241 CINNABAR HILLS Road","2000","95120","RR-H1"
"$ 192.95","50","17","Saratoga","2","1","4","Santa Clara","0","","$2,335,000","11/15/2014","12,376","ML81440401","503-54-024","Saratoga","896.73","11/15/2014","$2,388,000","2,663","Sold","20600 RUSSELL Lane","1964","95070","R112"
