"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 224.98","63","214","South of El Monte","3","0","5","Santa Clara","12","","$2,599,000","01/14/2016","11,552","ML81546960","189-11-009","Los Altos","909.70","","","2,857","Canceled","1095 Russell Avenue","1953","94024","R110"
"$ 272.73","1","304","Allied Arts / Downtown","3","0","4","San Mateo","0","","$2,550,000","01/14/2016","9,350","ML81546936","071-412-380B","Menlo Park","1,584.84","01/14/2016","$2,550,000","1,609","Sold","746 Partridge Avenue","2015","94025","R20000"
"$ 318.31","1","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","0","","$2,550,000","01/14/2016","8,011","ML81546988","532-04-090","Los Gatos","976.64","01/14/2016","$2,550,000","2,611","Sold","16560 Shannon Road","2015","95032","R1-8"
"$ 112.30","63","446","Carolands Etc.","2","0","4","San Mateo","19","","$2,638,800","01/15/2016","22,351","ML81547077","030-143-100","Hillsborough","1,024.49","02/03/2016","$2,510,000","2,450","Sold","1872 Black Mountain Road","1953","94010","R10025"
"$ 334.62","64","233","South Palo Alto","2","0","4","Santa Clara","7","","$1,998,000","01/13/2016","7,495","ML81546831","127-24-014","Palo Alto","1,639.22","01/20/2016","$2,508,000","1,530","Sold","3264 Clifton Court","1952","94303","R1"
"$ 258.99","66","234","Midtown","1","1","3","Santa Clara","9","","$1,800,000","12/26/2015","9,653","ML81545526","132-15-095","Palo Alto","1,705.32","01/03/2016","$2,500,000","1,466","Sold","490 Loma Verde Avenue","1949","94306","R1"
"$ 57.51","63","16","Los Gatos/Monte Sereno","2","0","3","Santa Clara","0","","$2,788,000","01/09/2016","43,469","ML81546499","52310031","Los Gatos","1,262.63","01/09/2016","$2,500,000","1,980","Sold","16235 Short Road","1953","95032","R1E4"
"$ 434.79","77","304","Allied Arts / Downtown","2","0","3","San Mateo","28","","$2,598,000","01/11/2016","5,750","ML81546550","071-082-340","Menlo Park","1,602.56","02/08/2016","$2,500,000","1,560","Sold","1350 Johnson Street","1939","94025","R10008"
"$ 243.91","0","10","Willow Glen","5","1","5","Santa Clara","16","","$2,499,999","01/13/2016","10,250","ML81546801","288-22-062","San Jose","568.18","","","4,400","Canceled","1808 Patio Drive","2016","95125","R1-10"
"$ 243.34","58","214","South of El Monte","2","1","4","Santa Clara","0","","$2,420,000","01/12/2016","9,945","ML81546711","318-18-071","Los Altos","1,295.50","01/12/2016","$2,420,000","1,868","Sold","1658 Ben Roe Drive","1958","94024","R1"
"$ 2.82","71","18","Cupertino","1","0","2","Santa Clara","451","","$2,399,000","12/18/2015","852,034","ML81545259","342-19-002","Cupertino","2,665.56","","","900","Active","11041 Stevens Canyon Road","1944","95014","R110"
"$ 230.34","61","10","Willow Glen","2","1","4","Santa Clara","5","","$2,385,000","01/07/2016","10,354","ML81546296","446-23-008","San Jose","792.62","01/12/2016","$2,385,000","3,009","Sold","1634 Laurelwood Drive","1955","95125","R1-8"
"$ 363.12","60","233","South Palo Alto","3","0","4","Santa Clara","21","","$2,250,000","01/12/2016","6,499","ML81546680","127-12-012","Palo Alto","1,279.83","02/02/2016","$2,360,000","1,844","Sold","3851 Nathan Way","1956","94303","R1B8"
"$ 326.37","60","302","County / Alameda Area","2","0","4","San Mateo","145","","$2,388,000","01/13/2016","7,200","ML81546865","074-150-150","Menlo Park","1,230.37","01/16/2016","$2,350,000","1,910","Sold","1145 Altschul Avenue","1956","94025","R10006"
"$ 517.41","11","17","Saratoga","4","1","4","Santa Clara","50","","$2,585,000","01/10/2016","4,513","ML81546510","517-08-077","Saratoga","668.86","02/29/2016","$2,335,000","3,491","Sold","20711 Saint Charles Street","2005","95070","RM3"
"$ 223.35","55","214","South of El Monte","2","1","4","Santa Clara","9","","$2,195,000","01/11/2016","10,298","ML81546577","197-05-036","Los Altos","1,110.04","01/20/2016","$2,300,000","2,072","Sold","1321 Harwalt Drive","1961","94024","R1"
"$ 177.90","88","471","Burlingame Hills / Skyline Terrace","3","1","4","San Mateo","65","","$2,680,000","01/04/2016","12,816","ML81545844","027-062-150","Burlingame","794.43","03/09/2016","$2,280,000","2,870","Sold","125 Alturas Drive","1928","94010","R10006"
"$ 364.80","66","464","Burlingame Gardens Etc.","3","0","4","San Mateo","40","","$2,320,999","01/13/2016","6,250","ML81546860","","Burlingame","746.32","02/25/2016","$2,280,000","3,055","Sold","526 Marin Drive","1950","94010","R1"
"$ 1,197.86","51","305","Middlefield to El Camino Menlo Park","2","1","3","San Mateo","0","167","$2,275,000","12/31/2015","1,899","ML81545732","060-343-110","Menlo Park","1,020.64","12/31/2015","$2,275,000","2,229","Sold","137 Stone Pine Lane","1964","94025","R1T000"
"$ 252.28","41","360","Belmont Woods Etc.","3","0","5","San Mateo","17","","$2,268,000","01/07/2016","8,990","ML81546225","045-472-140","Belmont","795.79","","","2,850","Expired","2512 Sherborne Drive","1975","94002","R1"
"$ 204.55","47","360","Belmont Woods Etc.","3","0","5","San Mateo","0","","$2,250,000","12/30/2015","11,000","ML81545698","045-412-150","Belmont","723.47","12/30/2015","$2,250,000","3,110","Sold","2700 Saint James Road","1968","94002","R10006"
"$ 155.77","45","17","Saratoga","3","0","5","Santa Clara","32","","$1,998,000","01/12/2016","14,445","ML81546728","386-41-041","Saratoga","907.62","02/12/2016","$2,250,000","2,479","Sold","20052 Sea Gull Way","1971","95070","R112"
"$ 222.50","10","17","Saratoga","2","1","4","Santa Clara","60","","$2,275,000","12/31/2015","10,000","ML81545747","389-15-008","Saratoga","804.99","02/29/2016","$2,225,000","2,764","Sold","18802 Devon Avenue","2005","95070","R110"
"$ 271.30","0","603","Ocean Colony","3","1","4","San Mateo","108","106","$2,225,000","01/08/2016","8,109","ML81546420","066-600-250","Half Moon Bay","613.84","04/25/2016","$2,200,000","3,584","Sold","115 Carnoustie Drive","2016","94019","r1"
"$ 264.90","45","16","Los Gatos/Monte Sereno","2","1","4","Santa Clara","16","","$2,225,000","01/11/2016","8,294","ML81546612","523-11-039","Los Gatos","1,031.46","01/26/2016","$2,197,000","2,130","Sold","118 Atwood Court","1971","95032","R18"
"$ 154.12","54","17","Saratoga","2","1","3","Santa Clara","15","","$1,998,000","01/04/2016","14,145","ML81545971","386-32-030","Saratoga","1,023.47","01/19/2016","$2,180,000","2,130","Sold","12502 Northampton Court","1962","95070","R112"
"$ 393.52","64","352","El Sereno Corte Etc.","2","1","4","San Mateo","1","","$2,100,000","12/21/2015","5,502","ML81545395","051-233-070","San Carlos","1,157.75","12/22/2015","$2,165,000","1,870","Sold","244 Ruby Avenue","1951","94070","R10006"
"$ 171.51","0","10","Willow Glen","4","1","5","Santa Clara","1","","$2,149,000","01/07/2016","12,600","ML81546179","414-10-045","San Jose","542.96","01/08/2016","$2,161,000","3,980","Sold","2950 Lantz Avenue","2016","95124","R1-5"
"$ 720.00","101","999","Other Area","3","0","5","San Francisco","22","","$2,160,000","01/12/2016","3,000","ML81546768","1537037","San Francisco","882.35","","","2,448","Expired","426 8th Avenue","1915","94118","RM-1"
"$ 232.23","0","10","Willow Glen","5","1","5","Santa Clara","21","","$2,149,999","01/08/2016","9,258","ML81546314","439-45-001","San Jose","537.50","","","4,000","Canceled","2809 Gardendale Drive","2016","95125","R1-8"
"$ 233.33","69","353","Howard Park Etc.","2","0","3","San Mateo","7","","$1,695,950","01/08/2016","9,000","ML81546325","050-101-060","San Carlos","1,400.00","01/15/2016","$2,100,000","1,500","Sold","2079 Alma Street","1947","94070","R10006"
"$ 381.82","66","302","County / Alameda Area","2","0","3","San Mateo","27","","$2,050,000","01/08/2016","5,500","ML81546395","074-061-080","Menlo Park","1,550.96","02/04/2016","$2,100,000","1,354","Sold","2060 Sterling Avenue","1950","94025","R1"
"$ 273.19","41","211","North Los Altos","2","0","3","Santa Clara","9","","$1,879,000","01/11/2016","7,687","ML81546583","167-23-093","Los Altos","1,011.07","01/20/2016","$2,100,000","2,077","Sold","640 N San Antonio Road","1975","94022","LA"
"$ 219.14","63","233","South Palo Alto","2","0","4","Santa Clara","13","","$2,000,000","01/14/2016","9,583","ML81546934","148-10-021","Palo Alto","924.70","01/27/2016","$2,100,000","2,271","Sold","4384 Miller Court","1953","94306","R1B8"
"$ 235.31","2","10","Willow Glen","4","1","5","Santa Clara","33","","$2,050,000","01/07/2016","8,712","ML81546272","434 03 073","San Jose","594.89","","","3,446","Canceled","1188 Clark Street","2014","95125","R1-8"
"$ 123.85","11","3","Evergreen","4","1","5","Santa Clara","78","","$2,150,000","01/12/2016","16,553","ML81546685","660-30-060","San Jose","428.96","03/30/2016","$2,050,000","4,779","Sold","4138 Cortona Court","2005","95135","R1"
"$ 163.46","40","27","Alameda County","3","1","4","Alameda","16","","$2,050,000","01/13/2016","12,541","ML81546814","519-1611-003","Fremont","655.58","","","3,127","Canceled","46855 Agave Court","1976","94539","r"
"$ 231.03","48","350","Alder Manor Etc.","2","0","4","San Mateo","8","","$1,698,000","01/14/2016","8,873","ML81547000","050-460-390","San Carlos","1,019.90","01/22/2016","$2,050,000","2,010","Sold","238 Loma Road","1968","94070","R10006"
"$ 31.30","27","4","Alum Rock","4","1","5","Santa Clara","33","","$2,095,000","12/16/2015","65,340","ML81535143","612-04-066","San Jose","439.03","01/18/2016","$2,045,000","4,658","Sold","17001 Crothers Road","1988","95127","RR-1S"
"$ 357.58","14","19","Sunnyvale","3","1","4","Santa Clara","2","","$1,795,000","01/13/2016","5,593","ML81546897","309-46-066","Sunnyvale","854.34","01/15/2016","$2,000,000","2,341","Sold","714 Londonderry Drive","2002","94087","RO"
"$ 194.95","61","17","Saratoga","2","1","4","Santa Clara","11","","$1,899,000","01/15/2016","10,259","ML81547144","403-23-034","Saratoga","851.43","01/26/2016","$2,000,000","2,349","Sold","13841 Ravenwood Drive","1955","95070","R110"
"$ 188.92","0","15","Campbell","3","1","4","Santa Clara","16","","$1,999,500","01/15/2016","10,454","ML81547127","288-08-064","Campbell","593.10","02/10/2016","$1,975,009","3,330","Sold","1176 E Campbell Avenue","2016","95008","R-1"
"$ 212.28","63","332","Horgan Ranch Etc.","4","0","4","San Mateo","24","","$1,895,000","01/01/2016","9,280","ML81545782","81118663","Redwood City","656.67","01/25/2016","$1,970,000","3,000","Sold","1690 Stockbridge Avenue","1953","94061","R1"
"$ 139.64","58","433","The Highlands / Ticonderoga","2","0","4","San Mateo","11","","$1,798,000","01/15/2016","14,000","ML81547124","041-021-410","San Mateo","1,136.63","01/26/2016","$1,955,000","1,720","Sold","30 Roxbury Lane","1958","94402","R10008"
"$ 141.30","65","352","El Sereno Corte Etc.","3","0","4","San Mateo","16","","$1,728,000","01/04/2016","13,800","ML81545838","051-294-040","San Carlos","573.53","01/19/2016","$1,950,000","3,400","Sold","2015 Eaton Avenue","1951","94070","R1"
"$ 198.08","52","472","Mills Estates","2","1","4","San Mateo","14","","$1,899,000","01/14/2016","9,845","ML81547083","025-302-380","Burlingame","812.50","01/28/2016","$1,950,000","2,400","Sold","1810 Capistrano Way","1964","94010","R10006"
"$ 108.06","18","3","Evergreen","4","0","5","Santa Clara","85","45","$1,999,998","01/12/2016","18,000","ML81546679","680-30-007-00","San Jose","476.83","04/03/2016","$1,945,000","4,079","Sold","2117 Ashley Ridge Court","1998","95138","A-PD"
"$ 275.23","0","531","Parkway","2","1","3","San Mateo","33","","$988,000","12/17/2015","7,000","ML81545183","012-186-060","South San Francisco","1,284.40","01/19/2016","$1,926,600","1,500","Sold","858 Miller Avenue","2015","94080","R2"
"$ 37.45","60","23","Los Gatos Mountains","2","1","3","Santa Clara","178","","$1,995,000","01/11/2016","51,401","ML81546599","544-23-024","Los Gatos","464.53","05/18/2016","$1,925,000","4,144","Sold","19980 Gist Road","1956","95033","HS-SR"
"$ 112.34","34","16","Los Gatos/Monte Sereno","3","1","5","Santa Clara","25","","$1,998,000","01/12/2016","17,001","ML81546792","409-01-011","Los Gatos","540.46","02/06/2016","$1,910,000","3,534","Sold","103 Las Uvas Court","1982","95032","R120"
"$ 180.99","23","13","Almaden Valley","4","0","5","Santa Clara","7","","$1,795,000","12/16/2015","10,498","ML81535116","583-52-023","San Jose","521.55","12/23/2015","$1,900,000","3,643","Sold","1105 Sterling Gate Drive","1992","95120","A-PD"
"$ 89.02","3","3","Evergreen","4","1","5","Santa Clara","27","","$1,948,888","01/07/2016","21,344","ML81546205","676-01-041","San Jose","447.06","02/05/2016","$1,900,000","4,250","Sold","2207 Cirelli Drive","2013","95121","R1B1"
"$ 360.89","37","390","FC- Nbrhood#7 - Sea Colony Etc.","2","1","4","San Mateo","62","156","$1,877,000","01/08/2016","5,201","ML81546394","094-885-090","Foster City","798.72","","","2,350","Canceled","708 Prescott Lane","1979","94404","R100PD"
"$ 223.33","57","351","Beverly Terrace Etc.","2","1","3","San Mateo","15","","$1,488,000","01/04/2016","8,400","ML81545839","050-201-210","San Carlos","692.25","01/19/2016","$1,876,000","2,710","Sold","1089 Hewitt Drive","1959","94070","r1"
"$ 262.30","79","10","Willow Glen","2","1","3","Santa Clara","0","","$1,875,000","12/19/2015","7,148","ML81545317","264-58-093","San Jose","852.27","12/19/2015","$1,875,000","2,200","Sold","1078 Carolyn Avenue","1936","95125","R1-8"
"$ 235.40","1","10","Willow Glen","3","1","4","Santa Clara","22","","$1,949,000","01/13/2016","7,965","ML81546819","439-29-063","San Jose","625.00","02/04/2016","$1,875,000","3,000","Sold","2360 Shibley Avenue","2015","95125","R1-8"
"$ 413.36","77","481","Highlands Millbrae","3","1","3","San Mateo","17","","$1,699,000","01/14/2016","4,500","ML81546973","024-081-170","Millbrae","736.63","01/31/2016","$1,860,000","2,525","Sold","75 El Bonito Way","1939","94030","R10006"
"$ 217.68","62","209","Miramonte","2","0","3","Santa Clara","12","","$1,850,000","01/14/2016","8,499","ML81546983","189-27-033","Mountain View","1,385.77","01/25/2016","$1,850,000","1,335","Sold","1503 Fordham Court","1954","94040","R1"
"$ 289.25","65","355","Cordes Etc.","3","0","4","San Mateo","0","","$1,835,000","01/14/2016","6,344","ML81547042","045-294-060","San Carlos","1,013.81","01/14/2016","$1,835,000","1,810","Sold","10 Valley Road","1951","94070","R1"
"$ 268.27","52","19","Sunnyvale","3","0","5","Santa Clara","9","","$1,650,000","01/12/2016","6,829","ML81546794","309-43-023","Sunnyvale","742.00","01/21/2016","$1,832,000","2,469","Sold","509 Kinross Court","1964","94087","R0"
"$ 205.63","121","16","Los Gatos/Monte Sereno","1","1","3","Santa Clara","8","","$1,798,000","01/05/2016","8,899","ML81546004","410-17-022","Monte Sereno","854.34","01/13/2016","$1,830,000","2,142","Sold","17981 Saratoga Los Gatos Road","1895","95030","R18"
"$ 288.35","52","203","North Shoreline","2","1","5","Santa Clara","75","","$1,888,888","01/10/2016","6,336","ML81546509","150-30-018","Mountain View","834.25","03/25/2016","$1,827,000","2,190","Sold","950 San Clemente Way","1964","94043","R1"
"$ 260.70","40","18","Cupertino","2","0","4","Santa Clara","11","","$1,645,000","01/15/2016","6,970","ML81547204","36230026","Cupertino","968.55","01/26/2016","$1,817,000","1,876","Sold","7504 Kingsbury Place","1976","95014","R1"
"$ 121.72","55","27","Alameda County","3","0","4","Alameda","47","","$1,998,888","12/16/2015","14,789","ML81535139","525-0236-004","Fremont","653.59","02/01/2016","$1,800,000","2,754","Sold","41371 Whitecrest Court","1960","94539","R-11"
"$ 190.81","30","16","Los Gatos/Monte Sereno","3","0","4","Santa Clara","109","","$1,797,829","12/22/2015","9,422","ML81545393","419-53-045","Los Gatos","684.89","04/09/2016","$1,797,829","2,625","Sold","5183 Willow Drive","1985","95032","R1-8"
"$ 298.17","50","18","Cupertino","2","0","4","Santa Clara","10","","$1,674,800","01/11/2016","6,020","ML81546587","377-01-062","San Jose","1,031.61","01/21/2016","$1,795,000","1,740","Sold","1016 Olmo Court","1966","95129","R1-8"
"$ 265.89","1","207","Downtown Mountain View","3","0","4","Santa Clara","14","","$1,799,000","01/13/2016","6,732","ML81546797","158-04-003","Mountain View","948.09","01/26/2016","$1,790,000","1,888","Sold","77 Church Street","2015","94041","R1"
"$ 379.61","30","332","Horgan Ranch Etc.","2","1","3","San Mateo","12","195","$1,598,000","01/14/2016","4,552","ML81546995","059-393-090","Redwood City","929.03","01/26/2016","$1,728,000","1,860","Sold","1004 Whitehall Lane","1986","94061","R10000"
"$ 229.70","43","392","FC- Nbrhood#9 - Isle Cove Etc.","2","1","4","San Mateo","12","","$1,588,000","01/01/2016","7,488","ML81545770","094-452-310","Foster City","781.82","01/13/2016","$1,720,000","2,200","Sold","898 Arcturus Circle","1973","94404","R10006"
"$ 451.50","30","201","Sylvan Dale","2","1","3","Santa Clara","12","223","$1,498,000","01/07/2016","3,798","ML81546208","198-06-021","Mountain View","762.56","01/19/2016","$1,715,000","2,249","Sold","1164 Elena Privada","1986","94040","P(30)"
"$ 416.67","38","394","FC- Nbrhood#6 - Harbor Side Etc.","2","1","2","San Mateo","9","232","$1,588,888","12/24/2015","4,080","ML81545518","094-801-420","Foster City","994.15","01/02/2016","$1,700,000","1,710","Sold","622 Mystic Lane","1977","94404","R100PD"
"$ 226.64","40","370","Marlin Park/Cole","2","0","4","San Mateo","0","","$1,599,000","01/08/2016","7,501","ML81546391","095-131-010","Redwood Shores","988.37","01/08/2016","$1,700,000","1,720","Sold","540 Cringle Drive","1976","94065","R10006"
"$ 220.52","60","433","The Highlands / Ticonderoga","2","0","4","San Mateo","8","","$1,350,000","01/04/2016","7,700","ML81545855","041-135-110","San Mateo","981.50","01/12/2016","$1,698,000","1,730","Sold","1840 Lexington","1956","94402","R1"
"$ 193.89","52","10","Willow Glen","4","0","6","Santa Clara","74","","$1,800,000","12/20/2015","8,680","ML81545333","288-23-060","San Jose","537.70","12/20/2015","$1,683,000","3,130","Sold","1896 Montemar Way","1963","95125","R1-10"
"$ 16.07","17","1","Morgan Hill / Gilroy / San Martin","3","1","5","Santa Clara","141","","$1,680,000","01/11/2016","104,544","ML81546562","783-31-021","Gilroy","380.18","","","4,419","Expired","10745 Green Valley Drive","1999","95020","RR"
"$ 312.15","29","354","Clearfield Park / N Redwood Subdiv","3","0","4","San Mateo","7","","$1,300,000","01/04/2016","5,350","ML81545852","046-112-900","San Carlos","912.57","01/11/2016","$1,670,000","1,830","Sold","27 Bayport Court","1987","94070","r1"
"$ 246.23","116","16","Los Gatos/Monte Sereno","2","1","5","Santa Clara","18","","$1,798,000","01/07/2016","6,752","ML81546215","532-29-010","Los Gatos","1,008.19","01/24/2016","$1,662,500","1,649","Sold","135 Johnson Avenue","1900","95030","R18"
"$ 300.00","87","436","Aragon","2","0","2","San Mateo","8","","$1,499,000","01/07/2016","5,500","ML81546200","034-232-070","San Mateo","1,064.52","01/15/2016","$1,650,000","1,550","Sold","26 Aragon Boulevard","1929","94402","R10006"
"$ 234.44","69","362","Belmont Country Club Etc.","2","0","3","San Mateo","9","","$1,429,000","01/11/2016","7,038","ML81546536","044-061-220","Belmont","1,037.74","01/20/2016","$1,650,000","1,590","Sold","2035 Belle Monti Avenue","1947","94002","R1"
"$ 230.77","66","207","Downtown Mountain View","2","0","4","Santa Clara","3","","$1,599,000","01/15/2016","7,150","ML81547108","154-11-025","Mountain View","933.79","01/18/2016","$1,650,000","1,767","Sold","1753 Villa Street","1950","94041","R3-2"
"$ 188.91","20","3","Evergreen","4","1","4","Santa Clara","15","120","$1,688,000","01/14/2016","8,712","ML81546787","680-13-011","San Jose","469.02","01/29/2016","$1,645,800","3,509","Sold","1631 Tiber Court","1996","95138","3"
"$ 330.91","16","19","Sunnyvale","2","1","3","Santa Clara","7","","$1,498,000","01/06/2016","4,956","ML81546157","165-12-104","Sunnyvale","971.56","01/12/2016","$1,640,000","1,688","Sold","353 Florence Street","2000","94086","R4"
"$ 143.92","64","15","Campbell","3","0","4","Santa Clara","9","","$1,550,000","01/12/2016","11,326","ML81546698","403-16-014","Campbell","601.70","01/21/2016","$1,630,000","2,709","Sold","1335 Juanita Way","1952","95008","R-1-1"
"$ 224.32","57","19","Sunnyvale","2","0","4","Santa Clara","8","","$1,399,000","01/13/2016","7,244","ML81546798","202-10-049","Sunnyvale","925.93","01/20/2016","$1,625,000","1,755","Sold","672 W Remington Drive","1959","94087","R1"
"$ 111.52","4","3","Evergreen","4","1","5","Santa Clara","30","","$1,598,000","01/12/2016","14,526","ML81546735","676-01-047","San Jose","427.67","02/11/2016","$1,620,000","3,788","Sold","2260 Cirelli Drive","2012","95121","R1B1"
