"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 231.21","64","302","County / Alameda Area","3","1","4","San Mateo","6","","$2,850,000","12/15/2016","14,100","ML81633905","074-111-100","Menlo Park","1,239.54","12/21/2016","$3,260,000","2,630","Sold","2168 Clayton Drive","1952","94025","R10010"
"$ 139.77","17","3","Evergreen","5","1","4","Santa Clara","11","120","$2,895,000","11/30/2016","22,000","ML81632937","679-28-012","San Jose","673.01","12/10/2016","$3,075,000","4,569","Sold","4903 Eastbourne Court","1999","95138","A-PD"
"$ 288.46","0","351","Beverly Terrace Etc.","4","0","4","San Mateo","4","","$2,898,000","11/18/2016","10,400","ML81632222","050-262-030","San Carlos","849.38","11/21/2016","$3,000,000","3,532","Sold","819 Sunset Drive","2016","94070","R10006"
"$ 270.02","59","214","South of El Monte","2","1","4","Santa Clara","8","","$2,588,000","12/07/2016","10,925","ML81633470","197-15-033","Los Altos","1,460.40","12/14/2016","$2,950,000","2,020","Sold","1510 Queensbury Avenue","1957","94024","R1"
"$ 485.00","88","466","Burlinhome / Easton Add #2 / #3 / #5","4","0","5","San Mateo","8","","$2,790,000","12/01/2016","6,000","ML81632978","027-151-440","Burlingame","1,067.50","12/09/2016","$2,910,000","2,726","Sold","2105 Hillside Drive","1928","94010","R10006"
"$ 218.41","32","16","Los Gatos/Monte Sereno","2","1","4","Santa Clara","41","200","$3,195,000","11/17/2016","13,278","ML81632151","407-03-018","Los Gatos","810.51","12/26/2016","$2,900,000","3,578","Sold","200 Chippendale Court","1984","95032","R120"
"$ 102.80","52","8","Santa Clara","2","1","3","Santa Clara","73","","$2,900,000","12/15/2016","28,210","ML81633920","293-20-020","Santa Clara","1,055.70","","","2,747","Active","462 Woodhams Road","1964","95051","R1"
"$ 241.54","14","16","Los Gatos/Monte Sereno","4","1","4","Santa Clara","117","","$2,899,900","11/16/2016","12,006","ML81632022","409-23-014","Los Gatos","682.65","","","4,248","Active","180 La Montagne Court","2002","95032","RM512"
"$ 344.95","5","208","Grant","3","0","4","Santa Clara","257","56","$2,995,000","12/03/2016","8,262","ML81633190","197-22-056","Mountain View","1,100.39","12/06/2016","$2,850,000","2,590","Sold","340 Mansfield Drive","2011","94040","A"
"$ 525.90","67","236","College","3","0","3","Santa Clara","15","","$2,250,000","11/16/2016","5,250","ML81632088","124-24-045","Palo Alto","1,436.52","11/30/2016","$2,761,000","1,922","Sold","302 Manzanita Avenue","1949","94306","R1"
"$ 338.75","61","355","Cordes Etc.","4","0","4","San Mateo","14","","$2,750,000","12/09/2016","8,118","ML81633629","045-232-120","San Carlos","1,124.74","","","2,445","Canceled","60 Dartmouth Avenue","1955","94070","R10006"
"$ 429.32","0","351","Beverly Terrace Etc.","4","0","4","San Mateo","53","","$2,799,500","11/20/2016","6,289","ML81632371","049-072-310","San Carlos","773.64","01/12/2017","$2,700,000","3,490","Sold","17 Cranfield Avenue","2016","94070","R1"
"$ 160.69","17","16","Los Gatos/Monte Sereno","4","0","5","Santa Clara","0","","$2,690,000","11/18/2016","16,740","ML81632224","523-26-024","Los Gatos","793.51","","","3,390","Withdrawn","16161 Blossom Hill Road","1999","95032","R18"
"$ 126.32","55","213","Highlands","3","1","5","Santa Clara","16","","$2,499,950","12/12/2016","21,168","ML81633739","342-04-049","Los Altos","1,107.71","12/28/2016","$2,674,000","2,414","Sold","10905 Beechwood Lane","1961","94024","R1E-2"
"$ 190.00","50","211","North Los Altos","2","1","3","Santa Clara","9","","$2,488,000","12/07/2016","14,000","ML81633393","170-29-068","Los Altos","1,316.83","12/15/2016","$2,660,000","2,020","Sold","300 Almond Avenue","1966","94022","R1"
"$ 55.79","8","4","Alum Rock","5","1","6","Santa Clara","111","","$2,649,000","11/22/2016","47,480","ML81632497","612-10-022","San Jose","365.38","","","7,250","Active","4075 Soelro Court","2008","95127","HS"
"$ 312.24","0","10","Willow Glen","4","1","5","Santa Clara","0","","$2,625,000","12/06/2016","8,407","ML81633382","429-26-061","San Jose","698.88","12/06/2016","$2,625,000","3,756","Sold","860 Willow Glen Way","2016","95125","R-1"
"$ 208.00","81","214","South of El Monte","1","0","3","Santa Clara","20","","$2,600,000","12/05/2016","12,500","ML81633244","189-09-063","Los Altos","1,242.83","01/14/2017","","2,092","Pending","980 Golden Way","1935","94024","R1 1"
"$ 177.59","47","17","Saratoga","3","0","4","Santa Clara","15","","$2,388,888","11/29/2016","14,500","ML81632795","393-22-012","Saratoga","1,030.00","12/12/2016","$2,575,000","2,500","Sold","13172 VIA ARRIBA Drive","1969","95070","R112"
"$ 315.00","53","209","Miramonte","2","0","4","Santa Clara","8","","$2,348,000","12/01/2016","8,000","ML81632989","189-21-119","Mountain View","1,253.73","12/08/2016","$2,520,000","2,010","Sold","1921 Fordham Way","1963","94040","R1-8L"
"$ 267.73","63","16","Los Gatos/Monte Sereno","3","0","4","Santa Clara","18","","$2,580,000","11/16/2016","9,375","ML81631922","424-20-023","Los Gatos","925.18","12/04/2016","$2,510,000","2,713","Sold","15472 Corinne Drive","1953","95032","R18A"
"$ 333.07","0","362","Belmont Country Club Etc.","3","0","4","San Mateo","91","","$2,498,000","11/30/2016","7,500","ML81632859","044-072-130","Belmont","926.21","","","2,697","Expired","1710 VALLEY VIEW Avenue","2016","94002","R10006"
"$ 356.23","63","439","San Mateo Park / El Cerrito Park","2","0","4","San Mateo","42","","$2,495,000","11/16/2016","7,004","ML81632053","032-280-080","San Mateo","1,247.50","","","2,000","Canceled","250 Gramercy Drive","1953","94402","R10010"
"$ 62.94","40","17","Saratoga","4","1","4","Santa Clara","0","","$2,600,000","11/21/2016","39,520","ML81632392","510-06-058","Saratoga","558.99","11/21/2016","$2,487,500","4,450","Sold","19239 Bountiful Acres","1976","95070","R140"
"$ 315.32","58","233","South Palo Alto","2","0","4","Santa Clara","9","","$1,988,000","12/07/2016","7,770","ML81633397","127-22-037","Palo Alto","1,454.87","12/15/2016","$2,450,000","1,684","Sold","3385 Stockton Place","1958","94303","R1"
"$ 426.06","0","351","Beverly Terrace Etc.","3","0","4","San Mateo","22","","$2,498,000","11/21/2016","5,633","ML81632382","049-135-030","San Carlos","955.41","12/12/2016","$2,400,000","2,512","Sold","46 Roslyn Avenue","2016","94070","R10006"
"$ 334.51","61","233","South Palo Alto","2","0","4","Santa Clara","13","","$2,350,000","12/01/2016","7,100","ML81632982","147-27-024","Palo Alto","1,285.17","12/14/2016","$2,375,000","1,848","Sold","4021 Ben Lomond Drive","1955","94306","R1B8"
"$ 279.76","0","10","Willow Glen","3","1","5","Santa Clara","30","","$2,350,000","12/14/2016","8,400","ML81633828","439-30-030","San Jose","679.19","","","3,460","Canceled","2426 Lansford Avenue","2016","95125","R1-8"
"$ 52.09","48","17","Saratoga","2","1","4","Santa Clara","12","","$2,199,000","12/06/2016","44,443","ML81633316","503-55-056","Saratoga","858.68","12/18/2016","$2,315,000","2,696","Sold","21327 Toll Gate Road","1968","95070","R140"
"$ 285.40","20","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","0","50","$2,349,995","12/06/2016","8,059","ML81633372","529-13-044","Los Gatos","930.04","12/06/2016","$2,300,000","2,473","Sold","137 Ohlone Court","1996","95032","R1"
"$ 247.44","27","304","Allied Arts / Downtown","3","0","3","San Mateo","74","","$2,398,000","12/07/2016","9,295","ML81633391","071-404-310","Menlo Park","1,150.00","02/19/2017","$2,300,000","2,000","Sold","844 Partridge Avenue","1989","94025","R20000"
"$ 460.00","28","18","Cupertino","3","0","3","Santa Clara","13","230","$2,190,000","12/07/2016","5,000","ML81633401","366-51-047","Cupertino","940.70","12/20/2016","$2,300,000","2,445","Sold","11533 Country Spring Court","1988","95014","CU"
"$ 368.27","64","233","South Palo Alto","2","0","4","Santa Clara","37","","$2,298,000","12/01/2016","6,240","ML81632972","132-30-007","Palo Alto","1,296.84","","","1,772","Canceled","3719 Starr King Circle","1952","94306","R1"
"$ 325.45","61","238","Green Gables","2","0","4","Santa Clara","53","","$2,399,000","11/17/2016","7,021","ML81632123","003-52-027","Palo Alto","1,394.14","01/09/2017","$2,285,000","1,639","Sold","967 Oregon Avenue","1955","94303","R1"
"$ 181.20","58","214","South of El Monte","2","1","3","Santa Clara","7","","$1,880,000","11/16/2016","12,555","ML81632080","197-17-015","Los Altos","1,344.56","11/22/2016","$2,275,000","1,692","Sold","1378 Garthwick Court","1958","94024","R1"
"$ 1,194.27","9","622","Princeton Harbor","2","1","3","San Mateo","69","","$2,250,000","12/15/2016","1,884","ML81633922","047-034-170","Half Moon Bay","1,247.92","","","1,803","Canceled","152 W Point Avenue","2007","94019","W/CD/DR"
"$ 272.89","27","334","High School Acres Etc.","2","1","4","San Mateo","18","","$2,235,000","12/08/2016","8,190","ML81633542","052-241-260","Redwood City","642.24","","","3,480","Canceled","229 Fulton Street","1989","94062","R10000"
"$ 207.51","1","15","Campbell","3","1","4","Santa Clara","4","","$2,200,000","11/30/2016","10,650","ML81632874","288-08-064","Campbell","663.66","12/03/2016","$2,210,000","3,330","Sold","1176 E Campbell Avenue","2015","95008","R-1-6"
"$ 356.85","66","16","Los Gatos/Monte Sereno","2","0","5","Santa Clara","0","","$2,200,000","11/21/2016","6,165","ML81632884","529-31-093","Los Gatos","961.54","11/21/2016","$2,200,000","2,288","Sold","131 College Avenue","1950","95030","RMH"
"$ 166.29","57","213","Highlands","2","1","4","Santa Clara","8","","$2,195,000","12/08/2016","13,200","ML81633489","342-23-074","Los Altos","958.93","12/15/2016","$2,195,000","2,289","Sold","1554 Redwood Drive","1959","94024","R110"
"$ 154.61","50","17","Saratoga","2","1","4","Santa Clara","6","","$2,098,000","11/21/2016","14,100","ML81632385","386-36-016","Saratoga","863.71","11/30/2016","$2,180,000","2,524","Sold","12757 Fredericksburg Drive","1966","95070","R112"
"$ 219.70","69","336","Cordilleras Heights Etc.","3","1","4","San Mateo","14","","$1,950,000","12/01/2016","9,900","ML81633052","057-114-020","Redwood City","814.61","12/12/2016","$2,175,000","2,670","Sold","49 W Summit Drive","1947","94062","R10006"
"$ 279.95","52","18","Cupertino","2","0","4","Santa Clara","4","","$1,899,900","11/17/2016","7,680","ML81632190","359-14-035","Cupertino","1,241.34","11/21/2016","$2,150,000","1,732","Sold","10478 Bonny Drive","1964","95014","R1"
"$ 354.67","114","466","Burlinhome / Easton Add #2 / #3 / #5","2","0","4","San Mateo","14","","$1,675,000","11/16/2016","6,000","ML81632046","026-014-160","Burlingame","901.69","11/29/2016","$2,128,000","2,360","Sold","1421 Balboa Avenue","1902","94010","R10006"
"$ 177.13","71","27","Alameda County","5","0","8","Alameda","110","","$2,100,000","11/23/2016","11,856","ML81632524","525-0661-003-03","Fremont","599.32","","","3,504","Active","40853 High Street","1945","94538","residential"
"$ 181.46","57","19","Sunnyvale","2","0","4","Santa Clara","10","","$1,739,000","12/13/2016","11,242","ML81633772","323-20-042","Sunnyvale","1,078.22","12/22/2016","$2,040,000","1,892","Sold","1663 Kitchener Drive","1959","94087","R-1"
"$ 274.97","0","15","Campbell","3","0","4","Santa Clara","0","","$2,045,000","11/17/2016","7,310","ML81632306","403-10-136","Campbell","708.99","11/17/2016","$2,010,000","2,835","Sold","114 Jasmine Court","2016","95008","R-1-6"
"$ 213.35","68","18","Cupertino","3","0","4","Santa Clara","1","","$1,988,888","11/21/2016","9,374","ML81629402","375-10-035","Cupertino","855.43","12/21/2016","$2,000,000","2,338","Sold","10348 Bret Avenue","1948","95014","R1-10"
"$ 153.05","35","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","91","","$2,150,000","12/03/2016","13,068","ML81633182","529-21-036","Los Gatos","675.22","12/03/2016","$2,000,000","2,962","Sold","403 Bella Vista Avenue","1981","95032","R1"
"$ 347.83","90","304","Allied Arts / Downtown","1","0","2","San Mateo","4","","$1,875,000","12/12/2016","5,750","ML81633715","071-082-210","Menlo Park","1,459.85","12/15/2016","$2,000,000","1,370","Sold","1325 University Dr.","1926","94025","R1U"
"$ 145.99","5","8","Santa Clara","3","0","4","Santa Clara","36","","$2,190,000","12/14/2016","13,700","ML81633826","303-22-009","Santa Clara","592.94","01/19/2017","$2,000,000","3,373","Sold","105 Harold Avenue","2011","95050","R1B2"
"$ 349.65","67","429","San Mateo Woods/ Laurel Creek Farm","4","0","5","San Mateo","32","","$1,988,888","12/14/2016","5,720","ML81633827","042-093-030","San Mateo","896.86","01/14/2017","$2,000,000","2,230","Sold","615 W 39th Avenue","1949","94403","R10006"
"$ 278.71","66","439","San Mateo Park / El Cerrito Park","2","0","3","San Mateo","26","","$2,088,000","12/14/2016","7,176","ML81633894","032-032-180","San Mateo","952.38","12/29/2016","$2,000,000","2,100","Sold","331 Warren Road","1950","94402","R10010"
"$ 246.97","57","19","Sunnyvale","2","0","4","Santa Clara","8","","$1,688,000","11/30/2016","8,064","ML81632892","323-15-044","Sunnyvale","1,137.41","12/07/2016","$1,991,600","1,751","Sold","1466 Lewiston Drive","1959","94087","R1"
"$ 135.96","68","16","Los Gatos/Monte Sereno","2","0","5","Santa Clara","28","","$1,988,800","12/05/2016","14,526","ML81633275","532-09-018","Los Gatos","940.48","01/25/2017","$1,975,000","2,100","Sold","16666 Topping Way","1948","95032","residential"
"$ 391.00","68","463","Oak Grove Manor / Burlingables","2","0","3","San Mateo","7","","$1,698,000","12/01/2016","5,000","ML81633015","029-183-010","Burlingame","1,192.07","12/08/2016","$1,955,000","1,640","Sold","340 Bloomfield Road","1948","94010","R10006"
"$ 194.30","63","214","South of El Monte","1","0","3","Santa Clara","26","","$2,100,000","12/14/2016","10,062","ML81633897","318-23-034","Los Altos","996.43","01/06/2017","$1,955,000","1,962","Sold","2009 Crist Drive","1953","94024","R1B2"
"$ 129.16","3","3","Evergreen","4","1","5","Santa Clara","9","","$1,949,888","12/05/2016","15,039","ML81633293","676-01-044","San Jose","457.06","12/14/2016","$1,942,500","4,250","Sold","2230 Cirelli Drive","2013","95121","R1B1"
"$ 105.99","17","5","Berryessa","3","1","4","Santa Clara","105","","$1,939,000","11/28/2016","18,295","ML81632750","595-35-009","San Jose","558.95","","","3,469","Active","3598 Sweigert Road","1999","95132","SJ"
"$ 183.81","76","352","El Sereno Corte Etc.","1","0","2","San Mateo","53","","$2,100,000","11/28/2016","10,500","ML81632697","051-216-100","San Carlos","2,010.42","02/11/2017","$1,930,000","960","Sold","1348 Cedar Street","1940","94070","R10006"
"$ 208.80","40","361","Haskins Estates Etc.","2","1","3","San Mateo","8","","$1,599,000","12/01/2016","9,200","ML81633016","043-321-150","Belmont","803.77","12/09/2016","$1,921,000","2,390","Sold","2826 San Juan Boulevard","1976","94002","R10006"
"$ 226.45","0","603","Ocean Colony","3","1","4","San Mateo","49","106","$1,923,500","11/22/2016","8,461","ML81632478","066-600-320","Half Moon Bay","540.02","01/10/2017","$1,916,000","3,548","Sold","120 Carnoustie Drive","2016","94019","r1"
"$ 92.51","38","27","Alameda County","2","1","4","Alameda","7","","$1,999,950","12/09/2016","20,631","ML81633574","519-1666-042","Fremont","599.40","12/16/2016","$1,908,500","3,184","Sold","47101 Palo Amarillo Drive","1978","94539","r4"
"$ 69.20","67","336","Cordilleras Heights Etc.","3","0","4","San Mateo","61","","$1,899,000","12/07/2016","27,443","ML81633432","068-091-330 & 068-091-290","Redwood City","1,055.00","02/06/2017","","1,800","Pending","703 Lakemead Way","1949","94062","RH0S18"
"$ 280.30","76","436","Aragon","2","0","2","San Mateo","8","","$1,650,000","11/30/2016","6,600","ML81632870","034-255-010","San Mateo","872.64","12/07/2016","$1,850,000","2,120","Sold","309 Seville Way","1940","94402","R10000"
"$ 279.67","9","10","Willow Glen","3","0","4","Santa Clara","42","","$1,949,000","12/08/2016","6,615","ML81633521","264-54-033","San Jose","650.72","01/19/2017","$1,850,000","2,843","Sold","1033 Broadway Avenue","2007","95125","R1-8"
"$ 219.04","20","13","Almaden Valley","3","0","5","Santa Clara","15","","$1,839,900","11/28/2016","8,400","ML81632686","696-37-018","San Jose","595.24","","","3,091","Canceled","6517 Deer Hollow Drive","1996","95120","A-PD"
"$ 258.87","11","18","Cupertino","2","1","3","Santa Clara","49","","$1,848,000","12/02/2016","7,050","ML81633076","375-10-061","Cupertino","815.10","12/13/2016","$1,825,000","2,239","Sold","18965 Tilson Avenue","2005","95014","R1"
"$ 252.63","46","18","Cupertino","2","0","3","Santa Clara","12","","$1,850,000","11/29/2016","7,125","ML81632778","326-49-016","Cupertino","1,080.43","12/09/2016","$1,800,000","1,666","Sold","21867 Wilson Court","1970","95014","R1"
"$ 17.43","46","13","Almaden Valley","3","0","4","Santa Clara","8","","$1,898,800","11/30/2016","103,269","ML81632916","701-25-029","San Jose","596.22","12/08/2016","$1,800,000","3,019","Sold","20218 Viewcrest Drive","1970","95120","R1-25"
"$ 199.16","16","15","Campbell","3","0","4","Santa Clara","28","","$1,798,000","12/06/2016","9,028","ML81633313","305-23-080","Campbell","646.76","01/02/2017","$1,798,000","2,780","Sold","176 N Milton Avenue","2000","95008","R-1-6"
"$ 208.29","51","10","Willow Glen","3","0","4","Santa Clara","65","","$1,788,000","12/07/2016","8,584","ML81633466","439-03-057","San Jose","771.35","","","2,318","Active","1295 Clark Way","1965","95125","R1"
"$ 224.36","44","8","Santa Clara","2","0","4","Santa Clara","12","","$1,650,000","11/16/2016","7,956","ML81632000","294-33-014","Santa Clara","1,043.25","11/28/2016","$1,785,000","1,711","Sold","2717 Estella","1972","95051","R1"
"$ 219.61","19","360","Belmont Woods Etc.","2","1","3","San Mateo","12","","$1,698,000","11/18/2016","8,128","ML81632240","045-531-050","Belmont","866.50","11/29/2016","$1,785,000","2,060","Sold","2609 Carlmont Drive","1997","94002","PD0000"
"$ 455.36","30","201","Sylvan Dale","2","1","3","Santa Clara","48","250","$1,698,000","11/30/2016","3,920","ML81632904","198-06-031","Mountain View","793.69","01/14/2017","$1,785,000","2,249","Sold","1173 Elena Privada","1986","94040","P(30)"
"$ 313.05","8","621","Highlands El Granada","3","1","3","San Mateo","17","","$1,775,000","11/28/2016","5,670","ML81632701","047-192-360","El Granada","672.35","12/15/2016","$1,775,000","2,640","Sold","175 El Granada Boulevard","2008","94018","R1"
"$ 266.67","59","19","Sunnyvale","4","0","5","Santa Clara","10","","$1,600,000","11/28/2016","6,600","ML81632694","313-40-065","Sunnyvale","499.15","12/08/2016","$1,760,000","3,526","Sold","1608 Redwing Avenue","1957","94087","R0"
"$ 193.80","60","480","Mills Estate","2","0","4","San Mateo","20","","$1,688,888","11/25/2016","9,030","ML81630072","024-302-110","Millbrae","1,054.22","12/15/2016","$1,750,000","1,660","Sold","231 Marcella Way","1956","94030","R10006"
"$ 106.81","68","15","Campbell","3","0","3","Santa Clara","101","","$1,750,000","12/02/2016","16,384","ML81633125","305-34-031A","Campbell","908.15","","","1,927","Active","44 El Caminito Avenue","1948","95008","R-1-6"
"$ 580.00","77","999","Other Area","3","1","5","San Francisco","79","","$1,688,000","11/19/2016","3,000","ML81632325","2182-004","San Francisco","605.22","02/15/2017","$1,740,000","2,875","Sold","2131 35th Avenue","1939","94116","RH1"
"$ 268.14","57","18","Cupertino","2","0","3","Santa Clara","7","","$1,599,888","12/09/2016","6,482","ML81633575","369-13-057","Cupertino","1,064.95","12/14/2016","$1,738,000","1,632","Sold","10531 Davison Avenue","1959","95014","R1B2"
"$ 357.44","81","16","Los Gatos/Monte Sereno","2","0","3","Santa Clara","10","","$1,699,950","12/13/2016","4,840","ML81633781","532-29-026","Los Gatos","766.84","12/22/2016","$1,730,000","2,256","Sold","118 Loma Alta Avenue","1935","95030","R18"
"$ 253.07","11","10","Willow Glen","3","0","4","Santa Clara","14","","$1,729,000","12/08/2016","6,832","ML81633497","439-22-062","San Jose","650.00","","","2,660","Canceled","1978 Coastland Avenue","2005","95125","r1"
"$ 176.41","50","13","Almaden Valley","3","1","4","Santa Clara","3","","$1,695,000","11/18/2016","9,750","ML81632203","583-03-015","San Jose","600.98","11/21/2016","$1,720,000","2,862","Sold","1130 Allston Court","1966","95120","R1-5"
"$ 195.54","62","355","Cordes Etc.","2","1","3","San Mateo","5","","$1,595,000","12/02/2016","8,750","ML81633099","049-204-070","San Carlos","961.24","12/06/2016","$1,711,000","1,780","Sold","607 Dartmouth Avenue","1954","94070","R10006"
"$ 426.46","17","381","Shearwater","2","1","4","San Mateo","7","198","$1,688,888","12/02/2016","3,998","ML81633073","095-490-160","Redwood City","747.81","12/09/2016","$1,705,000","2,280","Sold","809 Windblown Lane","1999","94065","R20000"
"$ 146.23","61","18","Cupertino","2","0","3","Santa Clara","11","","$1,688,888","11/28/2016","11,639","ML81632696","375-05-006","Cupertino","1,649.22","12/09/2016","$1,702,000","1,032","Sold","10440 Corte De Madrid","1955","95014","R1-10"
"$ 266.46","28","27","Alameda County","2","1","4","Alameda","4","65","$1,649,950","11/19/2016","6,380","ML81632326","513-0724-037","Fremont","711.89","11/23/2016","$1,700,000","2,388","Sold","43577 Southerland Way","1988","94539","res"
"$ 170.00","65","17","Saratoga","2","0","3","Santa Clara","6","","$1,598,000","12/08/2016","10,000","ML81633561","389-15-006","Saratoga","1,041.67","12/14/2016","$1,700,000","1,632","Sold","18830 Devon Avenue","1951","95070","R110"
"$ 143.31","20","3","Evergreen","3","1","4","Santa Clara","7","120","$1,699,800","12/08/2016","11,861","ML81633558","680-44-024","San Jose","547.09","12/15/2016","$1,699,800","3,107","Sold","5616 Snowdon Place","1996","95138","A-PD"
"$ 228.45","65","362","Belmont Country Club Etc.","2","0","4","San Mateo","8","","$1,538,838","12/08/2016","7,435","ML81633537","044-351-100","Belmont","871.03","12/16/2016","$1,698,500","1,950","Sold","1300 Notre Dame Avenue","1951","94002","R10006"
