"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 320.05","90","239","Crescent Park","2","0","3","Santa Clara","30","","$3,000,150","06/10/2015","9,374","ML81469646","003-02-024","Palo Alto","1,695.96","","","1,769","Canceled","425 Middlefield Road","1925","94301","R1"
"$ 362.49","65","238","Green Gables","2","0","3","Santa Clara","10","","$2,498,000","06/09/2015","8,276","ML81469582","003-14-053","Palo Alto","1,898.73","06/19/2015","$3,000,000","1,580","Sold","538 Rhodes Drive","1950","94303","R1"
"$ 239.41","50","209","Miramonte","3","0","4","Santa Clara","9","","$2,698,000","06/11/2015","12,531","ML81469863","189-07-086","Mountain View","1,051.89","06/20/2015","$3,000,000","2,852","Sold","1823 Van Buren Circle","1965","94040","residential"
"$ 55.94","38","17","Saratoga","3","1","4","Santa Clara","156","","$2,999,000","06/15/2015","53,610","ML81470549","503-29-118","Saratoga","793.39","","","3,780","Expired","20850 Saratoga Hills Road","1977","95070","R140"
"$ 294.24","0","214","South of El Monte","3","1","4","Santa Clara","119","","$2,998,000","06/09/2015","10,189","ML81469561","189-13-023","Los Altos","853.40","","","3,513","Expired","847 Clinton Road","2015","94024","R110"
"$ 174.93","89","212","Country Club","3","0","4","Santa Clara","9","","$2,995,000","06/08/2015","17,121","ML81469330","331-04-092","Los Altos","932.73","","","3,211","Canceled","1265 Arbor Avenue","1926","94024","R1E-2"
"$ 10.28","30","634","Moss Beach Heights","3","0","5","San Mateo","45","","$2,990,000","06/09/2015","290,980","ML81469543","037-031-060","Moss Beach","640.26","","","4,670","Canceled","839 Linda Vista Street","1985","94038","RM0000"
"$ 457.93","87","211","North Los Altos","2","0","3","Santa Clara","42","","$2,988,000","05/28/2015","6,525","ML81467324","175-15-041","Los Altos","1,325.06","07/09/2015","$2,988,000","2,255","Sold","551 University Avenue","1928","94022","R1"
"$ 492.50","6","466","Burlinhome / Easton Add #2 / #3 / #5","4","1","4","San Mateo","0","","$2,495,000","06/11/2015","6,000","ML81469882","026-033-280","Burlingame","1,122.29","06/11/2015","$2,955,000","2,633","Sold","1537 Drake Avenue","2009","94010","R10006"
"$ 145.87","15","17","Saratoga","3","1","5","Santa Clara","24","","$3,022,000","05/17/2015","20,223","ML81465751","389-34-024","Saratoga","789.61","06/10/2015","$2,950,000","3,736","Sold","18380 Sage Court","2000","95070","R120"
"$ 218.52","63","214","South of El Monte","3","0","4","Santa Clara","9","","$2,188,000","05/27/2015","13,500","ML81467304","189-50-019","Los Altos","1,440.43","06/05/2015","$2,950,000","2,048","Sold","419 Los Pajaros Court","1952","94024","R110"
"$ 237.73","9","16","Los Gatos/Monte Sereno","3","0","5","Santa Clara","26","","$2,920,000","06/07/2015","12,283","ML81469166","529-20-064","Los Gatos","1,003.78","","","2,909","Canceled","17025 Pine Avenue","2006","95032","R18A"
