"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 200.42","64","441","Brewer Subdivision/Upland","5","1","5","San Mateo","10","","$5,000,000","12/11/2015","27,443","ML81534561","032-400-080","Hillsborough","1,388.89","12/21/2015","$5,500,000","3,960","Sold","123 De Sabla Road","1951","94010","R10025"
"$ 19.25","76","278","Woodside Heights","8","1","7","San Mateo","478","","$5,495,000","12/07/2015","270,072","ML81534487","073-133-150","Woodside","467.21","01/27/2016","$5,200,000","11,130","Sold","389 Moore Road","1939","94062","R1003A"
"$ 102.82","34","16","Los Gatos/Monte Sereno","4","0","4","Santa Clara","29","","$5,150,898","12/07/2015","50,094","ML81534464","510-30-036","Los Gatos","1,045.66","","","4,926","Canceled","16260 Los Serenos Robles","1981","95030","HS-D1"
"$ 109.31","57","291","El Camino to Alameda","3","0","4","San Mateo","10","","$3,998,000","11/30/2015","42,813","ML81533727","070-032-270","Atherton","1,879.52","12/10/2015","$4,680,000","2,490","Sold","141 Karen Way","1958","94027","R1001A"
"$ 142.71","14","16","Los Gatos/Monte Sereno","3","1","5","Santa Clara","1","","$4,595,000","12/14/2015","32,234","ML81535016","532-05-022","Los Gatos","1,045.93","12/15/2015","$4,600,000","4,398","Sold","16372 Englewood Avenue","2001","95032","R120"
"$ 196.76","54","445","Lakeview","5","0","6","San Mateo","248","","$4,398,000","11/16/2015","22,352","ML81522681","038-031-080","Hillsborough","771.58","","","5,700","Canceled","1505 Black Mountain Road","1961","94010","R10025"
"$ 96.96","19","221","Los Altos Hills","5","1","5","Santa Clara","72","","$4,350,000","11/21/2015","44,866","ML81533359","182-20-031","Los Altos Hills","887.94","","","4,899","Canceled","26856 Almaden Court","1996","94022","LH"
"$ 175.20","42","452","Hillsborough Oaks Etc.","4","0","4","San Mateo","59","","$4,350,000","12/04/2015","24,829","ML81534247","027-330-580","Hillsborough","939.52","","","4,630","Expired","80 Fagan Drive","1973","94010","R10025"
"$ 195.01","62","446","Carolands Etc.","3","1","4","San Mateo","20","","$4,195,000","12/06/2015","22,050","ML81534412","030-152-110","Hillsborough","1,026.25","12/12/2015","$4,300,000","4,190","Sold","332 Darrell Road","1953","94010","R10000"
"$ 250.86","0","466","Burlinhome / Easton Add #2 / #3 / #5","4","1","5","San Mateo","6","","$3,795,000","12/11/2015","16,942","ML81534868","025-224-150","Burlingame","1,062.50","12/17/2015","$4,250,000","4,000","Sold","1521 Cabrillo Avenue","2015","94010","R10006"
"$ 327.22","16","471","Burlingame Hills / Skyline Terrace","5","1","5","San Mateo","153","150","$4,248,898","12/01/2015","12,985","ML81533966","027-202-250","Burlingame","732.57","","","5,800","Canceled","8 La Strada Court","1999","94010","SFR"
"$ 91.59","45","221","Los Altos Hills","5","0","5","Santa Clara","240","","$3,900,000","11/18/2015","42,582","ML81522990","182-28-020","Los Altos Hills","913.99","","","4,267","Expired","27400 Altamont Road","1970","94022","RA"
"$ 92.80","58","292","Middlefield to El Camino Atherton","2","1","4","San Mateo","16","","$3,795,000","11/30/2015","42,025","ML81533746","060-232-050","Atherton","1,780.82","12/16/2015","$3,900,000","2,190","Sold","149 Watkins Avenue","1957","94027","R1001A"
"$ 178.27","78","447","Hillsborough Knolls","4","1","5","San Mateo","0","","$3,795,000","11/19/2015","21,316","ML81533058","031-132-080","Hillsborough","958.39","11/19/2015","$3,800,000","3,965","Sold","1272 San Raymundo Road","1937","94010","R10025"
"$ 442.67","7","233","South Palo Alto","4","1","5","Santa Clara","15","","$3,788,000","11/17/2015","8,316","ML81522831","14801031","Palo Alto","1,059.35","12/01/2015","$3,681,250","3,475","Sold","4264 Wilkie Way","2008","94306","C3S"
"$ 6.02","24","5","Berryessa","3","1","5","Santa Clara","137","","$3,588,000","11/16/2015","595,901","ML81522741","042-17-018","San Jose","873.63","","","4,107","Expired","5551 Sierra Road","1991","95132","HS"
"$ 260.06","0","336","Cordilleras Heights Etc.","4","0","4","San Mateo","6","","$3,495,000","12/11/2015","13,670","ML81534865","068-021-300","Redwood City","1,171.33","12/17/2015","$3,555,000","3,035","Sold","655 Glenloch Way","2015","94062","R1"
"$ 608.70","13","236","College","4","0","5","Santa Clara","6","","$3,395,000","11/19/2015","5,750","ML81533083","137-05-024","Palo Alto","1,166.67","11/25/2015","$3,500,000","3,000","Sold","1360 S California Avenue","2002","94306","R1"
"$ 316.23","0","336","Cordilleras Heights Etc.","4","2","6","San Mateo","138","","$3,495,000","11/21/2015","11,052","ML81533361","058-040-740","Redwood City","776.67","","","4,500","Canceled","21 Don Court","2015","94062","R1"
"$ 72.77","67","17","Saratoga","4","1","4","Santa Clara","50","","$3,495,000","12/15/2015","48,026","ML81535036","510-06-018","Saratoga","842.98","","","4,146","Canceled","19165 Austin Way","1948","95070","R140"
"$ 116.20","64","16","Los Gatos/Monte Sereno","4","0","4","Santa Clara","26","","$3,495,000","12/01/2015","27,512","ML81533890","410-19-031","Monte Sereno","850.72","12/27/2015","$3,197,000","3,758","Sold","15955 Barry Lane","1951","95030","R144"
"$ 460.87","77","239","Crescent Park","2","1","3","Santa Clara","8","","$2,750,000","12/03/2015","6,900","ML81534133","003-20-025","Palo Alto","1,578.16","12/11/2015","$3,180,000","2,015","Sold","1221 Dana Avenue","1938","94301","R1"
"$ 516.67","4","302","County / Alameda Area","3","1","5","San Mateo","12","","$3,098,000","11/17/2015","6,000","ML81522875","074-073-230","Menlo Park","1,088.10","11/29/2015","$3,100,000","2,849","Sold","2021 Ashton Avenue","2011","94025","R10006"
"$ 70.59","34","17","Saratoga","4","1","5","Santa Clara","88","","$3,150,000","11/17/2015","43,560","ML81522805","510-24-034","Saratoga","586.72","02/12/2016","$3,075,000","5,241","Sold","19292 Bainter Avenue","1981","95070","REB4"
"$ 64.40","76","17","Saratoga","5","0","6","Santa Clara","164","","$3,348,888","11/19/2015","46,583","ML81533050","397-07-115","Saratoga","398.30","05/06/2016","$3,000,000","7,532","Sold","15231 Quito Road","1939","95070","SA"
"$ 371.75","68","234","Midtown","2","1","3","Santa Clara","1","","$2,300,000","12/02/2015","8,070","ML81533982","132-18-025","Palo Alto","1,547.19","12/03/2015","$3,000,000","1,939","Sold","2715 Ramona Street","1947","94306","R1"
"$ 141.49","9","213","Highlands","3","1","5","Santa Clara","0","","$2,995,000","12/13/2015","21,168","ML81463074","342040489","Los Altos","1,240.68","","","2,414","Canceled","10905 Beachwood Lane","2006","94024","R1"
"$ 84.65","25","16","Los Gatos/Monte Sereno","4","0","4","Santa Clara","212","","$2,950,000","12/01/2015","34,848","ML81533879","532-25-049","Los Gatos","614.20","","","4,803","Canceled","16430 Mireval Road","1990","95030","HR110"
"$ 201.74","100","207","Downtown Mountain View","2","0","3","Santa Clara","7","","$2,249,000","12/02/2015","14,375","ML81534093","154-23-011","Mountain View","1,157.22","12/09/2015","$2,900,000","2,506","Sold","496 Mariposa Avenue","1915","94041","R1"
"$ 275.05","0","18","Cupertino","3","1","4","Santa Clara","124","","$2,888,000","12/12/2015","10,500","ML81534942","10665 Cordova Road","Cupertino","1,090.63","","","2,648","Withdrawn","10665 Cordova Road","2015","95014","1"
"$ 55.36","79","17","Saratoga","3","0","3","Santa Clara","11","","$2,750,000","11/30/2015","50,617","ML81533823","397-09-021","Saratoga","870.19","12/10/2015","$2,802,000","3,220","Sold","19106 Panorama Drive","1936","95070","R140"
"$ 343.82","0","16","Los Gatos/Monte Sereno","5","1","5","Santa Clara","40","","$2,799,000","12/11/2015","8,141","ML81534820","523-27-021","Los Gatos","579.86","01/19/2016","$2,799,000","4,827","Sold","15800 Loma Vista Avenue","2015","95032","R1-8"
"$ 405.57","36","232","Barron Park","3","0","5","Santa Clara","19","","$2,798,000","12/02/2015","6,899","ML81534046","137-14-168","Palo Alto","1,442.27","","","1,940","Canceled","833 La Para Avenue","1979","94306","R1"
"$ 449.17","92","466","Burlinhome / Easton Add #2 / #3 / #5","3","1","5","San Mateo","103","","$2,695,000","11/19/2015","6,000","ML81533092","026-182-240","Burlingame","718.67","","","3,750","Expired","1915 Broadway","1923","94010","R10006"
"$ 449.17","20","466","Burlinhome / Easton Add #2 / #3 / #5","3","1","4","San Mateo","62","","$2,695,000","12/04/2015","6,000","ML81534257","027-193-190","Burlingame","917.29","","","2,938","Expired","2609 Hillside Drive","1995","94010","R1"
"$ 262.24","63","214","South of El Monte","2","1","4","Santa Clara","6","","$2,398,000","12/03/2015","10,010","ML81534148","189-18-088","Los Altos","1,328.44","12/09/2015","$2,625,000","1,976","Sold","744 Edge Lane","1952","94024","R110"
"$ 496.57","105","241","Professorville","2","0","2","Santa Clara","14","","$2,498,000","11/19/2015","5,250","ML81533054","12030004","Palo Alto","2,487.60","12/02/2015","$2,607,000","1,048","Sold","1028 Emerson Street","1910","94301","R1"
"$ 229.56","61","214","South of El Monte","2","0","3","Santa Clara","10","","$2,199,000","11/30/2015","11,326","ML81533734","197-17-066","Los Altos","1,163.31","12/10/2015","$2,600,000","2,235","Sold","1560 JULIE Lane","1954","94024","R1"
"$ 342.84","85","234","Midtown","2","1","2","Santa Clara","7","","$1,998,000","12/02/2015","7,467","ML81534008","132-07-008","Palo Alto","1,853.73","12/09/2015","$2,560,000","1,381","Sold","2494 Tasso Street","1930","94301","R1"
"$ 162.41","67","214","South of El Monte","2","1","3","Santa Clara","6","","$2,198,000","12/03/2015","15,591","ML81534150","189-34-005","Los Altos","1,062.14","12/09/2015","$2,532,150","2,384","Sold","185 N El Monte Avenue","1948","94022","R110"
"$ 200.00","10","3","Evergreen","6","1","7","Santa Clara","55","125","$2,500,000","11/21/2015","12,500","ML81533340","679-43-027","San Jose","403.23","","","6,200","Canceled","1836 Shady Grove Pl","2005","95138","1"
"$ 249.53","61","211","North Los Altos","2","0","3","Santa Clara","9","","$1,975,000","12/01/2015","10,019","ML81533971","167-12-016","Los Altos","1,738.53","12/10/2015","$2,500,000","1,438","Sold","1010 Rilma","1954","94022","R1"
"$ 186.01","54","243","Stanford","6","0","7","Santa Clara","9","","$2,395,000","12/08/2015","13,440","ML81534573","142-10-119","Stanford","775.67","12/16/2015","$2,500,000","3,223","Sold","817 Santa Fe Avenue","1961","94305","R1S"
"$ 243.90","0","10","Willow Glen","5","1","5","Santa Clara","13","","$2,499,999","11/30/2015","10,250","ML81533723","288-22-062","San Jose","568.18","","","4,400","Canceled","1808 Patio Drive","2015","95125","R1-10"
"$ 262.03","0","304","Allied Arts / Downtown","3","0","4","San Mateo","15","","$2,199,000","12/04/2015","9,350","ML81534238","071-412-380","Menlo Park","1,460.07","12/17/2015","$2,450,000","1,678","Sold","748 Partridge Avenue","2015","94025","R20000"
"$ 170.69","62","16","Los Gatos/Monte Sereno","3","1","5","Santa Clara","35","","$2,499,000","12/07/2015","14,178","ML81534443","532-03-017","Los Gatos","891.67","01/11/2016","$2,420,000","2,714","Sold","16510 Shady View Lane","1953","95032","R1-8"
"$ 61.20","40","16","Los Gatos/Monte Sereno","3","0","4","Santa Clara","71","","$2,389,000","11/19/2015","39,218","ML81533080","532-40-008","Los Gatos","782.52","01/29/2016","$2,400,000","3,067","Sold","135 Teresita Way","1975","95032","R140"
"$ 27.32","15","634","Moss Beach Heights","3","1","4","San Mateo","0","","$2,400,000","11/25/2015","87,839","ML81533551","036-310-120","Montara","600.75","11/25/2015","$2,400,000","3,995","Sold","20 Afar Way","2000","94037","PAD000"
"$ 24.48","35","23","Los Gatos Mountains","3","0","4","Santa Clara","62","","$2,395,000","11/17/2015","97,849","ML81522811","558-02-058","Los Gatos","700.91","","","3,417","Canceled","23457 Summit Road","1980","95033","hs-sr"
"$ 35.01","45","16","Los Gatos/Monte Sereno","4","0","5","Santa Clara","75","","$2,400,000","11/23/2015","67,116","ML81533429","537-04-043","Los Gatos","729.81","02/13/2016","$2,350,000","3,220","Sold","17652 Tourney Road","1970","95030","R1"
"$ 187.33","42","265","Santa Maria / Russell Area","3","0","3","San Mateo","9","","$1,800,000","11/30/2015","12,545","ML81533805","076-236-110","Portola Valley","1,166.25","12/09/2015","$2,350,000","2,015","Sold","190 Trinity Lane","1973","94028","R10025"
"$ 391.67","61","302","County / Alameda Area","2","0","3","San Mateo","28","","$2,350,000","12/04/2015","6,000","ML81534273","074-012-070","Menlo Park","1,556.29","","","1,510","Expired","2130 Mills Avenue","1954","94025","R10006"
"$ 4.78","30","23","Los Gatos Mountains","4","0","4","Santa Clara","21","","$2,395,000","12/01/2015","490,050","ML81533873","544-53-032","Los Gatos","621.84","01/26/2016","$2,340,000","3,763","Sold","19536 Montevina Road","1985","95033","HS-SR"
"$ 67.81","36","221","Los Altos Hills","3","0","3","Santa Clara","54","","$2,388,888","12/01/2015","34,404","ML81533612","182-30-034","Los Altos Hills","928.00","01/24/2016","$2,333,000","2,514","Sold","27360 Sherlock Road","1979","94022","RA"
"$ 326.80","27","18","Cupertino","3","0","5","Santa Clara","12","","$2,199,000","12/01/2015","7,119","ML81533947","362-10-043","Cupertino","670.85","12/13/2015","$2,326,500","3,468","Sold","11500 Charsan Lane","1988","95014","R1"
"$ 123.90","46","16","Los Gatos/Monte Sereno","2","1","3","Santa Clara","10","","$2,250,000","12/01/2015","18,725","ML81533878","510-13-028","Monte Sereno","975.61","12/11/2015","$2,320,000","2,378","Sold","18114 Bancroft Avenue","1969","95030","R20"
"$ 244.87","77","306","Felton Gables","1","0","2","San Mateo","11","","$2,098,000","12/07/2015","9,450","ML81534421","061-323-100","Menlo Park","1,822.05","12/18/2015","$2,314,000","1,270","Sold","233 Arden Road","1938","94025","R10010"
"$ 371.77","59","205","Thompson","2","1","4","Santa Clara","85","","$2,350,000","11/30/2015","6,200","ML81533802","147-35-032","Mountain View","1,027.64","02/23/2016","$2,305,000","2,243","Sold","2363 Lida Drive","1956","94043","R1"
"$ 284.35","26","17","Saratoga","2","1","4","Santa Clara","60","","$2,299,000","11/28/2015","8,085","ML81533667","397-25-061","Saratoga","957.92","","","2,400","Expired","14093 Loma Rio Drive","1989","95070","R112"
"$ 263.49","69","334","High School Acres Etc.","3","0","4","San Mateo","32","","$2,295,000","12/11/2015","8,710","ML81534846","052-154-120","Redwood City","918.00","","","2,500","Canceled","99 Nevada Street","1946","94062","R10008"
"$ 295.57","49","18","Cupertino","3","1","6","Santa Clara","9","","$1,998,000","11/18/2015","7,714","ML81521021","356-17-038","Cupertino","802.82","11/27/2015","$2,280,000","2,840","Sold","11103 Wilkinson Avenue","1966","95014","R1"
"$ 330.91","64","233","South Palo Alto","2","1","3","Santa Clara","9","","$1,998,000","11/30/2015","6,890","ML81533479","148-02-062","Palo Alto","1,218.60","12/09/2015","$2,280,000","1,871","Sold","393 Whitclem Drive","1951","94306","R1"
"$ 295.95","42","18","Cupertino","3","0","5","Santa Clara","9","","$2,148,000","12/01/2015","7,704","ML81533963","356-20-053","Cupertino","878.27","12/10/2015","$2,280,000","2,596","Sold","21597 Flintshire Street","1973","95014","R1"
"$ 328.95","79","481","Highlands Millbrae","4","0","4","San Mateo","46","","$2,250,000","11/19/2015","6,840","ML81533147","024-102-150","Millbrae","688.07","","","3,270","Canceled","450 Laurel Avenue","1936","94030","R10006"
"$ 13.58","14","272","Skywood Area","3","1","4","San Mateo","229","","$2,250,000","12/07/2015","164,221","ML81534488","075-112-030","Woodside","626.40","02/06/2016","$2,230,000","3,560","Sold","1391 La Honda Road","2001","94062","R1003A"
"$ 368.26","74","232","Barron Park","2","0","3","Santa Clara","10","","$1,898,000","12/01/2015","6,042","ML81533856","137-14-032","Palo Alto","1,892.01","12/10/2015","$2,225,000","1,176","Sold","864 La Para Avenue","1941","94306","REB1"
"$ 189.07","51","17","Saratoga","2","0","4","Santa Clara","19","","$2,195,000","11/21/2015","11,636","ML81533354","389-05-012","Saratoga","1,078.96","12/12/2015","$2,200,000","2,039","Sold","19224 De Havilland Drive","1964","95070","R112"
"$ 156.25","53","351","Beverly Terrace Etc.","3","0","4","San Mateo","18","","$1,599,000","12/03/2015","14,080","ML81534226","050-352-050","San Carlos","817.84","12/21/2015","$2,200,000","2,690","Sold","2525 Nanette Drive","1962","94070","R10006"
"$ 296.22","105","16","Los Gatos/Monte Sereno","3","0","4","Santa Clara","165","","$2,399,000","12/11/2015","7,427","ML81534887","510-18-012","Los Gatos","733.33","06/07/2016","$2,200,000","3,000","Sold","107 Wilder Avenue","1910","95030","R1D"
"$ 196.21","52","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","5","","$2,098,000","12/12/2015","11,212","ML81534945","407-12-007","Los Gatos","697.31","12/17/2015","$2,200,000","3,155","Sold","243 Old Adobe Road","1963","95032","R110"
"$ 254.84","42","16","Los Gatos/Monte Sereno","2","1","4","Santa Clara","156","","$2,198,000","12/15/2015","8,625","ML81535033","410-07-006","Monte Sereno","828.81","","","2,652","Canceled","17636 Vineland Court","1973","95030","SFR"
"$ 237.76","0","10","Willow Glen","3","0","4","Santa Clara","0","","$2,175,000","12/15/2015","9,148","ML81535053","439-33-062","San Jose","725.00","12/15/2015","$2,175,000","3,000","Sold","2360 Richland Avenue","2015","95125","R1-8"
"$ 293.76","90","17","Saratoga","2","0","3","Santa Clara","23","","$2,195,000","11/24/2015","7,387","ML81533488","397-24-012","Saratoga","1,112.25","12/22/2015","$2,170,000","1,951","Sold","20253 La Paloma Avenue","1925","95070","R-1"
"$ 268.68","48","208","Grant","2","1","4","Santa Clara","7","","$1,998,000","12/10/2015","8,058","ML81534722","197-26-064","Mountain View","1,021.23","12/17/2015","$2,165,000","2,120","Sold","2525 Katrina Way","1967","94040","R1-8L"
"$ 181.54","51","471","Burlingame Hills / Skyline Terrace","3","0","5","San Mateo","0","","$1,950,000","11/23/2015","11,920","ML81533457","027-223-100","Burlingame","674.14","11/23/2015","$2,164,000","3,210","Sold","2703 El Prado Road","1964","94010","R10000"
"$ 204.76","46","17","Saratoga","2","1","4","Santa Clara","8","","$1,949,000","12/01/2015","10,500","ML81533887","389-04-038","Saratoga","913.34","12/09/2015","$2,150,000","2,354","Sold","19312 Newhouse Court","1969","95070","R112"
"$ 300.71","66","302","County / Alameda Area","2","1","5","San Mateo","12","","$1,849,000","11/30/2015","7,000","ML81533739","074-022-070","Menlo Park","809.62","12/11/2015","$2,105,000","2,600","Sold","2140 Camino A Los Cerros","1949","94025","R10006"
"$ 209.96","31","18","Cupertino","3","0","4","Santa Clara","9","","$1,999,888","11/16/2015","10,002","ML81522691","326-11-092","Los Altos","737.62","11/25/2015","$2,100,000","2,847","Sold","10701 Baxter Avenue","1984","94024","R1"
"$ 225.81","0","15","Campbell","3","1","5","Santa Clara","25","","$1,900,000","11/27/2015","9,300","ML81533652","303-34-042","San Jose","567.57","12/22/2015","$2,100,000","3,700","Sold","461 Fenley Avenue","2015","95117","R1-8"
"$ 271.96","60","17","Saratoga","3","0","3","Santa Clara","132","","$2,099,000","12/12/2015","7,718","ML81534936","503-27-010","Saratoga","1,104.74","","","1,900","Canceled","14341 Elva Avenue","1955","95070","R110"
"$ 364.49","87","466","Burlinhome / Easton Add #2 / #3 / #5","3","0","4","San Mateo","13","","$2,049,000","12/04/2015","5,734","ML81534344","027-182-310","Burlingame","885.59","12/17/2015","$2,090,000","2,360","Sold","1428 Alvarado Avenue","1928","94010","R10006"
"$ 229.40","52","18","Cupertino","2","1","3","Santa Clara","63","","$1,888,000","11/17/2015","8,980","ML81522927","378-01-018","San Jose","947.13","01/18/2016","$2,060,000","2,175","Sold","1012 White Oak Drive","1963","95129","R1-8"
"$ 283.70","64","233","South Palo Alto","1","0","3","Santa Clara","8","","$1,998,000","12/10/2015","7,180","ML81534741","127-20-058","Palo Alto","1,928.98","12/17/2015","$2,037,000","1,056","Sold","3650 Ross Road","1951","94303","R1B8"
"$ 4.70","25","1","Morgan Hill / Gilroy / San Martin","4","1","5","Santa Clara","19","","$2,148,000","12/09/2015","433,422","ML81534648","78317046","Gilroy","339.00","12/28/2015","$2,035,000","6,003","Sold","1025 Melchoir Court","1990","95020","A-20A"
"$ 223.21","93","16","Los Gatos/Monte Sereno","3","0","5","Santa Clara","34","","$2,198,000","11/19/2015","9,072","ML81533181","424-21-061","Los Gatos","707.79","02/13/2016","$2,025,000","2,861","Sold","16761 Farley Road","1922","95032","R18A"
"$ 287.14","55","233","South Palo Alto","2","0","3","Santa Clara","7","","$2,050,000","11/19/2015","7,035","ML81533062","132-44-058","Palo Alto","1,276.86","11/26/2015","$2,020,000","1,582","Sold","4114 Park Boulevard","1960","94306","R1650"
"$ 289.75","60","233","South Palo Alto","2","0","3","Santa Clara","14","","$1,998,000","11/18/2015","6,930","ML81523000","127-13-011","Palo Alto","1,280.61","12/02/2015","$2,008,000","1,568","Sold","3848 Louis Road","1955","94303","R1B8"
"$ 167.00","44","16","Los Gatos/Monte Sereno","2","0","3","Santa Clara","7","","$1,999,950","11/18/2015","11,976","ML81523001","532-30-034","Los Gatos","1,054.85","11/25/2015","$2,000,000","1,896","Sold","126 Vista Del Prado","1971","95030","R-1"
"$ 331.40","0","10","Willow Glen","3","1","4","Santa Clara","14","","$1,875,000","12/03/2015","6,035","ML81534207","439-21-041","San Jose","738.55","12/17/2015","$2,000,000","2,708","Sold","1777 Johnston Avenue","2015","95125","R1-8"
"$ 192.86","0","14","Cambrian","5","0","5","Santa Clara","9","","$1,999,950","12/06/2015","10,370","ML81534396","419-14-033","San Jose","540.53","","","3,700","Canceled","14571 Nelson Way","2015","95124","R1-8"
"$ 180.62","0","15","Campbell","3","1","4","Santa Clara","27","","$1,999,500","11/18/2015","11,070","ML81522939","288-08-064","Campbell","600.45","","","3,330","Expired","1176 E Campbell Avenue","2015","95008","R-1"
"$ 108.10","69","335","Farm Hills Estates Etc.","2","0","3","San Mateo","74","","$1,995,000","11/24/2015","18,455","ML81533482","068-221-040","Redwood City","1,270.70","","","1,570","Canceled","1043 Wilmington Way","1946","94062","RH0S18"
"$ 220.50","58","209","Miramonte","2","0","4","Santa Clara","14","","$1,898,000","11/19/2015","8,954","ML81533081","189-25-025","Mountain View","1,244.88","12/02/2015","$1,974,375","1,586","Sold","1642 Fordham Way","1957","94040","R1"
"$ 270.83","53","19","Sunnyvale","2","0","3","Santa Clara","8","","$1,688,000","12/02/2015","7,200","ML81534002","201-02-001","Sunnyvale","950.29","12/09/2015","$1,950,000","2,052","Sold","1050 Persimmon Avenue","1962","94087","R0"
"$ 351.60","63","209","Miramonte","2","1","6","Santa Clara","7","","$1,898,000","12/10/2015","5,546","ML81534725","189-05-062","Mountain View","1,036.13","12/17/2015","$1,950,000","1,882","Sold","1643 Fordham Way","1952","94040","R1"
"$ 37.45","19","3","Evergreen","3","0","4","Santa Clara","53","50","$1,950,000","11/17/2015","51,400","ML81522785","680-39-011","San Jose","641.67","01/09/2016","$1,925,000","3,000","Sold","2133 Hillstone Drive","1996","95138","A-PD"
"$ 245.78","9","351","Beverly Terrace Etc.","2","1","4","San Mateo","17","","$1,799,000","12/01/2015","7,812","ML81533978","049-374-020","San Carlos","655.74","12/18/2015","$1,920,000","2,928","Sold","77 Madera Avenue","2006","94070","R10006"
"$ 360.24","3","18","Cupertino","3","1","4","Santa Clara","9","","$1,799,000","12/02/2015","5,302","ML81533816","375-15-010","Cupertino","999.48","12/10/2015","$1,910,000","1,911","Sold","10310 Moretti Drive","2012","95014","R1"
"$ 490.20","11","8","Santa Clara","3","1","4","Santa Clara","14","116","$1,888,000","11/27/2015","3,876","ML81533641","097-95-051","Santa Clara","559.65","12/10/2015","$1,900,000","3,395","Sold","834 E River Parkway","2004","95054","PD"
"$ 1,090.45","110","999","Other Area","2","0","4","San Francisco","2","","$1,900,000","12/06/2015","1,742","ML81534415","5644-032","San Francisco","1,187.50","","","1,600","Canceled","220 Winfield Street","1905","94110","RH2"
"$ 118.75","1","13","Almaden Valley","3","1","4","Santa Clara","137","","$1,899,950","11/25/2015","16,000","ML81533602","577-16-037","San Jose","572.27","","","3,320","Canceled","1123 Carla Drive","2014","95120","R1B8"
"$ 267.66","65","9","Central San Jose","4","0","5","Santa Clara","48","","$1,895,000","11/20/2015","7,080","ML81533300","274-26-007","San Jose","572.33","","","3,311","Canceled","1845 University Way","1950","95126","R1-8"
"$ 285.61","76","427","Beresford Manor Etc.","2","1","4","San Mateo","11","","$1,785,000","11/30/2015","6,600","ML81533716","039-332-170","San Mateo","823.86","12/11/2015","$1,885,000","2,288","Sold","436 Portola Drive","1939","94403","R10006"
"$ 263.10","54","18","Cupertino","4","0","5","Santa Clara","54","","$1,888,000","12/03/2015","7,140","ML81534153","381-44-006","San Jose","610.72","01/26/2016","$1,878,560","3,076","Sold","580 Shadow Glen","1961","95129","R2"
"$ 93.32","66","14","Cambrian","4","0","4","Santa Clara","0","","$1,900,000","11/20/2015","20,038","ML81533275","419-11-016","San Jose","686.24","11/20/2015","$1,870,000","2,725","Sold","14690 Wyrick Avenue","1949","95124","R1-20"
