"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 187.18","59","214","South of El Monte","3","0","4","51","","$1,898,000","09/10/2013","9,750","ML81333498","318-09-047","Los Altos","793.48","10/31/2013","$1,825,000","2,300","Sold","1720 PARKHILLS Avenue","1954","94024","R1"
"$ 269.61","59","233","South Palo Alto","2","0","3","8","0","$1,688,888","08/21/2013","6,732","ML81330834","147-20-031","Palo Alto","972.67","08/29/2013","$1,815,000","1,866","Sold","374 TIOGA Court","1954","94306","R1B7"
"$ 172.86","63","264","Ladera","2","0","2","55","","$1,275,000","08/28/2013","10,465","ML81331874","077-180-100","Portola Valley","1,615.18","10/22/2013","$1,809,000","1,120","Sold","270 W FLORESTA Way","1951","94028","R1"
"$ 245.70","52","16","Los Gatos/Monte Sereno","3","1","4","73","","$1,799,900","08/29/2013","7,326","ML81331900","523-12-028","Los Gatos","695.25","09/06/2013","$1,800,000","2,589","Sold","956 CHERRYSTONE Drive","1961","95032","R18"
"$ 150.00","53","18","Cupertino","2","1","4","8","","$1,688,000","09/04/2013","12,000","ML81332554","369-35-010","Cupertino","754.08","09/12/2013","$1,800,000","2,387","Sold","20211 PATRIC Court","1960","95014","R1"
"$ 183.60","88","439","San Mateo Park / El Cerrito Park","4","0","5","24","","$1,850,000","09/08/2013","9,804","ML81333306","032-055-040","San Mateo","550.46","10/02/2013","$1,800,000","3,270","Sold","391 EL PORTAL Avenue","1925","94402","R1"
"$ 156.17","22","336","Cordilleras Heights Etc.","3","0","4","11","","$1,788,000","09/09/2013","11,526","ML81333316","057-162-180","Redwood City","508.47","09/20/2013","$1,800,000","3,540","Sold","2470 PARK Road","1991","94062","R1"
"$ 368.02","7","235","Ventura","2","1","3","70","","$1,800,000","09/09/2013","4,891","ML81333387","132-33-058","Palo Alto","890.65","","","2,021","Canceled","3396 PARK Boulevard","2006","94306","R1"
"$ 324.14","98","16","Los Gatos/Monte Sereno","4","0","5","90","","$1,799,000","09/10/2013","5,550","ML81333505","529-04-064","Los Gatos","686.64","","","2,620","Canceled","303 UNIVERSITY Avenue","1915","95030","C2"
"$ 178.84","51","16","Los Gatos/Monte Sereno","3","0","5","68","","$1,795,000","08/27/2013","10,037","ML81331654","529-39-062","Los Gatos","507.64","","","3,536","Canceled","116 SPRING Street","1962","95030","HR"
"$ 512.20","0","234","Midtown","2","1","4","67","","$1,799,880","09/12/2013","3,485","ML81333929","132-28-092","Palo Alto","944.94","11/18/2013","$1,785,000","1,889","Sold","3488 Ramona Street","2013","94306","PC"
"$ 278.13","55","233","South Palo Alto","2","0","4","8","","$1,450,000","08/20/2013","6,400","ML81330755","127-60-061","Palo Alto","1,072.94","08/28/2013","$1,780,000","1,659","Sold","978 MORENO Avenue","1958","94303","R1"
"$ 15.92","43","273","Skyline Area","2","0","3","113","","$1,775,000","09/09/2013","111,500","ML81333303","067-070-060","Woodside","808.66","","","2,195","Expired","50 BIG PINE Road","1970","94062","R1001"
"$ 635.52","105","16","Los Gatos/Monte Sereno","3","0","4","13","","$1,899,000","09/13/2013","2,793","ML81334159","510-44-013","Los Gatos","812.36","09/26/2013","$1,775,000","2,185","Sold","12 BAYVIEW Avenue","1908","95030","R3S"
"$ 156.86","7","15","Campbell","2","2","3","55","","$1,795,000","09/09/2013","11,252","ML81333529","279-40-047","Campbell","446.84","11/03/2013","$1,765,000","3,950","Sold","236 N CENTRAL Avenue","2007","95008","R1"
"$ 165.41","49","480","Mills Estate","2","0","4","10","","$1,588,800","09/07/2013","10,580","ML81333231","024-451-360","Millbrae","777.78","09/17/2013","$1,750,000","2,250","Sold","1417 MURCHISON Drive","1964","94030","R1000"
"$ 235.65","26","16","Los Gatos/Monte Sereno","2","1","3","114","","$1,799,000","08/16/2013","7,405","ML81330181","529-22-046","Los Gatos","762.01","12/08/2013","$1,745,000","2,290","Sold","102 BELLA VISTA Court","1988","95032","R18"
"$ 308.54","61","233","South Palo Alto","1","0","3","8","","$1,295,000","09/03/2013","5,607","ML81332701","127-54-033","Palo Alto","1,561.37","09/11/2013","$1,730,000","1,108","Sold","2879 LOUIS Road","1952","94303","R1"
"$ 256.15","88","334","High School Acres Etc.","3","0","4","18","","$1,729,000","09/05/2013","6,750","ML81332865","052-072-170","Redwood City","630.10","09/23/2013","$1,729,000","2,744","Sold","126 WARWICK Street","1925","94062","R1"
"$ 215.38","45","18","Cupertino","2","0","4","9","","$1,488,000","09/10/2013","8,023","ML81333519","356-13-019","Cupertino","889.35","09/19/2013","$1,728,000","1,943","Sold","10823 WILKINSON Avenue","1968","95014","R1"
"$ 199.65","36","208","Grant","2","1","4","10","","$1,765,000","09/04/2013","8,640","ML81332753","197-08-064","Mountain View","702.93","09/14/2013","$1,725,000","2,454","Sold","1200 LUBICH Drive","1977","94040","R1-8L"
"$ 123.82","","233","South Palo Alto","1","0","1","14","","$1,495,000","08/29/2013","13,891","ML81332199","127-47-071","Palo Alto","2,833.61","09/12/2013","$1,720,000","607","Sold","3475 MIDDLEFIELD Road","","94306","R1B8"
"$ 247.34","67","309","Flood Park Area","3","0","4","22","","$1,775,000","09/03/2013","6,954","ML81332770","062-035-010","Menlo Park","688.00","09/25/2013","$1,720,000","2,500","Sold","304 OAKWOOD Place","1946","94025","R100"
"$ 156.71","28","18","Cupertino","3","0","4","11","","$1,788,000","09/04/2013","10,912","ML81332690","342-44-017","Cupertino","532.88","09/15/2013","$1,710,000","3,209","Sold","10500 SAN FELIPE Road","1985","95014","R110"
"$ 40.24","39","16","Los Gatos/Monte Sereno","3","0","5","91","","$1,898,000","08/19/2013","42,250","ML81330524","532-40-006","Los Gatos","606.28","11/18/2013","$1,700,000","2,804","Sold","121 TERESITA Way","1974","95032","HR"
"$ 164.25","53","17","Saratoga","2","1","4","9","","$1,495,000","08/19/2013","10,350","ML81330529","386-19-045","Saratoga","783.05","08/28/2013","$1,700,000","2,171","Sold","12340 OBRAD Drive","1960","95070","R110"
"$ 125.93","35","481","Highlands Millbrae","3","1","4","91","","$1,795,000","09/04/2013","13,500","ML81332525","024-191-020","Millbrae","555.56","12/04/2013","$1,700,000","3,060","Sold","1176 MILLBRAE Avenue","1979","94030","R1"
"$ 226.67","9","10","Willow Glen","4","1","5","42","","$1,699,999","09/12/2013","7,500","ML81333762","439-52-103","San Jose","592.54","","","2,869","Canceled","1795 COTTLE Avenue","2004","95125","R1B8"
"$ 105.28","","336","Cordilleras Heights Etc.","3","0","3","135","","$1,695,000","08/18/2013","16,100","ML81330467","057-032-020","Redwood City","756.70","","","2,240","Expired","2131 EDGEWOOD Road","","94062","RI"
"$ 415.44","3","304","Allied Arts / Downtown","3","1","4","25","","$1,695,000","08/30/2013","4,080","ML81332065","114-600-010","Menlo Park","712.18","09/24/2013","$1,695,000","2,380","Sold","849 CAMBRIDGE Avenue","2010","94025","R2"
"$ 95.07","15","13","Almaden Valley","3","1","5","31","","$1,680,000","08/22/2013","17,798","ML81331143","583-68-030","San Jose","487.19","09/22/2013","$1,692,000","3,473","Sold","7177 FALCON KNOLL Drive","1998","95120","A-PD"
"$ 175.47","8","14","Cambrian","5","1","6","67","","$1,799,000","09/06/2013","9,625","ML81333138","419-28-024","San Jose","388.07","09/10/2013","$1,688,888","4,352","Sold","14885 BRONSON Avenue","2005","95124","R1-8"
"$ 86.08","54","351","Beverly Terrace Etc.","3","0","5","98","","$1,688,000","09/09/2013","19,610","ML81333318","049-341-320","San Carlos","497.94","","","3,390","Expired","72 CORONADO Avenue","1959","94070","R100"
"$ 160.02","58","214","South of El Monte","2","1","4","19","","$1,749,000","09/03/2013","10,530","ML81332412","189-20-043","Los Altos","865.43","09/22/2013","$1,685,000","1,947","Sold","733 COVINGTON Road","1955","94024","LA"
"$ 224.36","58","233","South Palo Alto","2","0","3","8","","$1,450,000","08/22/2013","7,488","ML81331034","147-19-016","Palo Alto","1,481.48","08/30/2013","$1,680,000","1,134","Sold","370 ELY Place","1955","94306","R1B7"
"$ 43.38","36","13","Almaden Valley","3","1","5","10","","$1,699,000","09/06/2013","38,608","ML81333124","696-10-030","San Jose","409.64","09/16/2013","$1,675,000","4,089","Sold","18530 ANNIE Lane","1977","95120","RR-D"
"$ 163.09","60","214","South of El Monte","3","0","3","31","","$1,700,000","08/20/2013","10,209","ML81330790","318-18-052","Los Altos","811.01","09/20/2013","$1,665,000","2,053","Sold","1691 HOLT Avenue","1953","94024","R1AB"
"$ 130.59","65","214","South of El Monte","3","0","4","9","","$1,500,000","08/20/2013","12,750","ML81330835","189-26-007","Los Altos","830.01","08/29/2013","$1,665,000","2,006","Sold","221 S SPRINGER Road","1948","94024","R110"
"$ 196.46","65","304","Allied Arts / Downtown","2","0","3","56","","$1,698,000","09/09/2013","8,470","ML81333355","071-082-150","Menlo Park","848.98","11/04/2013","$1,664,000","1,960","Sold","929 VALPARAISO Avenue","1948","94025","R1"
"$ 220.59","27","351","Beverly Terrace Etc.","3","1","4","11","","$1,349,000","08/19/2013","7,480","ML81330461","050-391-240","San Carlos","485.29","08/30/2013","$1,650,000","3,400","Sold","3363 MELENDY Drive","1986","94070","SFH"
"$ 247.08","58","209","Miramonte","2","0","3","8","","$1,398,000","08/20/2013","6,678","ML81330777","189-23-043","Mountain View","1,289.06","08/28/2013","$1,650,000","1,280","Sold","1060 ROSE Avenue","1955","94040","R1"
"$ 7.38","","6","Milpitas","4","1","5","134","","$1,650,000","08/21/2013","223,463","ML81330879","042-15-050","Milpitas","608.86","","","2,710","Canceled","4380 FELTER Road","","95035","HS-SR"
"$ 0.31","114","1","Morgan Hill / Gilroy / San Martin","1","1","3","462","","$1,649,946","09/09/2013","5,407,103","ML81333347","810-10-004","Gilroy","824.97","","","2,000","Expired","7550 WHITEHURST Road","1900","95020","AW"
"$ 83.28","48","16","Los Gatos/Monte Sereno","3","0","5","52","","$1,649,000","08/19/2013","19,800","ML81330647","407-07-016","Los Gatos","572.17","","","2,882","Canceled","762 BICKNELL Road","1965","95030","R120"
"$ 208.21","66","363","Carlmont","4","0","5","28","","$1,649,000","09/13/2013","7,920","ML81333967","045-274-390","Belmont","411.12","","","4,011","Canceled","1541 HARBOR Boulevard","1947","94002","R1006"
"$ 142.35","27","309","Flood Park Area","2","0","3","10","","$1,499,000","09/15/2013","11,500","ML81334237","061-011-500","Menlo Park","790.82","09/25/2013","$1,637,000","2,070","Sold","11 BAY Road","1986","94025","R1"
"$ 99.88","72","351","Beverly Terrace Etc.","1","1","2","10","","$998,000","09/08/2013","16,320","ML81333280","049-110-760","San Carlos","1,369.75","09/18/2013","$1,630,000","1,190","Sold","294 DEVONSHIRE Boulevard","1941","94070","R1"
"$ 440.00","10","692","Southern Hills","5","0","8","502","","$1,628,000","08/16/2013","3,700","ML81330269","005-114-070","Daly City","346.38","","","4,700","Expired","365 ORIENTE Street","2004","94014","R1003"
"$ 201.61","46","16","Los Gatos/Monte Sereno","3","0","4","30","","$1,625,000","08/19/2013","8,060","ML81330568","529-14-015","Los Gatos","622.37","","","2,611","Canceled","16880 FARLEY Road","1967","95032","R18"
"$ 166.07","46","18","Cupertino","3","0","4","13","","$1,588,888","08/22/2013","9,785","ML81331073","369-10-008","Cupertino","694.44","09/04/2013","$1,625,000","2,340","Sold","19766 VICKSBURG Drive","1967","95014","R1"
"$ 216.67","61","466","Burlinhome / Easton Add #2 / #3 / #5","2","0","4","13","","$1,299,000","08/29/2013","7,500","ML81332018","027-340-070","Burlingame","788.83","09/11/2013","$1,625,000","2,060","Sold","2104 BROADWAY","1952","94010","R1"
"$ 169.38","39","350","Alder Manor Etc.","2","1","4","93","","$1,625,000","09/03/2013","9,594","ML81332689","050-460-530","San Carlos","566.20","","","2,870","Expired","94 LOMA Road","1974","94070","R1006"
"$ 153.03","58","18","Cupertino","2","1","4","9","","$1,299,000","09/09/2013","10,586","ML81333283","326-12-045","Los Altos","831.62","09/18/2013","$1,620,000","1,948","Sold","10481 CRESTON Drive","1955","94024","R1-10"
"$ 183.13","62","18","Cupertino","2","1","4","26","","$1,650,000","09/12/2013","8,775","ML81334064","326-20-016","Cupertino","535.67","10/08/2013","$1,607,000","3,000","Sold","10210 ADRIANA Avenue","1951","95014","R110"
"$ 194.55","46","208","Grant","2","1","5","7","","$1,595,000","08/22/2013","8,250","ML81331037","197-27-001","Mountain View","697.83","08/29/2013","$1,605,000","2,300","Sold","2504 KATRINA Way","1967","94040","R1-8L"
"$ 213.73","50","471","Burlingame Hills / Skyline Terrace","3","0","4","121","","$1,579,000","09/05/2013","7,500","ML81333007","027-022-130","Burlingame","641.20","09/11/2013","$1,603,000","2,500","Sold","3044 HILLSIDE Drive","1963","94010","R1000"
"$ 1.83","11","1","Morgan Hill / Gilroy / San Martin","2","1","3","105","","$1,999,000","08/20/2013","872,071","ML81331068","898-06-041","Gilroy","516.13","12/03/2013","$1,600,000","3,100","Sold","5820 GILROY HOT SPRINGS Road","2003","95020","AW"
"$ 213.68","45","18","Cupertino","2","0","4","10","","$1,549,950","09/01/2013","7,488","ML81332228","316-21-051","Cupertino","755.07","09/11/2013","$1,600,000","2,119","Sold","10145 MCLAREN Place","1968","95014","R1"
"$ 198.76","26","375","Shorebird Solar / Marina Point","2","1","3","23","263","$1,498,000","09/04/2013","8,050","ML81332547","095-250-130","Redwood City","714.29","09/12/2013","$1,600,000","2,240","Sold","650 ISLAND Place","1987","94065","rh-1d"
"$ 12.24","","603","Ocean Colony","1","0","3","321","","$1,900,000","09/06/2013","130,680","ML81333082","066-092-230","Half Moon Bay","1,649.48","07/24/2014","$1,600,000","970","Sold","400 REDONDO BEACH Road","","94019","R1,B2"
"$ 170.67","0","10","Willow Glen","5","1","5","14","","$1,599,999","08/28/2013","9,375","ML81331734","439-27-060","San Jose","427.81","","","3,740","Canceled","2266 PLUMMER Avenue","2013","95125","R1-8"
"$ 170.67","0","10","Willow Glen","5","1","5","38","","$1,599,999","09/11/2013","9,375","ML81333661","439-27-060","San Jose","427.81","","","3,740","Canceled","2266 PLUMMER Avenue","2013","95125","R1-8"
"$ 150.85","56","10","Willow Glen","2","0","4","73","","$1,599,000","08/19/2013","10,600","ML81330509","446-24-034","San Jose","660.74","09/09/2013","","2,420","Sold","1647 LAURELWOOD Drive","1957","95125","R1-8"
"$ 111.23","0","15","Campbell","3","0","5","83","","$1,599,000","09/03/2013","14,375","ML81332336","406-06-047","Campbell","499.69","","","3,200","Canceled","1218 LOVELL Avenue","2013","95008","R-1-6"
"$ 138.11","5","15","Campbell","3","1","4","97","","$1,599,000","09/09/2013","11,578","ML81333420","406-22-064","Campbell","471.40","","","3,392","Expired","1392 STEVENS Court","2008","95008","R-1"
"$ 145.88","62","16","Los Gatos/Monte Sereno","4","1","7","8","","$1,598,888","09/08/2013","10,960","ML81333264","532-09-032","Los Gatos","621.89","","","2,571","Canceled","16515 MARCHMONT Drive","1951","95032","R1-8"
"$ 141.29","28","363","Carlmont","2","1","3","123","","$1,598,000","08/30/2013","11,310","ML81332027","045-132-040","Belmont","626.67","","","2,550","Expired","1250 CHULA VISTA Drive","1985","94002","R100"
"$ 457.68","8","8","Santa Clara","4","0","5","8","116","$1,499,800","08/21/2013","3,485","ML81330805","097-95-060","Santa Clara","512.37","08/29/2013","$1,595,000","3,113","Sold","827 E RIVER Parkway","2005","95054","PD"
"$ 159.76","5","15","Campbell","3","0","5","91","","$1,595,000","09/05/2013","9,984","ML81332849","277-35-040","San Jose","506.35","","","3,150","Expired","440 S MONROE Street","2008","95128","R1"
"$ 179.99","9","621","Highlands El Granada","3","1","4","102","","$1,590,000","08/16/2013","8,834","ML81330405","047-141-220","El Granada","402.84","11/26/2013","$1,590,000","3,947","Sold","237 DEL MONTE Road","2005","94018","R1"
"$ 148.60","0","10","Willow Glen","4","1","5","23","","$1,589,000","08/21/2013","10,700","ML81330818","434-02-009","San Jose","402.63","09/13/2013","$1,590,000","3,949","Sold","1164 DELMAS Avenue","2013","95125","R1-8"
"$ 204.35","52","19","Sunnyvale","2","0","4","8","","$1,375,000","09/09/2013","7,776","ML81333307","323-16-029","Sunnyvale","898.76","09/17/2013","$1,589,000","1,768","Sold","836 CORVALLIS Drive","1961","94087","R1"
"$ 158.13","55","17","Saratoga","2","1","3","15","","$1,480,000","09/03/2013","10,030","ML81332538","393-38-010","Saratoga","890.51","09/18/2013","$1,586,000","1,781","Sold","19994 BRAEMAR Drive","1958","95070","R110"
"$ 171.12","56","16","Los Gatos/Monte Sereno","3","0","4","122","","$1,699,000","08/16/2013","9,204","ML81330296","523-10-010","Los Gatos","715.91","12/16/2013","$1,575,000","2,200","Sold","108 AMANDA Lane","1958","95032","R18"
"$ 138.16","53","18","Cupertino","2","0","4","8","","$1,399,000","08/19/2013","11,400","ML81330481","369-35-012","Cupertino","924.84","08/27/2013","$1,575,000","1,703","Sold","20210 PATRIC Court","1960","95014","R1"
"$ 31.70","41","17","Saratoga","3","0","3","119","","$1,560,500","09/03/2013","49,223","ML81332328","517-25-033","Saratoga","520.17","","","3,000","Expired","15605 ON ORBIT Drive","1972","95070","RHS-D"
"$ 117.64","52","214","South of El Monte","2","1","3","14","","$1,498,000","09/05/2013","13,261","ML81332769","318-28-019","Los Altos","776.89","09/19/2013","$1,560,000","2,008","Sold","2015 VICTORIA Court","1961","94024","R1"
"$ 99.39","3","15","Campbell","3","1","4","61","","$1,550,000","09/12/2013","15,695","ML81333901","288-08-006","Campbell","538.67","11/12/2013","$1,560,000","2,896","Sold","1185 EL SOLYO Avenue","2010","95008","R-1-6"
"$ 241.39","19","332","Horgan Ranch Etc.","2","1","4","13","","$1,389,000","08/23/2013","6,446","ML81331233","069-343-260","Redwood City","632.52","09/05/2013","$1,556,000","2,460","Sold","1723 MILTON Street","1994","94061","R1"
"$ 143.16","28","333","Central Park Etc.","2","1","4","18","","$1,498,000","08/18/2013","10,827","ML81330445","059-214-200","Redwood City","598.46","09/05/2013","$1,550,000","2,590","Sold","1851 PALM Avenue","1985","94061","R1"
"$ 192.55","26","375","Shorebird Solar / Marina Point","2","1","3","2","","$1,550,000","08/20/2013","8,050","ML81330739","095-250-130","Redwood City","691.96","","","2,240","Canceled","650 ISLAND Place","1987","94065","RH-1D"
"$ 296.54","24","18","Cupertino","2","1","3","9","210","$1,398,000","08/27/2013","5,227","ML81331649","366-04-065","Cupertino","792.43","09/05/2013","$1,550,000","1,956","Sold","11857 WOODHILL Court","1989","95014","R1PD"
"$ 34.55","70","17","Saratoga","2","0","3","67","","$1,698,000","09/05/2013","44,867","ML81332792","397-18-028","Saratoga","968.75","11/11/2013","$1,550,000","1,600","Sold","14825 FRUITVALE Avenue","1943","95070","R140"
"$ 258.33","63","470","Ray Park","2","0","3","11","","$1,588,000","09/06/2013","6,000","ML81333029","025-203-260","Burlingame","794.87","09/17/2013","$1,550,000","1,950","Sold","1644 LASSEN Way","1950","94010","R1"
"$ 258.33","98","466","Burlinhome / Easton Add #2 / #3 / #5","3","0","4","4","","$1,700,000","09/09/2013","6,000","ML81333302","026-182-230","Burlingame","685.84","09/13/2013","$1,550,000","2,260","Sold","1148 BERNAL Avenue","1915","94010","R1"
"$ 22.09","146","273","Skyline Area","2","0","4","95","","$1,549,000","09/11/2013","70,132","ML81333717","067-380-030","Woodside","655.80","","","2,362","Canceled","410 STAR HILL Road","1867","94062","TPZ"
"$ 35.47","64","16","Los Gatos/Monte Sereno","3","0","4","64","","$1,498,000","08/27/2013","43,560","ML81331642","510-34-029","Los Gatos","475.38","10/30/2013","$1,545,000","3,250","Sold","19051 OVERLOOK Road","1950","95030","HS-D1"
"$ 256.67","88","466","Burlinhome / Easton Add #2 / #3 / #5","2","1","3","21","","$1,585,000","08/23/2013","6,000","ML81331212","026-162-190","Burlingame","895.35","09/13/2013","$1,540,000","1,720","Sold","1120 CORTEZ Avenue","1925","94010","R1"
"$ 361.85","","430","Laurelwood Etc.","3","1","4","109","328","$1,536,035","09/09/2013","4,245","ML81333377","038-430-230","San Mateo","608.33","","","2,525","Expired","38 LIVE OAK Drive","","94403","R3"
"$ 182.41","64","238","Green Gables","1","1","3","1","","$1,550,000","09/04/2013","8,415","ML81332774","003-52-096","Palo Alto","928.05","09/05/2013","$1,535,000","1,654","Sold","933 OREGON Avenue","1949","94303","R1"
"$ 158.96","11","14","Cambrian","3","2","4","127","","$1,600,000","09/06/2013","9,625","ML81333037","419-30-033","San Jose","339.25","10/31/2013","$1,530,000","4,510","Sold","14908 CONWAY Court","2002","95124","R1-8"
"$ 255.00","85","466","Burlinhome / Easton Add #2 / #3 / #5","1","1","2","10","","$1,385,000","09/07/2013","6,000","ML81333168","026-057-010","Burlingame","854.75","09/17/2013","$1,530,000","1,790","Sold","1901 HILLSIDE Drive","1928","94010","R1"
"$ 256.30","18","351","Beverly Terrace Etc.","3","0","4","61","","$1,549,950","08/21/2013","5,950","ML81330946","049-050-060","San Carlos","622.45","08/28/2013","$1,525,000","2,450","Sold","248 CLUB Drive","1995","94070","R1"
"$ 254.17","66","302","County / Alameda Area","2","0","3","11","","$1,375,000","08/30/2013","6,000","ML81332032","074-013-140","Menlo Park","1,023.49","09/10/2013","$1,525,000","1,490","Sold","2081 CAMINO AL LAGO","1947","94027","R1"
"$ 191.82","50","18","Cupertino","2","0","3","7","","$1,299,000","09/04/2013","7,950","ML81332531","356-17-016","Cupertino","972.58","09/11/2013","$1,525,000","1,568","Sold","21783 TERRACE Drive","1963","95014","R1"
"$ 8.75","89","272","Skywood Area","2","0","3","126","","$1,499,000","09/06/2013","174,240","ML81333077","076-120-050","Woodside","610.00","01/10/2014","$1,525,000","2,500","Sold","512 OLD LA HONDA Road","1925","94062","R1"
"$ 203.28","44","18","Cupertino","2","1","4","9","","$1,388,888","09/04/2013","7,500","ML81332559","326-47-056","Cupertino","732.98","09/13/2013","$1,524,600","2,080","Sold","10481 STOKES Avenue","1969","95014","R1"
"$ 163.42","56","351","Beverly Terrace Etc.","3","0","3","11","","$1,498,000","09/09/2013","9,301","ML81333291","050-235-050","San Carlos","633.33","09/20/2013","$1,520,000","2,400","Sold","2425 MELENDY Drive","1957","94070","R1"
"$ 165.06","29","13","Almaden Valley","2","1","4","15","","$1,390,000","08/20/2013","9,148","ML81330633","701-59-009","San Jose","568.74","09/04/2013","$1,510,000","2,655","Sold","7140 CAHEN Drive","1984","95120","R1-5"
"$ 175.87","54","480","Mills Estate","2","1","3","12","","$1,398,000","08/31/2013","8,586","ML81332197","024-235-040","Millbrae","904.19","09/12/2013","$1,510,000","1,670","Sold","1225 ENCINA Drive","1959","94030","R1"
"$ 265.49","0","353","Howard Park Etc.","2","1","3","5","","$1,388,000","08/16/2013","5,650","ML81330295","050-292-200","San Carlos","845.07","08/21/2013","$1,500,000","1,775","Sold","835 ORANGE Avenue","2013","94070","R1"
"$ 214.29","65","308","Willows / O'Conner Area","1","0","3","12","","$1,190,000","08/17/2013","7,000","ML81330482","062-354-110","Menlo Park","1,000.00","08/29/2013","$1,500,000","1,500","Sold","344 CENTRAL Avenue","1948","94025","R1008"
"$ 37.50","37","16","Los Gatos/Monte Sereno","2","1","3","105","","$1,499,000","09/07/2013","40,000","ML81333174","510-47-041","Los Gatos","750.00","12/21/2013","$1,500,000","2,000","Sold","109 WOOD Road","1977","95030","HR5"
"$ 196.59","57","335","Farm Hills Estates Etc.","2","1","3","30","","$1,500,000","09/12/2013","7,630","ML81333881","057-373-050","Redwood City","955.41","","","1,570","Canceled","3775 RED OAK Way","1956","94061","R1"
"$ 143.39","26","13","Almaden Valley","3","0","4","73","","$1,499,000","08/20/2013","10,454","ML81330659","701-16-049","San Jose","567.37","11/01/2013","$1,499,000","2,642","Sold","1091 SURIAN Court","1987","95120","R1"
"$ 161.56","50","201","Sylvan Dale","3","1","4","16","","$1,499,000","09/11/2013","9,278","ML81333731","198-07-036","Mountain View","671.29","","","2,233","Canceled","1042 WILLIAMS Way","1963","94040","R3"
"$ 199.33","108","417","Eastern Addition/Downtown Area","2","1","4","65","","$1,495,000","09/09/2013","7,500","ML81333312","032-152-190","San Mateo","528.27","11/13/2013","$1,495,000","2,830","Sold","233 GRAND Boulevard","1905","94401","R1"
"$ 67.90","32","361","Haskins Estates Etc.","2","1","5","12","","$1,488,000","09/08/2013","22,000","ML81333260","043-221-030","Belmont","501.30","09/20/2013","$1,493,888","2,980","Sold","3309 HASKINS Drive","1981","94002","R100"
"$ 5.68","52","1","Morgan Hill / Gilroy / San Martin","2","1","4","238","","$1,549,950","08/30/2013","261,360","ML81332071","728-06-013","Morgan Hill","290.38","04/25/2014","$1,485,000","5,114","Sold","2180 DIANA Avenue","1962","95037","A-20A"
"$ 191.56","25","610","Casa Del Mar / Kehoe Etc.","2","1","3","151","","$1,549,000","09/09/2013","7,700","ML81333411","048-400-140","Half Moon Bay","604.51","02/07/2014","$1,475,000","2,440","Sold","764 PILARCITOS Avenue","1989","94019","R1"
"$ 115.67","66","16","Los Gatos/Monte Sereno","1","0","3","129","","$1,595,000","09/13/2013","12,752","ML81334035","532-08-056","Los Gatos","1,166.93","11/12/2013","$1,475,000","1,264","Sold","16600 ENGLEWOOD Avenue","1947","95032","R1-8"
"$ 188.81","28","19","Sunnyvale","2","1","4","8","","$1,399,000","08/21/2013","7,759","ML81330812","309-12-052","Sunnyvale","518.58","08/29/2013","$1,465,000","2,825","Sold","1426 HAWK Court","1985","94087","R0"
"$ 239.38","64","238","Green Gables","1","0","3","7","","$1,295,000","09/04/2013","6,120","ML81332514","003-50-061","Palo Alto","1,126.92","09/11/2013","$1,465,000","1,300","Sold","968 EMBARCADERO Road","1949","94303","R1"
"$ 135.89","6","605","Wave Crest Etc.","3","1","4","30","","$1,500,000","08/28/2013","10,707","ML81331788","064-193-220","Half Moon Bay","488.26","09/27/2013","$1,455,000","2,980","Sold","915 RAILROAD Avenue#A","2007","94019","R1"
"$ 69.07","57","335","Farm Hills Estates Etc.","2","1","3","7","","$1,350,000","09/03/2013","20,992","ML81332497","057-361-100","Redwood City","759.16","09/10/2013","$1,450,000","1,910","Sold","3673 FARM HILL Boulevard","1956","94061","R1"
"$ 158.50","24","15","Campbell","3","0","4","51","","$1,525,000","09/03/2013","9,148","ML81332541","403-19-084","Campbell","413.93","10/24/2013","$1,450,000","3,503","Sold","1375 ROBNICK Court","1989","95008","R-1-9"
"$ 90.62","16","13","Almaden Valley","2","0","4","36","","$1,485,000","09/09/2013","16,001","ML81333357","583-65-002","San Jose","580.46","10/15/2013","$1,450,000","2,498","Sold","7127 GLENVIEW Drive","1997","95120","R140"
"$ 139.42","49","480","Mills Estate","2","1","4","22","","$1,450,000","09/11/2013","10,400","ML81333684","024-411-010","Millbrae","539.03","10/03/2013","$1,450,000","2,690","Sold","1396 MADERA Way","1964","94030","R1"
"$ 270.84","1","311","County Area / Fair Oaks Ave","3","2","4","127","","$1,449,000","08/26/2013","5,350","ML81331472","060-134-090","Menlo Park","575.46","","","2,518","Expired","627 16TH Avenue","2013","94025","R1"
"$ 184.57","57","430","Laurelwood Etc.","3","0","4","8","","$1,298,888","09/06/2013","7,840","ML81332966","039-243-010","San Mateo","613.14","09/14/2013","$1,447,000","2,360","Sold","869 W HILLSDALE Boulevard","1956","94403","R1"
"$ 126.42","20","3","Evergreen","3","1","4","249","120","$1,440,000","08/26/2013","11,391","ML81331707","679-25-048","San Jose","493.32","","","2,919","Canceled","5130 BIRKDALE Way","1993","95138","A-PD"
"$ 186.41","51","19","Sunnyvale","2","0","2","10","","$1,298,000","09/09/2013","7,725","ML81333339","320-03-026","Sunnyvale","730.22","09/19/2013","$1,440,000","1,972","Sold","1526 ASHCROFT Way","1962","94087","R1"
