"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 65.78","54","445","Lakeview","6","1","5","0","","$2,795,000","12/18/2013","43,708","ML81343280","038-051-100","Hillsborough","830.92","12/18/2013","$2,875,000","3,460","Sold","30 TERRIER Place","1959","94010","R1"
"$ 50.75","37","221","Los Altos Hills","2","1","4","8","","$2,850,000","01/15/2014","55,763","ML81401312","182-41-014","Los Altos Hills","862.80","01/23/2014","$2,830,000","3,280","Sold","14227 AMHERST Court","1977","94022","RA"
"$ 918.33","18","242","Downtown Palo Alto","2","1","3","22","","$2,800,000","01/09/2014","3,049","ML81400617","120-25-151","Palo Alto","1,422.76","01/31/2014","$2,800,000","1,968","Sold","316 RAMONA Street","1996","94301","R1"
"$ 126.82","58","451","Hillsborough Hills Etc.","5","1","5","355","","$2,790,000","01/09/2014","22,000","ML81400650","027-312-080","Hillsborough","601.29","","","4,640","Canceled","2445 SUMMIT Drive","1956","94010","R100"
"$ 430.76","91","16","Los Gatos/Monte Sereno","3","0","4","0","","$2,750,000","01/04/2014","6,384","ML81400232","510-18-024","Los Gatos","1,100.00","01/04/2014","$2,750,000","2,500","Sold","142 TAIT Avenue","1923","95030","R3S"
"$ 55.55","67","17","Saratoga","4","1","4","44","","$2,799,000","01/15/2014","48,787","ML81401216","397-08-084","Saratoga","674.97","02/28/2014","$2,710,000","4,015","Sold","19110 SUNNYSIDE Drive","1947","95070","SA"
"$ 294.44","6","16","Los Gatos/Monte Sereno","3","0","4","14","","$2,649,000","01/13/2014","9,000","ML81401080","410-15-056","Los Gatos","933.10","01/27/2014","$2,650,000","2,840","Sold","516 SAN BENITO Avenue","2008","95030","RM512"
"$ 59.38","44","17","Saratoga","4","0","5","9","","$2,590,000","01/07/2014","44,460","ML81400432","397-18-080","Saratoga","754.29","01/16/2014","$2,640,000","3,500","Sold","19612 FARWELL Avenue","1970","95070","R140"
"$ 59.38","","","","4","0","5","","","$2,590,000","01/06/2014","44,460","CRCH14003446","39718080","Saratoga","754.29","01/16/2014","$2,640,000","3,500","Sold","19612 Farwell Avenue","1970","95070",""
"$ 64.38","48","17","Saratoga","3","0","5","10","","$2,588,000","01/13/2014","40,511","ML81401051","510-06-038","Saratoga","785.78","01/23/2014","$2,608,000","3,319","Sold","19266 BOUNTIFUL ACRES","1966","95070","R140"
"$ 73.86","64","17","Saratoga","3","0","4","0","","$2,700,000","12/30/2013","35,284","ML81343630","397-20-048","Saratoga","739.74","12/30/2013","$2,606,101","3,523","Sold","14555 HORSESHOE Drive","1949","95070","R120"
"$ 58.17","53","221","Los Altos Hills","3","0","4","21","","$2,695,000","01/06/2014","44,693","ML81400282","175-42-019","Los Altos Hills","945.45","01/27/2014","$2,600,000","2,750","Sold","13464 CARILLO Lane","1961","94022","R1"
"$ 309.52","86","304","Allied Arts / Downtown","4","0","4","11","","$2,695,000","01/13/2014","8,400","ML81400979","071-432-090","Menlo Park","912.28","01/24/2014","$2,600,000","2,850","Sold","836 CREEK Drive","1928","94025","R100"
"$ 60.31","43","335","Farm Hills Estates Etc.","2","0","3","21","","$2,588,000","01/11/2014","42,915","ML81401039","057-270-130","Redwood City","1,587.73","","","1,630","Canceled","1090 LAKEVIEW Way","1971","94062","R1"
"$ 139.05","27","350","Alder Manor Etc.","4","1","5","3","","$2,500,000","12/16/2013","18,375","ML81343156","051-160-070","San Carlos","457.64","12/19/2013","$2,555,000","5,583","Sold","2727 CLIFFORD Avenue","1987","94070","R1"
"$ 250.79","50","211","North Los Altos","2","1","4","6","","$2,100,000","01/09/2014","10,168","ML81400635","167-13-039","Los Altos","992.22","01/15/2014","$2,550,000","2,570","Sold","261 MARGARITA Court","1964","94022","R1"
"$ 216.41","61","214","South of El Monte","3","1","5","8","","$2,400,000","01/08/2014","11,552","ML81400628","189-11-009","Los Altos","875.04","01/16/2014","$2,500,000","2,857","Sold","1095 RUSSELL Avenue","1953","94024","R110"
"$ 158.23","37","16","Los Gatos/Monte Sereno","5","0","5","12","11","$2,285,000","01/12/2014","15,800","ML81400930","407-06-001","Los Gatos","581.26","01/24/2014","$2,500,000","4,301","Sold","100 SHIRE Court","1977","95032","R1PD"
"$ 232.73","43","214","South of El Monte","3","0","4","9","","$2,298,000","01/15/2014","10,742","ML81401231","189-41-096","Los Altos","1,033.91","01/24/2014","$2,500,000","2,418","Sold","726 CASA BONITA Court","1971","94024","R110"
"$ 3.16","69","361","Haskins Estates Etc.","1","0","2","206","","$2,488,000","01/03/2014","788,436","ML81400121","043-072-490","Belmont","1,036.67","","","2,400","Canceled","3900 MARSTEN Avenue","1945","94002","A000"
"$ 394.40","65","234","Midtown","2","0","3","8","","$1,800,000","01/15/2014","6,250","ML81401344","132-22-051","Palo Alto","1,202.44","01/23/2014","$2,465,000","2,050","Sold","3405 BRYANT Street","1949","94306","R1"
"$ 404.67","6","466","Burlinhome / Easton Add #2 / #3 / #5","3","1","4","58","","$2,568,000","01/13/2014","6,000","ML81400958","026-042-150","Burlingame","971.98","03/12/2014","$2,428,000","2,498","Sold","1456 DRAKE Avenue","2008","94010","R100"
"$ 188.68","9","3","Evergreen","4","1","5","12","110","$2,599,000","01/04/2014","12,720","ML81400229","679-43-021","San Jose","517.35","01/16/2014","$2,400,000","4,639","Sold","1864 SADDLE PARK Place","2005","95138","R1"
"$ 106.34","41","451","Hillsborough Hills Etc.","3","1","5","117","","$2,695,000","01/05/2014","22,569","ML81400272","027-232-010","Hillsborough","556.84","05/02/2014","$2,400,000","4,310","Sold","10 LIVE OAK Lane","1973","94010","R1"
"$ 55.30","41","16","Los Gatos/Monte Sereno","2","1","5","10","","$2,499,000","01/07/2014","43,400","ML81400407","410-02-022","Monte Sereno","793.65","01/17/2014","$2,400,000","3,024","Sold","15601 KIRKORIAN Way","1973","95030","R144"
"$ 340.43","101","460","Burlingame Park","4","1","5","5","","$2,399,000","01/10/2014","7,050","ML81400737","028-131-240","Burlingame","731.04","01/15/2014","$2,400,000","3,283","Sold","1513 SANCHEZ Avenue","1913","94010","R1006"
"$ 225.56","29","18","Cupertino","3","1","6","14","","$2,468,000","01/15/2014","10,640","ML81401229","356-07-070","Cupertino","596.13","01/29/2014","$2,400,000","4,026","Sold","22149 RAE Lane","1985","95014","R1"
"$ 34.21","48","221","Los Altos Hills","3","0","4","138","","$2,399,000","01/15/2014","70,132","ML81401355","336-35-073","Los Altos Hills","913.90","","","2,625","Canceled","24797 NORTHCREST Lane","1966","94024","RHS"
"$ 29.40","15","23","Los Gatos Mountains","4","2","6","124","","$2,395,000","01/15/2014","81,457","ML81401318","558-04-041","Los Gatos","507.42","","","4,720","Canceled","22695 OLD SANTA CRUZ Highway","1999","95033","HS"
"$ 284.61","56","233","South Palo Alto","2","0","4","2","","$1,880,000","01/07/2014","8,285","ML81400453","127-57-089","Palo Alto","1,090.15","01/09/2014","$2,358,000","2,163","Sold","731 GAILEN Avenue","1958","94303","R1"
"$ 51.64","44","221","Los Altos Hills","3","0","4","0","","$1,999,000","12/23/2013","45,504","ML81343498","182-41-039","Los Altos Hills","840.79","12/23/2013","$2,350,000","2,795","Sold","14341 LIDDICOAT Drive","1969","94022","R1"
"$ 283.95","24","208","Grant","4","0","4","36","","$2,350,000","01/14/2014","8,276","ML81401343","197-09-062","Mountain View","713.63","","","3,293","Canceled","3355 NEWTON Drive","1990","94040","R1-8L"
"$ 188.83","55","214","South of El Monte","2","0","4","9","","$1,799,000","01/07/2014","12,350","ML81400421","197-14-007","Los Altos","1,318.26","01/16/2014","$2,332,000","1,769","Sold","1452 MARLBAROUGH Court","1959","94024","R1"
"$ 104.89","55","445","Lakeview","2","0","3","0","","$2,288,000","01/15/2014","22,200","ML81401317","038-041-010","Hillsborough","954.30","01/15/2014","$2,328,500","2,440","Sold","25 BENGLOE Lane","1959","94010","R1"
"$ 172.22","65","292","Middlefield to El Camino Atherton","3","0","5","34","","$2,325,000","12/18/2013","13,500","ML81343299","060-292-070","Atherton","775.00","01/21/2014","$2,325,000","3,000","Sold","76 WILBURN Avenue","1949","94027","R11A"
"$ 35.19","81","16","Los Gatos/Monte Sereno","4","0","5","36","","$2,299,000","01/13/2014","65,340","ML81400978","510-31-017","Los Gatos","564.86","","","4,070","Canceled","16490 LUCKY Road","1933","95030","HS-D1"
"$ 159.49","16","442","Hillsborough Park Etc.","3","1","4","27","","$2,498,000","01/03/2014","14,374","ML81400132","031-280-200","Hillsborough","885.14","01/30/2014","$2,292,500","2,590","Sold","1038 MERNER Road","1998","94010","R1000"
"$ 10.33","4","1","Morgan Hill / Gilroy / San Martin","4","2","4","0","","$2,498,000","12/27/2013","217,800","ML81343588","779-55-005","Gilroy","500.44","12/27/2013","$2,250,000","4,496","Sold","2950 SOMA Way","2009","95020","RR-5A"
"$ 146.58","15","3","Evergreen","5","1","4","0","120","$2,250,000","01/08/2014","15,350","ML81400495","679-27-008","San Jose","492.45","01/08/2014","$2,250,000","4,569","Sold","5112 EASTBOURNE Drive","1999","95138","A-PD"
"$ 101.13","58","446","Carolands Etc.","2","0","4","4","","$1,998,000","12/19/2013","22,050","ML81343342","030-152-060","Hillsborough","1,218.58","12/23/2013","$2,230,000","1,830","Sold","210 DENISE Drive","1956","94010","r1"
"$ 213.01","58","214","South of El Monte","2","1","4","8","","$1,995,000","01/14/2014","10,455","ML81401109","189-43-025","Los Altos","1,009.06","01/22/2014","$2,227,000","2,207","Sold","680 RIVERSIDE Drive","1956","94024","R110"
"$ 280.72","0","209","Miramonte","3","1","5","21","","$2,350,000","01/15/2014","7,837","ML81401243","193-02-021","Mountain View","769.50","02/05/2014","$2,200,000","2,859","Sold","722 SONIA Way","2014","94040","R1"
"$ 10.10","39","1","Morgan Hill / Gilroy / San Martin","4","1","10","233","","$2,199,000","01/09/2014","217,800","ML81400799","712-08-083","Morgan Hill","476.70","","","4,613","Expired","115 MADRONE Avenue","1975","95037","R1"
"$ 177.60","7","336","Cordilleras Heights Etc.","2","1","4","56","","$2,195,000","12/16/2013","12,359","ML81343155","058-241-310","Redwood City","712.66","","","3,080","Canceled","40 SIENA Court","2007","94062","R1"
"$ 1.76","69","1","Morgan Hill / Gilroy / San Martin","1","0","3","41","","$2,195,000","01/14/2014","1,250,172","ML81401258","830-04-005","Gilroy","1,369.31","","","1,603","Canceled","190 CHURCH Avenue","1945","95020","AW"
"$ 415.86","88","439","San Mateo Park / El Cerrito Park","3","0","4","5","","$1,795,000","01/06/2014","5,170","ML81400283","032-082-010","San Mateo","953.01","01/11/2014","$2,150,000","2,256","Sold","820 CRESCENT Avenue","1926","94401","R100"
"$ 350.00","6","10","Willow Glen","3","1","5","72","","$2,139,900","12/17/2013","6,000","ML81343316","429-37-005","San Jose","587.58","02/27/2014","$2,100,000","3,574","Sold","1439 CHERRY Avenue","2008","95125","R1-8"
"$ 169.92","7","336","Cordilleras Heights Etc.","2","1","4","59","","$1,999,000","01/09/2014","12,359","ML81400624","058-241-310","Redwood City","681.82","01/12/2014","$2,100,000","3,080","Sold","40 SIENA Court","2007","94062","R1"
"$ 350.00","64","302","County / Alameda Area","2","0","4","10","","$2,100,000","01/10/2014","6,000","ML81400732","074-075-190","Menlo Park","763.64","01/20/2014","$2,100,000","2,750","Sold","2051 GORDON Avenue","1950","94025","R1"
"$ 84.20","","211","North Los Altos","5","0","4","13","","$2,050,000","01/14/2014","24,645","ML81401108","167-23-091","Los Altos","385.40","01/27/2014","$2,075,000","5,384","Sold","706 N SAN ANTONIO Road","","94022","R1"
"$ 164.55","9","3","Evergreen","5","1","6","7","","$1,749,900","01/08/2014","12,458","ML81400560","679-43-004","San Jose","339.12","01/15/2014","$2,050,000","6,045","Sold","1697 MOUNTAIRE Lane","2005","95138","R1"
"$ 203.31","19","361","Haskins Estates Etc.","3","0","4","5","","$1,725,000","01/10/2014","9,960","ML81400756","044-232-330","Belmont","731.05","01/15/2014","$2,025,000","2,770","Sold","2606 PRINDLE Road","1995","94002","R100"
"$ 112.24","62","214","South of El Monte","2","0","3","68","","$1,890,000","01/03/2014","17,952","ML81400118","336-05-030","Los Altos Hills","1,185.29","03/12/2014","$2,015,000","1,700","Sold","980 UNIVERSITY Avenue","1952","94024","R1E-2"
"$ 162.84","5","17","Saratoga","4","2","4","148","","$2,050,000","01/15/2014","12,282","ML81401270","389-26-042","Saratoga","475.85","06/12/2014","$2,000,000","4,203","Sold","18645 ALLENDALE Avenue","2009","95070","R110"
"$ 119.75","3","361","Haskins Estates Etc.","3","1","4","60","","$1,999,888","01/10/2014","16,700","ML81400840","044-241-380","Belmont","692.00","","","2,890","Canceled","2406 CORONET Boulevard","2011","94002","R6"
"$ 237.80","75","16","Los Gatos/Monte Sereno","3","0","4","80","","$1,999,949","01/10/2014","8,400","ML81400731","532-35-030","Los Gatos","620.34","01/20/2014","$1,997,500","3,220","Sold","24 FILLMER Avenue","1939","95030","R18"
"$ 296.49","60","233","South Palo Alto","2","0","4","7","","$1,750,000","01/08/2014","6,732","ML81400638","147-31-022","Palo Alto","1,076.01","01/15/2014","$1,996,000","1,855","Sold","173 CREEKSIDE Drive","1954","94306","R1B8"
"$ 225.00","30","18","Cupertino","3","0","4","9","","$1,788,000","01/14/2014","8,800","ML81401121","342-15-052","Cupertino","732.79","01/23/2014","$1,980,000","2,702","Sold","10330 LOCKWOOD Drive","1984","95014","R1"
"$ 395.00","76","352","El Sereno Corte Etc.","3","0","4","0","","$1,975,000","01/09/2014","5,000","ML81400707","051-312-200","San Carlos","2,146.74","01/09/2014","$1,975,000","920","Sold","1532 GREENWOOD Avenue","1938","94070","resid"
"$ 260.00","93","237","Old Palo Alto","3","0","5","1","","$1,898,000","01/09/2014","7,500","ML81400788","124-15-036","Palo Alto","1,221.80","01/10/2014","$1,950,000","1,596","Sold","112 KINGSLEY Avenue","1921","94301","R2"
"$ 191.43","55","17","Saratoga","3","0","4","12","","$1,695,000","01/03/2014","10,108","ML81400189","386-05-029","Saratoga","730.74","01/15/2014","$1,935,000","2,648","Sold","12308 TITUS Avenue","1959","95070","R110"
"$ 240.16","9","10","Willow Glen","4","1","5","81","","$1,935,000","01/10/2014","8,057","ML81400853","429-39-064","San Jose","533.65","","","3,626","Expired","1479 HICKS Avenue","2005","95125","R1-8"
"$ 203.70","5","19","Sunnyvale","3","1","5","8","","$1,698,000","01/15/2014","9,450","ML81401203","323-08-053","Sunnyvale","569.53","01/23/2014","$1,925,000","3,380","Sold","1372 CORDILLERAS Avenue","2009","94087","R1AB"
"$ 75.74","52","213","Highlands","2","1","4","28","","$1,949,999","01/09/2014","25,087","ML81400618","342-28-019","Los Altos","887.44","02/06/2014","$1,900,000","2,141","Sold","2260 SIERRA VENTURA Drive","1962","94024","R110"
"$ 141.31","39","16","Los Gatos/Monte Sereno","2","1","5","67","","$1,895,000","01/08/2014","13,410","ML81400497","407-30-069","Los Gatos","698.23","","","2,714","Canceled","110 LOS PATIOS","1975","95032","RPD"
"$ 246.80","22","212","Country Club","3","0","4","10","","$1,888,000","01/13/2014","7,650","ML81400963","331-02-107","Los Altos","657.84","01/23/2014","$1,888,000","2,870","Sold","11617 WINDING Way","1992","94024","R1E-1"
"$ 151.61","51","17","Saratoga","2","1","3","12","","$1,648,000","12/16/2013","12,400","ML81343204","393-34-016","Saratoga","917.97","12/28/2013","$1,880,000","2,048","Sold","13479 ALDER Court","1963","95070","R112"
"$ 382.33","8","235","Ventura","2","1","3","24","","$1,800,000","01/12/2014","4,891","ML81400936","132-33-058","Palo Alto","925.28","02/05/2014","$1,870,000","2,021","Sold","3396 PARK Boulevard","2006","94306","R1"
"$ 0.53","32","601","Tunitas Creek","3","1","4","673","","$1,888,888","01/02/2014","3,506,580","ML81400063","066-240-080","Half Moon Bay","738.82","11/05/2015","$1,850,000","2,504","Sold","3100 LOBITOS CREEK Road","1982","94019","RM"
"$ 147.20","41","16","Los Gatos/Monte Sereno","2","1","3","20","","$1,895,000","01/09/2014","12,500","ML81400706","409-02-001","Los Gatos","717.63","01/29/2014","$1,840,000","2,564","Sold","112 CAPISTRANO Place","1973","95032","R120"
"$ 133.78","57","208","Grant","3","1","3","8","","$1,758,000","01/14/2014","13,530","ML81401073","197-34-018","Mountain View","663.00","01/22/2014","$1,810,000","2,730","Sold","22527 REDCLIFF Court","1957","94040","R1-10"
"$ 96.15","17","336","Cordilleras Heights Etc.","3","1","4","8","","$1,849,500","01/10/2014","18,513","ML81400739","068-153-270","Redwood City","599.33","01/18/2014","$1,780,000","2,970","Sold","622 LOMBARDY Way","1997","94062","R100"
"$ 15.92","44","273","Skyline Area","2","0","3","256","","$1,775,000","01/14/2014","111,500","ML81401103","067-070-060","Woodside","808.66","","","2,195","Expired","50 BIG PINE Road","1970","94062","R1001"
"$ 153.27","54","16","Los Gatos/Monte Sereno","2","1","4","8","","$1,585,000","01/02/2014","11,548","ML81400091","523-12-022","Los Gatos","851.78","01/10/2014","$1,770,000","2,078","Sold","932 CHERRYSTONE Drive","1960","95032","R18"
"$ 117.33","32","16","Los Gatos/Monte Sereno","2","1","4","48","","$1,795,000","12/17/2013","15,000","ML81343233","409-01-014","Los Gatos","558.91","02/03/2014","$1,760,000","3,149","Sold","204 GRANADA Way","1982","95032","R120"
"$ 320.00","66","308","Willows / O'Conner Area","2","0","3","12","","$1,639,000","01/10/2014","5,500","ML81400820","062-334-290","Menlo Park","1,106.92","01/22/2014","$1,760,000","1,590","Sold","348 CONCORD Drive","1948","94025","R1"
"$ 283.40","63","233","South Palo Alto","2","0","3","10","","$1,700,000","12/26/2013","6,175","ML81343556","132-29-032","Palo Alto","1,327.77","01/05/2014","$1,750,000","1,318","Sold","3661 RAMONA Circle","1951","94306","R1"
"$ 9.96","59","337","Clifford Heights Etc.","2","0","3","509","","$1,749,000","01/10/2014","175,576","ML81400755","051-417-010","Redwood City","1,181.76","","","1,480","Canceled","1145 PALOMAR Drive","1955","94062","R1S10"
"$ 75.28","104","15","Campbell","1","1","2","96","","$1,600,000","01/09/2014","23,087","ML81400729","305-33-007","Campbell","1,130.77","04/15/2014","$1,738,000","1,537","Sold","202 W RINCON Avenue","1910","95008","P-D"
"$ 287.50","88","466","Burlinhome / Easton Add #2 / #3 / #5","2","0","3","10","","$1,398,000","01/15/2014","6,000","ML81401205","026-173-160","Burlingame","866.83","01/25/2014","$1,725,000","1,990","Sold","1216 VANCOUVER Avenue","1926","94010","R1"
"$ 86.44","55","351","Beverly Terrace Etc.","3","0","5","118","","$1,695,000","12/17/2013","19,610","ML81343240","049-341-320","San Carlos","500.00","","","3,390","Canceled","72 CORONADO Avenue","1959","94070","R1"
"$ 132.42","46","13","Almaden Valley","3","1","5","3","","$1,699,998","01/10/2014","12,800","ML81400808","581-24-041","San Jose","451.52","01/13/2014","$1,695,000","3,754","Sold","1212 TIVOLI Way","1968","95120","R1-8"
"$ 114.75","87","336","Cordilleras Heights Etc.","3","0","4","10","","$1,435,000","01/02/2014","14,640","ML81400028","057-101-030","Redwood City","688.52","01/12/2014","$1,680,000","2,440","Sold","1983 CORDILLERAS Road","1927","94062","R100"
"$ 108.77","54","10","Willow Glen","2","1","3","63","","$1,675,000","01/14/2014","15,400","ML81401140","288-20-014","San Jose","626.40","","","2,674","Canceled","1990 LEIGH ANN Place","1960","95125","R1-10"
"$ 155.63","62","208","Grant","2","0","3","8","","$1,499,000","01/08/2014","10,650","ML81400527","197-35-020","Mountain View","946.60","01/16/2014","$1,657,500","1,751","Sold","2115 SUN MOR Avenue","1952","94040","R1-10"
"$ 259.31","45","18","Cupertino","3","0","4","10","","$1,499,000","01/13/2014","6,363","ML81400985","377-28-020","San Jose","728.80","01/23/2014","$1,650,000","2,264","Sold","6281 TRACEL Drive","1969","95129","R1-8"
"$ 242.92","66","439","San Mateo Park / El Cerrito Park","3","1","4","89","","$1,648,000","01/08/2014","6,784","ML81400681","032-270-090","San Mateo","686.67","","","2,400","Expired","161 GRAMERCY Drive","1948","94402","R1"
"$ 201.49","58","17","Saratoga","2","1","4","9","","$1,299,000","01/06/2014","8,040","ML81400278","403-28-006","Saratoga","782.99","01/15/2014","$1,620,000","2,069","Sold","18301 VANDERBILT Drive","1956","95070","R110"
"$ 312.11","60","209","Miramonte","2","1","3","7","","$1,295,000","01/15/2014","5,136","ML81401332","170-09-058","Mountain View","931.44","01/22/2014","$1,603,000","1,721","Sold","1036 ASHLEY Place","1954","94040","R1"
"$ 131.23","45","13","Almaden Valley","3","1","5","0","","$1,625,000","12/17/2013","12,192","ML81343244","581-28-012","San Jose","525.45","12/17/2013","$1,600,000","3,045","Sold","1287 ECHO VALLEY Drive","1968","95120","R1-8"
"$ 149.48","55","10","Willow Glen","4","1","4","77","","$1,648,000","01/06/2014","10,640","ML81400325","439-46-005","San Jose","429.86","03/24/2014","$1,590,500","3,700","Sold","2867 RICHLAND Avenue","1959","95125","R1-8"
"$ 164.06","67","308","Willows / O'Conner Area","2","0","3","2","","$1,499,000","01/08/2014","9,600","ML81400607","062-352-280","Menlo Park","630.00","01/10/2014","$1,575,000","2,500","Sold","901 WOODLAND Avenue","1947","94025","R1"
